,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
33,32 James Cook Drive," 730,000 ", Nov 2018,0," 345,000 ", Mar 2006, ,," 1,001  ",  259 ,5,2,2,Wandana Heights
34,1/1 Wandana Drive," 275,000 ", Nov 2018,0," 60,500 ", Feb 2000, ,, 94 ,,1,1,1,Wandana Heights
35,3 Kates Court," 702,000 ", Oct 2018,0," 190,000 ", May 2009, ,, 776  ,  175 ,4,2,2,Wandana Heights
36,23 Brolga Crescent," 510,000 ", Oct 2018,0," 310,000 ", Dec 2003, ,, 409 ,,3,2,2,Wandana Heights
37,17 Kirami Court," 468,000 ", Aug 2018,0, ,, ,, 339 ,,2,1,1,Wandana Heights
38,52 Wandana Drive," 491,000 ", Jul 2018,0," 355,000 ", Jul 2015, ,, 333 ,,3,1,2,Wandana Heights
39,3 Noble Place," 850,000 ", Jul 2018,0," 72,500 ", Mar 1997, ,," 1,027  ",  315 ,5,2,2,Wandana Heights
40,8 James Cook Drive," 845,000 ", Jul 2018,0," 575,000 ", Jun 2011, ,," 1,001 ",,3,2,1,Wandana Heights
41,15A Brolga Crescent," 685,000 ", Jul 2018,0," 551,500 ", Nov 2012, ,, 704  ,  225 ,4,2,2,Wandana Heights
42,17 Madeline Drive," 700,000 ", Jul 2018,0," 115,000 ", Dec 2002, ,, 813 ,,5,2,2,Wandana Heights
43,47A Sunderland Road," 487,500 ", Jul 2018,0, ,, 380 , Jul 2017, ,,3,2,1,Wandana Heights
44,8 Noble Place," 850,000 ", Jul 2018,0, ,, ,, ,,0,0,0,Wandana Heights
45,1 Kirami Court," 535,000 ", Jun 2018,0," 365,000 ", Aug 2012, ,, 359 ,,3,1,2,Wandana Heights
46,3 Lucalbyn Court," 660,000 ", Jun 2018,0," 275,000 ", Sep 2000, ,, 902 ,,3,2,2,Wandana Heights
47,47 Wandana Drive," 675,000 ", Jun 2018,0, ,, ,," 1,060 ",,3,2,2,Wandana Heights
48,54 James Cook Drive," 1,030,000 ", May 2018,0," 93,000 ", Nov 2002, ,," 1,176  ",  352 ,4,2,6,Wandana Heights
49,39 Wandana Drive," 677,500 ", Apr 2018,0, ,, 440 , Oct 2017," 1,163 ",,4,2,2,Wandana Heights
50,18 Brolga Crescent," 685,000 ", Mar 2018,0," 500,000 ", Sep 2011, ,, 866  ,  250 ,4,2,2,Wandana Heights
51,2/2 Wandana Drive," 435,000 ", Mar 2018,0," 119,000 ", Sep 1990, ,, 283 ,,0,0,0,Wandana Heights
52,4 Regency Close," 941,000 ", Mar 2018,0," 63,000 ", Mar 1993, ,," 1,104  ",  307 ,0,0,0,Wandana Heights
53,62-64 Wandana Drive," 620,000 ", Feb 2018,0, ,, ,, 739 ,,3,0,0,Wandana Heights
54,8 Lapin Grove," 775,000 ", Feb 2018,0," 220,000 ", Jul 2012, ,, 585  ,  283 ,4,2,2,Wandana Heights
55,62 Wandana Drive," 620,000 ", Feb 2018,0," 60,000 ", Aug 1997, ,, 739 ,,3,2,2,Wandana Heights
56,11 Dione Mews," 535,000 ", Jan 2018,0," 319,000 ", Dec 2008, ,, 401  ,  142 ,3,2,1,Wandana Heights
57,13-15 Madeline Drive," 705,000 ", Dec 2017,0, ,, 585 , Feb 2019, 785 ,,4,2,2,Wandana Heights
58,26 Brolga Crescent," 635,000 ", 16 Dec 2017,1," 190,000 ", Sep 1991, ,, 703  ,  202 ,4,2,2,Wandana Heights
59,13 Madeline Drive," 705,000 ", 16 Dec 2017,1," 142,000 ", Jul 2006, ,, 785 ,,0,0,0,Wandana Heights
60,1/2 Wandana Drive," 395,000 ", Dec 2017,0," 200,500 ", Sep 2002, ,, 163 ,,0,0,0,Wandana Heights
61,6 Grosvenor Drive," 550,000 ", 02 Dec 2017,1," 134,500 ", Sep 1996, ,, 726  ,  177 ,3,2,2,Wandana Heights
62,27 Grosvenor Drive," 1,120,000 ", 31 Oct 2017,1," 160,000 ", Sep 2002, ,," 2,486 ",,5,2,4,Wandana Heights
63,14 Hargrave Crescent," 750,000 ", Oct 2017,0," 228,000 ", Jan 1999, ,," 1,262 ",,3,3,2,Wandana Heights
64,49 Grosvenor Drive," 640,000 ", Oct 2017,0," 570,000 ", Jan 2014, ,," 1,879 ",,3,2,6,Wandana Heights
65,35 Sunderland Road," 675,000 ", Oct 2017,0," 218,500 ", Jun 2000, ,, 646 ,,3,2,2,Wandana Heights
66,8 Kirami Court," 710,000 ", Oct 2017,0," 472,000 ", May 2006, ,, 752 ,,6,3,3,Wandana Heights
67,55 James Cook Drive," 677,500 ", Oct 2017,0," 190,000 ", Aug 1992, ,," 1,002 ",,4,2,2,Wandana Heights
68,12 Kirami Court," 790,000 ", 14 Oct 2017,1," 219,000 ", Sep 2013, ,, 650 ,,3,2,2,Wandana Heights
69,52 Grosvenor Drive," 715,000 ", 14 Oct 2017,1," 220,000 ", Oct 1994, ,, 898 ,,4,2,2,Wandana Heights
70,24 Lapin Grove," 245,000 ", Sep 2017,0," 215,000 ", Jul 2016, ,, 644 ,,0,0,0,Wandana Heights
71,1/5 Canterbury Court," 560,000 ", Aug 2017,0," 481,000 ", Nov 2012, ,, 531 ,,4,2,2,Wandana Heights
72,55 Grosvenor Drive," 601,000 ", 26 Aug 2017,1," 200,000 ", Sep 1999, ,," 1,946 ",,3,2,2,Wandana Heights
73,51 James Cook Drive," 665,000 ", Aug 2017,0, ,, ,," 1,053 ",,4,2,2,Wandana Heights
74,1 Ebony Close," 610,000 ", Jul 2017,0," 295,000 ", May 2001, ,, 789 ,,4,2,2,Wandana Heights
75,12 Grosvenor Drive," 710,000 ", Jul 2017,0," 80,000 ", Aug 1989, ,," 1,005 ",,0,0,0,Wandana Heights
76,53 Sunderland Road," 450,000 ", Jul 2017,0," 275,000 ", Mar 2002, ,, 349 ,,3,1,2,Wandana Heights
77,17 Stanfield Drive," 699,000 ", May 2017,0," 174,000 ", Aug 2004, ,, 772 ,,6,2,2,Wandana Heights
78,6-7 Sholden Court," 845,000 ", May 2017,0," 690,000 ", Feb 2010, ,," 1,638 ",,4,4,6,Wandana Heights
79,11 Brolga Crescent," 539,000 ", May 2017,0," 404,000 ", Nov 2010, ,, 679 ,,4,2,2,Wandana Heights
80,6 Greenway Court," 950,000 ", May 2017,0, ,, ,," 16,842 ",,0,0,0,Wandana Heights
81,1 Stirling Court," 558,800 ", Apr 2017,0," 135,000 ", Mar 1994, ,, 942 ,,3,2,3,Wandana Heights
82,76 Wandana Drive," 560,000 ", Apr 2017,0," 460,000 ", Mar 2010, ,, 586 ,,3,2,2,Wandana Heights
83,1 Trafalgar Square," 1,080,000 ", Apr 2017,0," 880,000 ", Aug 2006, ,," 1,064 ",,5,3,4,Wandana Heights
84,10 Hargrave Crescent," 615,000 ", Apr 2017,0," 282,000 ", Sep 1998, ,," 1,189 ",,0,0,0,Wandana Heights
85,20 Brolga Crescent," 558,000 ", Mar 2017,0," 168,000 ", Oct 2000, ,, 749 ,,4,3,2,Wandana Heights
86,8 Greenfinch Way," 275,000 ", Feb 2017,0," 242,000 ", Aug 2013, ,, 820 ,,0,0,0,Wandana Heights
87,4 Bent Road," 831,500 ", Feb 2017,0," 625,000 ", Nov 2004, ,," 1,000 ",,4,2,2,Wandana Heights
88,3/1 Wandana Drive," 185,000 ", Feb 2017,0," 68,500 ", Nov 2001, ,, 121 ,,0,0,0,Wandana Heights
89,40 James Cook Drive," 630,000 ", Jan 2017,0," 535,000 ", May 2015, ,," 1,000  ",  209 ,4,2,2,Wandana Heights
90,23 Sunderland Road," 485,000 ", Jan 2017,0," 335,000 ", Feb 2007, ,, 306 ,,3,2,2,Wandana Heights
91,2/57 Grosvenor Drive," 367,000 ", Dec 2016,0, ,, 320 , Jul 2014, 624 ,,3,2,2,Wandana Heights
92,52 James Cook Drive," 570,000 ", Dec 2016,0, ,, ,," 1,062 ",,4,2,2,Wandana Heights
93,98 Cityview Drive," 765,000 ", Nov 2016,0," 55,000 ", May 1993, ,," 5,490 ",,5,2,5,Wandana Heights
94,1 Bent Road," 536,500 ", Nov 2016,0," 94,000 ", Apr 1987, ,, 678  ,  170 ,3,2,2,Wandana Heights
95,53 Wandana Drive," 650,000 ", Nov 2016,0, ,, ,," 1,390 ",,5,2,2,Wandana Heights
96,16 Stanfield Drive," 575,000 ", Nov 2016,0," 145,000 ", Oct 2005, ,, 611  ,  185 ,0,0,0,Wandana Heights
97,22 Grosvenor Drive," 700,000 ", Nov 2016,0," 260,000 ", Jan 2010, ,, 980  ,  234 ,4,3,2,Wandana Heights
98,1/10 Nireeda Court," 360,000 ", Nov 2016,0," 130,000 ", May 1999, ,, 331 ,,2,1,2,Wandana Heights
99,4 Pall Mall," 875,000 ", Nov 2016,0," 650,000 ", Sep 2008, ,," 2,535 ",,4,3,2,Wandana Heights
100,71 Wandana Drive," 565,000 ", Oct 2016,0," 500,000 ", Dec 2009, ,," 1,000 ",,4,2,2,Wandana Heights
101,29 Wandana Drive," 670,000 ", Sep 2016,0," 310,000 ", Oct 2012, ,," 1,000  ",  243 ,4,2,6,Wandana Heights
102,14 Greenfinch Way," 640,000 ", Sep 2016,0, ,, ,, 876  ,  262 ,4,2,2,Wandana Heights
103,46 Brolga Crescent," 456,000 ", Sep 2016,0," 123,000 ", Jun 1996, ,, 711  ,  173 ,4,2,2,Wandana Heights
104,57 James Cook Drive," 620,000 ", Sep 2016,0," 172,500 ", May 1995, ,," 1,023 ",,4,2,3,Wandana Heights
105,190 Wandana Drive," 930,001 ", Aug 2016,0," 840,000 ", Oct 2010, ,," 36,542 ",,4,2,7,Wandana Heights
106,3 Greenfinch Way," 320,000 ", Jul 2016,0," 285,000 ", May 2008, ,, 755  ,  113 ,2,1,1,Wandana Heights
107,4 Hargrave Crescent," 631,000 ", Jul 2016,0," 582,000 ", Feb 2014, ,," 1,200  ",  207 ,4,2,2,Wandana Heights
108,12 Madeline Drive," 465,000 ", Jul 2016,0," 415,000 ", Jul 2014, ,, 435  ,  149 ,3,2,2,Wandana Heights
109,1 Pall Mall," 833,000 ", Jun 2016,0, ,, 710 , Aug 2017," 1,867  ",  325 ,5,2,2,Wandana Heights
110,3 Florence Court," 310,002 ", Jun 2016,0," 255,000 ", May 2012, ,, 937 ,,0,0,0,Wandana Heights
111,72 Wandana Drive," 620,000 ", Jun 2016,0, ,, 575 , Dec 2018, 502 ,,3,2,2,Wandana Heights
112,28 Wandana Drive," 685,000 ", Jun 2016,0, ,, ,," 1,215 ",,5,3,2,Wandana Heights
113,21 James Cook Drive," 615,000 ", May 2016,0," 481,000 ", Mar 2010, ,," 1,070 ",,3,2,2,Wandana Heights
114,27 Brolga Crescent," 530,000 ", May 2016,0," 435,000 ", Oct 2013, ,, 694  ,  166 ,3,2,2,Wandana Heights
115,36 Sunderland Road," 665,000 ", May 2016,0," 615,000 ", Jun 2010, ,," 1,137 ",,4,2,3,Wandana Heights
116,51 Wandana Drive," 580,000 ", May 2016,0," 386,000 ", Feb 2007, ,," 1,205  ",  209 ,4,2,2,Wandana Heights
117,121 Grosvenor Drive," 710,000 ", May 2016,0," 650,000 ", Nov 2010, ,," 1,004  ",  281 ,4,3,2,Wandana Heights
118,8 Xavier Court," 500,000 ", May 2016,0," 477,500 ", Dec 2012, ,, 343  ,  174 ,4,2,2,Wandana Heights
119,6 Greenfinch Way," 540,000 ", May 2016,0," 460,500 ", Apr 2013, ,, 843  ,  210 ,4,2,2,Wandana Heights
120,61 James Cook Drive," 590,000 ", Apr 2016,0," 555,000 ", Oct 2012, ,," 1,002 ",,4,3,2,Wandana Heights
121,1/3 Stirling Court," 346,000 ", Apr 2016,0," 340,000 ", Apr 2013, ,, 213 ,,2,1,1,Wandana Heights
122,54 Wandana Drive," 500,000 ", Apr 2016,0, ,, 460 , Jan 2016, 754 ,,3,2,2,Wandana Heights
123,4 Kristy Place," 550,000 ", Mar 2016,0," 61,000 ", Apr 2002, ,, 474  ,  193 ,0,0,0,Wandana Heights
124,69 Wandana Drive," 579,000 ", Mar 2016,0, ,, ,," 1,140  ",  295 ,4,2,2,Wandana Heights
125,1 Lucalbyn Court," 575,000 ", Feb 2016,0," 550,000 ", Feb 2011, ,, 829  ,  222 ,4,3,2,Wandana Heights
126,6 Canterbury Court," 585,000 ", Feb 2016,0," 470,000 ", Oct 2007, ,, 805  ,  270 ,4,2,2,Wandana Heights
127,2 Lapin Grove," 595,000 ", Jan 2016,0," 240,000 ", Jul 2012, ,, 766  ,  236 ,4,2,2,Wandana Heights
128,77 Grosvenor Drive," 660,000 ", Jan 2016,0," 599,000 ", Jul 2014, ,, 996 ,,4,2,2,Wandana Heights
129,83 Grosvenor Drive," 720,000 ", Dec 2015,0, ,, ,, 990  ,  295 ,4,3,2,Wandana Heights
130,1 Farrer Close," 638,000 ", Dec 2015,0," 560,000 ", Mar 2013, ,," 1,583 ",,4,2,2,Wandana Heights
131,38-42 Cityview Drive," 455,000 ", Dec 2015,0, ,, ,," 4,254 ",,0,0,0,Wandana Heights
132,3 Greenway Court," 502,000 ", Dec 2015,0," 195,000 ", Dec 1999, ,," 1,012  ",  202 ,4,2,2,Wandana Heights
133,104 Grosvenor Drive," 775,000 ", Nov 2015,0," 223,000 ", May 2007, ,, 727 ,,0,0,0,Wandana Heights
134,38 Cityview Drive," 455,000 ", Nov 2015,0," 425,000 ", Aug 2012, ,," 4,254 ",,0,0,0,Wandana Heights
135,1 Brolga Crescent," 470,000 ", Nov 2015,0," 360,000 ", Nov 2008, ,, 877 ,,4,2,3,Wandana Heights
136,5 Regency Close," 675,000 ", Nov 2015,0," 454,500 ", Oct 2002, ,, 849 ,,3,3,2,Wandana Heights
137,12 Stanfield Drive," 582,500 ", Nov 2015,0," 512,000 ", Jul 2010, ,, 621  ,  244 ,4,2,2,Wandana Heights
138,84 Grosvenor Drive," 737,500 ", Nov 2015,0," 592,000 ", Dec 2012, ,," 1,010 ",,5,2,2,Wandana Heights
139,37 James Cook Drive," 525,000 ", Nov 2015,0," 293,000 ", Feb 2003, ,," 1,208 ",,4,2,2,Wandana Heights
140,11 Sunderland Road," 628,000 ", Nov 2015,0," 565,000 ", Dec 2011, ,, 460  ,  191 ,3,2,2,Wandana Heights
141,131 Grosvenor Drive," 655,000 ", Nov 2015,0," 389,000 ", Mar 2002, ,," 1,368  ",  353 ,4,2,2,Wandana Heights
142,18 Wandana Drive," 625,000 ", Oct 2015,0," 325,000 ", Mar 2003, ,, 737 ,,3,2,4,Wandana Heights
143,17 Sunderland Road," 395,000 ", Sep 2015,0," 317,000 ", Jun 2007, ,, 360 ,,3,2,2,Wandana Heights
144,52 Brolga Crescent," 540,000 ", Sep 2015,0," 505,000 ", Feb 2014, ,, 712  ,  219 ,4,2,1,Wandana Heights
145,2 Greenfinch Way," 595,000 ", Sep 2015,0," 170,000 ", Jun 2007, ,, 824  ,  273 ,4,2,2,Wandana Heights
146,47B Sunderland Road," 390,000 ", Sep 2015,0, ,, 400 , May 2019, 302 ,,3,2,1,Wandana Heights
147,25 Xavier Court," 680,002 ", Sep 2015,0," 215,000 ", Oct 2009, ,, 710 ,,4,2,3,Wandana Heights
148,49 Wandana Drive," 600,000 ", Sep 2015,0," 432,000 ", Oct 2006, ,," 1,325 ",,4,2,7,Wandana Heights
149,1/3 Wandana Drive," 140,000 ", Sep 2015,0, ,, ,, 64 ,,2,1,1,Wandana Heights
150,2/47 Sunderland Road," 390,000 ", Aug 2015,0," 180,000 ", Apr 2006, ,, 302 ,,0,0,0,Wandana Heights
151,90 Grosvenor Drive," 1,250,000 ", Jul 2015,0," 240,000 ", Oct 2007, ,," 1,298 ",,4,2,6,Wandana Heights
152,10 Greenfinch Way," 610,000 ", Jul 2015,0," 124,000 ", Oct 2003, ,, 678  ,  182 ,4,2,2,Wandana Heights
153,2/1 Grosvenor Drive," 198,000 ", Jul 2015,0, ,, ,, 366 ,,0,0,0,Wandana Heights
154,2 Stirling Court," 500,000 ", Jun 2015,0, ,, 560 , Oct 2019," 1,035  ",  193 ,3,2,2,Wandana Heights
155,60 Wandana Drive," 520,000 ", Jun 2015,0," 465,750 ", Sep 2008, ,, 673 ,,4,2,2,Wandana Heights
156,97-99 Grosvenor Drive," 861,000 ", Jun 2015,0, ,, ,," 2,386 ",,4,3,6,Wandana Heights
157,Lot 8 17 Lapin Grove," 185,250 ", May 2015,0, ,, ,, 584 ,,0,0,0,Wandana Heights
158,1 Grosvenor Drive," 198,000 ", May 2015,0," 130,000 ", Mar 1990, ,, 365 ,,0,0,0,Wandana Heights
159,89 Grosvenor Drive," 390,000 ", May 2015,0," 340,000 ", Jul 2013, ,, 946 ,,0,0,0,Wandana Heights
160,8 Dione Mews," 535,000 ", May 2015,0," 59,000 ", Mar 2002, ,, 537 ,,3,2,2,Wandana Heights
161,12 Lapin Grove," 185,000 ", May 2015,0, ,, ,, 585 ,,0,0,0,Wandana Heights
162,17 Lapin Grove," 185,000 ", May 2015,0, ,, ,, 585  ,  148 ,0,0,0,Wandana Heights
163,57 Wandana Drive," 615,000 ", May 2015,0," 484,800 ", Apr 2009, ,," 1,122 ",,4,3,2,Wandana Heights
164,10 Sunderland Road," 460,000 ", Apr 2015,0," 155,000 ", Oct 1997, ,, 665 ,,3,2,3,Wandana Heights
165,6-10 City View Drive," 1,075,000 ", Apr 2015,0, ,, ,," 4,165 ",,4,2,3,Wandana Heights
166,6 Cityview Drive," 1,075,000 ", Apr 2015,0," 100,000 ", Feb 2000, ,," 4,165  ",  317 ,4,2,3,Wandana Heights
167,20 Lapin Grove," 255,000 ", Apr 2015,0," 252,000 ", Jan 2014, ,, 522 ,,0,0,0,Wandana Heights
168,1/36 Wandana Drive," 349,000 ", Apr 2015,0," 110,000 ", Oct 1997, ,, 315 ,,2,1,1,Wandana Heights
169,9 Nireeda Court," 500,000 ", Mar 2015,0," 212,500 ", Aug 2000, ,, 453 ,,4,2,2,Wandana Heights
170,8 Chisholm Close," 640,000 ", Feb 2015,0, ,, ,," 1,300  ",  228 ,4,3,2,Wandana Heights
171,7 Regency Close," 460,000 ", Feb 2015,0," 87,000 ", Oct 2000, ,," 1,026  ",  214 ,3,2,2,Wandana Heights
172,7 Stanfield Drive," 590,000 ", Jan 2015,0," 83,000 ", Oct 1999, ,," 1,000  ",  254 ,5,3,2,Wandana Heights
173,5 Sholden Court," 580,000 ", Jan 2015,0," 552,000 ", May 2005, ,, 950  ,  335 ,5,2,2,Wandana Heights
174,21 Grosvenor Drive," 800,000 ", Dec 2014,0," 54,000 ", May 1988, ,," 1,664 ",,5,3,3,Wandana Heights
175,16 Trafalgar Square," 1,040,000 ", Dec 2014,0, ,, ,," 1,431 ",,4,3,2,Wandana Heights
176,60-62 City View Drive," 1,475,100 ", Dec 2014,0, ,, ,," 3,210 ",,5,3,2,Wandana Heights
177,60 Cityview Drive," 1,475,100 ", Dec 2014,0, ,, ,," 3,210 ",,5,3,2,Wandana Heights
178,20 Wandana Drive," 465,000 ", Nov 2014,0, ,, ,, 736  ,  184 ,4,2,2,Wandana Heights
179,16-18 City View Drive," 1,250,000 ", Nov 2014,0, ,, ,," 4,036 ",,5,2,4,Wandana Heights
180,16 Cityview Drive," 1,250,000 ", Nov 2014,0," 1,050,000 ", Apr 2004, ,," 4,036 ",,5,2,4,Wandana Heights
181,12-14 Brolga Crescent," 520,000 ", Oct 2014,0, ,, ,, 679 ,,3,2,3,Wandana Heights
182,5 Hargrave Crescent," 760,000 ", Oct 2014,0, ,, ,," 1,239 ",,4,2,4,Wandana Heights
183,12 Brolga Crescent," 520,000 ", Oct 2014,0, ,, ,," 1,330 ",,3,2,2,Wandana Heights
184,63-65 Sunderland Road," 400,000 ", Sep 2014,0," 75,000 ", May 1999, ,, 800 ,,3,0,0,Wandana Heights
185,61 Wandana Drive," 678,000 ", 26 Sep 2014,1," 470,000 ", Jan 2008, ,," 1,022 ",,3,2,2,Wandana Heights
186,59 Grosvenor Drive," 594,500 ", Sep 2014,0," 520,000 ", Aug 2009, ,, 757  ,  285 ,6,2,2,Wandana Heights
187,63 Sunderland Road," 400,000 ", Sep 2014,0, ,, ,, 800  ,  188 ,3,1,0,Wandana Heights
188,10 Wandana Drive," 629,000 ", Aug 2014,0, ,, ,, 986 ,,4,2,2,Wandana Heights
189,15 Henderson Drive," 670,000 ", Aug 2014,0," 615,000 ", Dec 2012, ,, 962  ,  285 ,4,2,2,Wandana Heights
190,12 Greenfinch Way," 257,500 ", Aug 2014,0," 220,000 ", Sep 2010, ,, 755 ,,0,0,0,Wandana Heights
191,8 Grosvenor Drive," 465,000 ", Jul 2014,0," 360,000 ", Dec 2012, ,, 714 ,,3,1,2,Wandana Heights
192,126 Wandana Drive," 575,000 ", Jul 2014,0, ,, ,," 1,470 ",,4,2,2,Wandana Heights
193,39 Sunderland Road," 515,000 ", Jul 2014,0, ,, ,, 647 ,,4,2,3,Wandana Heights
194,126-128 Wandana Drive," 575,000 ", Jul 2014,0," 480,000 ", Dec 2008, ,," 1,470 ",,4,2,2,Wandana Heights
195,11 Lapin Grove," 185,000 ", Jul 2014,0, ,, ,, 550 ,,0,0,0,Wandana Heights
196,4 Greenway Court," 675,000 ", Jul 2014,0," 246,000 ", Dec 2000, ,," 2,496  ",  313 ,4,3,2,Wandana Heights
197,12 Hargrave Crescent," 507,000 ", Jun 2014,0, ,, ,," 1,207  ",  173 ,3,2,0,Wandana Heights
198,42 James Cook Drive," 512,000 ", Jun 2014,0, ,, ,, 999 ,,3,2,4,Wandana Heights
199,6 Florence Court," 545,000 ", Jun 2014,0, ,, ,, 600 ,,4,2,2,Wandana Heights
200,13 Sunderland Road," 530,000 ", Jun 2014,0," 441,000 ", May 2009, ,, 392  ,  198 ,3,2,2,Wandana Heights
201,8 Hargrave Crescent," 590,000 ", May 2014,0, ,, ,," 1,229 ",,3,2,2,Wandana Heights
202,19 Lapin Grove," 192,000 ", May 2014,0, ,, ,, 548 ,,0,0,0,Wandana Heights
203,25 Lapin Grove," 150,000 ", May 2014,0, ,, ,, 408 ,,0,0,0,Wandana Heights
204,28 Sunderland Road," 625,000 ", Apr 2014,0, ,, ,, 872  ,  223 ,4,2,2,Wandana Heights
205,51 Grosvenor Drive," 625,000 ", Apr 2014,0, ,, ,," 1,871 ",,4,3,2,Wandana Heights
206,29 Brolga Crescent," 355,000 ", Apr 2014,0," 325,000 ", Jan 2010, ,, 679  ,  145 ,4,2,1,Wandana Heights
207,10 Lapin Grove," 240,000 ", Mar 2014,0," 220,000 ", Jun 2012, ,, 585 ,,0,0,0,Wandana Heights
208,7 Lapin Grove," 197,000 ", Mar 2014,0, ,, ,, 549  ,  165 ,0,0,0,Wandana Heights
209,4 Stirling Court," 500,000 ", Feb 2014,0," 325,000 ", Feb 2004, ,, 840 ,,3,2,2,Wandana Heights
210,21-23 Lapin Grove," 165,000 ", Feb 2014,0, ,, ,, 402 ,,0,0,0,Wandana Heights
211,55 Wandana Drive," 622,000 ", Feb 2014,0," 530,000 ", May 2010, ,," 1,173 ",,4,2,3,Wandana Heights
212,79 Grosvenor Drive," 686,000 ", Jan 2014,0," 567,500 ", Apr 2005, ,, 988  ,  324 ,4,2,2,Wandana Heights
213,2 Regency Close," 525,000 ", Dec 2013,0, ,, ,, 802  ,  169 ,3,2,2,Wandana Heights
