,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
90,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
91,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
92,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
93,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
94,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
95,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
96,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
97,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
98,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
99,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
100,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
101,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
102,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
103,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
104,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
105,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
106,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
107,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
108,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
109,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
110,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
111,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
112,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
113,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
114,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
115,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
116,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
117,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
118,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
119,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
120,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
121,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
122,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
123,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
124,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
125,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
126,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
127,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
128,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
129,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
130,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
131,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
132,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
133,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
134,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
135,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
136,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
137,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
138,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
139,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
140,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
141,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
142,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
143,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
144,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
145,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
146,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
147,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
148,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
149,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
150,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
151,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
152,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
153,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
154,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
155,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
156,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
157,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
158,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
159,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
160,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
161,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
162,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
163,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
164,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
165,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
166,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
167,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
168,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
169,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
170,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
171,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
172,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
173,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
174,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
175,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
176,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
177,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
178,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
179,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
180,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
181,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
182,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
183,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
184,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
185,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
186,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
187,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
188,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
189,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
190,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
191,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
192,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
193,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
194,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
195,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
196,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
197,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
198,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
199,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
200,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
201,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
202,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
203,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
204,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
205,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
206,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
207,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
208,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
209,17 Seabreeze Parade," 392,173 ", May 2019,0, ,, 310 , Nov 2019, ,,2,1,1,North Shore
210,4/22 Myrtle Grove," 526,000 ", Aug 2020,0, ,, 400 , Aug 2018, 176 ,,0,0,0,North Shore
211,14 Seaforth Street," 355,000 ", Apr 2020,0," 70,000 ", Nov 1989, ,, 688 ,,3,0,0,North Shore
212,3/51 The Esplanade," 750,000 ", Mar 2020,0," 550,900 ", Nov 2008, ,, 265 ,,0,0,0,North Shore
213,35 The Esplanade," 955,000 ", Feb 2020,0, ,, ,, 998 ,,2,1,2,North Shore
214,38 Myrtle Grove," 500,000 ", Feb 2020,0, ,, ,, 307 ,,4,1,3,North Shore
215,1/19 Sea Breeze Parade," 385,000 ", Jan 2020,0," 215,000 ", May 2008, ,, 263  ,  100 ,0,0,0,North Shore
216,3/32 Myrtle Grove," 345,000 ", Oct 2019,0," 210,000 ", Dec 2008, 320 , Jul 2018, 166 ,,2,1,1,North Shore
217,9 Phosphate Road," 500,000 ", Aug 2019,0," 290,000 ", Jul 2009, 160 , Apr 2007, 740 ,,2,1,3,North Shore
218,16 Pine Avenue," 550,000 ", May 2019,0," 287,500 ", Sep 2012, 290 , Sep 2013, 919  ,  83 ,3,1,1,North Shore
