,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
38,316 Autumn Street," 700,000 ", 14 Dec 2019,1, ,, ,, 713 ,,0,0,0,Herne Hill
39,36 Maurice Street," 723,000 ", Dec 2019,0," 218,000 ", May 2006, ,, 664  ,  185 ,3,1,1,Herne Hill
40,130 Mccurdy Road," 440,000 ", Dec 2019,0," 300,000 ", Feb 2016, ,, 622 ,,3,1,1,Herne Hill
41,33 McCurdy Road," 590,000 ", Nov 2019,0," 485,000 ", May 2016, ,, 25 ,,3,2,2,Herne Hill
42,5 Ashbourne Street," 400,000 ", Nov 2019,0," 155,000 ", Nov 2003, ,, 672 ,,3,1,1,Herne Hill
43,21 Bakewell Street," 520,000 ", Nov 2019,0," 109,000 ", Sep 1998, ,, 731 ,,3,1,2,Herne Hill
44,7 Ashbourne Street," 445,000 ", Nov 2019,0, ,, ,, 671 ,,3,1,1,Herne Hill
45,6/368 Autumn Street," 291,290 ", 21 Nov 2019,1," 180,000 ", Feb 2000, ,, 84 ,,0,0,0,Herne Hill
46,8/368-372 Autumn Street," 290,000 ", Nov 2019,0," 242,000 ", Jul 2016, ,, 81 ,,0,0,0,Herne Hill
47,64 Graylea Avenue," 636,000 ", 16 Nov 2019,1," 385,000 ", Oct 2015, ,, 581 ,,4,2,1,Herne Hill
48,4 Perry Court," 602,500 ", 06 Nov 2019,1," 82,000 ", Apr 1997, ,, 713 ,,3,1,2,Herne Hill
49,7 Derby Road," 530,000 ", Nov 2019,0," 360,000 ", Sep 2010, ,, 530 ,,3,2,2,Herne Hill
50,2/40 Maurice Street," 520,000 ", Oct 2019,0, ,, ,, 204 ,,3,2,2,Herne Hill
51,22 Panorama Road," 560,000 ", Oct 2019,0," 350,000 ", Dec 2014, ,, 656 ,,3,1,1,Herne Hill
52,2/15 Maurice Street," 680,000 ", Oct 2019,0, ,, ,, 179 ,,3,2,2,Herne Hill
53,2/39 Graylea Avenue," 295,000 ", Oct 2019,0," 210,000 ", May 2013, ,, 178 ,,2,1,1,Herne Hill
54,8 Muxworthy Avenue," 585,000 ", Oct 2019,0, ,, ,, 514 ,,0,0,0,Herne Hill
55,145 Minerva Road," 612,500 ", Oct 2019,0," 288,000 ", Mar 2013, ,, 393  ,  123 ,3,1,1,Herne Hill
56,19 Maurice Street," 510,000 ", Oct 2019,0," 170,000 ", Oct 2003, ,, 660  ,  130 ,3,1,1,Herne Hill
57,6/14-16 Hennessy Avenue," 255,000 ", Sep 2019,0," 190,000 ", Sep 2012, ,, 110 ,,0,0,0,Herne Hill
58,7 Beckley Street," 555,000 ", 21 Sep 2019,1," 352,500 ", Mar 2013, ,, 589 ,,3,1,2,Herne Hill
59,24 Matlock Street," 510,000 ", Sep 2019,0," 340,000 ", Sep 2014, ,, 483  ,  174 ,4,2,1,Herne Hill
60,14 Dundas Street," 380,000 ", Aug 2019,0," 69,950 ", Mar 2000, ,, 530 ,,3,1,1,Herne Hill
61,360 Autumn Street," 750,000 ", Aug 2019,0," 155,000 ", Aug 1994, ,," 1,348  ",  250 ,4,2,2,Herne Hill
62,54 Heytesbury Street," 441,000 ", Aug 2019,0, ,, ,, 523 ,,3,1,2,Herne Hill
63,5/16 Stafford Street," 240,000 ", Aug 2019,0," 170,000 ", May 2010, ,, 68  ,  68 ,0,0,0,Herne Hill
64,70 McCurdy Road," 370,000 ", Jul 2019,0, ,, ,, ,,0,0,0,Herne Hill
65,13 Great Britain Street," 540,000 ", Jul 2019,0," 295,000 ", Nov 2011, ,, 601  ,  94 ,3,1,1,Herne Hill
66,2 Grace Court," 593,222 ", Jul 2019,0," 54,000 ", Feb 2000, ,, 807  ,  164 ,5,3,8,Herne Hill
67,7 Finchaven Street," 315,000 ", Jul 2019,0," 295,000 ", Jul 2009, ,, 373 ,,3,1,1,Herne Hill
68,118 McCurdy Road," 595,000 ", Jul 2019,0, ,, ,, 617 ,,3,2,3,Herne Hill
69,72 McCurdy Road," 430,000 ", Jul 2019,0, ,, ,, ,,3,1,1,Herne Hill
70,5 Cole Street," 485,000 ", Jul 2019,0," 453,000 ", Apr 2017, ,, 352 ,,3,1,1,Herne Hill
71,1/30 Matlock Street," 290,000 ", Jul 2019,0," 245,000 ", Aug 2016, ,, 77 ,,0,0,0,Herne Hill
72,34 Heytesbury Street," 520,000 ", Jul 2019,0, ,, ,, 787 ,,4,2,1,Herne Hill
73,46 Heytesbury Street," 415,000 ", Jun 2019,0," 307,000 ", Apr 2014, ,, 453  ,  84 ,2,1,1,Herne Hill
74,35 Finchaven Street," 570,000 ", May 2019,0, ,, ,, 686 ,,3,1,3,Herne Hill
75,1c Colville Court," 495,000 ", May 2019,0, ,, 400 , Jun 2019, 559 ,,4,1,1,Herne Hill
76,23 Ashbourne Street," 600,000 ", May 2019,0," 370,000 ", Aug 2014, ,, 731  ,  101 ,3,1,1,Herne Hill
77,1 Panorama Road," 570,000 ", May 2019,0, ,, 370 , Jul 2018, 613 ,,2,1,1,Herne Hill
78,17 Castleton Road," 665,000 ", 04 May 2019,1," 115,000 ", Feb 2000, ,, 606 ,,3,2,2,Herne Hill
79,3 Heytesbury Street," 565,000 ", May 2019,0, ,, 500 , May 2019, 578 ,,6,2,1,Herne Hill
80,1/11 Douglass Street," 282,000 ", Apr 2019,0," 157,000 ", Dec 2007, ,, 67 ,,0,0,0,Herne Hill
81,23 Castleton Road," 515,000 ", Apr 2019,0," 125,000 ", Jul 2001, ,, 606  ,  190 ,4,2,1,Herne Hill
82,87 Heytesbury Street," 502,500 ", Apr 2019,0, ,, ,, 561 ,,3,1,1,Herne Hill
83,3 Stewart Street," 570,000 ", Apr 2019,0," 75,000 ", Nov 1994, ,, 454  ,  105 ,3,1,1,Herne Hill
84,4/26 Fraser Street," 237,500 ", Apr 2019,0," 127,000 ", Jul 2008, ,, 97 ,,0,0,0,Herne Hill
85,1/368 Autumn Street," 298,000 ", Apr 2019,0," 242,000 ", Jun 2016, ,, 82 ,,0,0,0,Herne Hill
86,299 Church Street," 618,000 ", Apr 2019,0," 405,000 ", Jun 2015, ,, 664  ,  140 ,3,2,2,Herne Hill
87,15 Derby Road," 455,000 ", 06 Apr 2019,1, ,, ,, 601 ,,3,1,2,Herne Hill
88,15 Itkeston Street," 510,000 ", Apr 2019,0," 381,000 ", Oct 2013, ,, 518  ,  120 ,3,1,1,Herne Hill
89,1/36 Heytesbury Street," 660,000 ", Mar 2019,0, ,, ,, 297 ,,0,0,0,Herne Hill
90,16 Panorama Road," 677,000 ", 23 Mar 2019,1," 364,000 ", Dec 2009, ,, 580  ,  168 ,3,1,1,Herne Hill
91,17 Wirksworth Street," 540,000 ", 22 Mar 2019,1," 369,000 ", Nov 2015, ,, 539  ,  107 ,3,1,2,Herne Hill
92,34-36 Ashbourne Street," 520,000 ", Mar 2019,0," 340,000 ", Oct 2013, ,, 620 ,,3,1,2,Herne Hill
93,2/15 Buxton Road," 225,000 ", Mar 2019,0," 200,000 ", Oct 2017, ,, 65 ,,0,0,0,Herne Hill
94,31 Bakewell Street," 608,000 ", 16 Mar 2019,1," 210,000 ", Jan 2005, ,, 555  ,  112 ,2,2,1,Herne Hill
95,94 McCurdy Road," 535,000 ", Mar 2019,0, ,, ,, 735 ,,3,1,1,Herne Hill
96,15 Karoomba Avenue," 558,500 ", Mar 2019,0, ,, ,, 876 ,,4,1,2,Herne Hill
97,16 Edinburgh Avenue," 400,000 ", 09 Feb 2019,1, ,, ,, 572 ,,0,0,0,Herne Hill
98,6 Bonview Avenue," 540,000 ", Feb 2019,0, ,, 420 , Feb 2019, 721 ,,3,2,8,Herne Hill
99,6/18 Bakewell Street," 190,000 ", Feb 2019,0," 110,000 ", Aug 2016, ,," 1,007 ",,0,0,0,Herne Hill
100,15 Roscommon Place," 608,000 ", Jan 2019,0," 325,000 ", May 2013, ,, 442  ,  104 ,3,1,2,Herne Hill
101,17 Turkeith Avenue," 540,000 ", Dec 2018,0," 465,000 ", Dec 2017, ,, 580  ,  123 ,4,1,4,Herne Hill
102,27 Maurice Street," 590,000 ", 08 Dec 2018,1," 400,000 ", Aug 2015, ,, 664  ,  133 ,3,1,3,Herne Hill
103,1/40 Maurice Street," 530,000 ", Dec 2018,0, ,, ,, 302 ,,3,2,2,Herne Hill
104,394 Autumn Street," 675,000 ", Dec 2018,0, ,, ,," 1,059 ",,3,2,3,Herne Hill
105,21 Rix Street," 645,000 ", Dec 2018,0," 390,000 ", Mar 2013, ,, 663 ,,3,2,4,Herne Hill
106,2/376 Autumn Street," 319,500 ", Dec 2018,0," 205,000 ", Apr 2016, ,, 85 ,,0,0,0,Herne Hill
107,19 Fraser Street," 880,000 ", 01 Dec 2018,1," 270,000 ", May 2006, ,, 983 ,,3,3,2,Herne Hill
108,84 Mccurdy Road," 560,000 ", Nov 2018,0," 415,000 ", Jun 2016, ,, 604 ,,3,2,2,Herne Hill
109,2 Trevor Court," 571,000 ", Nov 2018,0," 360,000 ", Dec 2009, ,, 481 ,,3,1,2,Herne Hill
110,19 Derby Road," 480,000 ", Nov 2018,0, ,, 400 , Feb 2019, 555 ,,4,1,2,Herne Hill
111,2/35-37 Fraser Street," 280,000 ", Nov 2018,0," 230,000 ", Aug 2017, ,, 87 ,,2,1,1,Herne Hill
112,19 Norwood Street," 750,000 ", Nov 2018,0," 351,000 ", Sep 2011, ,, 835  ,  126 ,3,3,2,Herne Hill
113,6/10-12 Norwood Street," 245,000 ", Nov 2018,0," 143,500 ", Nov 2006, ,, 91 ,,0,0,0,Herne Hill
114,296 Autumn Street," 512,500 ", Nov 2018,0," 83,500 ", Aug 1994, ,, 456 ,,2,1,1,Herne Hill
115,1/35-37 Fraser Street," 285,000 ", Nov 2018,0," 190,000 ", Dec 2012, ,, 88 ,,0,0,0,Herne Hill
116,295 Church Street," 520,000 ", Nov 2018,0, ,, ,, 663 ,,3,1,2,Herne Hill
117,42 Ashbourne Street," 550,000 ", 27 Oct 2018,1, ,, ,, 832 ,,4,2,1,Herne Hill
118,121 Minerva Road," 661,000 ", 27 Oct 2018,1," 270,000 ", Feb 2000, ,, 591  ,  151 ,3,2,2,Herne Hill
119,40 Fraser Street," 585,000 ", Oct 2018,0," 135,000 ", Mar 2002, ,, 478 ,,3,2,2,Herne Hill
120,58 Heytesbury Street," 503,000 ", Oct 2018,0," 405,000 ", Jul 2017, ,, 516  ,  100 ,3,1,2,Herne Hill
121,8 Stewart Street," 610,000 ", Oct 2018,0," 307,000 ", Aug 2007, ,, 523  ,  140 ,3,1,0,Herne Hill
122,2/364 Autumn Street," 365,000 ", Oct 2018,0," 224,000 ", Aug 2007, ,, 181  ,  90 ,0,0,0,Herne Hill
123,27 Kedleston Road," 590,000 ", Oct 2018,0," 400,000 ", Mar 2013, ,, 552  ,  131 ,3,1,2,Herne Hill
124,2/56 Hennessy Avenue," 238,500 ", Oct 2018,0, ,, 230 , Oct 2018, ,,0,0,0,Herne Hill
125,1 Stafford Street," 425,000 ", Sep 2018,0," 300,000 ", Nov 2013, ,, 470  ,  108 ,3,1,2,Herne Hill
126,3 Azilemot Avenue," 561,000 ", 15 Sep 2018,1," 395,000 ", Jun 2011, ,, 599 ,,4,2,2,Herne Hill
127,4 Ashbourne Street," 510,000 ", Sep 2018,0," 416,000 ", Dec 2015, ,, 182 ,,3,3,1,Herne Hill
128,1/1 Rix Street," 441,000 ", 08 Sep 2018,1," 255,000 ", Nov 2008, ,, 223 ,,0,0,0,Herne Hill
129,4/368 Autumn Street," 335,000 ", Sep 2018,0," 73,500 ", Jul 1998, ,, 84 ,,0,0,0,Herne Hill
130,22 Kedleston Road," 557,000 ", Sep 2018,0," 345,000 ", Sep 2014, ,, 573 ,,4,2,2,Herne Hill
131,15 Everett Close," 506,000 ", 18 Aug 2018,1," 108,000 ", Jan 2000, ,, 542 ,,3,1,2,Herne Hill
132,2/40 Heytesbury Street," 405,000 ", Aug 2018,0," 357,500 ", Feb 2016, ,, 203  ,  105 ,0,0,0,Herne Hill
133,3 Beckley Street," 504,000 ", 11 Aug 2018,1," 273,000 ", May 2012, ,, 429  ,  118 ,3,1,1,Herne Hill
134,2 Colville Court," 610,000 ", 28 Jul 2018,1," 395,000 ", Apr 2015, ,, 561  ,  244 ,4,3,2,Herne Hill
135,134 Mccurdy Road," 419,000 ", Jul 2018,0," 300,000 ", Jul 2010, ,, 217 ,,3,1,2,Herne Hill
136,273 Church Street," 560,000 ", 21 Jul 2018,1," 330,000 ", Apr 2015, ,, 677 ,,3,1,4,Herne Hill
137,5/7 Stafford Street," 415,000 ", 21 Jul 2018,1," 245,000 ", Mar 2009, ,, 151  ,  70 ,0,0,0,Herne Hill
138,23 Hennessy Avenue," 555,000 ", 21 Jul 2018,1," 302,000 ", Jul 2012, ,, 604 ,,3,2,2,Herne Hill
139,10 Marlborough Street," 550,000 ", Jul 2018,0," 330,000 ", Jan 2011, ,, 600  ,  131 ,3,1,2,Herne Hill
140,3/26 Wirksworth Street," 215,500 ", Jul 2018,0," 159,000 ", Apr 2010, ,, 84  ,  53 ,1,1,1,Herne Hill
141,263 Church Street," 410,500 ", Jul 2018,0," 290,000 ", May 2011, ,, 682 ,,2,1,1,Herne Hill
142,2/134 McCurdy Road," 495,000 ", Jun 2018,0, ,, 375 , Sep 2017, 166 ,,3,2,2,Herne Hill
143,10/9 Finchaven Street," 220,000 ", Jun 2018,0," 155,000 ", May 2013, ,, 756  ,  60 ,2,1,1,Herne Hill
144,17 Norwood Street," 682,000 ", Jun 2018,0," 385,000 ", May 2012, ,, 835 ,,3,1,3,Herne Hill
145,17 Panorama Road," 587,000 ", Jun 2018,0," 85,000 ", Dec 1997, ,, 614 ,,3,1,3,Herne Hill
146,4/9 Finchaven street," 200,000 ", Jun 2018,0," 180,000 ", Jul 2010, ,, 756  ,  60 ,0,0,0,Herne Hill
147,9 Joyce Parade," 617,000 ", Jun 2018,0," 410,000 ", Aug 2016, ,," 1,020  ",  111 ,3,1,2,Herne Hill
148,5 Harvey Avenue," 565,000 ", Jun 2018,0," 375,000 ", Oct 2014, ,, 746 ,,3,1,2,Herne Hill
149,39 Norwood Street," 526,000 ", Jun 2018,0, ,, 380 , Aug 2018, 504 ,,3,1,3,Herne Hill
150,47 Rix Street," 525,000 ", Jun 2018,0," 100,000 ", Aug 2016, ,, 686 ,,3,1,3,Herne Hill
151,17A Ashbourne Street," 468,000 ", Jun 2018,0, ,, ,, 252 ,,2,1,1,Herne Hill
152,27 Staverly Road," 475,000 ", Jun 2018,0, ,, ,, 552 ,,3,1,0,Herne Hill
153,42 Fraser Street," 479,000 ", Jun 2018,0," 330,000 ", May 2016, ,, 478  ,  78 ,3,1,3,Herne Hill
154,49 Finchaven Street," 583,500 ", Jun 2018,0," 270,000 ", Jun 2011, ,, 786  ,  130 ,3,1,2,Herne Hill
155,2/27 Rix Street," 250,000 ", May 2018,0," 210,000 ", Apr 2015, ,, 80 ,,0,0,0,Herne Hill
156,3 McCurdy Road," 525,000 ", May 2018,0," 383,000 ", Sep 2016, ,, 847 ,,3,1,3,Herne Hill
157,12 Fraser Street," 707,500 ", May 2018,0," 540,000 ", Nov 2013, ,, 767  ,  206 ,3,2,2,Herne Hill
158,10 Fraser Street," 466,000 ", May 2018,0," 370,000 ", Oct 2016, ,, 767 ,,0,0,0,Herne Hill
159,4 Knight Avenue," 626,500 ", May 2018,0," 54,000 ", Oct 1987, ,, 714  ,  110 ,3,1,2,Herne Hill
160,2/10 Bonview Avenue," 314,000 ", May 2018,0," 59,000 ", Mar 1988, ,, 180 ,,0,0,0,Herne Hill
161,338 Autumn Street," 468,000 ", May 2018,0, ,, ,, 632 ,,3,1,1,Herne Hill
162,27 Knight Avenue," 420,000 ", May 2018,0, ,, ,, 651 ,,0,0,0,Herne Hill
163,7/35-37 Fraser Street," 295,000 ", May 2018,0," 165,000 ", Oct 2016, ,, 79 ,,0,0,0,Herne Hill
164,29 Derby Road," 625,000 ", May 2018,0," 415,000 ", Dec 2016, ,, 710 ,,3,1,2,Herne Hill
165,309 Church Street," 492,500 ", May 2018,0," 275,000 ", Aug 2013, ,, 299 ,,2,1,1,Herne Hill
166,25 Hunt Road," 390,000 ", May 2018,0, ,, ,, 912 ,,0,0,0,Herne Hill
167,9 Norwood Street," 539,000 ", 05 May 2018,1, ,, ,, 492 ,,3,1,3,Herne Hill
168,Lot 208/355 Church Street," 392,777 ", May 2018,0, ,, ,, ,,0,0,0,Herne Hill
169,37 Douglass Street," 550,000 ", May 2018,0," 357,000 ", Feb 2014, ,, 578  ,  125 ,3,1,2,Herne Hill
170,6 Castleton Road," 573,500 ", Apr 2018,0," 235,000 ", Jun 2006, ,, 697 ,,3,1,2,Herne Hill
171,8/6-8 Stafford Street," 240,000 ", Apr 2018,0," 187,000 ", Feb 2010, ,, 82 ,,0,0,0,Herne Hill
172,4/157 Minerva Road," 225,000 ", Apr 2018,0, ,, ,, ,,0,0,0,Herne Hill
173,17 Hennessy Avenue," 230,000 ", Apr 2018,0, ,, ,, 255 ,,0,0,0,Herne Hill
174,6 Matlock Street," 550,000 ", 14 Apr 2018,1," 307,000 ", Dec 2010, ,, 609 ,,3,1,1,Herne Hill
175,3/15 Buxton Road," 215,000 ", Apr 2018,0," 132,000 ", Oct 2006, ,, 66 ,,0,0,0,Herne Hill
176,2/25 Bakewell Street," 215,000 ", Apr 2018,0," 177,000 ", Aug 2011, ,, 70 ,,0,0,0,Herne Hill
177,7/9 Finchaven Street," 220,000 ", Apr 2018,0," 201,000 ", Nov 2011, ,, 756  ,  56 ,2,1,0,Herne Hill
178,1 Heytesbury Street," 800,000 ", Apr 2018,0," 144,000 ", Nov 2001, ,, 581 ,,1,1,1,Herne Hill
179,6 Perry Court," 580,000 ", Apr 2018,0," 237,000 ", Apr 2006, ,, 611 ,,2,1,1,Herne Hill
180,7 Rix Street," 614,000 ", Mar 2018,0, ,, ,, 671 ,,3,1,2,Herne Hill
181,39 Kedleston Road," 521,500 ", Mar 2018,0," 147,000 ", Aug 2001, ,, 586 ,,1,1,1,Herne Hill
182,9/6 Stafford Street," 235,000 ", Mar 2018,0," 190,500 ", Mar 2010, ,, 81 ,,0,0,0,Herne Hill
183,40 Douglass Street," 627,500 ", Mar 2018,0," 236,500 ", Nov 2005, ,, 539 ,,3,2,3,Herne Hill
184,Lot 1 136 McCurdy Road," 260,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Herne Hill
185,Lot 1 136 MCurdy Road," 260,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Herne Hill
186,14 Matlock Street," 540,000 ", Mar 2018,0," 220,000 ", Oct 2011, ,, 609  ,  163 ,3,1,2,Herne Hill
187,64 Heytesbury Street," 510,000 ", Mar 2018,0," 287,000 ", Jun 2012, ,, 546  ,  104 ,2,1,1,Herne Hill
188,6/8 Heytesbury Street," 212,500 ", Mar 2018,0," 192,000 ", Jul 2014, ,, 910  ,  51 ,1,1,1,Herne Hill
189,3/11 Bakewell Street," 307,500 ", Mar 2018,0," 143,000 ", Feb 2005, ,, 63  ,  60 ,0,0,0,Herne Hill
190,1/31 Ashbourne Street," 430,000 ", Mar 2018,0," 320,000 ", Jun 2014, ,, 326  ,  94 ,0,0,0,Herne Hill
191,15a Maurice Street," 581,000 ", Mar 2018,0, ,, ,, ,,3,1,1,Herne Hill
192,Lot 216 Alira Way," 260,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Herne Hill
193,16 Maurice Street," 551,500 ", Mar 2018,0, ,, 330 , Dec 2018, 678 ,,3,1,1,Herne Hill
194,18 Panorama Road," 579,000 ", Mar 2018,0," 189,000 ", Apr 2003, ,, 580 ,,3,1,2,Herne Hill
195,9 Dundas Street," 416,000 ", Mar 2018,0, ,, 380 , Aug 2018, 483 ,,3,1,0,Herne Hill
196,1a Ashbourne Street," 635,000 ", Feb 2018,0, ,, ,, ,,3,2,2,Herne Hill
197,17 Bakewell Street," 511,000 ", Feb 2018,0," 89,500 ", Oct 1988, ,, 609 ,,3,1,1,Herne Hill
198,12 Bakewell Street," 510,000 ", Feb 2018,0," 420,000 ", Feb 2016, ,, 701  ,  159 ,2,1,2,Herne Hill
199,2 Panorama Road," 775,000 ", Feb 2018,0," 75,000 ", Aug 1989, ,, 580 ,,0,0,0,Herne Hill
200,3/35-37 Fraser Street," 210,000 ", Feb 2018,0," 55,000 ", Jan 2002, ,, 94 ,,0,0,0,Herne Hill
201,20 Maurice Street," 511,000 ", Feb 2018,0," 315,000 ", Oct 2014, ,, 420 ,,3,1,2,Herne Hill
202,Lot 205 Monier Way," 279,000 ", Feb 2018,0, ,, ,, ,,0,0,0,Herne Hill
203,3/35 Fraser Street," 210,000 ", Feb 2018,0," 55,000 ", Jan 2002, ,, 94 ,,0,0,0,Herne Hill
204,3 Cole Street," 541,000 ", 10 Feb 2018,1," 90,000 ", Feb 2000, ,, 595 ,,3,1,1,Herne Hill
205,6/2-4 Murphy Avenue," 275,000 ", Jan 2018,0," 225,000 ", May 2014, ,, 70 ,,2,1,1,Herne Hill
206,2A Azilemot Avenue," 482,500 ", Jan 2018,0, ,, 420 , Oct 2017, 299 ,,4,2,2,Herne Hill
207,16 McCurdy Road," 545,000 ", Jan 2018,0, ,, ,, 604 ,,3,2,4,Herne Hill
208,1/67 Heytesbury street," 210,000 ", Jan 2018,0, ,, 210 , Jun 2016, 67 ,,0,0,0,Herne Hill
209,6/2-4 Murphy Street," 275,000 ", Jan 2018,0, ,, ,, ,,0,0,0,Herne Hill
210,26 Ashbourne Street," 570,000 ", 23 Dec 2017,1, ,, ,, ,,0,0,0,Herne Hill
211,3/10-12 Norwood Street," 205,000 ", Dec 2017,0," 150,000 ", Feb 2009, ,, 72 ,,0,0,0,Herne Hill
212,3/40 Heytesbury Street," 370,000 ", Dec 2017,0," 327,500 ", Jul 2012, ,, 211  ,  100 ,2,1,1,Herne Hill
213,26-28 Ashbourne Street," 570,000 ", 19 Dec 2017,1," 367,000 ", Feb 2016, ,, 534  ,  125 ,3,1,2,Herne Hill
214,6/29 Knight Avenue," 230,000 ", Dec 2017,0," 200,000 ", Apr 2013, ,, 105 ,,0,0,0,Herne Hill
215,54 Maurice Street," 580,000 ", Dec 2017,0," 142,500 ", May 2001, ,, 677 ,,3,1,3,Herne Hill
216,15 Rix Street," 560,000 ", Dec 2017,0," 230,000 ", Jul 2005, ,, 674 ,,4,2,2,Herne Hill
217,2/6 Itkeston Street," 215,000 ", Dec 2017,0," 170,000 ", Oct 2010, ,, 46 ,,0,0,0,Herne Hill
218,30 Castleton Road," 630,000 ", Dec 2017,0," 385,000 ", Sep 2010, ,, 697  ,  119 ,3,1,3,Herne Hill
219,2/6-8 Stafford Street," 230,000 ", Dec 2017,0," 179,000 ", Mar 2010, ,, 78 ,,0,0,0,Herne Hill
