,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
44,57 Aviation Drive," 540,000 ", Feb 2020,0, ,, ,, 462 ,,0,0,0,Mount Duneed
45,8 Pascal Crescent," 455,500 ", Feb 2020,0, ,, ,, 720 ,,0,0,0,Mount Duneed
46,Lot 2539/36 Cabane Circuit," 279,500 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
47,Lot 215 Rubicon Avenue," 495,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
48,Lot 354 Glenrock Street," 273,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
49,2 Elevon Way," 550,000 ", Feb 2020,0, ,, 460 , Apr 2020, 507 ,,4,2,2,Mount Duneed
50,46 Unity Drive," 820,000 ", Feb 2020,0, ,, ,, 507 ,,0,0,0,Mount Duneed
51,16 Altitude Street," 570,000 ", Feb 2020,0, ,, ,, 448 ,,0,0,0,Mount Duneed
52,Lot 258 Grevillea Drive," 225,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
53,344 McCubbin drive," 273,500 ", Feb 2020,0, ,, ,, ,,0,0,0,Mount Duneed
54,18 Lunar Street," 585,000 ", Jan 2020,0, ,, ,, 349 ,,3,2,2,Mount Duneed
55,47 Unity Drive," 740,000 ", Jan 2020,0, ,, ,, 512 ,,4,2,2,Mount Duneed
56,54 Unity Drive," 672,000 ", Dec 2019,0, ,, ,, 480 ,,0,0,0,Mount Duneed
57,20 CONCORDE Street," 546,000 ", Dec 2019,0," 164,900 ", Mar 2016, ,, 350 ,,0,0,0,Mount Duneed
58,24 GULFSTREAM Avenue," 530,000 ", Dec 2019,0," 170,900 ", Apr 2015, ,, 399 ,,0,0,0,Mount Duneed
59,9 CONQUEST Street," 740,000 ", Dec 2019,0," 219,900 ", Apr 2015, ,, 575 ,,0,0,0,Mount Duneed
60,Lot 27 Ficus Place," 222,000 ", Dec 2019,0, ,, ,, ,,0,0,0,Mount Duneed
61,5 Latitude Street," 583,000 ", Dec 2019,0, ,, ,, 400 ,,0,0,0,Mount Duneed
62,23 Celestial Way," 542,000 ", Nov 2019,0, ,, 490 , Nov 2019, 350 ,,4,2,2,Mount Duneed
63,28 Armstrong Boulevard," 690,000 ", Nov 2019,0," 244,900 ", May 2013, ,, 629 ,,0,0,0,Mount Duneed
64,52 Unity Drive," 650,000 ", Nov 2019,0, ,, ,, 484 ,,4,2,2,Mount Duneed
65,20 Efficient Avenue," 550,000 ", Nov 2019,0, ,, ,, 390 ,,4,2,2,Mount Duneed
66,731 Heathcote Street," 430,377 ", Nov 2019,0, ,, ,, ,,3,2,1,Mount Duneed
67,44 Streeton Drive," 464,990 ", Oct 2019,0, ,, ,, ,,4,2,2,Mount Duneed
68,28 Galactic Street," 770,000 ", Oct 2019,0, ,, ,, 447 ,,5,2,2,Mount Duneed
69,10 LUNAR Street," 490,000 ", Oct 2019,0," 167,900 ", Jan 2015, ,, 367 ,,3,2,2,Mount Duneed
70,12 Roosevelt Road," 460,000 ", Oct 2019,0, ,, ,, 286 ,,0,0,0,Mount Duneed
71,104 Lower Duneed Road," 1,004,999 ", Oct 2019,0," 325,000 ", Oct 2011, ,," 17,479  ",  177 ,4,2,6,Mount Duneed
72,Lot 44 Streeton Drive," 464,990 ", Oct 2019,0, ,, ,, ,,4,2,2,Mount Duneed
73,6 Golden Wattle Drive," 580,000 ", Oct 2019,0," 178,900 ", Apr 2014, ,, 447 ,,4,2,2,Mount Duneed
74,28 Aspect Road," 490,000 ", Oct 2019,0, ,, ,, 377 ,,3,2,2,Mount Duneed
75,25 AVIATION Drive," 550,000 ", Oct 2019,0," 192,900 ", Mar 2016, ,, 447 ,,0,0,0,Mount Duneed
76,13 Decalage Street," 760,000 ", Sep 2019,0, ,, ,, 576 ,,5,2,2,Mount Duneed
77,28 Connect Way," 590,000 ", Sep 2019,0, ,, ,, 447 ,,4,2,0,Mount Duneed
78,Lot 92 11 Honeyeater Way," 235,000 ", Sep 2019,0, ,, ,, ,,0,0,0,Mount Duneed
79,4 SPECTRUM Drive," 480,000 ", Sep 2019,0," 402,000 ", Apr 2017, ,, 288 ,,3,2,1,Mount Duneed
80,Lot 249 Telopea Street," 261,000 ", Sep 2019,0, ,, ,, ,,0,0,0,Mount Duneed
81,Lot 125 Hakea Place," 297,000 ", Sep 2019,0, ,, ,, ,,0,0,0,Mount Duneed
82,Lot 183 Citrinus Avenue," 215,000 ", Sep 2019,0, ,, ,, ,,0,0,0,Mount Duneed
83,83 Unity Drive," 620,000 ", Aug 2019,0, ,, ,, 447 ,,4,2,2,Mount Duneed
84,24 Velocity Way," 565,000 ", Aug 2019,0, ,, ,, 399 ,,4,2,2,Mount Duneed
85,46 ASPECT Road," 448,000 ", Aug 2019,0," 127,900 ", Apr 2015, ,, 279 ,,3,2,2,Mount Duneed
86,2418/40 Conquest," 530,000 ", Aug 2019,0, ,, ,, 350 ,,4,2,0,Mount Duneed
87,27 Tutor Street," 549,000 ", Aug 2019,0, ,, ,, 392  ,  222 ,4,2,2,Mount Duneed
88,Lot 260 Grevillea Drive," 215,000 ", Aug 2019,0, ,, ,, ,,0,0,0,Mount Duneed
89,14 Spectrum Drive," 557,000 ", Aug 2019,0, ,, ,, 474 ,,4,2,2,Mount Duneed
90,6 Glider Street," 550,000 ", Aug 2019,0, ,, ,, 350 ,,4,2,2,Mount Duneed
91,5 Concorde Street," 510,000 ", Aug 2019,0, ,, 410 , Feb 2019, 450 ,,4,2,2,Mount Duneed
92,105 Flourish Drive," 280,000 ", Aug 2019,0, ,, ,, 427 ,,0,0,0,Mount Duneed
93,22 Connect Way," 610,000 ", Aug 2019,0, ,, ,, 512 ,,4,2,2,Mount Duneed
94,21 Manna Gum Drive," 720,000 ", Aug 2019,0," 228,900 ", Feb 2000, ,, 692 ,,4,2,2,Mount Duneed
95,8 Altitude Street," 582,500 ", Jul 2019,0, ,, ,, 448 ,,4,2,2,Mount Duneed
96,58 Armstrong Boulevard," 730,000 ", Jul 2019,0," 238,900 ", Feb 2000, ,, 600 ,,4,2,2,Mount Duneed
97,36 Connect Way," 260,000 ", Jul 2019,0, ,, ,, 398 ,,0,0,0,Mount Duneed
98,12 Aviation Drive," 397,500 ", Jul 2019,0, ,, 380 , Aug 2019, 194 ,,2,1,1,Mount Duneed
99,11 Altitude Street," 310,000 ", Jul 2019,0, ,, ,, 511 ,,0,0,0,Mount Duneed
100,800 Blackgate Road," 1,750,000 ", Jul 2019,0," 132,000 ", Dec 2000, ,," 18,288 ",,0,0,0,Mount Duneed
101,84 Sovereign Drive," 495,000 ", Jun 2019,0, ,, 440 , Sep 2017, 294 ,,4,2,2,Mount Duneed
102,32 Remarkable Drive," 485,000 ", Jun 2019,0, ,, ,, 212 ,,3,2,2,Mount Duneed
103,31 Tutor Street," 300,000 ", Jun 2019,0, ,, ,, 482 ,,0,0,0,Mount Duneed
104,19 Neon Avenue," 520,000 ", Jun 2019,0, ,, ,, 448 ,,3,2,2,Mount Duneed
105,25 Remarkable Drive," 660,000 ", Jun 2019,0," 199,900 ", Jul 2013, ,, 539 ,,4,2,2,Mount Duneed
106,57 Golden Wattle Drive," 485,000 ", Jun 2019,0," 405,000 ", Feb 2017, ,, 350 ,,3,2,2,Mount Duneed
107,9 VELOCITY WAY," 435,000 ", Jun 2019,0," 122,500 ", Nov 2015, ,, 262  ,  130 ,3,2,1,Mount Duneed
108,44-46 Sovereign Drive," 600,000 ", Jun 2019,0, ,, ,, 563 ,,5,3,2,Mount Duneed
109,60 Armstrong Boulevard," 770,000 ", Jun 2019,0," 221,900 ", Mar 2013, ,, 527  ,  398 ,5,3,2,Mount Duneed
110,134 Sovereign Drive," 482,500 ", May 2019,0," 369,900 ", Dec 2015, ,, 263  ,  157 ,3,2,2,Mount Duneed
111,18 Eaton Road," 510,000 ", May 2019,0, ,, ,, 391 ,,3,2,3,Mount Duneed
112,Lot 89 6 Yellow Gum Way," 305,000 ", May 2019,0," 239,000 ", Dec 2017, ,, ,,0,0,0,Mount Duneed
113,4 Glider Street," 551,000 ", May 2019,0, ,, 500 , Jun 2019, 391 ,,4,2,2,Mount Duneed
114,6 RUNWAY Street," 495,000 ", May 2019,0," 129,390 ", Aug 2016, ,, 294 ,,4,2,2,Mount Duneed
115,66 Sovereign Drive," 455,000 ", May 2019,0, ,, 385 , May 2017," 8,501 ",,3,2,1,Mount Duneed
116,42 Armstrong Boulevard," 650,000 ", May 2019,0," 233,900 ", Dec 2012, ,, 573 ,,4,2,2,Mount Duneed
117,Lot 98 1 Honeyeater Way," 200,000 ", Apr 2019,0, ,, ,, ,,0,0,0,Mount Duneed
118,18 Eminence Street," 470,000 ", Apr 2019,0, ,, 390 , Nov 2018, 274 ,,3,2,2,Mount Duneed
119,3 Neon Avenue," 495,000 ", Apr 2019,0, ,, 425 , Dec 2017, 350 ,,4,2,2,Mount Duneed
120,38 Conquest Street," 540,000 ", Mar 2019,0, ,, ,, 367  ,  185 ,3,2,2,Mount Duneed
121,21 Remarkable Drive," 490,000 ", Mar 2019,0," 355,000 ", Jun 2016, ,, 400 ,,3,2,1,Mount Duneed
122,18 Remarkable Drive," 563,000 ", Mar 2019,0," 175,900 ", Feb 2000, ,, 448  ,  181 ,4,2,4,Mount Duneed
123,5 BOEING Street," 710,000 ", Mar 2019,0," 241,900 ", Jan 2015, ,, 647 ,,4,2,2,Mount Duneed
124,30 Golden Wattle Drive," 600,000 ", Mar 2019,0, ,, ,, 511 ,,4,2,2,Mount Duneed
125,21 LUNAR Street," 547,000 ", Mar 2019,0," 177,900 ", Nov 2014, ,, 392 ,,4,2,2,Mount Duneed
126,26 Native Avenue," 770,000 ", Feb 2019,0," 200,000 ", Dec 2013, ,, 529 ,,4,2,2,Mount Duneed
127,20 Native Avenue," 348,000 ", Feb 2019,0," 190,000 ", Nov 2013, ,, 461 ,,0,0,0,Mount Duneed
128,15 Manna Gum Drive," 685,000 ", Feb 2019,0," 213,900 ", Feb 2000, ,, 575 ,,4,2,2,Mount Duneed
129,4 Grammar Street," 530,000 ", Feb 2019,0, ,, ,, 252 ,,3,2,2,Mount Duneed
130,10 GRAMMAR Street," 475,000 ", Jan 2019,0," 139,900 ", Apr 2015, ,, 293 ,,3,2,2,Mount Duneed
131,11 Conquest Street," 772,500 ", Dec 2018,0, ,, ,, 684 ,,4,2,2,Mount Duneed
132,13 COMPASS WAY," 530,000 ", Dec 2018,0," 158,900 ", Mar 2016, ,, 349 ,,3,2,4,Mount Duneed
133,16 Everlasting Terrace," 538,000 ", Dec 2018,0," 157,900 ", Jun 2013, ,, 400 ,,3,2,2,Mount Duneed
134,16 Lunar Street," 520,000 ", Nov 2018,0, ,, 420 , Jun 2017, 350 ,,4,2,2,Mount Duneed
135,4 Momentum Drive," 530,000 ", Nov 2018,0, ,, ,, 400 ,,3,2,4,Mount Duneed
136,53 Manna Gum Drive," 640,000 ", Nov 2018,0, ,, ,, 448 ,,4,2,2,Mount Duneed
137,6 Momentum Drive," 550,000 ", Oct 2018,0, ,, 440 , Dec 2019, 400 ,,4,2,2,Mount Duneed
138,49 ASPECT Road," 680,000 ", Oct 2018,0," 210,900 ", Sep 2014, ,, 511 ,,4,2,2,Mount Duneed
139,15 AVIATION Drive," 665,000 ", Oct 2018,0," 212,900 ", Apr 2015, ,, 511 ,,4,2,2,Mount Duneed
140,96 Armstrong Boulevard," 512,500 ", Oct 2018,0, ,, 430 , May 2019, 195 ,,3,2,4,Mount Duneed
141,Lot 807 7 Grammar Street," 315,000 ", Oct 2018,0, ,, ,, ,,0,0,0,Mount Duneed
142,45 Unity Drive," 635,000 ", Oct 2018,0, ,, ,, 511 ,,4,2,2,Mount Duneed
143,Lot 244 Harlan Avenue," 294,000 ", Sep 2018,0, ,, ,, ,,0,0,0,Mount Duneed
144,76 Unity Drive," 570,000 ", Sep 2018,0, ,, ,, 507 ,,4,2,4,Mount Duneed
145,30 Remarkable Drive," 470,000 ", Sep 2018,0, ,, 430 , Apr 2019, 195 ,,3,2,2,Mount Duneed
146,49 Aviation Drive," 430,000 ", Sep 2018,0, ,, 400 , Dec 2019, 293 ,,2,2,1,Mount Duneed
147,Lot 242 Harlan Avenue," 278,000 ", Sep 2018,0, ,, ,, ,,0,0,0,Mount Duneed
148,54 Armstrong Boulevard," 640,000 ", Sep 2018,0," 219,900 ", Feb 2000, ,, 555  ,  210 ,4,2,2,Mount Duneed
149,10 Everlasting Terrace," 540,000 ", Sep 2018,0," 158,900 ", Apr 2013, ,, 400  ,  170 ,4,2,2,Mount Duneed
150,17 Lunar Street," 598,000 ", Sep 2018,0, ,, ,, 390 ,,3,2,2,Mount Duneed
151,Lot 246 Canyon Street," 269,000 ", Aug 2018,0, ,, ,, ,,0,0,0,Mount Duneed
152,8 Blossom Avenue," 593,000 ", Aug 2018,0," 166,900 ", Feb 2000, ,, 392 ,,4,2,2,Mount Duneed
153,98 Armstrong Boulevard," 530,000 ", Aug 2018,0," 95,626 ", Oct 2014, ,, 195 ,,3,2,2,Mount Duneed
154,Lot 247 Canyon Street," 269,000 ", Aug 2018,0, ,, ,, ,,0,0,0,Mount Duneed
155,24 Latitude Street," 505,000 ", Aug 2018,0, ,, ,, 294 ,,3,2,2,Mount Duneed
156,Lot 26 Orin Place," 210,000 ", Aug 2018,0, ,, ,, ,,0,0,0,Mount Duneed
157,15 Mount Duneed Road," 1,800,000 ", Aug 2018,0, ,, ,, ,,5,3,2,Mount Duneed
158,43 Unity Drive," 630,000 ", Aug 2018,0, ,, ,, 448 ,,4,2,2,Mount Duneed
159,Lot 248 Canyon Street," 269,000 ", Jul 2018,0, ,, ,, ,,0,0,0,Mount Duneed
160,23 Glider Street," 555,000 ", Jul 2018,0, ,, ,, 400 ,,3,2,2,Mount Duneed
161,120 Sovereign Drive," 467,000 ", Jul 2018,0," 122,500 ", Sep 2014, ,, 261 ,,3,2,2,Mount Duneed
162,29 Aviation Drive," 525,000 ", Jul 2018,0, ,, 420 , Jan 2017, 400 ,,4,2,2,Mount Duneed
163,421 Otago Street," 456,785 ", Jul 2018,0, ,, ,, ,,3,2,2,Mount Duneed
164,2 Franklin Road," 540,000 ", Jul 2018,0, ,, 415 , Oct 2018, 259 ,,3,2,2,Mount Duneed
165,14 Roosevelt Road," 56,000 ", Jul 2018,0, ,, ,, 383 ,,3,2,2,Mount Duneed
166,54 Golden Wattle Drive," 708,000 ", Jun 2018,0," 233,900 ", Apr 2014, ,, 648 ,,4,2,2,Mount Duneed
167,Lot 243 Harlan Avenue," 278,000 ", Jun 2018,0, ,, ,, ,,0,0,0,Mount Duneed
168,14 Decalage Street," 360,000 ", Jun 2018,0, ,, ,, ,,0,0,0,Mount Duneed
169,Lot 259 Harlan Avenue," 209,000 ", Jun 2018,0, ,, ,, ,,0,0,0,Mount Duneed
170,20 Remarkable Drive," 555,000 ", Jun 2018,0," 461,000 ", Sep 2016, ,, 400 ,,4,2,2,Mount Duneed
171,26 Latitude Street," 257,100 ", Jun 2018,0, ,, ,, 348 ,,0,0,0,Mount Duneed
172,37 Golden Wattle Drive," 490,000 ", Jun 2018,0, ,, ,, 224 ,,3,2,1,Mount Duneed
173,4 Franklin Road," 528,000 ", Jun 2018,0," 127,702 ", Aug 2014, ,, 300 ,,3,2,2,Mount Duneed
174,2 EMINENCE Street," 572,500 ", Jun 2018,0," 149,900 ", Mar 2015, ,, 459 ,,3,2,2,Mount Duneed
175,22 CELESTIAL WAY," 525,000 ", Jun 2018,0," 189,400 ", Aug 2016, ,, 391 ,,4,2,2,Mount Duneed
176,16 Kestrel Crescent," 1,225,000 ", May 2018,0, ,, ,," 12,028 ",,0,0,0,Mount Duneed
177,47 Aviation Drive," 520,000 ", May 2018,0, ,, ,, 349 ,,3,2,2,Mount Duneed
178,8 Spectrum Drive," 680,000 ", May 2018,0, ,, ,, 410 ,,4,2,2,Mount Duneed
179,Lot 2041 Aristotle Street," 259,000 ", May 2018,0, ,, ,, ,,0,0,0,Mount Duneed
180,18 Sovereign Drive," 295,000 ", May 2018,0, ,, ,, 577 ,,0,0,0,Mount Duneed
181,22 BOEING Street," 585,000 ", May 2018,0," 191,900 ", Nov 2015, ,, 448 ,,3,2,2,Mount Duneed
182,32 Armstrong Boulevard," 845,000 ", Apr 2018,0," 232,900 ", May 2014, ,, 651 ,,5,3,2,Mount Duneed
183,Lot 1831 16 Neon Avenue," 275,000 ", Apr 2018,0, ,, ,, ,,0,0,0,Mount Duneed
184,5 Accord Street," 600,000 ", Apr 2018,0, ,, ,, 523 ,,4,2,4,Mount Duneed
185,19 Cornell Avenue," 510,000 ", Apr 2018,0, ,, 440 , Apr 2018, 349 ,,4,2,2,Mount Duneed
186,84 Armstrong Boulevard," 471,000 ", Apr 2018,0, ,, 430 , Nov 2019, 236 ,,4,2,2,Mount Duneed
187,7 Franklin Road," 562,000 ", Apr 2018,0," 176,900 ", Aug 2013, ,, 448 ,,3,2,2,Mount Duneed
188,23 Manna Gum Drive," 785,000 ", Mar 2018,0," 234,900 ", Dec 2012, ,, 649 ,,4,2,2,Mount Duneed
189,5 Roosevelt Road," 620,000 ", Mar 2018,0, ,, ,, 511 ,,4,2,2,Mount Duneed
190,17 Boeing Street," 683,000 ", Mar 2018,0, ,, ,, 647 ,,4,2,2,Mount Duneed
191,24 Celestial Way," 605,000 ", Mar 2018,0, ,, ,, 448 ,,4,2,2,Mount Duneed
192,13 Kalkarra Crescent," 1,108,000 ", Mar 2018,0," 639,000 ", Aug 2008, ,," 11,727 ",,0,0,0,Mount Duneed
193,27 Galactic Street," 410,000 ", Mar 2018,0, ,, ,, 220  ,  130 ,3,2,1,Mount Duneed
194,100 Mccanns Road," 1,200,000 ", Feb 2018,0," 270,000 ", May 1992, ,," 30,535 ",,0,0,0,Mount Duneed
195,38 Golden Wattle Drive," 655,000 ", Feb 2018,0," 220,900 ", Sep 2014, ,, 575  ,  269 ,4,2,3,Mount Duneed
196,122 Sovereign Drive," 432,500 ", Feb 2018,0," 122,500 ", Sep 2014, ,, 262  ,  157 ,4,2,2,Mount Duneed
197,17 Conquest Street," 586,000 ", Feb 2018,0, ,, ,, 575 ,,4,2,2,Mount Duneed
198,16 Accord Street," 505,500 ", Feb 2018,0, ,, ,, 349 ,,3,2,2,Mount Duneed
199,86 Armstrong Boulevard," 471,000 ", Feb 2018,0," 117,500 ", Sep 2013, ,, 227 ,,4,2,2,Mount Duneed
200,8 Motion Drive," 555,000 ", Feb 2018,0, ,, ,, 576 ,,4,2,2,Mount Duneed
201,40 Armstrong Boulevard," 643,000 ", Feb 2018,0," 219,900 ", Jun 2013, ,, 569 ,,4,2,2,Mount Duneed
202,21 VELOCITY WAY," 499,000 ", Jan 2018,0," 177,900 ", Sep 2014, ,, 448 ,,4,2,2,Mount Duneed
203,12 Golden Wattle Drive," 532,000 ", Jan 2018,0," 198,900 ", Feb 2000, ,, 511 ,,4,2,2,Mount Duneed
204,7 Tutor Street," 623,000 ", Jan 2018,0, ,, ,, 587 ,,4,2,2,Mount Duneed
205,23 VELOCITY WAY," 492,000 ", Jan 2018,0," 157,900 ", Dec 2015, ,, 400 ,,0,0,0,Mount Duneed
206,6 Eaton Road," 386,500 ", Jan 2018,0, ,, ,, 306 ,,3,1,1,Mount Duneed
207,9 Connect Way," 345,000 ", Jan 2018,0, ,, ,, 255 ,,2,1,1,Mount Duneed
208,Lot 89 Yellow Gum Way," 239,000 ", Dec 2017,0, ,, ,, ,,0,0,0,Mount Duneed
209,7 Native Avenue," 675,000 ", Dec 2017,0," 589,000 ", Feb 2016, ,, 463  ,  250 ,4,2,2,Mount Duneed
210,11 Motion Drive," 483,000 ", Dec 2017,0, ,, ,, 350 ,,3,2,2,Mount Duneed
211,17 Arcadia Drive," 685,000 ", Dec 2017,0," 210,000 ", Jan 2015, ,, 511 ,,4,2,2,Mount Duneed
212,8 Native Avenue," 699,000 ", Dec 2017,0," 565,000 ", Jul 2014, ,, 460 ,,4,2,1,Mount Duneed
213,2 McCanns Road," 2,000,000 ", Nov 2017,0," 1,950,000 ", Aug 2010, ,," 352,314 ",,0,0,0,Mount Duneed
214,6 Native Avenue," 618,000 ", Nov 2017,0," 515,000 ", Apr 2015, ,, 527 ,,4,2,2,Mount Duneed
215,13 Golden Wattle Drive," 500,000 ", Nov 2017,0," 141,900 ", Jul 2014, ,, 292 ,,4,2,2,Mount Duneed
216,11 Celestial Way," 232,000 ", Nov 2017,0, ,, ,, 447 ,,0,0,0,Mount Duneed
217,Lot 107 Silverwattle Drive," 220,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Mount Duneed
218,5 Velocity Way," 385,000 ", Nov 2017,0, ,, ,, 220 ,,3,2,1,Mount Duneed
219,3 Eminence Street," 495,000 ", Nov 2017,0, ,, ,, 400  ,  241 ,3,2,2,Mount Duneed
220,Lot 72 Connect Way," 186,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Mount Duneed
221,77 Golden Wattle Drive," 410,000 ", Oct 2017,0," 142,900 ", Oct 2014, ,, 293 ,,3,2,1,Mount Duneed
222,Lot 86 Connect Way," 178,000 ", Oct 2017,0, ,, ,, ,,0,0,0,Mount Duneed
223,Lot 73 Connect Way," 189,000 ", Oct 2017,0, ,, ,, ,,0,0,0,Mount Duneed
224,Lot 108 Silverwattle Drive," 239,000 ", Oct 2017,0, ,, ,, ,,0,0,0,Mount Duneed
225,88 Sovereign Drive," 420,000 ", Oct 2017,0, ,, ,, 218  ,  180 ,4,2,2,Mount Duneed
226,6 (1399) Connect Way," 400,000 ", Oct 2017,0, ,, ,, ,,3,2,2,Mount Duneed
227,Lot 116 Silverwattle Drive," 198,000 ", Oct 2017,0, ,, ,, ,,0,0,0,Mount Duneed
228,13 Celestial Way," 435,000 ", Oct 2017,0, ,, ,, 293 ,,3,2,2,Mount Duneed
229,56 Unity Drive," 705,000 ", Sep 2017,0, ,, ,, 422  ,  33 ,3,2,2,Mount Duneed
230,13 Remarkable Drive," 432,500 ", Sep 2017,0," 157,900 ", Apr 2013, ,, 399 ,,4,2,2,Mount Duneed
231,63 Golden Wattle Drive," 439,000 ", Sep 2017,0," 152,900 ", Aug 2014, ,, 349 ,,4,2,2,Mount Duneed
232,Lot 70 Connect Way," 220,000 ", Sep 2017,0, ,, ,, ,,0,0,0,Mount Duneed
233,30 Native Avenue," 525,000 ", Sep 2017,0," 200,000 ", Jun 2014, ,, 527 ,,4,2,2,Mount Duneed
234,Lot 79 Efficient Avenue," 198,000 ", Sep 2017,0, ,, ,, ,,0,0,0,Mount Duneed
