,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
39,2/158-162 Townsend Road," 295,000 ", Oct 2019,0," 225,000 ", Aug 2012, ,, 241 ,,2,1,1,St Albans
40,25 Homestead Drive," 476,000 ", Oct 2019,0, ,, ,, 629 ,,3,2,2,St Albans
41,40 Filipi Drive," 472,500 ", Oct 2019,0," 377,000 ", Jul 2017, ,, 611  ,  115 ,3,2,2,St Albans
42,331 Boundary Road," 345,000 ", Oct 2019,0," 247,000 ", Oct 2012, ,, 558  ,  132 ,3,1,1,St Albans
43,24 East End Crescent," 407,000 ", Oct 2019,0," 224,000 ", Feb 2009, ,, 681  ,  107 ,3,1,2,St Albans
44,30 Mayfield Crescent," 670,000 ", Oct 2019,0, ,, ,, 878 ,,4,2,4,St Albans
45,40 Paramount Crescent," 412,000 ", Sep 2019,0," 250,000 ", Sep 2009, ,, 418  ,  99 ,3,1,2,St Albans
46,6 Ottoman Court," 356,000 ", Sep 2019,0," 92,000 ", Jun 1999, ,, 574 ,,3,1,2,St Albans
47,41 Paratone Crescent," 500,000 ", Sep 2019,0," 81,000 ", Mar 2003, ,, 729 ,,3,2,2,St Albans
48,51 Paramount Crescent," 420,000 ", 05 Sep 2019,1," 325,000 ", Feb 2016, ,, 433  ,  121 ,3,2,2,St Albans
49,2/46 Paratone Crescent," 375,000 ", Sep 2019,0," 300,000 ", Nov 2012, ,, 306 ,,0,0,0,St Albans
50,2C Elizabeth Street," 280,000 ", Aug 2019,0, ,, ,, 78 ,,0,0,0,St Albans
51,92 Homestead Drive," 530,000 ", Jul 2019,0," 269,000 ", Jul 2003, ,, 666  ,  152 ,4,2,3,St Albans
52,23-25 Roseview Way," 626,000 ", 20 Jul 2019,1," 490,000 ", Jul 2014, ,, 929 ,,4,2,6,St Albans
53,52 Townsend Road," 395,000 ", Jul 2019,0, ,, 340 , Sep 2019, 861 ,,3,1,2,St Albans
54,9 Aitken Court," 420,000 ", Jul 2019,0," 214,000 ", May 2008, ,, 736  ,  101 ,3,1,2,St Albans
55,9 Crozier Court," 442,000 ", Jul 2019,0," 305,000 ", May 2011, ,, 839  ,  114 ,3,1,8,St Albans
56,29 Pinder Court," 505,000 ", Jul 2019,0, ,, ,, 774 ,,3,2,4,St Albans
57,122-124 Homestead Drive," 819,000 ", Jun 2019,0," 260,000 ", Jun 2001, ,," 2,210 ",,6,2,6,St Albans
58,4 Ranken Lane," 425,000 ", Jun 2019,0," 310,000 ", Apr 2011, ,, 372 ,,3,2,1,St Albans
59,289 Boundary Road," 390,000 ", Jun 2019,0," 336,000 ", Jul 2016, ,, 553  ,  111 ,3,1,2,St Albans
60,7 Pinder Court," 400,000 ", Jun 2019,0," 275,000 ", Feb 2014, ,, 616 ,,3,1,1,St Albans
61,36 Meadenhall Drive," 415,000 ", Jun 2019,0, ,, 330 , May 2018, 688 ,,3,2,5,St Albans
62,7 Tantalla Court," 540,000 ", Jun 2019,0," 179,000 ", Feb 2000, ,, 669 ,,4,2,3,St Albans
63,4 Strathmore Court," 422,000 ", May 2019,0," 325,000 ", Aug 2015, ,, 659 ,,3,1,7,St Albans
64,19 Durran Street," 397,000 ", May 2019,0," 197,000 ", Sep 2007, ,, 614 ,,3,1,3,St Albans
65,35 Carbine Drive," 465,000 ", May 2019,0," 330,000 ", Jan 2012, ,, 567 ,,3,2,2,St Albans
66,28 Govett Crescent," 425,000 ", Apr 2019,0," 84,500 ", Mar 1991, ,, 567  ,  115 ,3,1,4,St Albans
67,5 East End Crescent," 485,000 ", Apr 2019,0," 365,000 ", Mar 2017, ,, 699 ,,4,2,2,St Albans
68,3 Ardula Court," 475,000 ", Apr 2019,0," 149,000 ", Jan 2002, ,, 595 ,,4,2,6,St Albans
69,9 Strathmore Court," 412,000 ", Mar 2019,0," 212,750 ", Sep 2004, ,, 681 ,,3,1,0,St Albans
70,20 Enfield Drive," 410,000 ", Mar 2019,0," 205,000 ", May 2007, ,, 556 ,,3,1,4,St Albans
71,32a Grafton Street," 396,000 ", Mar 2019,0," 349,000 ", Jul 2014, ,, 274  ,  134 ,3,2,1,St Albans
72,27 Homestead Drive," 446,000 ", Mar 2019,0," 265,000 ", Oct 2009, ,, 640  ,  125 ,3,1,1,St Albans
73,62 Paratone Crescent," 483,000 ", Mar 2019,0," 80,000 ", Jul 2007, ,, 399 ,,3,2,2,St Albans
74,3/44 Townsend Road," 360,000 ", Mar 2019,0, ,, ,, ,,0,0,0,St Albans
75,2/51 Grafton Street," 368,500 ", Feb 2019,0," 252,000 ", Aug 2010, ,, 393 ,,0,0,0,St Albans
76,16 Meadenhall Drive," 400,000 ", Feb 2019,0," 250,000 ", Aug 2011, ,, 647 ,,3,1,3,St Albans
77,15 Grafton Street," 362,500 ", Feb 2019,0," 114,000 ", Oct 2013, ,, 464 ,,4,2,1,St Albans
78,10 Nivek Court," 540,000 ", Feb 2019,0," 324,000 ", Oct 2009, ,, 609 ,,3,2,3,St Albans
79,63 Govett Crescent," 415,000 ", Feb 2019,0," 195,000 ", Aug 2003, ,, 586 ,,3,1,3,St Albans
80,49 Paramount Crescent," 435,000 ", Jan 2019,0, ,, ,, 429 ,,3,2,2,St Albans
81,16 Lucy Court," 344,000 ", Jan 2019,0," 218,000 ", Dec 2009, ,, 364  ,  90 ,3,1,2,St Albans
82,5 McGill Court," 450,000 ", Jan 2019,0, ,, ,, 739 ,,3,2,2,St Albans
83,16 Grafton Street," 250,000 ", Dec 2018,0, ,, ,, 617 ,,0,0,0,St Albans
84,61 Meadenhall Drive," 505,000 ", Dec 2018,0," 390,000 ", Mar 2017, ,, 706  ,  158 ,0,0,0,St Albans
85,21 St James Street," 360,000 ", Dec 2018,0," 265,000 ", Aug 2014, ,, 594  ,  126 ,3,1,2,St Albans
86,8 Ottoman Court," 373,000 ", Dec 2018,0," 279,000 ", Apr 2017, ,, 570 ,,3,1,1,St Albans
87,6 Ranken Lane," 647,000 ", Dec 2018,0," 391,000 ", Jun 2009, ,," 1,037  ",  297 ,4,2,7,St Albans
88,271 Wilsons Road," 287,000 ", Nov 2018,0, ,, ,, 725 ,,0,0,0,St Albans
89,7 Garnfield Place," 450,000 ", Nov 2018,0," 147,000 ", Apr 2002, ,, 647 ,,3,1,2,St Albans
90,8-10 ST JAMES Street," 470,000 ", 24 Nov 2018,1," 83,000 ", Dec 1996, ,, 407 ,,3,1,2,St Albans
91,8 St James Street," 470,000 ", 24 Nov 2018,1," 83,000 ", Dec 1996, ,, 809 ,,3,1,2,St Albans
92,27 Chandos Court," 430,000 ", Nov 2018,0," 211,500 ", Dec 2005, ,, 644  ,  108 ,3,1,3,St Albans
93,6-8 Freeman Court," 714,500 ", Nov 2018,0," 590,000 ", Apr 2015, ,," 2,513 ",,4,2,8,St Albans
94,8 Garnfield Place," 555,000 ", Nov 2018,0," 290,500 ", Jul 2003, ,, 645 ,,4,2,2,St Albans
95,293 Wilsons Road," 407,000 ", Nov 2018,0," 280,000 ", Mar 2014, ,, 569  ,  109 ,3,1,0,St Albans
96,14 Lucy Court," 378,000 ", Nov 2018,0," 77,000 ", May 1997, ,, 403 ,,3,1,3,St Albans
97,4 Nivek Court," 480,000 ", Nov 2018,0," 280,000 ", Mar 2005, ,, 746 ,,4,2,4,St Albans
98,2 Tresco Court," 412,000 ", Oct 2018,0," 240,000 ", Dec 2005, ,, 292 ,,3,2,2,St Albans
99,2/8 Westmoreland Street," 349,000 ", Oct 2018,0," 232,000 ", Dec 2009, ,, 235 ,,0,0,0,St Albans
100,121-123 Homestead Drive," 1,050,000 ", Oct 2018,0," 770,000 ", Feb 2014, ,," 2,248 ",,4,3,8,St Albans
101,50 Grafton Street," 485,000 ", Oct 2018,0," 305,000 ", Feb 2009, ,, 580 ,,3,2,2,St Albans
102,46 Grafton Street," 451,000 ", Oct 2018,0," 192,500 ", Dec 2003, ,, 562 ,,2,1,2,St Albans
103,1 Taminga Mews," 427,000 ", Oct 2018,0, ,, 350 , Dec 2016, 501 ,,3,2,1,St Albans
104,12 Bronte Court," 550,000 ", Oct 2018,0," 380,000 ", Mar 2010, ,, 661  ,  200 ,4,2,4,St Albans
105,59 St Albans Street," 360,000 ", Oct 2018,0," 141,000 ", Oct 2001, ,, 566 ,,3,1,4,St Albans
106,19 Jenna Court," 520,000 ", Sep 2018,0," 315,000 ", Jan 2008, ,, 691 ,,4,2,2,St Albans
107,307 Boundary Road," 340,000 ", Sep 2018,0," 261,500 ", Nov 2015, ,, 273 ,,2,1,1,St Albans
108,6-7 Cedarwood Court," 1,069,000 ", Sep 2018,0," 263,000 ", Mar 2009, ,," 3,396 ",,4,2,8,St Albans
109,8 East End Crescent," 270,000 ", Sep 2018,0, ,, ,, ,,0,0,0,St Albans
110,23 Mayfield Crescent," 498,000 ", Sep 2018,0, ,, ,, 603 ,,3,2,6,St Albans
111,3 Mersey Court," 430,000 ", Sep 2018,0," 265,000 ", Dec 2014, ,, 676  ,  132 ,3,1,2,St Albans
112,29 Filipi Drive," 494,000 ", Sep 2018,0," 279,000 ", Feb 2000, ,, 585 ,,4,2,4,St Albans
113,16-18 Townsend Road," 705,000 ", Sep 2018,0, ,, ,," 1,821 ",,3,1,4,St Albans
114,243 Boundary Road," 440,500 ", Aug 2018,0, ,, ,, ,,3,2,2,St Albans
115,51 Govett Crescent," 450,000 ", Aug 2018,0," 310,000 ", Jul 2016, ,, 646  ,  103 ,3,1,4,St Albans
116,17 Jenna Court," 520,000 ", Aug 2018,0, ,, 380 , Aug 2015, 687 ,,3,2,6,St Albans
117,3/315 Boundary Road," 278,000 ", Aug 2018,0," 179,000 ", Apr 2010, ,, 63 ,,0,0,0,St Albans
118,319 Wilsons Road," 425,000 ", 11 Aug 2018,1," 93,500 ", May 1993, ,, 570 ,,3,1,1,St Albans
119,27 Carbine Drive," 408,000 ", Aug 2018,0," 103,000 ", Mar 2000, ,, 577 ,,3,2,0,St Albans
120,2 Lymington Court," 485,000 ", Aug 2018,0," 160,000 ", Feb 2000, ,, 679 ,,3,2,4,St Albans
121,50 Chandos Court," 420,000 ", Aug 2018,0," 124,900 ", Dec 2014, ,, 286 ,,3,2,2,St Albans
122,19 Aldershot Road," 398,000 ", Aug 2018,0," 56,500 ", May 1985, ,, 592 ,,3,1,2,St Albans
123,42 Homestead Drive," 515,000 ", Aug 2018,0," 342,000 ", Nov 2013, ,, 710  ,  148 ,4,2,2,St Albans
124,6/40-42 Townsend Road," 330,000 ", Jul 2018,0," 249,000 ", Aug 2014, ,, 311 ,,0,0,0,St Albans
125,10 Aitken Court," 477,000 ", Jul 2018,0," 320,000 ", Mar 2010, ,, 693 ,,3,2,5,St Albans
126,38 Chandos Court," 400,000 ", Jul 2018,0," 139,900 ", Jan 2015, ,, 347 ,,3,2,4,St Albans
127,1 Zazzman Court," 540,500 ", Jul 2018,0," 124,000 ", Nov 2006, ,, 587 ,,3,2,2,St Albans
128,10/20 Trenton Parade," 320,000 ", Jul 2018,0," 273,000 ", Dec 2010, ,, 254 ,,0,0,0,St Albans
129,14 Grafton Street," 456,500 ", Jul 2018,0, ,, ,, 595 ,,3,2,6,St Albans
130,1 Paratone Crescent," 420,000 ", Jul 2018,0," 375,000 ", Jul 2009, ,, 476 ,,3,2,1,St Albans
131,7 Tresco Court," 500,000 ", Jun 2018,0," 345,000 ", Jun 2014, ,, 589  ,  180 ,3,2,2,St Albans
132,13 Sirius Court," 383,500 ", Jun 2018,0," 230,000 ", Feb 2006, ,, 676  ,  134 ,3,1,1,St Albans
133,6 McGill Court," 470,000 ", May 2018,0," 330,000 ", Jul 2015, ,, 813 ,,4,1,6,St Albans
134,1/40-42 Townsend Road," 335,000 ", May 2018,0," 258,000 ", Aug 2013, ,, 325  ,  101 ,0,0,0,St Albans
135,7-8 Oakwood Ridge," 889,000 ", May 2018,0, ,, 490 , Oct 2018," 3,489 ",,4,2,4,St Albans
136,8 Mervyn Court," 445,000 ", May 2018,0," 134,000 ", Sep 1997, ,, 724 ,,4,1,5,St Albans
137,53 East End Crescent," 470,000 ", May 2018,0," 260,000 ", May 2005, ,, 775 ,,5,2,2,St Albans
138,43 St Albans Street," 546,000 ", 12 May 2018,1, ,, 320 , Aug 2018, 863 ,,3,1,2,St Albans
139,12 Mandela Court," 515,000 ", May 2018,0," 168,000 ", Aug 2010, ,, 544  ,  173 ,4,2,2,St Albans
140,1 Belkan Court," 413,000 ", May 2018,0," 330,000 ", Nov 2014, ,, 344 ,,3,2,2,St Albans
141,14 Nivek Court," 515,000 ", May 2018,0," 382,500 ", Oct 2012, ,, 625  ,  170 ,4,2,2,St Albans
142,7 Doreimus Court," 590,000 ", Apr 2018,0, ,, ,, 832 ,,4,2,2,St Albans
143,258 Wilsons Road," 501,000 ", Apr 2018,0, ,, ,," 1,216 ",,3,1,1,St Albans
144,38 Govett Crescent," 461,100 ", Apr 2018,0," 300,000 ", Nov 2008, ,, 665  ,  137 ,3,1,2,St Albans
145,1/302 Wilsons Road," 315,000 ", Apr 2018,0," 245,000 ", Mar 2013, ,, 166  ,  93 ,0,0,0,St Albans
146,12 Aldershot Road," 485,000 ", Apr 2018,0," 340,000 ", Jan 2015, ,, 668  ,  153 ,3,1,1,St Albans
147,12 Westmoreland Street," 425,000 ", Apr 2018,0," 218,500 ", Jun 2007, ,, 650  ,  120 ,3,1,4,St Albans
148,6 Mersey Court," 408,000 ", Apr 2018,0," 245,000 ", 2009, ,, 575 ,,3,1,1,St Albans
149,28 Townsend Road," 360,000 ", Apr 2018,0, ,, 240 , Jul 2013, 785 ,,2,1,2,St Albans
150,1/40 Chandos Court," 365,000 ", Apr 2018,0, ,, ,, ,,3,1,1,St Albans
151,1/12 ST JAMES STREET," 280,000 ", Apr 2018,0," 195,000 ", Jan 2012, ,, 206 ,,0,0,0,St Albans
152,79-81 Woods Road," 735,000 ", Mar 2018,0, ,, ,," 2,231 ",,4,2,2,St Albans
153,2/200 Coppards Road," 325,000 ", Mar 2018,0," 245,000 ", Sep 2016, ,, 301 ,,0,0,0,St Albans
154,16 Paratone Crescent," 515,000 ", Mar 2018,0," 290,000 ", May 2005, ,, 773 ,,4,2,2,St Albans
155,47 Townsend Road," 410,000 ", Mar 2018,0, ,, ,, ,,3,2,4,St Albans
156,32 Langer Drive," 488,000 ", Mar 2018,0," 375,000 ", Sep 2015, ,, 805 ,,4,2,2,St Albans
157,3 Ellstone Avenue," 400,000 ", 24 Feb 2018,1," 240,000 ", Feb 2010, ,, 661 ,,3,2,2,St Albans
158,30 Filipi Drive," 420,000 ", Feb 2018,0," 230,000 ", Jan 2009, ,, 578  ,  106 ,3,1,4,St Albans
159,11 Alcott Road," 575,000 ", Feb 2018,0," 510,000 ", Apr 2016, ,, 758 ,,5,2,2,St Albans
160,33 Chandos Court," 410,000 ", Jan 2018,0," 167,000 ", Nov 2002, ,, 620 ,,3,1,2,St Albans
161,1-3 Newhaven Avenue," 442,000 ", Jan 2018,0, ,, ,, 575 ,,4,2,2,St Albans
162,1 Templeton Court," 365,000 ", Jan 2018,0," 250,000 ", Oct 2010, ,, 429 ,,3,2,0,St Albans
163,3 Mervyn Court," 320,000 ", Dec 2017,0," 290,000 ", Nov 2014, ,, 332  ,  102 ,3,1,1,St Albans
164,56 Grafton Street," 390,000 ", Dec 2017,0, ,, ,, 557 ,,3,1,2,St Albans
165,51 St James Street," 380,000 ", 16 Dec 2017,1, ,, ,, 616 ,,3,1,2,St Albans
166,17 Birchwood Drive," 775,000 ", Dec 2017,0," 610,000 ", Jun 2013, ,," 1,119 ",,5,4,6,St Albans
167,7 Taras Court," 522,500 ", Dec 2017,0," 50,000 ", Jul 2001, ,, 901  ,  166 ,4,2,4,St Albans
168,1/299 Boundary Road," 240,000 ", Dec 2017,0," 205,000 ", May 2015, ,, 133 ,,0,0,0,St Albans
169,73 Enfield Drive," 380,000 ", Nov 2017,0," 104,000 ", Jun 2000, ,, 572 ,,1,1,2,St Albans
170,38 Meadenhall Drive," 380,000 ", Nov 2017,0, ,, ,, 487 ,,3,2,2,St Albans
171,16 Manikato Court," 510,000 ", Nov 2017,0, ,, 460 , Oct 2019, 670 ,,4,2,3,St Albans
172,18-20 Riseborough Court," 975,000 ", Nov 2017,0, ,, ,," 2,638 ",,0,0,0,St Albans
173,18 Riseborough Court," 975,000 ", Nov 2017,0, ,, ,," 2,637 ",,5,3,6,St Albans
174,1-2 Malua Court," 500,000 ", Nov 2017,0," 395,000 ", Jul 2013, ,, 717 ,,4,2,4,St Albans
175,48 Townsend Road," 329,000 ", Nov 2017,0," 191,000 ", Jan 2010, ,, 519 ,,3,1,1,St Albans
176,22 Mandela Court," 455,000 ", Nov 2017,0," 347,500 ", Apr 2014, ,, 555 ,,3,2,2,St Albans
177,3/11 Roseview Way," 288,000 ", Nov 2017,0," 265,000 ", Feb 2013, ,, 229 ,,2,1,1,St Albans
178,2 & 3/254 Wilsons Road," 320,000 ", Nov 2017,0, ,, ,, ,,0,0,0,St Albans
179,65 Meadenhall Drive," 460,000 ", Oct 2017,0," 336,000 ", Jul 2013, ,, 490  ,  168 ,4,2,2,St Albans
180,2-4 Homestead Drive," 410,000 ", Oct 2017,0," 294,770 ", Mar 2007, ,, 638  ,  208 ,5,2,4,St Albans
181,1/254 Wilsons Road," 345,000 ", Oct 2017,0, ,, ,, 429 ,,2,2,1,St Albans
182,5 Mersey Court," 450,000 ", Oct 2017,0," 310,000 ", Jan 2013, ,, 655 ,,3,2,2,St Albans
183,85 Homestead Drive," 460,000 ", Oct 2017,0," 327,000 ", Dec 2010, ,, 668 ,,4,2,2,St Albans
184,304 Wilsons Road," 379,000 ", Oct 2017,0," 210,000 ", May 2004, ,, 648 ,,0,0,0,St Albans
185,30a Grafton Street," 395,000 ", Oct 2017,0," 350,000 ", Mar 2014, ,, 312  ,  140 ,3,2,1,St Albans
186,15 Mervyn Court," 392,000 ", Oct 2017,0, ,, ,, 692 ,,3,2,2,St Albans
187,35 Grafton Street," 371,000 ", Sep 2017,0," 195,000 ", Aug 2006, ,, 652  ,  112 ,3,1,2,St Albans
188,13 Paramount Crescent," 366,000 ", Sep 2017,0," 227,500 ", Oct 2007, ,, 605  ,  110 ,3,1,2,St Albans
189,12 Enfield Drive," 377,000 ", Sep 2017,0, ,, ,, 573 ,,4,2,6,St Albans
190,3/14 Elizabeth Street," 250,000 ", Sep 2017,0, ,, ,, ,,0,0,0,St Albans
191,5/3-5 GOVETT Crescent," 255,000 ", Aug 2017,0," 71,000 ", Nov 1991, ,, 167 ,,2,1,1,St Albans
192,4 Roseview Way," 568,000 ", Aug 2017,0," 510,000 ", Dec 2011, ,, 885  ,  244 ,4,3,2,St Albans
193,38 Grafton Street," 348,000 ", Aug 2017,0," 280,000 ", Jun 2010, ,, 540  ,  110 ,3,1,2,St Albans
194,3/14-16 Elizabeth Street," 250,000 ", Aug 2017,0," 55,900 ", Aug 1985, ,, 173 ,,0,0,0,St Albans
195,2/53-55 Govett Crescent," 275,000 ", Aug 2017,0," 110,000 ", Nov 2009, ,, 160 ,,0,0,0,St Albans
196,1 Riseborough Court," 285,000 ", Aug 2017,0," 245,000 ", Jan 2014, ,, 863 ,,0,0,0,St Albans
197,98 Homestead Drive," 445,000 ", Aug 2017,0," 273,000 ", Dec 2004, ,, 482 ,,4,2,2,St Albans
198,29 Carbine Drive," 359,000 ", Aug 2017,0," 165,000 ", Aug 2002, ,, 577 ,,3,2,4,St Albans
199,16 Mayfield Crescent," 410,000 ", Aug 2017,0," 120,000 ", May 1999, ,, 665 ,,3,2,2,St Albans
200,1/58 Townsend Road," 307,000 ", Jul 2017,0," 237,500 ", Feb 2012, ,, 429  ,  118 ,3,1,1,St Albans
201,8 Malua Court," 600,000 ", Jul 2017,0," 135,000 ", Jul 2005, ,, 767 ,,0,0,0,St Albans
202,299 Wilsons Road," 370,000 ", Jul 2017,0," 290,000 ", Dec 2011, ,, 570 ,,3,2,2,St Albans
203,1/4 Lucy Court," 258,000 ", Jul 2017,0," 77,000 ", Mar 1994, ,, 425 ,,2,1,1,St Albans
204,76 Homestead Drive," 495,000 ", Jul 2017,0," 374,000 ", May 2010, ,, 738 ,,3,2,6,St Albans
205,2/50 St James Street," 260,000 ", Jul 2017,0," 195,000 ", Sep 2003, ,, 214 ,,2,1,1,St Albans
206,29 East End Crescent," 349,950 ", Jun 2017,0, ,, 350 , Oct 2018, 814 ,,3,1,1,St Albans
207,2/164-166 Townsend Road," 258,000 ", Jun 2017,0, ,, 320 , Nov 2018, 218 ,,0,0,0,St Albans
208,23 Mandela Court," 516,000 ", Jun 2017,0," 185,000 ", Jul 2010, ,, 869  ,  212 ,4,2,2,St Albans
209,22 Filipi Drive," 330,000 ", Jun 2017,0," 283,000 ", Apr 2014, ,, 645 ,,3,1,1,St Albans
210,9 Westmoreland Street," 349,000 ", May 2017,0," 267,000 ", Apr 2010, ,, 785 ,,3,1,4,St Albans
211,3 Lucy Court," 275,000 ", May 2017,0," 69,500 ", Jan 1992, ,, 387 ,,2,1,1,St Albans
212,2/4 Grafton Street," 325,000 ", May 2017,0," 305,000 ", May 2013, ,, 311  ,  100 ,0,0,0,St Albans
213,11 Bradford Street," 331,000 ", 20 May 2017,1," 157,000 ", Feb 2000, ,, 561 ,,3,2,1,St Albans
214,4 Govett Crescent," 425,000 ", May 2017,0," 275,000 ", Feb 2000, ,, 749 ,,4,2,1,St Albans
215,18 Mayfield Crescent," 430,000 ", 13 May 2017,1," 330,000 ", Sep 2012, ,, 665 ,,3,2,4,St Albans
216,9 Zazzman Court," 520,000 ", May 2017,0," 142,000 ", Feb 2000, ,, 833 ,,4,2,4,St Albans
217,38 Filipi Drive," 345,000 ", May 2017,0," 229,000 ", Sep 2006, ,, 580 ,,3,1,2,St Albans
218,4/4-6 Enfield Drive," 245,000 ", May 2017,0," 179,500 ", Mar 2014, ,, 96 ,,0,0,0,St Albans
219,39 Govett Crescent," 344,000 ", May 2017,0, ,, ,, 574 ,,3,1,1,St Albans
220,35 Newhaven Avenue," 510,000 ", May 2017,0," 132,000 ", Feb 2000, ,, 688 ,,4,2,2,St Albans
221,6 Coonara Court," 165,000 ", May 2017,0," 158,000 ", Mar 2002, ,, 653 ,,0,0,0,St Albans
222,6 Mandela Court," 480,000 ", Apr 2017,0," 165,000 ", Jul 2010, ,, 557 ,,4,2,2,St Albans
223,2/4 Lucy Court," 300,000 ", Apr 2017,0," 220,000 ", May 2011, ,, 383 ,,2,1,1,St Albans
224,24 Govett Crescent," 355,000 ", Apr 2017,0," 277,000 ", Jul 2011, ,, 653 ,,3,1,4,St Albans
225,3 Belkan Court," 476,000 ", Apr 2017,0," 247,500 ", Sep 2005, ,, 781 ,,3,2,6,St Albans
226,84 Homestead Drive," 485,000 ", Apr 2017,0," 320,000 ", Sep 2005, ,, 738 ,,4,3,2,St Albans
