,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
28,8 Victoria Street," 436,000 ", Aug 2018,0," 305,000 ", Feb 2013, ,, 286 ,,2,1,1,Ripple Side
29,14B/43 Liverpool Street," 1,290,000 ", Jun 2018,0, ,, ,, ,,0,0,0,Ripple Side
30,S2 14B/43 Liverpool Street," 1,290,000 ", Jun 2018,0, ,, ,, ,,0,0,0,Ripple Side
31,32 Margaret Street," 900,000 ", 09 Jun 2018,1," 580,000 ", May 2011, ,, 428 ,,4,2,1,Ripple Side
32,26 Vautier Street," 682,000 ", May 2018,0," 420,000 ", Jan 2013, ,, 220 ,,3,2,1,Ripple Side
33,4 Walker Street," 840,000 ", May 2018,0," 655,000 ", Sep 2013, ,, 482  ,  163 ,4,2,1,Ripple Side
34,34 Edward Street," 679,000 ", 21 Apr 2018,1," 418,000 ", Dec 2010, ,, 434 ,,2,1,0,Ripple Side
35,7 Balmoral Crescent," 2,605,000 ", Mar 2018,0," 485,000 ", May 1997, ,," 1,671  ",  289 ,4,3,3,Ripple Side
36,213 MELBOURNE Road," 750,000 ", Mar 2018,0," 165,000 ", Mar 2001, ,, 825 ,,4,2,3,Ripple Side
37,14C/43 Liverpool Street," 1,100,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Ripple Side
38,9C/43 Liverpool Street," 1,140,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Ripple Side
39,54 Victoria Street," 775,000 ", 04 Nov 2017,1," 495,000 ", Nov 2008, ,, 420 ,,3,1,3,Ripple Side
40,3 Walker Street," 560,000 ", Aug 2017,0," 345,500 ", Feb 2011, ,, 436  ,  125 ,3,1,1,Ripple Side
41,2/29 Walker Street," 567,500 ", Aug 2017,0," 260,000 ", Mar 2004, ,, 254  ,  92 ,2,1,1,Ripple Side
42,S2 TH5/43 Liverpool Street," 1,050,000 ", Jul 2017,0, ,, ,, ,,3,0,0,Ripple Side
43,5/43 Liverpool Street," 1,050,000 ", Jun 2017,0, ,, ,, ,,3,0,0,Ripple Side
44,Th5/43 Liverpool Street," 1,050,000 ", Jun 2017,0, ,, ,, ,,3,0,0,Ripple Side
45,4 Coots Court," 573,000 ", 17 Jun 2017,1," 520,000 ", Dec 2014, ,, 296 ,,5,2,1,Ripple Side
46,36 Swinburne Street," 618,000 ", Jun 2017,0," 379,000 ", Mar 2007, ,, 392 ,,3,2,1,Ripple Side
47,7 Helen Street," 2,240,000 ", 03 Jun 2017,1, ,, 950 , May 2011, 671 ,,4,3,2,Ripple Side
48,1/14 Bay Street," 517,000 ", Apr 2017,0, ,, ,, 264 ,,2,1,1,Ripple Side
49,137-139 Melbourne Road," 2,000,000 ", Apr 2017,0, ,, ,, 294 ,,0,0,0,Ripple Side
50,141-145 Melbourne Road," 960,000 ", Apr 2017,0," 60,000 ", Feb 2000, ,, 232 ,,0,0,0,Ripple Side
51,155 Melbourne Road," 510,000 ", 11 Apr 2017,1," 130,000 ", Mar 1999, ,, 389  ,  175 ,0,0,0,Ripple Side
52,4 St Helens Place," 800,000 ", Apr 2017,0, ,, ,, 511 ,,4,2,2,Ripple Side
53,3 David Street," 760,000 ", Mar 2017,0, ,, ,, ,,0,0,0,Ripple Side
54,3 St David Street," 760,000 ", 04 Mar 2017,1," 710,000 ", Feb 2016, ,, 613  ,  140 ,3,1,2,Ripple Side
55,19 Margaret Street," 515,000 ", 25 Feb 2017,1," 443,500 ", Oct 2014, ,, 310  ,  92 ,2,1,0,Ripple Side
56,2/50 Walker Street," 725,000 ", Feb 2017,0, ,, ,, ,,3,2,2,Ripple Side
57,215 Melbourne Road," 370,000 ", Jan 2017,0, ,, 280 , Oct 2010, 412 ,,0,0,0,Ripple Side
58,50a Walker Street," 725,000 ", Jan 2017,0, ,, 595 , Sep 2016, 240 ,,3,2,2,Ripple Side
59,1/50 Walker Street," 739,000 ", Dec 2016,0, ,, 595 , Mar 2019, ,,3,2,1,Ripple Side
60,46 Margaret Street," 813,000 ", 10 Dec 2016,1," 352,000 ", Dec 2014, ,, 431  ,  79 ,4,2,1,Ripple Side
61,2/7 Liverpool Street," 770,000 ", Dec 2016,0, ,, 575 , Oct 2018, 247 ,,4,3,1,Ripple Side
62,18 Walker Street," 646,000 ", Dec 2016,0," 420,000 ", Feb 2007, ,, 441  ,  130 ,3,2,2,Ripple Side
63,19 Victoria Street," 740,000 ", Dec 2016,0, ,, ,, 734 ,,0,0,0,Ripple Side
64,30 Walker Street," 614,500 ", 03 Dec 2016,1," 315,000 ", Jul 2005, ,, 341 ,,4,1,1,Ripple Side
65,50b Walker Street," 739,000 ", Nov 2016,0, ,, 590 , Sep 2014, 247 ,,3,2,1,Ripple Side
66,2 BAY Street," 672,500 ", Nov 2016,0," 140,000 ", Sep 1998, ,, 613 ,,3,3,1,Ripple Side
67,4/209 Melbourne Road," 378,000 ", Nov 2016,0," 335,000 ", Mar 2010, ,," 2,076 ",,0,0,0,Ripple Side
68,16 Holden Avenue," 950,001 ", Nov 2016,0, ,, ,, 246 ,,4,2,2,Ripple Side
69,3/5-9 Lothian Street," 385,500 ", Oct 2016,0," 295,000 ", Feb 2011, ,, 187 ,,0,0,0,Ripple Side
70,11/209 Princess Highway," 300,000 ", Oct 2016,0, ,, ,, ,,0,0,0,Ripple Side
71,11/209 Princes Highway," 300,000 ", Oct 2016,0, ,, ,, ,,0,0,0,Ripple Side
72,3/209 Melbourne Road," 360,000 ", Oct 2016,0," 272,000 ", Dec 2007, ,," 2,076  ",  75 ,0,0,0,Ripple Side
73,11/209 Melbourne Road," 300,000 ", Oct 2016,0," 285,000 ", Nov 2010, ,," 2,076 ",,1,1,1,Ripple Side
74,2/11 St David Street," 715,000 ", Sep 2016,0, ,, 580 , Jul 2014, 346 ,,4,2,2,Ripple Side
75,3 Holden Avenue," 737,000 ", Sep 2016,0," 670,000 ", Mar 2014, ,, 238  ,  186 ,3,2,2,Ripple Side
76,8/209 Melbourne Road," 346,000 ", Aug 2016,0," 325,000 ", May 2013, ,," 2,076 ",,2,1,1,Ripple Side
77,23 Liverpool Street," 390,000 ", Jun 2016,0, ,, 360 , Dec 2016, 488 ,,2,1,1,Ripple Side
78,4 Lumb Place," 740,000 ", May 2016,0, ,, 550 , Jun 2020, 129 ,,3,2,0,Ripple Side
79,47-49 Walker Street," 677,000 ", 02 Apr 2016,1, ,, ,, 699 ,,4,1,1,Ripple Side
80,47 Walker Street," 677,000 ", Apr 2016,0," 75,500 ", Sep 1991, ,, 486 ,,4,1,1,Ripple Side
81,21 Liverpool Street," 910,000 ", Mar 2016,0," 730,000 ", Oct 2010, ,, 175  ,  250 ,3,2,1,Ripple Side
82,4/5-7 Victoria Street," 435,000 ", Feb 2016,0," 319,000 ", Feb 2006, ,, 129 ,,3,2,1,Ripple Side
83,2/13 Balmoral Crescent," 955,000 ", Feb 2016,0," 735,000 ", Oct 2002, ,," 1,852  ",  203 ,3,2,1,Ripple Side
84,10 Liverpool Street," 295,000 ", Jan 2016,0," 250,000 ", Sep 2005, ,, 357 ,,2,1,0,Ripple Side
85,18 Bay Street," 350,000 ", Dec 2015,0," 220,000 ", Jul 2007, ,, 613  ,  135 ,3,1,2,Ripple Side
86,3B Victoria Street," 648,000 ", Oct 2015,0, ,, 550 , Sep 2014, 367  ,  235 ,3,3,2,Ripple Side
87,33 Victoria Street," 13,000,001 ", Oct 2015,0," 1,250,000 ", Jun 2007, ,, 274 ,,3,2,3,Ripple Side
88,28 Vautier Street," 605,000 ", Sep 2015,0, ,, 600 , Feb 2019, 355 ,,4,3,2,Ripple Side
89,36 Victoria Street," 780,000 ", 15 Aug 2015,1," 266,000 ", Aug 2002, ,, 439  ,  180 ,3,2,2,Ripple Side
90,3a Victoria Street," 635,000 ", Jul 2015,0, ,, 580 , Feb 2018, 367 ,,3,3,2,Ripple Side
91,4 St David Street," 600,000 ", 11 Jul 2015,1, ,, 580 , Nov 2017, 206 ,,3,1,2,Ripple Side
92,20 Lumb Place," 845,000 ", Jul 2015,0, ,, 750 , Jul 2018, 137 ,,0,0,0,Ripple Side
93,1/209 Melbourne Road," 367,500 ", Jul 2015,0," 277,000 ", Aug 2005, ,," 2,076  ",  104 ,2,1,1,Ripple Side
94,10 Walker Street," 482,000 ", Jul 2015,0," 325,000 ", Feb 2007, ,, 488  ,  125 ,3,1,2,Ripple Side
95,7 St David Street," 550,000 ", Jun 2015,0, ,, 350 , Jan 2012, 613  ,  118 ,3,1,1,Ripple Side
96,43 Margaret Street," 431,000 ", 27 Jun 2015,1," 338,000 ", Oct 2008, ,, 386 ,,2,1,2,Ripple Side
97,33 Bay Street," 896,000 ", Jun 2015,0, ,, 350 , Sep 2019, 608 ,,3,1,1,Ripple Side
98,12 St David Street," 610,000 ", 13 Jun 2015,1," 400,000 ", Aug 2009, ,, 734  ,  145 ,3,1,1,Ripple Side
99,29 Bay Street," 1,000,000 ", Jun 2015,0," 755,000 ", Jun 2007, ,, 613  ,  252 ,4,3,2,Ripple Side
100,6 Bay Street," 510,000 ", Jun 2015,0, ,, 400 , Aug 2015, 613  ,  164 ,3,1,5,Ripple Side
101,39 Holden Avenue," 572,000 ", May 2015,0, ,, ,, 222  ,  140 ,3,2,2,Ripple Side
102,2/21 Vautier Street," 875,000 ", Mar 2015,0, ,, ,, 356 ,,0,0,0,Ripple Side
103,21B Vautier Street," 875,000 ", 21 Mar 2015,1, ,, ,, ,,3,3,2,Ripple Side
104,10 Balmoral Crescent," 450,000 ", 21 Mar 2015,1," 380,000 ", Nov 2009, ,, 464 ,,0,0,0,Ripple Side
105,2 Swinburne Street," 270,000 ", Jan 2015,0, ,, ,, ,,0,0,0,Ripple Side
106,1/11 St David Street," 702,000 ", Nov 2014,0, ,, 600 , Dec 2012, 267 ,,4,2,1,Ripple Side
107,1/43 Liverpool Street," 7,920,000 ", Nov 2014,0, ,, ,," 3,637 ",,0,0,0,Ripple Side
108,43 Liverpool Street," 7,920,000 ", Nov 2014,0, ,, ,," 5,726 ",,0,0,0,Ripple Side
109,1/20 Swinburne Street," 432,500 ", Oct 2014,0," 312,000 ", Feb 2009, ,, 249 ,,0,0,0,Ripple Side
110,217-221 Melbourne Road," 270,000 ", Oct 2014,0," 250,000 ", Nov 2000, ,, 620 ,,2,2,1,Ripple Side
111,23 Bay Street," 585,000 ", 30 Aug 2014,1, ,, 360 , Nov 2014, 613 ,,3,1,2,Ripple Side
112,32 Walker Street," 470,000 ", Jul 2014,0," 310,000 ", May 2006, ,, 343 ,,3,1,2,Ripple Side
113,37 Bay Street," 1,785,000 ", May 2014,0, ,, ,, 608 ,,4,3,2,Ripple Side
114,35 Bay Street," 1,785,000 ", May 2014,0, ,, ,, 609  ,  403 ,5,2,2,Ripple Side
115,27 Walker Street," 370,000 ", 26 Apr 2014,1, ,, 300 , Apr 2017, 332  ,  185 ,3,1,1,Ripple Side
116,1 & 2/50 Walker Street," 725,000 ", Apr 2014,0, ,, ,, ,,3,2,2,Ripple Side
117,1/10 Helen Street," 565,000 ", Apr 2014,0, ,, ,, 291 ,,0,0,0,Ripple Side
118,60 Victoria Street," 2,150,000 ", Apr 2014,0, ,, ,," 1,626 ",,5,2,2,Ripple Side
119,10 Helen Street," 565,000 ", Apr 2014,0, ,, 450 , May 2013, 289 ,,3,2,2,Ripple Side
120,33 Liverpool Street," 650,000 ", Mar 2014,0, ,, 350 , Jun 2014, 244 ,,3,1,2,Ripple Side
121,46 Edward Street," 530,000 ", Mar 2014,0, ,, ,, 149 ,,1,1,2,Ripple Side
122,2/3 Holden Avenue," 670,000 ", Mar 2014,0, ,, ,, 237  ,  186 ,0,0,0,Ripple Side
123,8 Bay Street," 556,000 ", Feb 2014,0, ,, ,, 613 ,,3,2,2,Ripple Side
124,18 St David Street," 501,000 ", 15 Feb 2014,1, ,, ,, 734 ,,2,1,1,Ripple Side
125,6/209 Melbourne Road," 380,000 ", Feb 2014,0," 337,000 ", Jun 2008, ,," 2,076 ",,0,0,0,Ripple Side
126,6 Liverpool Street," 870,000 ", 14 Dec 2013,1, ,, ,, 367 ,,3,3,2,Ripple Side
127,16 Bay Street," 460,000 ", 14 Dec 2013,1, ,, 330 , Mar 2014, 613 ,,2,1,1,Ripple Side
128,38 Margaret Street," 590,000 ", 14 Dec 2013,1," 402,000 ", Jun 2007, ,, 458 ,,4,1,2,Ripple Side
129,42 Margaret Street," 738,000 ", Nov 2013,0, ,, ,, 535  ,  167 ,3,1,1,Ripple Side
130,28 Holden Avenue," 420,000 ", Oct 2013,0, ,, ,, 201 ,,2,1,1,Ripple Side
131,1A Victoria Street," 310,000 ", Sep 2013,0," 278,000 ", Mar 2011, ,, 418 ,,0,0,0,Ripple Side
132,58 Victoria Street," 590,150 ", Sep 2013,0," 490,000 ", Aug 2007, ,, 407  ,  160 ,4,1,1,Ripple Side
133,25 Bay Street," 700,000 ", Jul 2013,0," 485,000 ", Feb 2007, ,, 613  ,  151 ,3,2,6,Ripple Side
134,19 Vautier Street," 700,000 ", Jul 2013,0, ,, 595 , Jan 2014, 613  ,  193 ,4,2,2,Ripple Side
135,18 Vautier Street," 525,000 ", 19 Jul 2013,1," 396,000 ", Oct 2004, ,, 348 ,,3,2,2,Ripple Side
136,15 Walker Street," 400,000 ", Jul 2013,0," 215,000 ", May 2001, ,, 493  ,  215 ,3,1,2,Ripple Side
137,44 Edward Street," 480,000 ", Jun 2013,0," 390,000 ", Feb 2008, ,, 435  ,  140 ,3,1,1,Ripple Side
138,26 Victoria Street," 501,000 ", 25 May 2013,1, ,, 550 , May 2019, 542 ,,3,1,1,Ripple Side
139,13 Liverpool Street," 681,500 ", May 2013,0, ,, 370 , Feb 2007, 45  ,  190 ,4,2,1,Ripple Side
140,35 Holden Avenue," 495,000 ", Apr 2013,0, ,, 300 , Nov 2016, 615 ,,3,1,2,Ripple Side
141,7 Vautier Street," 394,000 ", Feb 2013,0, ,, 320 , Jan 2011, 613 ,,3,2,1,Ripple Side
142,47 Margaret Street," 367,500 ", 09 Feb 2013,1, ,, 340 , Jun 2018, 435  ,  115 ,3,1,1,Ripple Side
143,7 Walker Street," 920,000 ", Jan 2013,0," 870,000 ", Apr 2010, ,, 482 ,,5,0,0,Ripple Side
144,9 Walker Street," 701,000 ", 05 Jan 2013,1, ,, 565 , Jan 2012, 497  ,  194 ,4,1,1,Ripple Side
145,42 Victoria Street," 407,500 ", Dec 2012,0, ,, 300 , Feb 2012, 432 ,,2,2,1,Ripple Side
146,16 Edward Street," 460,000 ", Nov 2012,0, ,, 430 , Jul 2016, 392 ,,3,2,0,Ripple Side
147,8 Margaret Street," 645,000 ", Sep 2012,0," 108,000 ", May 1999, ,, 23  ,  186 ,4,2,1,Ripple Side
148,34 Victoria Street," 485,000 ", Sep 2012,0, ,, 370 , Oct 2010, 414  ,  129 ,3,1,1,Ripple Side
149,20 Margaret Street," 420,000 ", Sep 2012,0, ,, 320 , Dec 2011, 495 ,,3,1,2,Ripple Side
150,5 Helen Street," 1,200,000 ", Aug 2012,0, ,, 750 , Apr 2011, 538 ,,5,2,2,Ripple Side
151,24 Vautier Street," 405,000 ", Aug 2012,0, ,, ,, 167  ,  162 ,3,2,2,Ripple Side
152,32 Swinburne Street," 257,500 ", Aug 2012,0, ,, ,, 613 ,,4,0,0,Ripple Side
153,14 Balmoral Crescent," 771,000 ", Jul 2012,0," 290,000 ", Jul 2009, ,, 437  ,  236 ,3,2,3,Ripple Side
154,35 Margaret Street," 397,750 ", Jun 2012,0," 94,500 ", Dec 1993, ,, 434  ,  117 ,2,1,1,Ripple Side
155,14 Bay Street," 445,000 ", 02 Jun 2012,1, ,, 400 , Apr 2016, 135  ,  93 ,3,1,2,Ripple Side
156,10 Margaret Street," 425,000 ", May 2012,0, ,, 230 , Aug 2004, 497 ,,3,1,2,Ripple Side
157,38 Swinburne Street," 628,000 ", May 2012,0, ,, 465 , Jun 2013, 613  ,  159 ,4,2,2,Ripple Side
158,5 Balmoral Crescent," 1,450,000 ", Mar 2012,0, ,, 525 , Feb 2013," 1,231  ",  339 ,4,2,2,Ripple Side
159,14/209 Melbourne Road," 320,000 ", Feb 2012,0," 290,000 ", May 2007, ,," 2,076  ",  77 ,0,0,0,Ripple Side
160,1 Coots Court," 350,000 ", Feb 2012,0, ,, 330 , Nov 2019, 279  ,  90 ,2,1,1,Ripple Side
161,9 Victoria Street," 651,000 ", Jan 2012,0, ,, 450 , Apr 2018, 734 ,,3,1,2,Ripple Side
162,21 Victoria Street," 500,000 ", Jan 2012,0, ,, ,, 734 ,,3,1,2,Ripple Side
163,14 Edward Street," 345,000 ", Jan 2012,0," 180,000 ", May 2002, ,, 431 ,,3,1,1,Ripple Side
164,22 Edward Street," 510,000 ", Dec 2011,0, ,, 520 , Jul 2019, 433 ,,4,2,2,Ripple Side
165,1/21 Vautier Street," 670,000 ", 22 Oct 2011,1," 200,000 ", Jan 2010, ,, 356 ,,3,2,2,Ripple Side
166,3/24 St David Street," 390,000 ", Oct 2011,0, ,, 530 , Oct 2014, 148 ,,0,0,0,Ripple Side
167,2/48 Edward Street," 190,000 ", Sep 2011,0, ,, ,, 167  ,  140 ,0,0,0,Ripple Side
168,48 Edward Street," 190,000 ", Sep 2011,0," 151,000 ", Oct 2008, ,, 167  ,  140 ,2,1,1,Ripple Side
169,2/209 Melbourne Road," 385,000 ", Jul 2011,0," 290,000 ", Dec 2004, ,," 2,076 ",,0,0,0,Ripple Side
170,2 Walker Street," 455,000 ", 23 Jul 2011,1, ,, ,, 493  ,  210 ,4,1,1,Ripple Side
171,10/209 Melbourne Road," 335,000 ", Jun 2011,0," 292,000 ", Aug 2007, ,," 2,076 ",,0,0,0,Ripple Side
172,1/24 St David Street," 270,000 ", Jun 2011,0, ,, ,, 192 ,,3,2,2,Ripple Side
173,2/5-9 Lothian Street," 358,500 ", 21 May 2011,1, ,, ,, 188 ,,0,0,0,Ripple Side
174,7/209 Melbourne Road," 325,000 ", May 2011,0," 270,000 ", Dec 2004, ,," 2,076 ",,0,0,0,Ripple Side
175,1 Bay Street," 363,000 ", May 2011,0," 345,000 ", Dec 2008, ,, 215  ,  152 ,3,2,2,Ripple Side
176,38 Edward Street," 413,000 ", May 2011,0, ,, 290 , May 2008, 434  ,  97 ,3,1,2,Ripple Side
177,6/24 St David Street," 385,000 ", Apr 2011,0, ,, ,, 153 ,,3,2,2,Ripple Side
178,42 Vautier Street," 485,000 ", Apr 2011,0, ,, 285 , Jun 2011, 613 ,,2,1,1,Ripple Side
179,26 ST DAVID Street," 375,000 ", Mar 2011,0, ,, ,, 251 ,,3,1,2,Ripple Side
180,1B Victoria Street," 450,000 ", Mar 2011,0, ,, ,, 678 ,,0,0,0,Ripple Side
181,25 Balmoral Crescent," 2,100,000 ", Mar 2011,0," 805,000 ", Dec 2001, ,, 933 ,,4,3,3,Ripple Side
182,23 St David Street," 525,000 ", Feb 2011,0, ,, 320 , Dec 2010, 564 ,,3,1,1,Ripple Side
183,5/24 St David Street," 295,000 ", Feb 2011,0, ,, 530 , Nov 2014, 223 ,,3,2,2,Ripple Side
184,4/24 St David Street," 275,000 ", Dec 2010,0, ,, ,, 221 ,,3,1,1,Ripple Side
185,44 Vautier Street," 517,000 ", 18 Dec 2010,1, ,, 450 , Sep 2012, 411  ,  153 ,3,2,2,Ripple Side
186,9 Liverpool Street," 485,525 ", Nov 2010,0," 380,000 ", Jul 2004, ,, 488 ,,4,2,1,Ripple Side
187,19 St David Street," 480,000 ", Nov 2010,0," 331,000 ", Nov 2003, ,, 613  ,  113 ,3,1,1,Ripple Side
188,1/5-7 Victoria Street," 403,000 ", Nov 2010,0, ,, 395 , Nov 2009, 188 ,,3,2,1,Ripple Side
189,14 Swinburne Street," 494,000 ", 13 Nov 2010,1, ,, 360 , Feb 2011, 85 ,,3,1,1,Ripple Side
190,31 Victoria Street," 550,000 ", Oct 2010,0, ,, 360 , Mar 2014, 337  ,  375 ,4,1,4,Ripple Side
191,4 5-Sep Lothian Street," 311,000 ", 16 Oct 2010,1, ,, ,, ,,0,0,0,Ripple Side
192,7/24 St David Street," 325,000 ", Oct 2010,0, ,, ,, 156 ,,3,0,0,Ripple Side
193,40-42 Walker Street," 550,000 ", Sep 2010,0," 70,000 ", Dec 1987, ,, 394 ,,3,2,1,Ripple Side
194,40 Walker Street," 550,000 ", 04 Sep 2010,1, ,, 450 , Jul 2013, 107 ,,3,2,1,Ripple Side
195,54 Station Street," 550,000 ", Aug 2010,0, ,, ,, ,,3,2,1,Ripple Side
196,1/29 Victoria Street," 640,000 ", Aug 2010,0, ,, ,, ,,3,1,2,Ripple Side
197,33 Holden Avenue," 540,000 ", Jul 2010,0, ,, 480 , Apr 2019, 615 ,,3,2,4,Ripple Side
198,4/Lothian Street," 311,000 ", Jul 2010,0, ,, ,, ,,0,0,0,Ripple Side
199,3 Victoria Street," 495,000 ", 07 Jul 2010,1, ,, 290 , Apr 2010, 367 ,,3,2,2,Ripple Side
200,12/209 Melbourne Road," 265,000 ", May 2010,0, ,, 260 , Jul 2014," 2,076 ",,0,0,0,Ripple Side
201,2/24 St David Street," 245,000 ", Mar 2010,0, ,, ,, 151 ,,0,0,0,Ripple Side
202,2 Balmoral Crescent," 801,000 ", Mar 2010,0, ,, ,, 988 ,,3,1,1,Ripple Side
203,21 Walker Street," 875,000 ", Feb 2010,0," 415,250 ", Feb 2008, ,, 490 ,,4,2,2,Ripple Side
204,5 Morrison Place," 415,250 ", Feb 2010,0, ,, ,, ,,0,0,0,Ripple Side
205,8/24 St David Street," 275,000 ", Jan 2010,0, ,, ,, 178 ,,0,0,0,Ripple Side
206,27 Balmoral Crescent," 1,260,000 ", Nov 2009,0, ,, 380 , May 2010, 856 ,,4,1,2,Ripple Side
207,99 Wareemba Avenue," 403,000 ", Nov 2009,0, ,, ,, 936 ,,3,2,1,Ripple Side
208,1 St. David Street," 512,500 ", Oct 2009,0, ,, ,, 620 ,,3,1,2,Ripple Side
209,31 Balmoral Crescent," 2,150,000 ", Oct 2009,0, ,, ,, 807 ,,5,3,3,Ripple Side
210,11 St David Street," 400,000 ", Oct 2009,0, ,, ,, 346 ,,3,1,2,Ripple Side
211,12 St. David Street," 400,000 ", Aug 2009,0, ,, ,, ,,3,1,0,Ripple Side
212,25 Margaret Street," 268,000 ", Aug 2009,0, ,, 500 , Sep 2018, 337  ,  114 ,3,1,0,Ripple Side
213,14 Vautier Street," 512,500 ", Jun 2009,0, ,, ,, 396  ,  235 ,4,2,2,Ripple Side
214,3 Brigalow Place," 485,525 ", May 2009,0, ,, ,, 667 ,,3,2,1,Ripple Side
215,52 Walker Street," 650,000 ", Apr 2009,0, ,, ,, 488  ,  208 ,3,2,2,Ripple Side
216,18 Edward Street," 400,000 ", Mar 2009,0," 300,000 ", Oct 2004, ,, 432  ,  126 ,3,1,3,Ripple Side
217,40 Edward Street," 400,000 ", Nov 2008,0," 260,000 ", Nov 2002, ,, 434 ,,3,1,1,Ripple Side
218,50 Walker Street," 402,000 ", Nov 2008,0," 119,000 ", Mar 1997, ,, 488 ,,2,1,1,Ripple Side
219,48 Margaret Street," 411,000 ", Sep 2008,0," 342,000 ", Mar 2003, ,, 428 ,,3,1,4,Ripple Side
220,1A Holden Avenue," 640,000 ", Jul 2008,0, ,, ,, 739 ,,0,0,0,Ripple Side
221,2 Coots Court," 307,000 ", Jun 2008,0, ,, 350 , Mar 2014, 386 ,,3,1,2,Ripple Side
222,2 Edward Street," 307,000 ", Jun 2008,0, ,, ,, 387 ,,3,0,0,Ripple Side
223,8/5-7 Victoria Street," 120,000 ", May 2008,0, ,, ,, 183 ,,0,0,0,Ripple Side
224,40 Margaret Street," 725,000 ", May 2008,0, ,, ,, 547 ,,3,2,1,Ripple Side
225,24 Edward Street," 321,300 ", Mar 2008,0, ,, 200 , Jul 2008, 433  ,  159 ,2,1,1,Ripple Side
226,1/29 Walker Street," 411,000 ", Mar 2008,0, ,, ,, 236 ,,0,0,0,Ripple Side
227,211a Melbourne Road," 330,000 ", Nov 2007,0, ,, ,, 535 ,,3,2,2,Ripple Side
