,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
49,80 Mt Pleasant Road," 745,000 ", Jun 2020,0," 630,000 ", Oct 2017, ,, 753 ,,4,1,1,Belmont
50,247 High Street," 505,000 ", Jun 2020,0," 51,000 ", May 1986, ,, 661 ,,3,1,1,Belmont
51,1/66-70 Reynolds Road," 340,000 ", Jun 2020,0, ,, ,, 126 ,,0,0,0,Belmont
52,23 Stephen Street," 470,000 ", Jun 2020,0," 245,000 ", Jul 2003, 310 , May 2015, 284 ,,0,0,0,Belmont
53,18 Lloyd Street," 602,000 ", Jun 2020,0, ,, 325 , Aug 2020, 688 ,,2,1,2,Belmont
54,2/7 Sanglen Terrace," 950,000 ", Jun 2020,0," 245,000 ", Apr 2014, 290 , Aug 2015, 796 ,,0,0,0,Belmont
55,1/35 Digby Avenue," 530,100 ", Jun 2020,0, ,, ,, 342 ,,3,1,1,Belmont
56,1 Apaloosa Court," 430,000 ", Jun 2020,0," 312,000 ", Oct 2015, 320 , Dec 2010, 700 ,,3,1,2,Belmont
57,1/23 Corio Street," 480,000 ", Jun 2020,0," 345,000 ", Jan 2013, ,, 310 ,,0,0,0,Belmont
58,2/16 Donald Street," 486,000 ", Jun 2020,0," 450,000 ", Dec 2017, ,, 280 ,,0,0,0,Belmont
59,7/7 Sanglen Terrace," 330,000 ", Jun 2020,0," 311,000 ", Jun 2018, 315 , Oct 2019, 796 ,,0,0,0,Belmont
60,1/23 Torquay Road," 480,000 ", Jun 2020,0," 345,000 ", Jan 2013, ,, 309 ,,0,0,0,Belmont
61,21 Autumn Street," 522,000 ", Jun 2020,0," 154,250 ", May 2013, ,, 706 ,,0,0,0,Belmont
62,1/12 Hill Street," 550,000 ", Jun 2020,0, ,, ,, ,,2,2,0,Belmont
63,2/25 Sanglen Terrace," 950,000 ", Jun 2020,0, ,, ,, ,,4,2,2,Belmont
64,31 Hill Street," 660,000 ", Jun 2020,0," 377,000 ", Dec 2011, 340 , May 2019, 467  ,  133 ,3,1,2,Belmont
65,44 Digby Avenue," 605,000 ", May 2020,0," 360,000 ", Dec 2010, 370 , Mar 2018, 663 ,,3,1,4,Belmont
66,4 Oberon Drive," 579,000 ", May 2020,0, ,, 420 , Apr 2014, 682 ,,4,2,2,Belmont
67,136 Roslyn Road," 672,000 ", May 2020,0," 268,000 ", Mar 2008, 225 , Jun 2006, 850 ,,3,1,1,Belmont
68,6 Marjorie Avenue," 642,000 ", 23 May 2020,1," 335,000 ", Nov 2013, ,, 665  ,  175 ,3,2,2,Belmont
69,1/4 Cornish Avenue," 410,000 ", 07 May 2020,1," 330,000 ", Aug 2016, 360 , Jun 2017, 604 ,,0,0,0,Belmont
70,23 Scott Street," 760,000 ", 05 May 2020,1," 702,000 ", Nov 2018, ,, 733 ,,3,2,3,Belmont
71,7 Summit Avenue," 580,000 ", May 2020,0, ,, ,, 713 ,,4,2,4,Belmont
72,3 Mernda Parade," 500,000 ", Apr 2020,0," 220,000 ", Feb 2000, ,, 594 ,,3,1,1,Belmont
73,34 Marjorie Avenue," 535,000 ", Apr 2020,0, ,, ,, 652 ,,0,0,0,Belmont
74,9 WILLIAM Street," 665,124 ", Apr 2020,0," 489,000 ", Sep 2015, ,, 218 ,,0,0,0,Belmont
75,22 Kidman Avenue," 450,000 ", Apr 2020,0," 332,500 ", Sep 2010, 375 , Nov 2019, 639  ,  177 ,4,1,1,Belmont
76,74 Summit Avenue," 716,000 ", Apr 2020,0," 330,000 ", Jul 2010, 250 , Feb 2008, 646 ,,4,1,2,Belmont
77,2/25-27 Roslyn Road," 387,000 ", Apr 2020,0, ,, ,, 148 ,,0,0,0,Belmont
78,75 James Street," 545,000 ", Apr 2020,0," 355,000 ", Mar 2014, 350 , Feb 2016, 650 ,,4,2,3,Belmont
79,68 Mt Pleasant Road," 600,000 ", Apr 2020,0, ,, ,, 690 ,,3,1,1,Belmont
80,17 Queen Street," 390,000 ", Apr 2020,0," 190,000 ", Oct 2002, 295 , Sep 2019, 355 ,,3,1,0,Belmont
81,4 Fairfield Avenue," 500,000 ", Apr 2020,0," 320,000 ", Jan 2011, ,, 619 ,,3,1,2,Belmont
82,87 Apex Avenue," 585,000 ", Apr 2020,0, ,, ,, 631 ,,3,1,2,Belmont
83,32A Bailey Street," 470,000 ", Apr 2020,0, ,, ,, 322 ,,3,2,1,Belmont
84,34 Highmont Drive," 500,000 ", Apr 2020,0," 322,500 ", Jan 2012, ,, 803 ,,3,2,2,Belmont
85,22B Spring Street," 620,000 ", Mar 2020,0," 473,000 ", May 2017, ,, 334 ,,0,0,0,Belmont
86,8 South Street," 881,550 ", Mar 2020,0," 690,000 ", Jun 2013, ,, 720 ,,5,2,2,Belmont
87,17 Rowan Court," 611,500 ", 24 Mar 2020,1," 155,000 ", Nov 1991, ,, 705 ,,4,2,2,Belmont
88,92 High Street," 660,000 ", Mar 2020,0," 270,000 ", May 2005, ,, 405  ,  188 ,3,1,0,Belmont
89,72b Regent Street," 595,000 ", Mar 2020,0, ,, ,, 341 ,,0,0,0,Belmont
90,29 Laura Avenue," 586,000 ", Mar 2020,0, ,, ,, 771 ,,0,0,0,Belmont
91,58 Bailey Street," 618,000 ", 21 Mar 2020,1," 260,000 ", Sep 2008, ,, 665  ,  140 ,4,1,1,Belmont
92,28 Hereford Drive," 500,000 ", Mar 2020,0, ,, ,, 654 ,,3,2,2,Belmont
93,10 Cheryl Crescent," 520,000 ", 14 Mar 2020,1," 500,000 ", Aug 2018, ,, 532 ,,4,2,0,Belmont
94,3 Marjorie Avenue," 545,000 ", 14 Mar 2020,1," 173,000 ", Mar 2003, 340 , Jun 2015, 650 ,,3,1,1,Belmont
95,90 Bailey Street," 505,000 ", Mar 2020,0," 79,000 ", Jul 1988, ,, 665 ,,2,1,0,Belmont
96,7 Hill Street," 710,000 ", 14 Mar 2020,1," 115,000 ", May 2001, ,, 652 ,,3,1,2,Belmont
97,31 Colac Grove," 575,500 ", Mar 2020,0," 335,000 ", Nov 2007, ,, 661 ,,3,2,1,Belmont
98,75 Oberon Drive," 520,000 ", 14 Mar 2020,1," 375,000 ", Oct 2012, 390 , Jun 2020, 760  ,  165 ,3,2,2,Belmont
99,43 Fairbrae Avenue," 710,000 ", Mar 2020,0, ,, ,, 845 ,,0,0,0,Belmont
100,69 Roslyn Road," 595,000 ", Mar 2020,0," 325,000 ", May 2011, 320 , Sep 2011, 429  ,  125 ,3,1,1,Belmont
101,43 Kardinia Street," 667,000 ", 07 Mar 2020,1, ,, ,, 174 ,,0,0,0,Belmont
102,3/33 The Avenue," 333,500 ", Mar 2020,0," 109,000 ", Apr 2002, ,, 173 ,,0,0,0,Belmont
103,14 Summit Avenue," 568,000 ", Mar 2020,0," 388,200 ", Mar 2015, ,, 485 ,,3,2,1,Belmont
104,8 Armitage Court," 565,000 ", Mar 2020,0, ,, ,, 711 ,,3,2,1,Belmont
105,12 Hereford Drive," 575,000 ", Mar 2020,0," 107,000 ", Jul 2000, ,, 733 ,,3,0,0,Belmont
106,28 Nagle Drive," 634,500 ", 29 Feb 2020,1, ,, 420 , Mar 2020, 651 ,,3,1,2,Belmont
107,4 Pavo Street," 740,000 ", 29 Feb 2020,1," 528,000 ", Sep 2015, ,, 663  ,  185 ,4,2,5,Belmont
108,325 High Street," 470,000 ", Feb 2020,0," 86,000 ", Sep 1996, ,, 589 ,,3,1,1,Belmont
109,23 Bailey Street," 556,000 ", 29 Feb 2020,1," 252,000 ", Jun 2006, 320 , Jun 2010, 558 ,,3,1,1,Belmont
110,55 Marjorie Avenue," 613,000 ", 29 Feb 2020,1," 317,000 ", Apr 2014, 320 , Sep 2013, 650 ,,3,1,1,Belmont
111,3 Taldra Court," 635,500 ", Feb 2020,0, ,, ,, 810 ,,4,2,4,Belmont
112,6/181 Roslyn Road," 462,500 ", Feb 2020,0," 270,000 ", Mar 2015, 370 , Feb 2019, 162  ,  99 ,2,1,1,Belmont
113,11 Mt Pleasant Road," 742,000 ", Feb 2020,0," 240,000 ", Mar 2006, ,, 729 ,,2,1,1,Belmont
114,28 Dudley Street," 515,000 ", Feb 2020,0, ,, ,, 659 ,,0,0,0,Belmont
115,12 Peary Street," 882,000 ", 20 Feb 2020,1," 405,000 ", Aug 2010, 360 , Jun 2020, 987 ,,3,2,2,Belmont
116,4a Settlement Road," 408,000 ", Feb 2020,0, ,, ,, ,,2,1,1,Belmont
117,22 Argyle Street," 570,000 ", Feb 2020,0," 556,500 ", Aug 2018, 370 , Jan 2014, 302 ,,0,0,0,Belmont
118,4/14 Regent Street," 390,000 ", Feb 2020,0," 269,000 ", Oct 2010, ,, 124 ,,0,0,0,Belmont
119,11 Vivian Street," 570,000 ", 15 Feb 2020,1, ,, ,, 483 ,,0,0,0,Belmont
120,11 View Street," 706,000 ", 15 Feb 2020,1," 184,250 ", Jan 2002, ,, 676 ,,3,2,2,Belmont
121,21 James Street," 537,000 ", 14 Feb 2020,1, ,, ,, 557 ,,0,0,0,Belmont
122,19 The Avenue," 775,000 ", Feb 2020,0," 665,000 ", Jul 2017, ,," 1,000 ",,0,0,0,Belmont
123,2/7 Herd Road," 640,000 ", Feb 2020,0, ,, ,, 238 ,,0,0,0,Belmont
124,4 Emerald Court," 515,000 ", Feb 2020,0," 245,000 ", Apr 2009, 350 , Nov 2018, 608  ,  107 ,3,1,2,Belmont
125,12 Herd Road," 661,000 ", 08 Feb 2020,1," 216,500 ", Apr 2005, ,, 665 ,,2,1,1,Belmont
126,2/56 Iona Avenue," 390,000 ", Feb 2020,0," 243,750 ", Oct 2016, 300 , Apr 2019, ,,0,0,0,Belmont
127,14 Johnson Street," 507,000 ", Feb 2020,0, ,, ,, 242 ,,3,1,2,Belmont
128,1/337 High Street," 348,000 ", Feb 2020,0," 215,000 ", Mar 2014, 330 , Apr 2020, 822 ,,0,0,0,Belmont
129,1/43 Summit Avenue," 500,500 ", Jan 2020,0," 370,000 ", Sep 2016, 450 , Jun 2019, ,,0,0,0,Belmont
130,3B Neil Street," 672,000 ", Jan 2020,0, ,, ,, 409 ,,0,0,0,Belmont
131,9 Neil Street," 505,000 ", Jan 2020,0," 392,000 ", Aug 2015, ,, 268 ,,0,0,0,Belmont
132,1/9 Emerald Court," 277,000 ", Jan 2020,0, ,, ,, 511 ,,0,0,0,Belmont
133,2/13-15 Clarke Avenue," 585,000 ", Jan 2020,0, ,, ,, ,,0,0,0,Belmont
134,25 Roberts Road," 650,000 ", Jan 2020,0," 622,000 ", Dec 2017, 330 , Jul 2018, 790 ,,3,1,2,Belmont
135,10 Hawthorn Avenue," 479,000 ", Jan 2020,0," 465,000 ", Apr 2018, ,, 172 ,,0,0,0,Belmont
136,7 Highmont Drive," 445,000 ", Dec 2019,0," 345,000 ", Mar 2016, ,, 706 ,,3,2,1,Belmont
137,140A Francis Street," 360,000 ", Dec 2019,0," 305,000 ", Jun 2013, 315 , May 2017, 342 ,,2,1,1,Belmont
138,100 Apex Avenue," 560,000 ", 21 Dec 2019,1," 350,000 ", Nov 2012, 370 , Nov 2011, 615 ,,3,1,3,Belmont
139,41 Barrabool Road," 695,000 ", Dec 2019,0," 345,000 ", Aug 2010, 340 , Nov 2014, 649 ,,3,1,1,Belmont
140,1/8 Batman Close," 638,000 ", Dec 2019,0, ,, ,, 395 ,,0,0,0,Belmont
141,1/25-27 Roslyn Road," 410,000 ", Dec 2019,0, ,, 185 , May 2009, 93 ,,0,0,0,Belmont
142,3/240 High Street," 640,000 ", Dec 2019,0, ,, ,, 235 ,,3,2,2,Belmont
143,1/145 Roslyn Road," 380,000 ", Dec 2019,0," 235,780 ", Dec 2011, 300 , Dec 2016, 130  ,  73 ,0,0,0,Belmont
144,27 Digby Avenue," 695,000 ", Dec 2019,0," 503,000 ", Oct 2016, 400 , Apr 2015, 716 ,,4,2,1,Belmont
145,2/11 Laura Avenue," 530,000 ", Dec 2019,0," 386,000 ", Jun 2012, ,, 243  ,  111 ,2,2,1,Belmont
146,23 Watson Avenue," 820,000 ", 14 Dec 2019,1," 502,000 ", Oct 2013, 520 , Jul 2012, 775  ,  224 ,5,2,2,Belmont
147,3 George Street," 515,500 ", Dec 2019,0," 51,000 ", Jul 1987, ,, 416 ,,3,0,0,Belmont
148,67 Settlement Road," 490,000 ", Dec 2019,0," 323,500 ", Nov 2018, ,, 611 ,,3,1,0,Belmont
149,12 Brocka Avenue," 697,000 ", 14 Dec 2019,1," 408,000 ", Mar 2014, 430 , Jul 2018, 635 ,,4,1,1,Belmont
150,33 Shackleton Street," 555,000 ", Dec 2019,0," 120,000 ", Oct 1996, 350 , Jul 2018, 228 ,,3,1,1,Belmont
151,5 Ursa Street," 700,000 ", Dec 2019,0, ,, ,, 256 ,,0,0,0,Belmont
152,268 High Street," 515,000 ", Dec 2019,0, ,, ,, 831 ,,0,0,0,Belmont
153,18 Waurn Park Court," 670,000 ", Dec 2019,0," 482,000 ", Aug 2015, ,, 648 ,,4,2,2,Belmont
154,7 Polwarth Crescent," 545,000 ", Dec 2019,0," 330,000 ", Jan 2015, ,, 670  ,  151 ,4,1,1,Belmont
155,27 Francis Street," 624,000 ", Dec 2019,0, ,, 320 , Feb 2020, 775 ,,2,1,2,Belmont
156,1/18 Summit Avenue," 573,000 ", Dec 2019,0," 420,000 ", Nov 2015, ,, 384 ,,3,2,1,Belmont
157,262 High Street," 560,000 ", 07 Dec 2019,1," 64,500 ", Feb 2000, 380 , Feb 2020, 874 ,,1,1,1,Belmont
158,2/221 Roslyn Road," 580,000 ", Dec 2019,0," 378,500 ", Sep 2003, ,, 207 ,,0,0,0,Belmont
159,182 Roslyn Road," 540,000 ", Dec 2019,0, ,, ,, 783 ,,3,1,1,Belmont
160,3/22 George Street," 460,000 ", Dec 2019,0, ,, 400 , Feb 2019, 163 ,,3,2,1,Belmont
161,2/1 Elizabeth Street," 430,000 ", Dec 2019,0," 232,000 ", Jun 2003, 375 , Jan 2020, 184 ,,0,0,0,Belmont
162,3 Pilbara Court," 662,500 ", Dec 2019,0," 83,500 ", Sep 1988, ,, 718 ,,1,1,2,Belmont
163,27 Stork Avenue," 567,500 ", Dec 2019,0," 120,000 ", Nov 2000, ,, 669 ,,3,1,1,Belmont
164,55 Kidman Avenue," 527,500 ", Nov 2019,0, ,, ,, 546 ,,0,0,0,Belmont
165,24 Corio Street," 514,500 ", 30 Nov 2019,1," 335,000 ", Apr 2016, 270 , Dec 2015, 602 ,,3,1,1,Belmont
166,21 Woolvet Avenue," 478,000 ", Nov 2019,0," 270,000 ", Apr 2008, ,, 651  ,  13 ,3,1,1,Belmont
167,14 Marjorie Avenue," 556,000 ", 30 Nov 2019,1," 309,000 ", Apr 2012, 340 , Oct 2015, 653  ,  115 ,2,1,2,Belmont
168,18 Albert Terrace," 650,000 ", 29 Nov 2019,1," 75,000 ", Aug 1996, ,, 672 ,,0,0,0,Belmont
169,15 Fairbrae Avenue," 720,000 ", Nov 2019,0," 451,500 ", Jun 2011, ,, 714 ,,3,1,2,Belmont
170,62 Roslyn Road," 790,000 ", Nov 2019,0," 135,000 ", Dec 1991, ,, 996 ,,4,0,0,Belmont
171,19 Hill Street," 745,000 ", Nov 2019,0," 136,500 ", Feb 2000, ,, 776 ,,3,2,2,Belmont
172,6 Englewood Court," 470,000 ", Nov 2019,0, ,, ,, 550 ,,0,0,0,Belmont
173,35 Iona Avenue," 705,000 ", Nov 2019,0," 453,500 ", May 2015, 420 , Feb 2017, 716 ,,4,2,1,Belmont
174,A/8-9 Arbour Grove," 215,000 ", Nov 2019,0, ,, ,, ,,0,0,0,Belmont
175,34 Colac Grove," 562,000 ", 23 Nov 2019,1," 336,000 ", Jan 2016, 320 , Dec 2014, 679 ,,3,1,2,Belmont
176,6 Victoria Terrace," 1,400,000 ", 23 Nov 2019,1," 387,000 ", Oct 2012, ,, 653  ,  292 ,5,2,4,Belmont
177,9 Southdown Crescent," 510,000 ", Nov 2019,0," 237,500 ", Jan 2007, 125 , May 2019, 732  ,  141 ,3,2,1,Belmont
178,29 Digby Avenue," 500,000 ", 23 Nov 2019,1," 187,000 ", Jul 2003, 270 , Nov 2014, 717 ,,3,1,1,Belmont
179,84 High Street," 625,000 ", 23 Nov 2019,1," 364,000 ", Jun 2014, 320 , May 2013, 202  ,  127 ,3,1,1,Belmont
180,317 High Street," 508,500 ", Nov 2019,0," 310,000 ", Oct 2012, 450 , May 2020, 734 ,,3,1,2,Belmont
181,a/8 Arbour Grove," 215,000 ", Nov 2019,0, ,, ,, ,,0,0,0,Belmont
182,1 George Street," 512,000 ", Nov 2019,0, ,, ,, 418 ,,2,2,1,Belmont
183,5 Findlay Grove," 755,500 ", 16 Nov 2019,1, ,, ,, 947 ,,0,0,0,Belmont
184,40 Francis Street," 636,000 ", Nov 2019,0," 541,000 ", Mar 2017, ,, 820 ,,3,2,3,Belmont
185,7 Poplar Court," 547,000 ", Nov 2019,0," 362,000 ", Jul 2015, 470 , Sep 2019, 650 ,,4,2,2,Belmont
186,5/36-40 Sanglen Terrace," 585,000 ", Nov 2019,0," 417,500 ", Jul 2016, 340 , Sep 2014, 409 ,,0,0,0,Belmont
187,24 Roslyn Road," 585,000 ", Nov 2019,0," 317,000 ", Aug 2008, 330 , Mar 2008, 342 ,,3,2,1,Belmont
188,35A The Avenue," 705,000 ", 09 Nov 2019,1, ,, ,, 503 ,,3,1,1,Belmont
189,2/129 Roslyn Road," 590,000 ", Nov 2019,0," 446,000 ", Sep 2013, ,, 320  ,  150 ,0,0,0,Belmont
190,9 Nagle Drive," 480,000 ", Nov 2019,0," 242,500 ", Dec 2008, 315 , May 2018, 654 ,,3,1,2,Belmont
191,36 Hereford Drive," 517,000 ", Nov 2019,0," 102,000 ", Jan 1993, ,, 655 ,,1,0,0,Belmont
192,6 Collins Street," 672,500 ", 30 Oct 2019,1," 572,000 ", Apr 2016, 240 , Dec 2004, 495 ,,3,2,1,Belmont
193,5/26 Autumn Street," 339,000 ", Oct 2019,0," 205,000 ", Dec 2011, 270 , Aug 2015, 191 ,,0,0,0,Belmont
194,48 Francis Street," 529,000 ", Oct 2019,0," 347,000 ", Dec 2014, 260 , Oct 2013, 395  ,  128 ,3,1,2,Belmont
195,2/18A Roslyn Road," 235,000 ", Oct 2019,0," 190,000 ", Jun 2012, 250 , Nov 2018, 89  ,  54 ,0,0,0,Belmont
196,30 Amundsen Street," 790,000 ", Oct 2019,0," 349,000 ", Sep 2003, ,, 840 ,,3,2,3,Belmont
197,14 Henry Street," 558,000 ", 26 Oct 2019,1," 260,000 ", Mar 2008, ,, 728 ,,3,1,2,Belmont
198,24 Roberts Road," 715,000 ", 26 Oct 2019,1," 445,000 ", Mar 2015, ,, 808 ,,3,1,1,Belmont
199,17 Fairbrae Avenue," 905,000 ", Oct 2019,0," 201,000 ", Aug 2002, ,, 661 ,,4,2,1,Belmont
200,21 Tettenhall Ridge," 585,000 ", Oct 2019,0," 345,000 ", Feb 2005, ,, 680 ,,3,2,2,Belmont
201,16 Fairbrae Avenue," 662,000 ", Oct 2019,0," 575,000 ", Feb 2018, 460 , Mar 2019, 716 ,,3,1,2,Belmont
202,15/9 Matilda Court," 350,000 ", Oct 2019,0," 340,000 ", Jul 2018, 345 , Nov 2019, 179 ,,0,0,0,Belmont
203,38 Riverview Terrace," 865,000 ", Oct 2019,0," 315,000 ", Apr 2016, 500 , Nov 2019, 259 ,,4,1,2,Belmont
204,1/3 Davis Street," 329,000 ", Oct 2019,0," 118,000 ", Sep 2001, 300 , Jan 2020, 147 ,,0,0,0,Belmont
205,10 South Street," 630,000 ", Oct 2019,0, ,, ,, 771 ,,2,1,1,Belmont
206,9 Araluen Parade," 605,000 ", Oct 2019,0," 400,000 ", Jul 2014, ,, 617  ,  113 ,3,1,1,Belmont
207,12 Glyn Street," 469,000 ", Oct 2019,0, ,, ,, 592 ,,2,1,1,Belmont
208,4 Brahman Close," 514,000 ", Oct 2019,0," 120,000 ", Mar 1998, ,, 694 ,,3,2,2,Belmont
209,21 Fairfield Avenue," 557,500 ", Oct 2019,0," 170,000 ", Oct 2001, 460 , Nov 2019, 917 ,,1,2,2,Belmont
210,75 Cambra Road," 514,000 ", Oct 2019,0," 200,000 ", Nov 2011, 365 , Dec 2015, 613  ,  170 ,4,1,2,Belmont
211,32 Mernda Parade," 462,000 ", 12 Oct 2019,1," 335,000 ", Jul 2012, 420 , Nov 2019, 576  ,  125 ,3,2,2,Belmont
212,42B Digby Avenue," 625,000 ", Oct 2019,0," 512,500 ", Oct 2015, ,, 254 ,,0,0,0,Belmont
213,2/8 Finchfield Lane," 428,000 ", Oct 2019,0," 402,000 ", May 2018, 370 , Nov 2019, 330 ,,0,0,0,Belmont
214,1/34 Scott Street," 607,500 ", Oct 2019,0," 350,000 ", Mar 2004, ,, 317 ,,3,2,2,Belmont
215,2/66-70 Reynolds Road," 342,500 ", Oct 2019,0," 269,000 ", Jul 2014, 325 , Dec 2019, 194 ,,0,0,0,Belmont
216,51b Barrabool Road," 640,000 ", Oct 2019,0, ,, ,, 316 ,,0,0,0,Belmont
217,4/20 George Street," 480,000 ", Oct 2019,0, ,, ,, 128 ,,0,0,0,Belmont
