,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
43,38 Richmond Street," 520,000 ", 14 Sep 2019,1, ,, 350 , Nov 2019, 341 ,,3,1,1,East Geelong
44,36 St Albans Road," 710,000 ", 14 Sep 2019,1," 505,000 ", Nov 2016, ,, 351  ,  116 ,3,1,1,East Geelong
45,5 Orchard Street," 970,000 ", Sep 2019,0," 753,000 ", Apr 2015, ,, 364  ,  239 ,0,0,0,East Geelong
46,248 Kilgour Street," 560,000 ", Aug 2019,0," 366,000 ", Sep 2009, ,, 216 ,,3,2,1,East Geelong
47,6B McNeill Avenue," 490,000 ", Aug 2019,0," 375,000 ", May 2015, ,, 369 ,,3,2,2,East Geelong
48,28a McNeill Avenue," 401,000 ", Aug 2019,0," 280,000 ", Dec 2014, ,, 352 ,,3,1,0,East Geelong
49,7 St Albans Road," 975,000 ", 17 Aug 2019,1," 217,000 ", Feb 2009, ,, 491 ,,3,2,1,East Geelong
50,3/45 Ormond Road," 408,000 ", Aug 2019,0," 210,000 ", Dec 2012, ,, 183 ,,2,1,1,East Geelong
51,305 Myers Street," 820,000 ", Jul 2019,0," 515,000 ", Nov 2010, ,, 352  ,  215 ,3,2,2,East Geelong
52,2/391 Myers Street," 691,000 ", Jun 2019,0," 600,000 ", Sep 2016, ,, 350 ,,3,2,2,East Geelong
53,13 Orchard Street," 910,000 ", Jun 2019,0," 808,000 ", Mar 2017, ,, 152 ,,4,2,2,East Geelong
54,36 Humble Street," 460,000 ", Jun 2019,0, ,, ,, 501 ,,3,1,2,East Geelong
55,41 St Albans Road," 650,000 ", Jun 2019,0," 228,000 ", Jun 2014, ,, 387  ,  139 ,3,2,1,East Geelong
56,416 Myers Street," 525,000 ", May 2019,0," 377,000 ", Jun 2015, ,, 601  ,  125 ,2,1,1,East Geelong
57,218 McKillop Street," 820,000 ", May 2019,0, ,, ,, 11 ,,4,2,1,East Geelong
58,12 Bendle Court," 575,000 ", May 2019,0, ,, ,, 997 ,,3,1,2,East Geelong
59,8 St Albans Road," 850,000 ", May 2019,0," 270,000 ", Feb 2000, ,, 429 ,,4,2,2,East Geelong
60,11 Tully Street," 695,000 ", 04 May 2019,1," 205,000 ", Jan 2005, ,, 334  ,  108 ,3,1,2,East Geelong
61,50 Grey Street," 560,000 ", 27 Apr 2019,1," 418,000 ", May 2016, ,, 337 ,,3,1,1,East Geelong
62,203 Mckillop Street," 830,000 ", 27 Apr 2019,1," 242,500 ", Aug 2003, ,, 444 ,,4,2,2,East Geelong
63,109 Carr Street," 517,500 ", Apr 2019,0," 370,000 ", Dec 2010, ,, 576 ,,3,2,2,East Geelong
64,40 Mcdonald Street," 505,000 ", 13 Apr 2019,1," 212,000 ", Sep 2003, ,, 379 ,,2,1,0,East Geelong
65,281 Mckillop Street," 770,000 ", Apr 2019,0," 348,000 ", Feb 2009, ,, 713 ,,4,2,4,East Geelong
66,27 Richmond Street," 655,000 ", 30 Mar 2019,1," 387,000 ", Apr 2015, ,, 333 ,,3,1,0,East Geelong
67,1/31 Normanby Street," 290,000 ", Mar 2019,0," 207,000 ", Mar 2013, ,, 78 ,,1,1,1,East Geelong
68,8/12 Boyne Avenue," 360,000 ", 23 Mar 2019,1," 227,000 ", Jul 2010, ,, 88 ,,2,1,1,East Geelong
69,39 Anderson Street," 275,000 ", Mar 2019,0, ,, ,, 153 ,,3,2,1,East Geelong
70,37 Anderson Street," 300,000 ", Mar 2019,0, ,, ,, 206 ,,0,0,0,East Geelong
71,8 Darling Street," 565,000 ", Mar 2019,0," 345,250 ", Dec 2012, ,, 139 ,,2,1,1,East Geelong
72,197 McKillop Street," 530,000 ", 16 Mar 2019,1, ,, ,, 575 ,,5,1,2,East Geelong
73,48 Anderson Street," 515,000 ", 16 Mar 2019,1, ,, ,, 419 ,,2,1,2,East Geelong
74,13 Tully Street," 430,000 ", 16 Mar 2019,1," 59,000 ", Mar 1986, ,, 334 ,,3,1,1,East Geelong
75,4/3-5 Lomond Terrace," 630,000 ", Mar 2019,0, ,, ,, 337 ,,2,2,2,East Geelong
76,2/209 Verner Street," 415,000 ", Mar 2019,0," 282,000 ", May 2010, ,, 173 ,,0,0,0,East Geelong
77,110 Ormond Road," 460,000 ", Mar 2019,0," 188,000 ", Apr 2007, ,, 651 ,,3,1,1,East Geelong
78,38 Anderson Street," 720,000 ", Mar 2019,0," 380,000 ", May 2009, ,, 419  ,  156 ,3,2,1,East Geelong
79,50 Anderson Street," 615,000 ", Feb 2019,0," 440,000 ", May 2015, ,, 419  ,  86 ,2,1,0,East Geelong
80,514 Ryrie Street," 465,000 ", Feb 2019,0, ,, ,, 735 ,,3,1,3,East Geelong
81,213 Verner Street," 527,500 ", Jan 2019,0, ,, ,, 71 ,,3,1,1,East Geelong
82,54 St Albans Road," 440,000 ", Jan 2019,0," 67,000 ", Mar 1997, ,, 570 ,,3,1,1,East Geelong
83,2 Powell Street," 750,000 ", Dec 2018,0," 110,000 ", Jul 2006, ,, 465 ,,3,2,1,East Geelong
84,35 Loch Street," 515,000 ", Dec 2018,0," 83,000 ", May 1993, ,, 419 ,,3,1,1,East Geelong
85,32 Walter Street," 730,000 ", Dec 2018,0," 570,000 ", Feb 2016, ,, 660 ,,4,2,4,East Geelong
86,33 Martin Street," 508,000 ", Dec 2018,0," 353,500 ", Apr 2014, ,, 661 ,,3,1,2,East Geelong
87,2 Mcintyre Street," 526,000 ", 08 Dec 2018,1," 61,500 ", Jun 1991, ,, 557 ,,2,1,1,East Geelong
88,12 McDonald Street," 565,000 ", Dec 2018,0," 315,000 ", Nov 2009, ,, 300 ,,3,1,1,East Geelong
89,4 Alfred Street," 675,000 ", Dec 2018,0," 430,000 ", Nov 2014, ,, 372  ,  109 ,3,1,1,East Geelong
90,205 McKillop Street," 695,000 ", Nov 2018,0," 565,000 ", Sep 2014, ,, 407  ,  140 ,4,2,2,East Geelong
91,43 St Albans Road," 395,000 ", Nov 2018,0, ,, ,, 406 ,,3,1,2,East Geelong
92,2 Mann Street," 543,000 ", Nov 2018,0," 371,000 ", Mar 2015, ,, 347  ,  109 ,3,1,0,East Geelong
93,6 Loftus Street," 530,000 ", Nov 2018,0, ,, ,, 363 ,,3,2,1,East Geelong
94,1/209 Verner Street," 420,000 ", Nov 2018,0," 220,000 ", Oct 2005, ,, 187  ,  75 ,2,1,1,East Geelong
95,27 Loch Street," 700,000 ", 15 Nov 2018,1," 280,000 ", Mar 2009, ,, 337 ,,2,2,1,East Geelong
96,5 Campbell Street," 600,000 ", Nov 2018,0," 304,500 ", May 2009, ,, 480  ,  480 ,3,2,1,East Geelong
97,336 Myers Street," 1,375,000 ", Nov 2018,0, ,, ,, 486 ,,4,3,3,East Geelong
98,83 Normanby Street," 472,000 ", 27 Oct 2018,1," 131,500 ", Dec 2001, ,, 66  ,  108 ,2,1,1,East Geelong
99,3 Walter Street," 516,000 ", 27 Oct 2018,1," 292,000 ", Jul 2010, ,, 94 ,,2,1,2,East Geelong
100,58 Anderson Street," 638,000 ", 20 Oct 2018,1," 245,000 ", Jul 2005, ,, 409 ,,2,1,0,East Geelong
101,18 Kernot Street," 585,000 ", 20 Oct 2018,1," 301,000 ", Mar 2008, ,, 352 ,,2,1,1,East Geelong
102,133 Garden Street," 455,000 ", 13 Oct 2018,1," 87,800 ", Jan 1992, ,, 307 ,,2,1,1,East Geelong
103,45 St Albans Road," 550,000 ", Oct 2018,0," 360,000 ", Nov 2011, ,, 371 ,,4,1,1,East Geelong
104,434 Ryrie Street," 935,000 ", Oct 2018,0," 119,000 ", May 1989, ,, 545  ,  200 ,4,2,3,East Geelong
105,12 Anderson Street," 450,000 ", 06 Oct 2018,1," 255,000 ", Aug 2010, ,, 225 ,,2,1,1,East Geelong
106,20 Loftus Street," 637,000 ", 03 Oct 2018,1," 365,000 ", Jun 2011, ,, 185  ,  120 ,3,2,1,East Geelong
107,13 Ensby Street," 450,000 ", Sep 2018,0, ,, ,, 619 ,,3,1,5,East Geelong
108,25 Richmond Street," 842,500 ", 22 Sep 2018,1," 576,000 ", Mar 2017, ,, 387 ,,3,2,1,East Geelong
109,177 Garden Street," 637,000 ", 22 Sep 2018,1," 380,000 ", Nov 2011, ,, 375  ,  110 ,3,1,1,East Geelong
110,10 Paterson Street," 586,000 ", Sep 2018,0, ,, ,, 560 ,,2,1,2,East Geelong
111,232 McKillop Street," 790,000 ", 15 Sep 2018,1," 607,000 ", Oct 2015, ,, 441  ,  207 ,4,2,3,East Geelong
112,1/54 Ormond Road," 370,000 ", Sep 2018,0," 108,000 ", Feb 1998, ,, 293 ,,0,0,0,East Geelong
113,6 Denman Street," 752,000 ", Sep 2018,0, ,, ,, 701 ,,2,1,1,East Geelong
114,2/20 Ormond Road," 335,000 ", Sep 2018,0," 182,000 ", Jan 2006, ,, 157 ,,0,0,0,East Geelong
115,38 Humble Street," 670,000 ", 08 Sep 2018,1," 416,000 ", Jul 2010, ,, 502 ,,3,1,3,East Geelong
116,15 Connor Street," 865,000 ", 01 Sep 2018,1," 133,800 ", Oct 1988, ,, 117  ,  160 ,4,2,2,East Geelong
117,54 Ormond Road," 370,000 ", Sep 2018,0," 108,000 ", Feb 2000, ,, 293 ,,2,1,1,East Geelong
118,14 Humble Street," 1,310,000 ", Aug 2018,0," 890,000 ", Nov 2014, ,, 683  ,  261 ,4,2,2,East Geelong
119,9 & 9a Humble Street," 906,000 ", Aug 2018,0, ,, ,, ,,4,2,1,East Geelong
120,9A Humble Street," 906,000 ", 25 Aug 2018,1, ,, 360 , Jan 2019, 329 ,,4,2,1,East Geelong
121,9 Humble Street," 906,000 ", 25 Aug 2018,1, ,, 420 , Dec 2019, 329 ,,4,2,1,East Geelong
122,21 Darling Street," 616,000 ", 25 Aug 2018,1, ,, 440 , Dec 2018, 347 ,,3,1,2,East Geelong
123,5/56 St Albans Road," 390,000 ", Aug 2018,0," 325,000 ", Mar 2015, ,, 84  ,  85 ,2,1,1,East Geelong
124,9 Loftus Street," 540,000 ", Aug 2018,0," 236,000 ", Jan 2009, ,, 538 ,,3,1,0,East Geelong
125,78 Ormond Road," 490,000 ", Aug 2018,0," 410,000 ", Dec 2014, ,, 674 ,,3,1,5,East Geelong
126,39 McDonald Street," 730,000 ", 10 Aug 2018,1," 439,000 ", Dec 2013, ,, 414  ,  123 ,3,2,2,East Geelong
127,10 Lindon Street," 930,000 ", Aug 2018,0," 121,000 ", Jul 1998, ,, 674 ,,4,2,2,East Geelong
128,20 Gurr Street," 940,000 ", Jul 2018,0," 610,000 ", Dec 2010, ,, 226 ,,4,2,3,East Geelong
129,7 Birdsey Street," 535,000 ", Jul 2018,0, ,, ,, ,,3,1,6,East Geelong
130,5/9 Thear Street," 397,500 ", Jul 2018,0," 325,000 ", May 2014, ,, 168  ,  83 ,0,0,0,East Geelong
131,2/9 Godfrey Street," 492,000 ", Jul 2018,0, ,, ,, 298 ,,3,2,2,East Geelong
132,77 Normanby Street," 724,000 ", Jun 2018,0," 300,000 ", Mar 2009, ,, 452  ,  121 ,3,1,1,East Geelong
133,4/450 Ryrie Street," 238,000 ", Jun 2018,0, ,, ,, 49 ,,0,0,0,East Geelong
134,236 Kilgour Street," 350,000 ", Jun 2018,0, ,, ,, 181 ,,3,2,2,East Geelong
135,3 Godfrey Street," 470,000 ", Jun 2018,0," 293,000 ", Jul 2015, ,, 633  ,  138 ,2,1,1,East Geelong
136,238 Kilgour Street," 1,160,000 ", Jun 2018,0," 460,000 ", Aug 2014, ,, 415 ,,3,1,1,East Geelong
137,24 Lomond Terrace," 500,000 ", Jun 2018,0, ,, ,, 172 ,,3,2,2,East Geelong
138,5 Limeburners Road," 675,000 ", May 2018,0," 180,000 ", Dec 1993, ,, 441  ,  200 ,4,2,1,East Geelong
139,269 McKillop Street," 701,000 ", May 2018,0, ,, 450 , Nov 2018, 723 ,,4,1,2,East Geelong
140,396 Ryrie Street," 755,000 ", May 2018,0," 520,000 ", Apr 2017, ,, 405  ,  130 ,3,1,3,East Geelong
141,45 Grey Street," 580,000 ", May 2018,0," 72,000 ", Nov 1994, ,, 506 ,,3,1,1,East Geelong
142,24 Grey Street," 780,000 ", May 2018,0," 300,000 ", May 2013, ,, 337 ,,3,2,0,East Geelong
143,319 McKillop Street," 456,000 ", May 2018,0, ,, ,, 585 ,,3,2,2,East Geelong
144,3 St Albans Road," 706,000 ", May 2018,0," 620,000 ", Dec 2016, ,, 491  ,  146 ,4,1,2,East Geelong
145,20 Orchard Street," 671,500 ", May 2018,0," 72,000 ", Nov 1987, ,, 338 ,,3,1,2,East Geelong
146,19 Darling Street," 630,000 ", May 2018,0," 178,002 ", Jul 2007, ,, 345  ,  139 ,4,1,0,East Geelong
147,2 Normanby Street," 1,034,999 ", May 2018,0, ,, ,, 434 ,,4,2,2,East Geelong
148,11A Frederick Street," 380,000 ", Apr 2018,0, ,, ,, 332 ,,0,0,0,East Geelong
149,11B Frederick Street," 380,000 ", Apr 2018,0, ,, ,, 276 ,,4,2,1,East Geelong
150,20 Boyne Avenue," 580,000 ", Apr 2018,0, ,, ,, 538 ,,3,1,2,East Geelong
151,137 Garden Street," 545,000 ", 14 Apr 2018,1," 190,000 ", Aug 2001, ,, 323 ,,2,1,1,East Geelong
152,38A Gurr Street," 576,500 ", Apr 2018,0," 161,000 ", Jan 2000, ,, 281 ,,2,1,1,East Geelong
153,128 Verner Street," 500,000 ", Mar 2018,0, ,, ,, ,,2,1,1,East Geelong
154,29 McDonald Street," 680,000 ", Mar 2018,0, ,, ,, 414 ,,3,2,3,East Geelong
155,241 McKillop Street," 710,000 ", Mar 2018,0," 470,000 ", Dec 2015, ,, 479 ,,3,2,1,East Geelong
156,297 Myers Street," 605,000 ", Mar 2018,0, ,, 320 , Feb 2015, 337 ,,4,1,1,East Geelong
157,17 Brown Street," 972,500 ", Mar 2018,0," 220,000 ", Jan 2001, ,, 683  ,  198 ,3,3,2,East Geelong
158,4/11-13 Meakin Street," 547,000 ", Mar 2018,0," 429,000 ", Mar 2016, ,, 226 ,,0,0,0,East Geelong
159,17 Connor Street," 540,000 ", Mar 2018,0," 127,000 ", Sep 1993, ,, 215  ,  125 ,3,1,1,East Geelong
160,1 424 Ryrie Street," 373,000 ", Mar 2018,0, ,, ,, ,,2,1,1,East Geelong
161,15 McDonald Street," 700,000 ", Mar 2018,0," 470,000 ", Mar 2014, ,, 413 ,,3,1,2,East Geelong
162,14 Bendle Street," 515,000 ", 10 Mar 2018,1, ,, ,, 669 ,,3,1,1,East Geelong
163,5 Darling Street," 785,000 ", Mar 2018,0, ,, 600 , Jul 2018, 515 ,,2,2,1,East Geelong
164,14 Bendle Court," 515,000 ", Mar 2018,0, ,, 420 , Sep 2019, 669 ,,4,2,2,East Geelong
165,224B Verner Street," 785,000 ", Mar 2018,0," 625,000 ", Apr 2016, ,, 411 ,,4,2,2,East Geelong
166,4 Mann Street," 610,000 ", Mar 2018,0," 385,000 ", Oct 2014, ,, 378  ,  123 ,3,2,1,East Geelong
167,2/102 St Albans Road," 349,000 ", Feb 2018,0, ,, ,, ,,3,2,1,East Geelong
168,42 Humble Street," 685,000 ", 24 Feb 2018,1," 535,000 ", Nov 2010, ,, 614  ,  180 ,3,2,2,East Geelong
169,23 Breakwater Road," 345,000 ", Feb 2018,0," 235,000 ", Feb 2000, ,, ,,3,1,1,East Geelong
170,54 Grey Street," 485,000 ", Feb 2018,0," 53,000 ", May 1985, ,, 337 ,,2,1,1,East Geelong
171,111 Carr Street," 651,000 ", Feb 2018,0," 69,000 ", Apr 1998, ,, 589  ,  114 ,3,2,1,East Geelong
172,41 McDonald Street," 560,000 ", Feb 2018,0," 270,000 ", Oct 2013, ,, 415  ,  86 ,2,1,2,East Geelong
173,7 Orchard Street," 550,000 ", 03 Feb 2018,1, ,, ,, 367 ,,2,1,1,East Geelong
174,23 Grey Street," 550,000 ", Jan 2018,0, ,, 400 , Jan 2020, 336 ,,3,1,1,East Geelong
175,1/25 Breakwater Road," 365,000 ", Jan 2018,0, ,, ,, ,,2,1,1,East Geelong
176,23 Richmond Crescent," 535,000 ", Jan 2018,0, ,, 285 , Oct 2010, ,,3,1,1,East Geelong
177,2/69 Normanby Street," 325,000 ", Jan 2018,0," 195,002 ", Sep 2009, ,, 80 ,,2,1,1,East Geelong
178,5 Glen Avenue," 655,000 ", Jan 2018,0," 505,000 ", Dec 2010, ,, 277 ,,3,1,1,East Geelong
179,290 McKillop Street," 750,000 ", Jan 2018,0," 520,000 ", Oct 2012, ,, 556 ,,3,1,2,East Geelong
180,1/106 St Albans Road," 420,000 ", Dec 2017,0, ,, 360 , Oct 2014, ,,3,2,2,East Geelong
181,32 Humble Street," 610,000 ", Dec 2017,0," 165,000 ", Apr 2004, ,, 501  ,  150 ,3,1,2,East Geelong
182,1B Boyne Avenue," 430,000 ", Dec 2017,0, ,, 330 , Feb 2020, 299 ,,2,1,1,East Geelong
183,3 Mann Street," 440,000 ", Dec 2017,0," 190,000 ", Jan 2006, ,, 495  ,  83 ,3,1,2,East Geelong
184,488 Ryrie Street," 526,000 ", Dec 2017,0, ,, 400 , Jan 2018, 473 ,,3,1,2,East Geelong
185,4 Tully Street," 662,000 ", 02 Dec 2017,1, ,, 420 , Apr 2017, 321 ,,3,2,1,East Geelong
186,50 Richmond Street," 534,000 ", 02 Dec 2017,1, ,, 280 , Oct 2015, 164 ,,2,1,1,East Geelong
187,226 Verner Street," 654,000 ", 02 Dec 2017,1," 315,000 ", Jan 2006, ,, 411  ,  127 ,3,1,2,East Geelong
188,7 Brown Street," 951,000 ", 02 Dec 2017,1," 100,000 ", Jan 1991, ,, 669 ,,4,1,0,East Geelong
189,12 Thorne Street," 790,000 ", 02 Dec 2017,1," 387,000 ", Jun 2010, ,, 357 ,,4,2,1,East Geelong
190,317 McKillop Street," 445,000 ", 28 Nov 2017,1," 305,000 ", Sep 2010, ,, 585  ,  99 ,3,1,1,East Geelong
191,117 Carr Street," 450,000 ", Nov 2017,0," 312,500 ", Feb 2014, ,, 532  ,  105 ,3,1,1,East Geelong
192,8/22 Walter Street," 306,000 ", Nov 2017,0," 239,950 ", Oct 2007, ,, 145 ,,0,0,0,East Geelong
193,57 St Albans Road," 755,000 ", 18 Nov 2017,1, ,, ,, 627 ,,3,1,2,East Geelong
194,20 Grey Street," 696,000 ", 18 Nov 2017,1," 350,000 ", Jan 2006, ,, 337 ,,3,1,0,East Geelong
195,31 McDonald Street," 795,000 ", Nov 2017,0," 443,000 ", Jul 2008, ,, 414  ,  307 ,4,2,1,East Geelong
196,6 Thear Street," 620,000 ", 18 Nov 2017,1," 470,000 ", May 2014, ,, 563 ,,5,2,2,East Geelong
197,8/22-24 Walter Street," 306,000 ", Nov 2017,0," 239,950 ", Oct 2007, ,, 145 ,,0,0,0,East Geelong
198,12 Gurr Street," 891,000 ", 16 Nov 2017,1," 93,000 ", Sep 1990, ,, 355 ,,4,2,3,East Geelong
199,10 Frederick Street," 877,000 ", Nov 2017,0," 426,000 ", Apr 2014, ,, 491  ,  138 ,3,1,2,East Geelong
200,40 Grey Street," 720,000 ", 13 Nov 2017,1," 510,000 ", May 2014, ,, 337  ,  250 ,3,1,1,East Geelong
201,17 Orchard Street," 623,000 ", Nov 2017,0, ,, ,, 443 ,,3,1,1,East Geelong
202,16 Loch Street," 510,000 ", Nov 2017,0," 293,500 ", Feb 2009, ,, 236 ,,2,1,0,East Geelong
203,217 Kilgour Street," 756,000 ", 11 Nov 2017,1," 477,000 ", Nov 2011, ,, 542  ,  154 ,4,1,1,East Geelong
204,3/436 Ryrie Street," 345,000 ", 11 Nov 2017,1," 320,000 ", Oct 2011, ,, 224  ,  69 ,0,0,0,East Geelong
205,24 St Albans Road," 527,500 ", Nov 2017,0, ,, 385 , Jun 2019, 622 ,,3,1,2,East Geelong
206,438 Ryrie Street," 703,000 ", 04 Nov 2017,1, ,, ,, 242 ,,5,2,1,East Geelong
207,23 Martin Street," 540,000 ", 28 Oct 2017,1," 307,000 ", Oct 2011, ,, 683  ,  105 ,3,1,1,East Geelong
208,3/28 Breakwater Road," 260,000 ", Oct 2017,0, ,, 290 , Jun 2020, ,,0,0,0,East Geelong
209,48 Humble Street," 640,000 ", Oct 2017,0," 255,000 ", Aug 2008, ,, 547  ,  100 ,3,1,3,East Geelong
210,42 Grey Street," 550,000 ", 14 Oct 2017,1," 235,000 ", Sep 2002, ,, 337  ,  96 ,3,1,1,East Geelong
211,264 Kilgour Street," 895,000 ", Oct 2017,0," 262,000 ", Jan 2006, ,, 324 ,,3,1,0,East Geelong
212,7 Mcdonald Street," 585,000 ", Oct 2017,0," 225,000 ", Apr 2002, ,, 414 ,,3,1,0,East Geelong
213,18 Brown Street," 675,500 ", 07 Oct 2017,1, ,, ,, 603 ,,3,1,2,East Geelong
214,4 Grey Street," 653,000 ", 07 Oct 2017,1," 360,000 ", Nov 2006, ,, 337  ,  135 ,3,2,0,East Geelong
215,3 Loch Street," 622,000 ", 07 Oct 2017,1," 385,000 ", Dec 2009, ,, 337 ,,3,2,1,East Geelong
216,3 Anderson Street," 745,000 ", 07 Oct 2017,1," 300,000 ", Dec 2003, ,, 688 ,,4,2,2,East Geelong
217,147 Garden Street," 676,000 ", 07 Oct 2017,1," 153,000 ", May 2000, ,, 490 ,,3,1,4,East Geelong
218,6 Gurr Street," 735,000 ", 23 Sep 2017,1," 375,000 ", Sep 2005, ,, 60 ,,0,0,0,East Geelong
219,27 Loftus Street," 659,000 ", 16 Sep 2017,1," 446,000 ", Aug 2012, ,, 354  ,  125 ,3,2,2,East Geelong
220,16 Bendle Street," 520,000 ", Sep 2017,0, ,, 290 , Dec 2017, 971 ,,3,1,3,East Geelong
221,16 Bendle Court," 520,000 ", 09 Sep 2017,1, ,, ,, 971 ,,3,1,3,East Geelong
222,17 McDonald Street," 673,000 ", Sep 2017,0," 408,000 ", Jun 2011, ,, 414  ,  122 ,3,1,2,East Geelong
223,250 Kilgour Street," 434,000 ", 09 Sep 2017,1," 267,500 ", Oct 2009, ,, 119 ,,2,1,1,East Geelong
224,7 McNeill Avenue," 450,137 ", Sep 2017,0," 270,000 ", Jul 2013, ,, 650 ,,3,1,1,East Geelong
