,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
55,5/197 Boundary Road," 260,000 ", May 2019,0, ,, ,, ,,0,0,0,Whittington
56,172 Wilsons Road," 469,000 ", May 2019,0," 125,000 ", Oct 2001, ,, 611 ,,3,2,4,Whittington
57,65 Solar Drive," 410,000 ", May 2019,0," 285,000 ", Jan 2014, ,, 931 ,,4,2,2,Whittington
58,6 Proton Court," 325,000 ", Apr 2019,0," 215,000 ", Dec 2013, ,, 613  ,  110 ,3,1,3,Whittington
59,4 Echo Court," 352,000 ", Apr 2019,0," 190,000 ", Nov 2007, ,, 785  ,  114 ,3,1,2,Whittington
60,2/211-213 Boundary Road," 365,000 ", Apr 2019,0," 169,000 ", Feb 2003, ,, 258 ,,0,0,0,Whittington
61,14 Katarina Place," 385,000 ", Apr 2019,0, ,, ,, 459 ,,3,1,0,Whittington
62,170 Wilsons Road," 440,000 ", 13 Apr 2019,1, ,, 340 , Jul 2019, 717 ,,3,1,1,Whittington
63,241 Boundary Road," 510,000 ", 13 Apr 2019,1," 391,500 ", Aug 2015, ,, 498 ,,4,2,2,Whittington
64,35 Townsend Road," 353,000 ", Apr 2019,0," 331,000 ", Dec 2017, ,, 737 ,,3,1,2,Whittington
65,3/8 Casaceli Court," 234,000 ", Apr 2019,0," 114,000 ", Jul 2007, ,, 140 ,,0,0,0,Whittington
66,45 Melva Crescent," 417,500 ", Apr 2019,0," 97,500 ", Feb 2000, ,, 662 ,,3,1,2,Whittington
67,1/1-3 Apollo Place," 292,000 ", Apr 2019,0," 169,000 ", May 2008, ,, 191 ,,0,0,0,Whittington
68,2/209 Boundary Road," 265,000 ", Mar 2019,0," 64,000 ", Oct 1988, ,, 142 ,,0,0,0,Whittington
69,2/5 Katarina Place," 340,000 ", Mar 2019,0," 200,000 ", Mar 2013, ,, 229  ,  74 ,2,1,1,Whittington
70,2/8-10 Regent Street," 340,000 ", Mar 2019,0, ,, ,, 149 ,,0,0,0,Whittington
71,5 Galaxy Court," 365,000 ", Mar 2019,0," 227,500 ", Dec 2016, ,, 696 ,,3,1,2,Whittington
72,17 Conrad Court," 367,000 ", Mar 2019,0," 247,000 ", Feb 2015, ,, 822 ,,3,2,1,Whittington
73,26/5 Oxford Street," 322,000 ", Mar 2019,0, ,, ,, 90 ,,2,1,1,Whittington
74,4/214-216 Wilsons Road," 240,000 ", Mar 2019,0," 140,000 ", Mar 2007, ,, 125 ,,0,0,0,Whittington
75,3 Harvard Court," 437,500 ", Mar 2019,0," 260,000 ", Aug 2012, ,, 650 ,,4,2,4,Whittington
76,2/25 Schmitt Court," 300,000 ", Feb 2019,0," 245,000 ", Jan 2017, ,, 225  ,  114 ,0,0,0,Whittington
77,8 Sputnik Court," 330,000 ", Feb 2019,0," 251,000 ", Jun 2010, ,, 560  ,  105 ,3,1,2,Whittington
78,1/20 Regent Street," 185,000 ", Feb 2019,0," 121,000 ", May 2009, ,, 30 ,,0,0,0,Whittington
79,3/53 Regent Street," 251,000 ", Jan 2019,0," 169,500 ", Feb 2016, ,, 87 ,,0,0,0,Whittington
80,10 Atlas Court," 363,000 ", Jan 2019,0," 215,000 ", Mar 2014, ,, 702  ,  106 ,3,1,2,Whittington
81,12 Sputnik Court," 340,000 ", Jan 2019,0," 235,000 ", Jan 2013, ,, 716  ,  98 ,3,1,3,Whittington
82,2c Thatcher Court," 137,000 ", Dec 2018,0, ,, ,, 378 ,,0,0,0,Whittington
83,21 Titan Street," 360,000 ", Dec 2018,0," 207,000 ", Jun 2012, ,, 608  ,  122 ,4,1,3,Whittington
84,7 Freesia Court," 395,000 ", Dec 2018,0," 300,000 ", Oct 2015, ,, 715 ,,3,2,1,Whittington
85,3 Monash Court," 440,000 ", Dec 2018,0," 334,000 ", May 2012, ,, 734 ,,4,2,2,Whittington
86,2/66 Regent Street," 310,000 ", Nov 2018,0," 205,000 ", Nov 2007, ,, 361 ,,0,0,0,Whittington
87,5 Thompson Street," 450,000 ", Nov 2018,0," 205,500 ", Sep 2008, ,, 685  ,  158 ,4,1,1,Whittington
88,33 Hickey Street," 385,000 ", Nov 2018,0, ,, ,, 685 ,,3,1,5,Whittington
89,9 Melva Crescent," 390,000 ", Nov 2018,0," 250,000 ", Nov 2013, ,, 739  ,  101 ,3,1,1,Whittington
90,12-14 Stefania Mews," 465,500 ", Nov 2018,0," 320,000 ", Jun 2015, ,, 591 ,,4,2,1,Whittington
91,4 Alouette Court," 350,000 ", Nov 2018,0," 231,000 ", Nov 2013, ,, 724 ,,3,1,1,Whittington
92,217 Boundary Road," 421,000 ", Oct 2018,0, ,, ,, 984 ,,2,2,2,Whittington
93,56 Oxford Street," 420,000 ", Sep 2018,0," 295,000 ", Mar 2012, ,, 639 ,,3,1,1,Whittington
94,31 Melva Crescent," 450,000 ", Sep 2018,0," 287,000 ", Dec 2013, ,, 726 ,,3,1,4,Whittington
95,2/112 Coppards Road," 324,000 ", Sep 2018,0," 219,000 ", Nov 2012, ,, 215  ,  72 ,0,0,0,Whittington
96,1/14 Oxford Street," 337,000 ", Sep 2018,0," 255,000 ", Feb 2017, ,, 132 ,,0,0,0,Whittington
97,113 Solar Drive," 355,000 ", Sep 2018,0," 235,000 ", Mar 2015, ,, 637  ,  121 ,3,1,3,Whittington
98,1 & 2/36 Hickey Street," 305,000 ", Aug 2018,0, ,, ,, ,,2,1,1,Whittington
99,55 Regent Street," 439,000 ", Aug 2018,0," 327,000 ", Jun 2017, ,, 842 ,,3,1,1,Whittington
100,5 Bettsons Court," 420,000 ", Aug 2018,0," 261,000 ", Sep 2011, ,, 660 ,,3,2,2,Whittington
101,33 Melva Crescent," 385,000 ", Aug 2018,0," 175,000 ", Nov 2005, ,, 688 ,,3,1,2,Whittington
102,1/21 Freesia Court," 345,000 ", Aug 2018,0," 92,500 ", Aug 1994, ,, 374 ,,0,0,0,Whittington
103,36 Oxford Street," 446,000 ", 04 Aug 2018,1, ,, 360 , Aug 2018, 650 ,,3,2,2,Whittington
104,37 Townsend Road," 339,000 ", Aug 2018,0," 220,000 ", Apr 2012, ,, 253 ,,3,1,1,Whittington
105,15/5 OXFORD Street," 321,000 ", Jul 2018,0, ,, ,," 9,343 ",,0,0,0,Whittington
106,37 Regent Street," 455,000 ", 28 Jul 2018,1," 92,500 ", Dec 2000, ,, 549 ,,3,1,2,Whittington
107,15 Lino Court," 525,000 ", Jul 2018,0, ,, ,, 703 ,,3,2,2,Whittington
108,10 Gemini Court," 401,250 ", Jul 2018,0," 321,500 ", May 2017, ,, 630 ,,4,1,1,Whittington
109,39 Melva Crescent," 420,000 ", 21 Jul 2018,1, ,, 320 , Sep 2018, 684 ,,3,2,2,Whittington
110,5 Hickey Street," 450,000 ", Jul 2018,0, ,, ,, 679 ,,3,1,1,Whittington
111,9/117 Solar Drive," 221,000 ", Jul 2018,0," 76,000 ", Oct 2002, ,, 134  ,  41 ,2,1,1,Whittington
112,1/12 Freesia Court," 350,000 ", Jul 2018,0," 76,000 ", Aug 1991, ,, 193 ,,0,0,0,Whittington
113,1/16 Dew Street," 295,000 ", Jul 2018,0," 205,000 ", Mar 2015, ,, 402  ,  100 ,3,1,1,Whittington
114,165 Townsend Road," 416,000 ", Jun 2018,0," 265,000 ", Nov 2005, ,, 714 ,,3,2,4,Whittington
115,3/67 Townsend Road," 175,000 ", Jun 2018,0," 105,000 ", Feb 2000, ,, 50 ,,0,0,0,Whittington
116,183 Solar Drive," 338,500 ", Jun 2018,0," 190,000 ", Feb 2012, ,, 766 ,,3,1,1,Whittington
117,9 Planet Court," 390,000 ", Jun 2018,0, ,, ,, 961 ,,4,1,1,Whittington
118,32 Oxford Street," 406,000 ", Jun 2018,0," 227,000 ", Nov 2004, ,, 645 ,,3,2,2,Whittington
119,20 Freedom Court," 343,000 ", May 2018,0," 225,000 ", Jun 2011, ,, 776 ,,3,1,4,Whittington
120,17 Koala Court," 430,000 ", May 2018,0," 116,840 ", Feb 2000, ,, 500 ,,4,2,2,Whittington
121,21 Hickey Street," 475,000 ", May 2018,0," 333,000 ", Jul 2012, ,, 683  ,  142 ,4,2,6,Whittington
122,162 Wilsons Road," 450,000 ", May 2018,0," 255,000 ", Mar 2005, ,," 1,033  ",  134 ,4,1,1,Whittington
123,128 Coppards Road," 412,000 ", May 2018,0," 230,000 ", Jul 2007, ,, 581 ,,3,1,4,Whittington
124,45 Oxford Street," 360,000 ", May 2018,0," 177,000 ", Nov 2007, ,, 606 ,,3,1,2,Whittington
125,37B Oxford Street," 405,000 ", Apr 2018,0, ,, 360 , Dec 2013, 412 ,,3,2,2,Whittington
126,8 5 Oxford Street," 300,000 ", Apr 2018,0, ,, ,, ,,2,1,1,Whittington
127,8/5 OXFORD Street," 300,000 ", Apr 2018,0, ,, ,," 9,343 ",,0,0,0,Whittington
128,43 Oxford Street," 250,000 ", 21 Apr 2018,1," 136,000 ", Aug 2009, ,, 388 ,,4,1,1,Whittington
129,25 Bellagio Court," 420,000 ", Apr 2018,0," 270,002 ", Apr 2013, ,, 394  ,  124 ,3,2,2,Whittington
130,12 Katrina Place," 395,000 ", Mar 2018,0, ,, ,, ,,0,0,0,Whittington
131,12 Katarina Place," 395,000 ", Mar 2018,0," 205,000 ", Apr 2003, ,, 534 ,,0,0,0,Whittington
132,47 Townsend Road," 410,000 ", Mar 2018,0," 265,000 ", May 2010, ,, 778  ,  154 ,3,1,4,Whittington
133,32 Thompson Street," 512,000 ", Mar 2018,0," 100,000 ", Feb 1997, ,, 946 ,,1,2,2,Whittington
134,55 Truscott Street," 480,000 ", Mar 2018,0," 330,000 ", Mar 2011, ,, 735  ,  212 ,5,3,4,Whittington
135,8 Challenger Close," 290,000 ", Feb 2018,0," 220,000 ", Feb 2016, ,, 609  ,  98 ,3,1,4,Whittington
136,26 Truscott Street," 442,000 ", 24 Feb 2018,1," 128,250 ", Dec 2001, ,, 725 ,,2,1,2,Whittington
137,1/166 Coppards Road," 265,000 ", Feb 2018,0," 192,000 ", Feb 2011, ,, 297 ,,0,0,0,Whittington
138,19 Solar Drive," 342,000 ", Feb 2018,0," 159,000 ", Feb 2005, ,, 654 ,,3,1,2,Whittington
139,4 Solar Drive," 310,000 ", Jan 2018,0," 178,000 ", Mar 2006, ,, 567  ,  169 ,3,1,3,Whittington
140,2-11 Greenwood Street," 435,000 ", Jan 2018,0, ,, ,, ,,0,0,0,Whittington
141,19 Freedom Court," 269,000 ", Dec 2017,0," 64,000 ", Jan 1998, ,, 635 ,,3,1,2,Whittington
142,5 Vincent Court," 317,000 ", Dec 2017,0," 171,000 ", Oct 2006, ,, 339 ,,2,1,1,Whittington
143,4 Pandora Court," 460,000 ", Dec 2017,0," 233,000 ", Nov 2005, ,, 981  ,  200 ,3,1,4,Whittington
144,48 Hickey Street," 341,000 ", Dec 2017,0, ,, 280 , Jan 2018, 680 ,,2,1,2,Whittington
145,8 Bettsons Court," 447,550 ", Dec 2017,0, ,, 370 , Jan 2018, 762 ,,3,2,2,Whittington
146,2 Katarina Place," 295,000 ", Dec 2017,0," 200,000 ", Mar 2006, ,, 280 ,,2,1,1,Whittington
147,20 Truscott Street," 429,900 ", Dec 2017,0," 330,000 ", Aug 2016, ,, 729 ,,4,2,2,Whittington
148,77 Solar Drive," 326,000 ", Nov 2017,0," 182,500 ", Mar 2009, ,, 649 ,,3,1,3,Whittington
149,2 Koala Court," 471,000 ", 18 Nov 2017,1," 380,000 ", May 2015, ,," 1,166  ",  175 ,3,2,4,Whittington
150,13 Armstrong Court," 320,000 ", Nov 2017,0," 118,000 ", Mar 2003, ,, 644 ,,3,1,1,Whittington
151,6/220 Wilsons Road," 175,000 ", Nov 2017,0," 127,500 ", Apr 2013, ,, ,,1,1,0,Whittington
152,15 Koala Court," 346,000 ", Oct 2017,0," 97,000 ", Apr 2006, ,, 332  ,  102 ,0,0,0,Whittington
153,2 Casaceli Court," 342,500 ", Oct 2017,0," 240,000 ", Feb 2015, ,, 590 ,,3,1,1,Whittington
154,6 Galaxy Court," 351,000 ", Oct 2017,0," 310,500 ", Mar 2013, ,, 855  ,  128 ,3,1,2,Whittington
155,233 Wilsons Road," 312,000 ", Oct 2017,0," 255,000 ", Feb 2013, ,, 558  ,  102 ,4,1,1,Whittington
156,195 Boundary Road," 347,500 ", Oct 2017,0, ,, ,, 659 ,,3,1,2,Whittington
157,139 Solar Drive," 292,000 ", Oct 2017,0," 218,000 ", Jan 2014, ,, 574 ,,3,1,4,Whittington
158,5/216 Wilsons Road," 210,000 ", 07 Oct 2017,1, ,, 230 , Feb 2016, ,,0,0,0,Whittington
159,5/214-216 Wilsons Road," 210,000 ", Oct 2017,0," 140,000 ", Oct 2003, ,, 128 ,,0,0,0,Whittington
160,5/214 Wilsons Road," 210,000 ", 07 Oct 2017,1," 140,000 ", Oct 2003, ,, 128 ,,0,0,0,Whittington
161,2/197-201 Boundary Road," 198,000 ", Oct 2017,0," 120,000 ", Aug 2007, ,, 109 ,,0,0,0,Whittington
162,2/197 Boundary Road," 198,000 ", Oct 2017,0," 120,000 ", Aug 2007, ,, 109 ,,1,1,1,Whittington
163,15B Orbit Drive," 250,000 ", Oct 2017,0, ,, ,, ,,0,0,0,Whittington
164,51 Hickey Street," 377,000 ", Sep 2017,0," 180,000 ", Feb 2000, ,, 674 ,,3,1,0,Whittington
165,12 Bellagio Court," 440,000 ", Sep 2017,0," 392,000 ", May 2012, ,, 505  ,  224 ,4,2,2,Whittington
166,15 Freedom Court," 294,000 ", Sep 2017,0," 165,250 ", May 2005, ,, 564 ,,3,1,2,Whittington
167,141 Solar Drive," 298,000 ", Sep 2017,0," 244,000 ", Sep 2011, ,, 568 ,,3,1,1,Whittington
168,2/144-152 Wilsons Road," 155,000 ", Sep 2017,0," 97,500 ", Jun 2005, ,," 1,017 ",,0,0,0,Whittington
169,32 Regent Street," 317,000 ", Sep 2017,0," 277,500 ", Oct 2014, ,, 391  ,  102 ,3,1,1,Whittington
170,2/158 Wilsons Road," 225,000 ", Aug 2017,0," 160,000 ", May 2003, ,, 236  ,  75 ,0,0,0,Whittington
171,57 Solar Drive," 320,000 ", Aug 2017,0," 66,500 ", Dec 1992, ,, 566 ,,4,1,2,Whittington
172,9 Lovell Court," 326,000 ", Aug 2017,0," 200,000 ", Sep 2011, ,, 575 ,,3,1,4,Whittington
173,1/5 Cernan Court," 260,600 ", Aug 2017,0," 185,000 ", Apr 2014, ,, 282  ,  105 ,3,1,1,Whittington
174,1/3 Armstrong Court," 229,000 ", Aug 2017,0," 209,950 ", Oct 2010, ,, 364 ,,3,1,1,Whittington
175,10/117-121 Solar Drive," 154,000 ", Jul 2017,0," 138,000 ", Sep 2013, ,, 120 ,,1,1,1,Whittington
176,1/180 Coppards Road," 200,001 ", Jul 2017,0," 180,000 ", Feb 2005, ,, 135  ,  77 ,0,0,0,Whittington
177,2/51 Regent Street," 338,000 ", Jul 2017,0, ,, 360 , Sep 2018, 275 ,,3,2,1,Whittington
178,2/1 Apollo Place," 218,000 ", Jul 2017,0," 78,000 ", Jul 1992, ,, 198 ,,0,0,0,Whittington
179,10/117 Solar Drive," 154,000 ", Jul 2017,0," 138,000 ", Sep 2013, ,, 120  ,  40 ,0,0,0,Whittington
180,2/1-3 Apollo Place," 218,000 ", Jul 2017,0," 78,000 ", Jul 1992, ,, 198 ,,0,0,0,Whittington
181,5/20 Regent Street," 210,500 ", Jul 2017,0," 177,000 ", Aug 2012, ,, 48 ,,0,0,0,Whittington
182,15 Ranger Court," 312,000 ", Jul 2017,0," 180,000 ", Jul 2015, ,, 558  ,  104 ,3,1,2,Whittington
183,49 Melva Crescent," 290,000 ", Jul 2017,0," 216,000 ", Apr 2007, ,, 325 ,,3,1,1,Whittington
184,16 Patrick Street," 230,000 ", Jul 2017,0, ,, ,, 646 ,,4,1,2,Whittington
185,1/61 Regent Street," 287,000 ", Jun 2017,0," 249,000 ", Jun 2009, ,, 263  ,  101 ,0,0,0,Whittington
186,30a Orbit Drive," 315,000 ", Jun 2017,0, ,, 330 , Jul 2017, 285 ,,3,2,1,Whittington
187,7B Bettsons Court," 375,000 ", Jun 2017,0," 330,000 ", Aug 2012, ,, 379  ,  145 ,0,0,0,Whittington
188,5/220-222 Wilsons Road," 195,000 ", Jun 2017,0," 185,000 ", Oct 2013, ,, 60 ,,0,0,0,Whittington
189,9/211-213 Boundary Road," 250,000 ", May 2017,0," 170,000 ", Oct 2003, ,, 214 ,,0,0,0,Whittington
190,35 Oxford Street," 316,000 ", May 2017,0," 247,500 ", Jun 2014, ,, 602 ,,3,1,3,Whittington
191,42 Regent Street," 315,000 ", May 2017,0," 249,000 ", Feb 2012, ,, 683  ,  106 ,3,1,1,Whittington
192,11 Chapel Street," 400,000 ", May 2017,0, ,, ,, 665 ,,0,0,0,Whittington
193,239 Boundary Road," 328,000 ", May 2017,0," 279,000 ", Oct 2013, ,, 528  ,  127 ,3,1,2,Whittington
194,16 Regent Street," 350,000 ", 29 Apr 2017,1, ,, 350 , Jun 2018," 1,041 ",,3,1,1,Whittington
195,45 Townsend Road," 290,000 ", Apr 2017,0," 230,000 ", Apr 2010, ,, 779 ,,3,1,2,Whittington
196,44 Regent Street," 498,000 ", 01 Apr 2017,1," 350,700 ", Oct 2008, ,," 1,092  ",  154 ,4,2,4,Whittington
197,43 Townsend Road," 245,000 ", 25 Mar 2017,1," 68,000 ", Dec 2000, ,, 789 ,,3,1,2,Whittington
198,169 Solar Drive," 279,000 ", Mar 2017,0," 250,000 ", Feb 2016, ,, 840 ,,3,1,0,Whittington
199,2/38 Orbit Drive," 200,000 ", Mar 2017,0," 65,000 ", Feb 2000, ,, 178 ,,0,0,0,Whittington
200,6 Monash Court," 350,000 ", Mar 2017,0," 325,000 ", Sep 2014, ,, 738 ,,3,2,2,Whittington
201,4/1-3 Apollo Place," 215,000 ", Mar 2017,0," 185,000 ", Jun 2009, ,, 166 ,,0,0,0,Whittington
202,4/1 Apollo Place," 215,000 ", Mar 2017,0," 185,000 ", Jun 2009, ,, 166 ,,0,0,0,Whittington
203,22 Lino Court," 240,000 ", Mar 2017,0," 145,000 ", Aug 2002, ,, 822 ,,3,1,1,Whittington
204,4/53 Regent," 215,000 ", Mar 2017,0, ,, ,, ,,0,0,0,Whittington
205,4/53 Regent Street," 215,000 ", Mar 2017,0," 195,000 ", Dec 2015, ,, 94 ,,0,0,0,Whittington
206,6 Ariel Court," 225,000 ", Mar 2017,0," 71,000 ", Mar 1994, ,, 598 ,,3,1,1,Whittington
207,11 Armstrong Court," 280,000 ", Feb 2017,0," 155,000 ", Apr 2005, ,, 732 ,,3,1,1,Whittington
208,5/17 Truscott Street," 183,000 ", Feb 2017,0," 150,700 ", Mar 2010, ,, 193  ,  60 ,0,0,0,Whittington
209,18 Worden Court," 255,000 ", Feb 2017,0," 228,000 ", Jun 2011, ,, 648 ,,3,1,2,Whittington
210,2/14 Oxford Street," 252,000 ", Feb 2017,0," 247,500 ", Feb 2013, ,, 167 ,,0,0,0,Whittington
211,1/53 Townsend Road," 182,500 ", Feb 2017,0, ,, ,, 240 ,,0,0,0,Whittington
212,2/7 Patrick Street," 258,000 ", Feb 2017,0," 227,000 ", Apr 2012, ,, 232 ,,0,0,0,Whittington
213,7 Vostok Court," 245,000 ", Feb 2017,0," 225,000 ", Jan 2016, ,, 575  ,  89 ,3,1,1,Whittington
214,18 Bettsons Court," 350,000 ", Feb 2017,0," 123,000 ", Nov 1994, ,, 668 ,,3,2,1,Whittington
215,98 Solar Drive," 250,000 ", Jan 2017,0," 225,000 ", May 2014, ,, 663  ,  112 ,3,1,2,Whittington
216,12 Lovell Court," 270,000 ", Jan 2017,0," 253,000 ", Dec 2011, ,, 609 ,,4,2,2,Whittington
217,1 Regent Street," 3,100,000 ", Jan 2017,0," 400,000 ", May 2006, ,," 2,190 ",,0,0,0,Whittington
218,30B Orbit Drive," 317,500 ", Jan 2017,0," 102,500 ", Mar 2015, ,, 283 ,,0,0,0,Whittington
219,4 Planet Court," 290,000 ", Jan 2017,0," 265,000 ", Sep 2013, ,, 668  ,  106 ,3,1,2,Whittington
220,4/224 Wilsons Road," 173,000 ", Jan 2017,0," 148,000 ", Nov 2014, ,, 69 ,,0,0,0,Whittington
221,21 Townsend Road," 290,000 ", Jan 2017,0, ,, 320 , Oct 2019, 697 ,,3,1,1,Whittington
222,4/224-226 Wilsons Road," 173,000 ", Jan 2017,0," 148,000 ", Nov 2014, ,, 69 ,,1,1,1,Whittington
223,21 Bellagio Court," 365,000 ", Jan 2017,0," 99,000 ", Jul 2007, ,, 513 ,,3,2,2,Whittington
224,112 Solar Drive," 260,000 ", Dec 2016,0," 116,000 ", Feb 2000, ,, 671  ,  668 ,3,1,0,Whittington
225,1/5 Koala Court," 278,000 ", Dec 2016,0, ,, ,, 241 ,,0,0,0,Whittington
