,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
24,33 Stubbs Avenue," 675,000 ", Feb 2020,0," 205,000 ", Feb 2008, ,, 725 ,,3,0,0,North Geelong
25,120 Rutledge Boulevard," 870,000 ", Feb 2020,0," 310,000 ", Jul 2013, ,, 472 ,,0,0,0,North Geelong
26,30 Osborne Avenue," 515,000 ", Dec 2019,0, ,, 320 , Dec 2017, 646 ,,3,1,5,North Geelong
27,11-12 McCabe Doyle Court," 772,500 ", Dec 2019,0," 240,000 ", Jul 2015, ,, 456 ,,0,0,0,North Geelong
28,6 Osborne Avenue," 477,000 ", 07 Dec 2019,1," 245,000 ", Sep 2014, ,, 646 ,,3,1,1,North Geelong
29,106 Giddings Street," 560,000 ", Nov 2019,0," 400,000 ", Feb 2014, ,, 267  ,  154 ,3,2,2,North Geelong
30,47 Guthrie Avenue," 548,000 ", 09 Nov 2019,1," 333,000 ", Apr 2015, ,, 459 ,,2,1,1,North Geelong
31,43 Wurrook Circuit," 452,500 ", Nov 2019,0," 180,500 ", Apr 2013, ,, 301 ,,3,2,2,North Geelong
32,11 The Fairway," 630,000 ", Oct 2019,0," 355,000 ", Nov 2003, ,, 749 ,,3,2,2,North Geelong
33,1/234 Thompson Road," 350,000 ", Oct 2019,0," 269,950 ", Nov 2008, ,, 248 ,,2,1,1,North Geelong
34,21 Power Way," 595,000 ", Oct 2019,0," 280,000 ", May 2016, ,, 414  ,  204 ,3,2,3,North Geelong
35,8 Dobie Court," 810,000 ", Oct 2019,0," 280,000 ", Jan 2012, ,, 448  ,  309 ,4,2,2,North Geelong
36,9 Giddings Street," 485,000 ", 05 Oct 2019,1," 319,000 ", Mar 2013, ,, 645  ,  148 ,3,1,1,North Geelong
37,35 Edols Street," 327,000 ", 07 Sep 2019,1, ,, ,, 765 ,,2,1,3,North Geelong
38,2/10 The Fairway," 350,000 ", Sep 2019,0," 269,000 ", Aug 2010, ,, 223  ,  84 ,2,1,1,North Geelong
39,c/1 Walsgott Street," 490,000 ", Aug 2019,0, ,, ,, ,,3,2,2,North Geelong
40,32 Coxon Parade," 472,000 ", Aug 2019,0," 317,000 ", Sep 2015, ,, 572 ,,3,1,2,North Geelong
41,12 Walsgott Street," 443,000 ", 20 Jul 2019,1," 245,000 ", Aug 2014, ,, 646 ,,2,1,1,North Geelong
42,1/116 Thompson Road," 320,000 ", Jul 2019,0," 220,000 ", Jul 2015, ,, 294 ,,0,0,0,North Geelong
43,100 Rutledge Boulevard," 760,000 ", Jul 2019,0," 234,000 ", Nov 2011, ,, 357  ,  241 ,4,2,2,North Geelong
44,8 Guthrie Avenue," 773,000 ", 06 Jul 2019,1," 520,000 ", Sep 2011, ,, 458  ,  186 ,3,1,1,North Geelong
45,38 Stubbs Avenue," 495,000 ", 29 Jun 2019,1," 252,000 ", Jun 2013, ,, 487  ,  95 ,3,1,2,North Geelong
46,18 Jobbins Street," 430,000 ", Jun 2019,0, ,, 325 , Sep 2017, 299 ,,3,2,2,North Geelong
47,97-99 Wurrook Circuit," 447,500 ", Jun 2019,0," 190,000 ", Sep 2014, ,, 322 ,,3,2,1,North Geelong
48,2/2 Craddock Street," 415,000 ", May 2019,0," 80,000 ", Jul 2013, ,, 218 ,,2,2,1,North Geelong
49,16 Balfour Street," 378,000 ", May 2019,0," 277,000 ", Jan 2012, ,, 405 ,,0,0,0,North Geelong
50,27 Dobie Court," 290,000 ", May 2019,0," 230,000 ", Sep 2011, ,, 320 ,,0,0,0,North Geelong
51,126 Thompson Road," 450,000 ", May 2019,0," 76,000 ", Feb 2000, ,, 642 ,,3,2,1,North Geelong
52,6 Jobbins Street," 416,000 ", Apr 2019,0," 170,000 ", Jun 2013, ,, 255  ,  110 ,3,2,2,North Geelong
53,48 Roseneath Street," 560,000 ", 30 Mar 2019,1," 240,000 ", Nov 2010, ,, 802 ,,2,1,1,North Geelong
54,95 Wurrook Circuit," 445,000 ", Mar 2019,0," 191,000 ", Feb 2014, ,, 326 ,,3,2,1,North Geelong
55,7 Wurrook Circuit," 505,000 ", Mar 2019,0," 204,000 ", Jul 2012, ,, 387 ,,3,2,2,North Geelong
56,9 Dobie Court," 586,000 ", Mar 2019,0," 215,000 ", Mar 2014, ,, 352  ,  194 ,3,2,4,North Geelong
57,12 Jobbins Street," 425,000 ", Mar 2019,0," 170,000 ", Jan 2013, ,, 255  ,  116 ,3,2,2,North Geelong
58,1/9 Osborne Avenue," 445,000 ", Mar 2019,0," 130,000 ", Oct 2010, ,, 284  ,  155 ,0,0,0,North Geelong
59,7 cooma court," 540,000 ", Mar 2019,0," 318,000 ", Jun 2011, ,, 796 ,,3,1,2,North Geelong
60,1/4 Kerr Street," 450,000 ", Feb 2019,0, ,, 400 , Feb 2019, 523 ,,3,2,0,North Geelong
61,2/116 Thompson Road," 377,500 ", Feb 2019,0, ,, 310 , Nov 2018, 214 ,,0,0,0,North Geelong
62,11 Giddings Street," 442,000 ", Jan 2019,0," 262,500 ", Mar 2011, ,, 645  ,  100 ,2,1,6,North Geelong
63,3 Cooma Court," 529,500 ", Jan 2019,0, ,, ,, 650 ,,3,1,2,North Geelong
64,165 Victoria Street," 460,000 ", Jan 2019,0, ,, 365 , Apr 2019, 813 ,,3,1,3,North Geelong
65,58 Slevin Street," 495,000 ", Jan 2019,0," 100,000 ", Jun 2001, ,, 604 ,,3,2,4,North Geelong
66,52 Saywell Street," 510,000 ", Dec 2018,0," 307,000 ", Dec 2012, ,, 467  ,  99 ,3,1,2,North Geelong
67,3/14 Osborne Avenue," 215,000 ", Nov 2018,0," 150,000 ", Jul 2009, ,," 1,291 ",,0,0,0,North Geelong
68,22 Wurrook Circuit," 685,000 ", Nov 2018,0," 214,000 ", May 2012, ,, 406 ,,4,2,3,North Geelong
69,159 Victoria Street," 455,000 ", Oct 2018,0," 220,000 ", Aug 2004, ,, 817 ,,4,1,1,North Geelong
70,9 St David Street," 720,000 ", 27 Oct 2018,1," 440,000 ", Dec 2007, ,, 613 ,,3,1,4,North Geelong
71,29 Coxon Parade," 502,000 ", 20 Oct 2018,1," 180,000 ", Sep 2002, ,, 658 ,,3,1,3,North Geelong
72,63 Wurrook Circuit," 558,000 ", Oct 2018,0," 245,000 ", Jul 2013, ,, 471 ,,3,2,5,North Geelong
73,49 Roseneath Street," 345,000 ", Oct 2018,0, ,, ,, 603 ,,3,1,0,North Geelong
74,167 Thompson Road," 482,000 ", Sep 2018,0, ,, ,, ,,0,0,0,North Geelong
75,173 Victoria Street," 470,000 ", Sep 2018,0," 68,000 ", Oct 1992, ,, 802 ,,4,1,4,North Geelong
76,1 Giddings Street," 320,000 ", Aug 2018,0, ,, 335 , Nov 2019, 307 ,,3,1,1,North Geelong
77,15 Victoria Street," 655,000 ", 11 Aug 2018,1," 351,000 ", Feb 2000, ,, 367 ,,2,1,1,North Geelong
78,61 Giddings Street," 526,000 ", 04 Aug 2018,1," 315,000 ", Jun 2015, ,, 648 ,,3,1,3,North Geelong
79,15 Dobie Court," 626,000 ", Jul 2018,0," 215,000 ", Oct 2011, ,, 352  ,  210 ,4,2,2,North Geelong
80,56 Walsgott Street," 466,000 ", 14 Jul 2018,1," 105,000 ", Aug 2002, ,, 710  ,  119 ,3,1,1,North Geelong
81,26 Coxon Parade," 482,000 ", Jul 2018,0," 80,000 ", Feb 2000, ,, 639 ,,3,1,5,North Geelong
82,7 Mccabe Doyle Court," 740,000 ", Jul 2018,0," 328,000 ", Apr 2014, ,, 486 ,,3,2,4,North Geelong
83,60 Walsgott Street," 536,000 ", 30 Jun 2018,1," 360,000 ", Jun 2016, ,, 735  ,  130 ,3,1,5,North Geelong
84,8 Wurrook Circuit," 470,000 ", Jun 2018,0, ,, ,, 299 ,,3,2,1,North Geelong
85,19 Edols Street," 335,000 ", Jun 2018,0," 240,000 ", Nov 2015, ,, 666 ,,2,1,1,North Geelong
86,40 Craddock Street," 570,000 ", Jun 2018,0," 317,000 ", Mar 2014, ,, 608  ,  132 ,3,1,3,North Geelong
87,24 Edols Street," 514,000 ", 06 Jun 2018,1," 100,000 ", Oct 1993, ,," 1,312  ",  220 ,0,0,0,North Geelong
88,2 Birch Street," 537,000 ", May 2018,0, ,, 350 , Sep 2018, 548 ,,3,1,1,North Geelong
89,30 Walsgott Street," 530,000 ", 05 May 2018,1," 426,000 ", Apr 2017, ,, 640 ,,3,1,5,North Geelong
90,1-5 (Lot 54) Muir Place," 343,500 ", May 2018,0, ,, ,,Land for Life. On the southern tip of the Geelong Golf Course Estate sits this generous allotment of 610  with solid timber fencing and the perfect position to stroll down to cosmopolitan...more,,0,0,0,North Geelong
91,54 Guthrie Street," 520,000 ", Apr 2018,0, ,, ,, ,,0,0,0,North Geelong
92,54 Guthrie Avenue," 520,000 ", Apr 2018,0," 76,000 ", Jul 2000, ,, 488  ,  109 ,0,0,0,North Geelong
93,3 Guthrie Avenue," 805,000 ", Apr 2018,0," 350,000 ", Feb 2016, ,, 455  ,  135 ,4,2,2,North Geelong
94,19 Saywell Street," 615,000 ", 21 Apr 2018,1, ,, ,, 563 ,,3,1,2,North Geelong
95,12 Dobbie Court," 800,000 ", Apr 2018,0, ,, ,, ,,0,0,0,North Geelong
96,34A Thompson Road," 421,000 ", Apr 2018,0," 350,000 ", Dec 2016, ,, 171 ,,3,2,1,North Geelong
97,12 Dobie Court," 800,000 ", Apr 2018,0," 265,000 ", Jan 2012, ,, 427  ,  217 ,4,2,2,North Geelong
98,26 Balfour Street," 320,000 ", Apr 2018,0," 271,000 ", Sep 2012, ,, 395 ,,0,0,0,North Geelong
99,1/59 Osborne Avenue," 490,000 ", Apr 2018,0, ,, 430 , Jul 2019, ,,3,2,2,North Geelong
100,8 Pattison Avenue," 354,000 ", Mar 2018,0, ,, ,, 440 ,,2,1,1,North Geelong
101,9 Balfour Street," 290,000 ", Mar 2018,0," 205,000 ", Oct 2011, ,, 382 ,,0,0,0,North Geelong
102,42 Saywell Street," 587,000 ", Mar 2018,0," 95,000 ", Feb 1999, ,, 672 ,,3,1,1,North Geelong
103,174 Thompson Road," 430,000 ", 17 Mar 2018,1, ,, ,, 648 ,,3,1,5,North Geelong
104,11 Sargood Street," 780,000 ", Mar 2018,0," 254,000 ", Jul 2013, ,, 375  ,  268 ,4,2,2,North Geelong
105,33 Edols Street," 380,000 ", Mar 2018,0, ,, 310 , Apr 2018, 593 ,,3,1,2,North Geelong
106,117 Wurrook Circuit," 446,500 ", Feb 2018,0," 184,000 ", Nov 2012, ,, 315 ,,3,2,1,North Geelong
107,14 Stubbs Avenue," 520,000 ", Feb 2018,0," 128,500 ", May 2002, ,, 460 ,,2,1,2,North Geelong
108,72 Slevin Street," 400,000 ", Feb 2018,0, ,, ,, 603 ,,2,1,6,North Geelong
109,20 Sargood Street," 555,000 ", Feb 2018,0," 210,000 ", Sep 2014, ,, 375  ,  160 ,4,2,2,North Geelong
110,2/4 Kerr Street," 427,500 ", Jan 2018,0," 102,000 ", May 2012, ,, 385  ,  116 ,0,0,0,North Geelong
111,2 Wurrook Circuit," 620,000 ", Jan 2018,0," 190,000 ", Nov 2012, ,, 376  ,  205 ,4,3,2,North Geelong
112,14 Wurrook Circuit," 521,000 ", Dec 2017,0," 227,000 ", Sep 2012, ,, 399  ,  164 ,0,0,0,North Geelong
113,6 Saywell Street," 522,000 ", 16 Dec 2017,1, ,, ,, 677 ,,3,1,1,North Geelong
114,20 Osbourne Avenue," 455,500 ", Dec 2017,0, ,, ,, ,,0,0,0,North Geelong
115,7 Sargood Street," 430,000 ", Dec 2017,0," 220,000 ", Sep 2015, ,, 378  ,  102 ,3,2,1,North Geelong
116,20 Osborne Avenue," 455,500 ", 02 Dec 2017,1, ,, 295 , Jan 2018, 646 ,,3,1,5,North Geelong
117,43 Giddings Street," 480,000 ", 02 Dec 2017,1," 122,800 ", Mar 2002, ,, 646 ,,3,1,2,North Geelong
118,63 Walsgott Street," 332,000 ", 02 Dec 2017,1," 221,000 ", Aug 2007, ,, 414 ,,3,1,2,North Geelong
119,45 Saywell Street," 548,000 ", 18 Nov 2017,1," 330,000 ", Nov 2015, ,, 679  ,  97 ,3,1,5,North Geelong
120,35 Rodney Road," 463,000 ", Nov 2017,0," 350,000 ", Apr 2004, ,," 1,230  ",  350 ,0,0,0,North Geelong
121,1/14 Walsh Grove," 445,000 ", Oct 2017,0," 140,000 ", Sep 2013, ,, 381  ,  133 ,3,2,2,North Geelong
122,9 Mccabe Doyle Court," 710,000 ", Oct 2017,0," 316,000 ", Apr 2014, ,, 468 ,,3,2,2,North Geelong
123,18 Osborne Avenue," 415,000 ", Oct 2017,0," 63,050 ", May 1994, ,, 646 ,,2,1,1,North Geelong
124,15 Walsh Grove," 329,000 ", 28 Oct 2017,1," 238,000 ", Mar 2008, ,, 191 ,,2,1,1,North Geelong
125,2/57 Giddings Street," 420,000 ", Oct 2017,0," 295,000 ", Jul 2007, ,, 398 ,,0,0,0,North Geelong
126,12 Giddings Street," 451,000 ", Oct 2017,0," 78,000 ", Dec 1991, ,, 650 ,,2,1,2,North Geelong
127,42 Osborne Avenue," 395,000 ", 14 Oct 2017,1, ,, 340 , Feb 2019, 646 ,,3,1,1,North Geelong
128,3 Jobbins Street," 420,000 ", Oct 2017,0," 177,000 ", Oct 2012, ,, 300 ,,3,2,1,North Geelong
129,10 Guthrie Avenue," 621,000 ", 14 Oct 2017,1," 427,250 ", Feb 2012, ,, 457  ,  140 ,4,1,1,North Geelong
130,176 Thompson Road," 455,000 ", 23 Sep 2017,1," 54,500 ", Oct 1984, ,, 644 ,,3,1,1,North Geelong
131,10 Kerr Street," 490,000 ", Sep 2017,0," 63,000 ", Dec 1985, ,, 752 ,,3,1,2,North Geelong
132,11 Enmore Street," 400,000 ", Sep 2017,0, ,, 270 , Dec 2013, 735 ,,3,1,1,North Geelong
133,23 Pattison Avenue," 320,000 ", Sep 2017,0," 262,500 ", Nov 2014, ,, 611 ,,2,1,2,North Geelong
134,7 Osborne Avenue," 435,000 ", 09 Sep 2017,1, ,, 280 , Oct 2018, 646 ,,3,1,1,North Geelong
135,5/68-72 Osborne Avenue," 175,000 ", Aug 2017,0," 69,500 ", Jun 2002, ,, 83 ,,0,0,0,North Geelong
136,28 Walsgott Street," 365,000 ", Aug 2017,0," 150,000 ", Sep 2003, ,, 449 ,,2,1,1,North Geelong
137,5 (Lot 10) McCabe Doyle Court," 360,000 ", Aug 2017,0, ,, ,, ,,0,0,0,North Geelong
138,8 Sargood Street," 542,500 ", Aug 2017,0, ,, ,, 392 ,,4,2,2,North Geelong
139,2 Walsgott Street," 335,000 ", Jul 2017,0," 260,000 ", Sep 2009, ,, 437 ,,3,1,2,North Geelong
140,53 Stubbs Avenue," 466,000 ", 22 Jul 2017,1," 185,000 ", Jan 2006, ,, 485 ,,3,1,2,North Geelong
141,13 Dobie Court," 624,000 ", Jul 2017,0," 215,000 ", Oct 2011, ,, 352  ,  167 ,0,0,0,North Geelong
142,5 Sargood Street," 250,000 ", Jul 2017,0, ,, ,, 375 ,,3,2,2,North Geelong
143,27 Giddings Street," 435,500 ", 08 Jul 2017,1, ,, 320 , May 2019, 641 ,,2,1,2,North Geelong
144,7 Rutledge Boulevard," 720,000 ", Jul 2017,0," 240,000 ", Sep 2015, ,, 431 ,,4,2,4,North Geelong
145,115 Rutledge Boulevard," 255,000 ", Jul 2017,0, ,, ,, 478 ,,0,0,0,North Geelong
146,2/44 Craddock Street," 318,500 ", Jun 2017,0, ,, 295 , Dec 2015, 210 ,,0,0,0,North Geelong
147,Lot 74 Rutledge Boulevard," 317,000 ", Jun 2017,0, ,, ,, ,,0,0,0,North Geelong
148,Lot 53 Rutledge Boulevard," 260,000 ", Jun 2017,0, ,, ,, ,,0,0,0,North Geelong
149,36 Swinburne Street," 618,000 ", 17 Jun 2017,1," 379,000 ", May 2007, ,, 392 ,,3,2,1,North Geelong
150,119 Wurrook Circuit," 410,000 ", Jun 2017,0," 184,000 ", Nov 2012, ,, 315 ,,3,2,1,North Geelong
151,29 Saywell Street," 705,000 ", 10 Jun 2017,1," 95,000 ", Oct 1999, ,, 597  ,  164 ,4,1,3,North Geelong
152,40 Rutledge Boulevard," 225,000 ", Jun 2017,0, ,, ,, 343 ,,0,0,0,North Geelong
153,9 Jobbins Street," 423,000 ", Jun 2017,0," 174,000 ", Nov 2012, ,, 300 ,,3,2,1,North Geelong
154,7 Helen Street," 2,240,000 ", 03 Jun 2017,1," 95,000 ", Nov 1979, ,, 670  ,  410 ,4,3,2,North Geelong
155,29 Craddock Street," 510,000 ", May 2017,0," 50,000 ", Apr 1992, ,, 116 ,,4,2,2,North Geelong
156,28 Kendra Street," 280,000 ", May 2017,0, ,, ,, 242 ,,2,1,1,North Geelong
157,18 Giddings Street," 410,000 ", 20 May 2017,1, ,, 320 , May 2019, 650 ,,2,1,1,North Geelong
158,114 Rutledge Boulevard," 317,000 ", May 2017,0," 295,000 ", Jan 2015, ,, 472 ,,0,0,0,North Geelong
159,38 Slevin Street," 355,000 ", May 2017,0," 78,000 ", Mar 2000, ,, 608 ,,3,1,3,North Geelong
160,29 Slevin Street," 295,000 ", May 2017,0," 99,000 ", Mar 2003, ,, 618 ,,2,1,4,North Geelong
161,34 Giddings Street," 315,000 ", May 2017,0," 150,000 ", Jun 2006, ,, 403  ,  130 ,3,1,1,North Geelong
162,Lot/34 Rutledge Boulevard," 260,000 ", May 2017,0, ,, ,, ,,0,0,0,North Geelong
163,24 Osborne Avenue," 355,000 ", 29 Apr 2017,1," 275,000 ", May 2012, ,, 646  ,  90 ,3,1,1,North Geelong
164,40 Walsgott Street," 426,000 ", Apr 2017,0, ,, 320 , Jul 2018, 646 ,,3,1,2,North Geelong
165,1/170 Thompson Road," 181,500 ", Apr 2017,0," 73,500 ", Apr 2002, ,, 106 ,,0,0,0,North Geelong
166,Lot 27 Power Way," 240,000 ", Apr 2017,0, ,, ,, ,,0,0,0,North Geelong
167,57 Osborne Avenue," 386,200 ", Apr 2017,0, ,, 310 , Jul 2017, 710 ,,2,1,2,North Geelong
168,Lot 199 Rutledge Boulevard," 225,000 ", Apr 2017,0, ,, ,, ,,0,0,0,North Geelong
169,Lot 58 Muir Place," 230,000 ", Apr 2017,0, ,, ,, ,,0,0,0,North Geelong
170,17 Rutledge Boulevard," 215,000 ", Apr 2017,0, ,, 580 , Oct 2019, 432 ,,4,2,4,North Geelong
171,Lot 34 Rutledge Boulevard," 260,000 ", Apr 2017,0, ,, ,, ,,0,0,0,North Geelong
172,85 Rutledge Boulevard," 260,000 ", Apr 2017,0, ,, 650 , Aug 2020, 513 ,,0,0,0,North Geelong
173,32 Thompson Road," 125,000 ", Mar 2017,0," 110,000 ", Mar 2014, ,, 300 ,,0,0,0,North Geelong
174,85 Giddings Street," 422,000 ", Mar 2017,0," 63,000 ", Jul 1986, ,, 674 ,,3,2,2,North Geelong
175,1/29 Craddock Street," 510,000 ", 25 Mar 2017,1, ,, 240 , Jan 2017, 528 ,,4,2,2,North Geelong
176,28 Osborne Avenue," 340,000 ", 25 Mar 2017,1," 331,500 ", Aug 2014, ,, 307 ,,3,1,1,North Geelong
177,Lot 200 Rutledge Boulevard," 229,000 ", Mar 2017,0, ,, ,, ,,0,0,0,North Geelong
178,12 Baden Powell Drive," 325,000 ", Mar 2017,0, ,, ,, 745 ,,0,0,0,North Geelong
179,2/41 Osborne Avenue," 308,000 ", Mar 2017,0, ,, 270 , Mar 2014, 210 ,,0,0,0,North Geelong
180,15 Giddings Street," 336,000 ", 04 Mar 2017,1, ,, 290 , May 2017, 645 ,,2,1,3,North Geelong
181,5 Magill Place," 300,000 ", Mar 2017,0, ,, ,, 448 ,,0,0,0,North Geelong
182,9 Wurrook Circuit," 487,500 ", Mar 2017,0," 204,000 ", Sep 2012, ,, 387  ,  167 ,0,0,0,North Geelong
183,2/156 Victoria Street," 300,000 ", Mar 2017,0," 286,000 ", Mar 2014, ,, 198 ,,0,0,0,North Geelong
184,Lot 60 Rutledge Boulevard-Golf Links Estate," 250,000 ", Feb 2017,0, ,, ,, ,,0,0,0,North Geelong
185,66 Roseneath Street," 301,500 ", Feb 2017,0," 62,500 ", Nov 1994, ,, 609 ,,4,2,1,North Geelong
186,46a Stubbs Avenue," 130,000 ", Feb 2017,0, ,, 350 , Jul 2019, 189 ,,0,0,0,North Geelong
187,4 Walsgott Street," 335,000 ", Feb 2017,0," 255,000 ", Dec 2009, ,, 645 ,,5,1,1,North Geelong
188,35-37 Walsgott Street," 370,000 ", Feb 2017,0," 110,000 ", May 1989, ,, 646 ,,3,1,2,North Geelong
189,35 Craddock Street," 385,000 ", Feb 2017,0," 349,000 ", Apr 2013, ,, 623  ,  107 ,3,1,1,North Geelong
190,49 Wurrook Circuit," 450,000 ", Feb 2017,0," 182,000 ", Oct 2013, ,, 299 ,,3,2,1,North Geelong
191,18 Coxon Parade," 405,000 ", Feb 2017,0," 280,000 ", Feb 2012, ,, 612  ,  104 ,3,1,1,North Geelong
192,6 McCabe Doyle Court," 280,000 ", Feb 2017,0, ,, ,, 468 ,,0,0,0,North Geelong
193,22 Rutledge Boulevard," 310,000 ", Feb 2017,0, ,, ,, 512 ,,0,0,0,North Geelong
194,27 Sargood Street," 235,988 ", Jan 2017,0, ,, ,, 401 ,,0,0,0,North Geelong
195,87 Kildare Street," 318,000 ", Jan 2017,0," 282,000 ", May 2013, ,, 347 ,,3,1,1,North Geelong
196,2 Palmer Street," 300,000 ", Jan 2017,0," 235,000 ", Jun 2014, ,, 711 ,,0,0,0,North Geelong
197,408-410 Thompson Road," 583,000 ", Jan 2017,0," 209,000 ", Jan 2002, ,, 930 ,,0,0,0,North Geelong
198,25 Balfour Street," 645,000 ", Jan 2017,0," 260,000 ", Aug 2013, ,, 375  ,  204 ,4,2,2,North Geelong
199,2 Edols Place," 285,000 ", Jan 2017,0," 77,000 ", Nov 1997, ,, 200 ,,0,0,0,North Geelong
200,27 Craddock Street," 361,000 ", Dec 2016,0," 152,000 ", Jan 2007, ,, 532 ,,2,1,0,North Geelong
201,7 Cowie Street," 935,000 ", 21 Dec 2016,1, ,," 65,000 ", May 2013," 1,371  ",  870 ,0,0,0,North Geelong
202,33B Osborne Avenue," 308,000 ", 10 Dec 2016,1, ,, 320 , Jan 2017, 274 ,,3,1,2,North Geelong
203,1 Ballarat Road," 1,500,000 ", Dec 2016,0," 246,000 ", May 2014, ,," 4,093  ",  129 ,0,0,0,North Geelong
204,39 Wurrook Circuit," 416,000 ", Dec 2016,0," 184,000 ", Mar 2013, ,, 303  ,  130 ,3,2,2,North Geelong
205,44 Rutledge Boulevard," 185,000 ", Nov 2016,0, ,, 470 , Jul 2017, 352 ,,4,2,1,North Geelong
206,91 Rutledge Boulevard," 260,000 ", Nov 2016,0, ,, 575 , Oct 2019, 441 ,,4,2,2,North Geelong
207,34b Thompson Road," 350,000 ", Nov 2016,0, ,, 370 , May 2015, 171 ,,2,2,1,North Geelong
208,102 Thompson Road," 375,000 ", Nov 2016,0," 170,000 ", Feb 2000, ,, 642  ,  141 ,4,1,5,North Geelong
209,10 Giddings Street," 315,000 ", 19 Nov 2016,1, ,, 360 , Mar 2019, 400 ,,3,1,1,North Geelong
210,24 Craddock Street," 650,000 ", 05 Nov 2016,1," 172,000 ", Aug 2002, ,, 637  ,  203 ,4,2,2,North Geelong
211,21 Jobbins Street," 405,000 ", Nov 2016,0," 177,000 ", Jun 2013, ,, 300  ,  137 ,4,2,1,North Geelong
212,Lot 40 Geelong Golf Club Estate," 255,000 ", Nov 2016,0, ,, ,, 425 ,,0,0,0,North Geelong
213,157 Victoria Street," 423,000 ", 22 Oct 2016,1, ,, ,, 374  ,  152 ,3,1,2,North Geelong
214,49 Stubbs Avenue," 406,000 ", 22 Oct 2016,1, ,, ,, 457 ,,2,1,5,North Geelong
215,10 Baxter Road," 858,000 ", Oct 2016,0," 350,000 ", Feb 2000, ,," 1,942  ",  1340 ,0,0,0,North Geelong
216,248 Thompson Road," 704,000 ", Oct 2016,0," 100,000 ", Jun 1995, ,," 1,449  ",  330 ,0,0,0,North Geelong
217,69 Slevin Street," 265,000 ", Oct 2016,0, ,, 300 , Oct 2018, 623 ,,2,1,5,North Geelong
218,2/14 Osborne Avenue," 175,000 ", Sep 2016,0," 172,500 ", Mar 2013, ,," 1,291 ",,0,0,0,North Geelong
219,2/4 Backwell Street," 400,000 ", Sep 2016,0," 360,000 ", Mar 2011, ,," 1,681 ",,0,0,0,North Geelong
