Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
17 Keen Place,"620,000",Mar 2021,"325,000",Feb 2000,,,,662,,4,2,2,Lara,16
30 Sparrow Court,"620,000",Mar 2021,"346,000",Dec 2013,,410,Dec 2016,701,,4,2,2,Lara,16
85-87 Westlakes Boulevard,"880,000",Mar 2021,,,,,,953,,,,,Lara,16
65 Brolga Way,"776,000",Mar 2021,,,,,,634,,,,,Lara,16
66 Ohallorans Road,"850,000",Mar 2021,,,,,,648,,,,,Lara,16
2 Sheeran Crescent,"540,000",Mar 2021,"321,000",Aug 2016,,370,Sep 2016,917,,3,2,2,Lara,16
3 Norseman Court,"528,000",Mar 2021,"305,000",Jun 2009,,345,May 2015,655,155,3,2,2,Lara,16
50 Bates Road,"606,500",Mar 2021,,,,,,661,,,,,Lara,16
66 O'Hallorans Road,"850,000",Mar 2021,"680,000",May 2018,,,,647,255,4,3,2,Lara,16
41 Darcy Street,"595,000",Mar 2021,"339,000",Feb 2015,,,,653,,3,2,2,Lara,16
20 Forest Road South,"645,000",Mar 2021,,,,,,876,,,,,Lara,16
11 Haydn Street,"830,000",Mar 2021,"380,002",Jun 2010,,350,Jun 2009,"2,854",,3,2,4,Lara,16
17 Kantara Crescent,"535,000",Mar 2021,"90,000",Dec 1999,,,,654,,3,,,Lara,16
124 Eastlakes Boulevard,"715,000",Mar 2021,"580,000",Aug 2016,,,,598,193,4,3,4,Lara,16
120 Canterbury Road West,"640,000",Mar 2021,,,,,,551,,,,,Lara,16
3/117 Kees Road,"375,000",Mar 2021,"218,002",Mar 2010,,260,Jun 2015,217,,2,1,1,Lara,16
22 Jania Street,"635,000",Mar 2021,"358,000",Nov 2013,,,,812,132,3,2,4,Lara,16
17 Nankeen Avenue,"610,000",Mar 2021,"409,000",Mar 2015,,,,603,156,3,2,2,Lara,16
1/18 Duncan Drive,"446,000",Mar 2021,"263,000",Nov 2013,,270,Nov 2012,260,,2,1,1,Lara,16
8 Cypress Court,"740,000",Feb 2021,"675,000",Dec 2018,,470,Nov 2015,846,394,6,2,2,Lara,16
29 Quail Drive,"745,000",Feb 2021,,,,,,607,,,,,Lara,16
20 Nankeen Avenue,"651,000",Feb 2021,"165,000",Aug 2010,,,,595,151,3,2,2,Lara,16
35 Botanical Drive,"350,000",Feb 2021,,,,,,556,,,,,Lara,16
49 Majestic Way,"635,000",Feb 2021,,,,,,493,,,,,Lara,16
14 Mark Street,"600,000",Feb 2021,"388,500",Nov 2016,,,,657,,3,2,2,Lara,16
8 Grey Teal Place,"524,000",Feb 2021,"450,000",Apr 2018,,,,380,138,3,2,2,Lara,16
Lot 5 37A Botanical Drive,"275,000",Feb 2021,,,,,,453,,,,,Lara,16
20 Spotted Gum Drive,"870,000",Feb 2021,,,,,,591,,,,,Lara,16
21-23 CAPE BARRON Drive,"676,250",Feb 2021,"177,000",Jul 2011,,,,695,,4,2,8,Lara,16
56 Buckingham Street,"577,500",Feb 2021,"375,000",Aug 2015,,430,Dec 2018,519,150,3,2,2,Lara,16
39 Buckingham Street,"563,000",Feb 2021,"72,000",Sep 2003,,,,509,,3,,,Lara,16
43 Cedar Road,"600,000",Feb 2021,,,,,,449,,,,,Lara,16
23 Barnong Way,"667,500",Feb 2021,"171,000",Dec 2010,,,,637,193,3,2,2,Lara,16
120 Forest Road North,"1,300,000",Feb 2021,"637,200",Jul 2001,,,,"16,036",,5,3,8,Lara,16
10 Research Road,"1,061,500",Feb 2021,"190,000",Nov 1997,,,,"20,238",,4,2,3,Lara,16
66 Lara Boulevard,"795,000",Feb 2021,,,,,,670,,,,,Lara,16
3/57 Forest Road South,"340,000",Feb 2021,"225,000",Dec 2009,,260,Jul 2014,278,,,,,Lara,16
48 Lara Boulevard,"599,000",Feb 2021,"468,000",Mar 2016,,325,Jun 2012,469,,3,2,2,Lara,16
25 Patullos Road,"501,000",Feb 2021,"315,000",Nov 2013,,395,Feb 2021,654,95,1,1,1,Lara,16
3/57 Forest Road,"340,000",Feb 2021,"225,000",Dec 2009,,260,Jun 2014,278,,2,1,1,Lara,16
12 Saintfield Street,"490,000",Feb 2021,,,,,,685,,3,1,1,Lara,16
15 Walkers Road,"459,000",Feb 2021,"250,000",Feb 2000,,,,644,,,,,Lara,16
25 Quail Drive,"680,000",Jan 2021,,,,,,587,,4,2,2,Lara,16
120/40 Watt Street,"360,000",Jan 2021,,,,,,188,,,,,Lara,16
4 Crake Court,"875,000",Jan 2021,"195,000",Jul 2011,,,,766,250,,,,Lara,16
26 Moorhen Drive,"595,000",Jan 2021,"147,000",Jul 2009,,,,512,,4,2,2,Lara,16
9 Jabiru Court,"655,000",Jan 2021,"198,000",May 2014,,,,850,,4,2,2,Lara,16
711/3 Bloom Place,"375,500",Jan 2021,,,,,,,,,,,Lara,16
"64/45 Pelican Way, Lara VIC 3212","303,000",Jan 2021,,,,,,486,,,,,Lara,16
Lot 64 45 Pelican Way Lara VIC 3212,"303,000",Jan 2021,,,,,,486,,,,,Lara,16
Lot 711 3 Bloom Place,"375,000",Jan 2021,,,,,,,,,,,Lara,16
3 Goodenia Avenue,"300,000",Jan 2021,,,,,,473,,,,,Lara,16
1/117 Kees Road,"365,000",Jan 2021,"192,000",Sep 2008,,,,189,,,,,Lara,16
10 Darcy Street,"542,000",Jan 2021,"280,000",Oct 2012,,400,Feb 2021,964,95,3,1,1,Lara,16
26 Nankeen Avenue,"660,000",Jan 2021,"475,000",Mar 2013,,,,595,242,4,2,2,Lara,16
9 Lime Crescent,"670,000",Jan 2021,"630,000",Jul 2018,,,,"1,115",,4,2,2,Lara,16
55 Lavender Drive,"650,000",Jan 2021,,,,,,439,,,,,Lara,16
Lot 715 9 Floret Drive,"297,600",Jan 2021,,,,,,448,,,,,Lara,16
715/9 Floret Drive,"297,600",Jan 2021,,,,,,448,,,,,Lara,16
6/10 Forest Road North,"338,000",Jan 2021,"185,000",Feb 2005,,,,210,83,,,,Lara,16
8 Lime Crescent,"480,000",Jan 2021,"86,000",Jan 1993,,390,Jan 2021,667,,3,1,1,Lara,16
1 Abbey Drive,"500,000",Jan 2021,"220,000",Jul 2006,,,,658,135,3,1,1,Lara,16
20 Cape Barron Drive,"545,000",Jan 2021,"155,000",May 2011,,410,Oct 2018,432,,4,2,2,Lara,16
Lot 14/46-48 Botantical Drive,"490,000",Jan 2021,,,,,,,,,,,Lara,16
Townhouses 8-19/46-48 Botanical Drive,"490,000",Jan 2021,,,,,,,,,,,Lara,16
6-7 Phoenix Place,"675,000",Jan 2021,,,,,,643,,,,,Lara,16
2/86 Rennie Street,"745,000",Jan 2021,"140,000",Aug 2015,,,,376,,,,,Lara,16
8 Bath Street,"790,000",Jan 2021,"525,000",Sep 2011,,,,661,291,4,2,2,Lara,16
16 Blackwood Road,"322,000",Dec 2020,,,,,,588,,,,,Lara,16
99 Cedar Road,"621,000",Dec 2020,,,,,,512,,,,,Lara,16
165 BUCKINGHAM Street,"565,000",Dec 2020,"445,000",Nov 2017,,390,Oct 2016,570,,4,2,2,Lara,16
26A Curletts Road,"515,000",Dec 2020,,,,420,Jul 2019,400,,3,2,2,Lara,16
Lot 1039 10-12 Moonah Circuit,"272,500",Dec 2020,,,,,,425,,,,,Lara,16
128 Canterbury Road West,"575,000",Dec 2020,,,,,,551,,,,,Lara,16
927/17 Callistemon Street,"270,000",Dec 2020,,,,,,396,,,,,Lara,16
Lot 927 17 Callistemon Street,"270,000",Dec 2020,,,,,,,,,,,Lara,16
5 Beverley Crescent,"540,000",Dec 2020,"400,000",Jul 2019,,,,828,,3,1,2,Lara,16
55 Westlakes Boulevard,"920,000",Dec 2020,"190,000",Jun 2009,,,,590,260,4,2,2,Lara,16
20 Osterlund Court,"1,385,000",Dec 2020,"840,000",Apr 2014,,,,"10,118",243,5,2,9,Lara,16
8 Cumberland Drive,"700,000",Dec 2020,"400,300",May 2007,,,,786,,4,3,2,Lara,16
25 Mathieson Place,"655,000",Dec 2020,"428,000",Jul 2016,,390,Jul 2015,630,202,4,2,2,Lara,16
445 Bacchus Marsh Road,"1,270,000",Dec 2020,"400,000",Aug 2013,,,,"20,238",175,3,2,8,Lara,16
3 Stilt Court,"440,000",Dec 2020,"155,000",Jul 2012,,360,Jun 2017,350,,3,1,1,Lara,16
1 Benetti Drive,"585,000",Dec 2020,"415,000",Oct 2010,,500,Jan 2021,602,174,4,2,2,Lara,16
9 Allister Court,"586,000",Dec 2020,"245,000",Feb 2005,,310,Sep 2009,631,,3,2,2,Lara,16
2/10 Florence Street,"464,000",Dec 2020,"320,000",Apr 2011,,,,385,133,,,,Lara,16
31 Marimba Street,"555,000",Dec 2020,,,,,,399,,4,2,2,Lara,16
13 Andrea Court,"612,000",Dec 2020,,,,,,764,,4,2,2,Lara,16
2-4 Benetti Drive,"585,000",Nov 2020,"150,000",Jun 2009,,410,Jun 2012,601,,3,2,2,Lara,16
5 Kyema Drive,"490,000",Nov 2020,"276,000",Feb 2012,,340,Sep 2018,649,,3,1,2,Lara,16
1/50 Patullos Road,"455,000",Nov 2020,"347,000",Aug 2014,,360,Sep 2019,334,,3,2,1,Lara,16
38 Mill Road,"680,000",Nov 2020,"550,000",Jun 2017,,380,May 2019,"5,292",126,4,1,1,Lara,16
6 Scarlett Grove,"1,055,000",Nov 2020,,,,,,"1,098",,5,2,4,Lara,16
12 Botanical Drive,"285,000",Nov 2020,,,,,,392,,,,,Lara,16
156 Canterbury Road West,"539,000",Nov 2020,"385,000",Sep 2015,,,,510,138,3,2,2,Lara,16
30 Stephenson Street,"370,000",Nov 2020,"240,000",Apr 2001,,,,296,,,,,Lara,16
42 Lara Boulevard,"840,000",Nov 2020,"257,500",Jan 2002,,,,647,,4,2,2,Lara,16
8 Eastlakes Boulevard,"660,000",Nov 2020,"579,000",Jul 2018,,460,May 2017,382,,4,2,2,Lara,16
9 Curletts Road,"535,000",Nov 2020,"248,000",Jan 2009,,,,678,183,3,1,1,Lara,16
26 Altair Avenue,"515,000",Nov 2020,,,,,,601,,,,,Lara,16
1102/19 Goodenia Avenue,"295,000",Nov 2020,,,,,,,,,,,Lara,16
13 Francis Court,"450,000",Nov 2020,,,,270,Mar 2011,361,,2,1,1,Lara,16
1/40 Walkers Road,"410,000",Nov 2020,"320,000",May 2017,,280,Sep 2015,377,,3,1,1,Lara,16
2 Newell Street,"420,000",Nov 2020,"205,000",Dec 2003,,300,Nov 2015,590,,3,1,2,Lara,16
4/89 Flinders Avenue,"385,000",Nov 2020,"234,000",Dec 2014,,,,279,100,2,1,1,Lara,16
58 Cameron Crescent,"520,000",Nov 2020,"175,000",Aug 2002,,,,607,,3,1,1,Lara,16
9 Stilt Court,"757,500",Nov 2020,"528,000",Nov 2015,,,,703,318,5,2,2,Lara,16
2/69 McClelland Avenue,"375,000",Nov 2020,,,,,,,,2,1,1,Lara,16
21 Bluebill Court,"616,000",Nov 2020,"385,000",Jul 2011,,,,595,,4,2,2,Lara,16
1 Michelle Court,"540,000",Oct 2020,"371,000",Mar 2012,,,,669,,4,2,2,Lara,16
31 Sunflower Way,"587,000",Oct 2020,,,,,,544,,3,2,2,Lara,16
107 Patullos Road,"589,000",Oct 2020,"340,000",Sep 2010,,360,Jan 2013,654,131,4,2,1,Lara,16
1305/38 Blackwood Drive,"290,000",Oct 2020,,,,,,,,,,,Lara,16
25 Looker Street,"493,000",Oct 2020,"205,000",Feb 2003,,400,May 2019,452,,,,,Lara,16
16 Florence Street,"391,000",Oct 2020,"190,000",Jul 2006,,,,661,115,2,1,1,Lara,16
101 Forest Road South,"550,000",Oct 2020,"289,000",Jul 2007,,,,648,,4,2,2,Lara,16
31 Rigel Road,"477,000",Oct 2020,"265,000",Aug 2011,,270,Sep 2013,676,,3,1,1,Lara,16
7 Sonia Court,"548,250",Oct 2020,"376,000",May 2014,,,,598,125,3,2,4,Lara,16
7 Keen Place,"552,000",Oct 2020,"166,700",Nov 1999,,,,628,179,4,2,2,Lara,16
15 Minyip Road,"550,000",Oct 2020,,,,,,"10,013",,2,1,4,Lara,16
1 Cheddar Court,"942,000",Oct 2020,"680,000",Nov 2016,,530,Jan 2018,"9,993",,4,2,4,Lara,16
32 Curletts Road,"525,000",Oct 2020,"250,000",Aug 2007,,,,848,,4,2,3,Lara,16
1/4 Melrose Street,"412,000",Oct 2020,"390,000",Aug 2018,,,,344,,,,,Lara,16
19 Kees Road,"490,000",Oct 2020,"305,000",Jan 2015,,,,654,,3,1,1,Lara,16
34-36 Nankeen Avenue,"615,000",Oct 2020,,,,,,650,,4,2,2,Lara,16
32b Altair Avenue,"465,000",Oct 2020,"340,000",May 2013,,,,272,,,,,Lara,16
60 Curletts Road,"650,000",Oct 2020,"422,500",Jun 2015,,,,"1,171",,4,2,4,Lara,16
1 Menzies Close,"605,000",Oct 2020,,,,,,660,,4,2,2,Lara,16
36 Blackwood Road,"292,000",Oct 2020,,,,,,,,,,,Lara,16
35 Richard Drive,"580,000",Oct 2020,,,,,,683,,4,2,2,Lara,16
47 Floret Drive,"280,000",Oct 2020,,,,,,,,,,,Lara,16
44 Rennie Street,"495,000",Oct 2020,"280,000",Aug 2015,,,,674,110,3,1,2,Lara,16
107 Rennie Street,"550,000",Oct 2020,"323,400",Sep 2012,,,,656,155,3,2,2,Lara,16
Lot 1/1 Canterbury Road West,"300,000",Oct 2020,,,,,,,,,,,Lara,16
Lot 1307 Blackwood Road,"277,000",Oct 2020,,,,,,,,,,,Lara,16
10 Teesdale Court,"688,000",Oct 2020,"295,000",May 2005,,,,997,212,3,3,3,Lara,16
14 Bank Street,"585,000",Oct 2020,"255,000",Nov 2006,,,,775,197,3,1,3,Lara,16
39 Blackwood Road,"256,000",Sep 2020,,,,,,,,,,,Lara,16
22-24 Foxglove Way,"721,500",Sep 2020,,,,,,556,,,,,Lara,16
69 Botanical Drive,"550,000",Sep 2020,,,,,,378,,4,3,2,Lara,16
108 McClelland Avenue,"540,000",Sep 2020,"328,000",Mar 2015,,420,May 2019,843,,3,2,2,Lara,16
1 Hackberry Close,"567,500",Sep 2020,,,,,,472,,4,2,2,Lara,16
19 Greenleaf Drive,"580,000",Sep 2020,"387,000",Nov 2011,,390,Jul 2011,684,18,4,2,2,Lara,16
83 Kees Road,"420,000",Sep 2020,"307,500",Feb 2012,,360,Mar 2018,309,135,3,2,1,Lara,16
5 Barbara Drive,"629,000",Sep 2020,"76,000",May 2002,,,,804,,,,,Lara,16
45 Moorhen Drive,"630,000",Sep 2020,"153,000",Aug 2009,,,,608,162,,,,Lara,16
1. Cheddar Court,"942,000",Sep 2020,,,,,,,,,,,Lara,16
3 Magnolia Court,"557,500",Sep 2020,,,,,,669,,3,2,2,Lara,16
10 Marimba Street,"569,000",Sep 2020,,,,,,457,,4,2,2,Lara,16
25 Henderson Drive,"520,000",Sep 2020,"230,000",Dec 2007,,,,647,,3,2,6,Lara,16
10 Moorhen Drive,"590,000",Sep 2020,"149,000",Sep 2009,,395,Aug 2015,545,,3,2,2,Lara,16
20 Sunflower Way,"579,000",Sep 2020,,,,,,463,,4,2,2,Lara,16
24 Quail Drive,"785,000",Sep 2020,,,,,,750,,4,2,4,Lara,16
17 Teesdale Court,"500,000",Sep 2020,"275,000",Aug 2007,,380,Sep 2017,690,134,3,2,2,Lara,16
32 Walkers Road,"580,000",Sep 2020,,,,,,914,,2,2,4,Lara,16
1013/9 Moonah Circuit,"258,000",Sep 2020,,,,,,,,,,,Lara,16
100 Mcneill Court,"1,100,000",Sep 2020,"830,000",Nov 2017,,665,Sep 2019,"13,497",239,,,,Lara,16
11-12 Crane Court,"803,000",Sep 2020,"160,000",Sep 2015,,,,511,,,,,Lara,16
2/40 Benetti Drive,"400,000",Sep 2020,"370,000",Mar 2019,,,,217,105,,,,Lara,16
31 Pelican Way,"797,000",Sep 2020,"194,000",Oct 2014,,,,625,,,,,Lara,16
2 Hopgood Court,"567,000",Sep 2020,,,,,,775,,4,2,2,Lara,16
1-2 Black Duck Court,"873,500",Sep 2020,,,,,,754,,4,3,5,Lara,16
64 McClelland Avenue,"520,000",Sep 2020,,,,,,848,,4,2,7,Lara,16
21 Weerana Way,"625,000",Sep 2020,"197,000",Jun 2012,,,,729,163,,,,Lara,16
14 Teesdale Court,"507,500",Sep 2020,"480,000",May 2018,,440,Sep 2019,644,,3,2,2,Lara,16
938 Manzeene Village,"275,000",Sep 2020,,,,,,,,,,,Lara,16
29 Canterbury Road,"635,000",Sep 2020,,,,,,510,,4,2,4,Lara,16
22 Newell Street,"239,000",Aug 2020,,,,,,,,,,,Lara,16
28B Station Lake Road,"410,000",Aug 2020,"275,000",Mar 2015,,300,Apr 2017,476,,3,1,2,Lara,16
20 Lapwing Drive,"537,500",Aug 2020,"173,000",May 2013,,,,434,156,2,2,,Lara,16
5 Callistemon Circuit,"243,900",Aug 2020,,,,,,,,,,,Lara,16
20 Wathaurong Drive,"620,000",Aug 2020,,,,,,475,,,,,Lara,16
(Lot 821) 18 Floret Drive,"265,000",Aug 2020,,,,,,,,,,,Lara,16
110 Canterbury Road West,"483,000",Aug 2020,"178,000",Sep 2012,,,,480,,,,,Lara,16
38 Smeaton Close,"545,000",Aug 2020,"339,000",Jul 2015,,,,860,,3,2,3,Lara,16
11 Gillean Place,"495,500",Aug 2020,,,,,,481,,,,,Lara,16
18 Pelican Way,"810,000",Aug 2020,"199,000",Jun 2014,,,,669,,,,,Lara,16
41 Nankeen Avenue,"880,000",Aug 2020,"245,000",Nov 2011,,,,"1,056",320,,,,Lara,16
"15 Canterbury Road, East","377,000",Aug 2020,,,,,,,,,,,Lara,16
15 Canterbury Road East,"377,000",Aug 2020,,,,,,,,3,1,2,Lara,16
17 Bath Street,"625,000",Aug 2020,"480,000",Sep 2010,,,,669,251,4,2,2,Lara,16
28-30 Brolga Way,"600,000",Aug 2020,,,,,,502,,,,,Lara,16
142 Canterbury Road West,"552,500",Aug 2020,"395,000",Dec 2016,,420,Oct 2017,626,118,3,2,2,Lara,16
73 Station Lake Road,"585,000",11 Aug 2020,"132,000",Aug 1992,1.0,,,703,,4,,,Lara,16
96 Archimedes Avenue,"985,000",Aug 2020,,,,,,"4,340",,4,2,,Lara,16
52 Lara Boulevard,"850,000",10 Aug 2020,"63,000",Aug 2000,1.0,,,606,312,,,,Lara,16
3 Flinders Avenue,"589,000",Aug 2020,"146,000",Apr 2003,,430,Sep 2020,"1,260",,,,,Lara,16
495 Bacchus Marsh Road,"1,150,000",Aug 2020,"410,000",Nov 2007,,,,"17,472",126,3,2,3,Lara,16
147 Rennie Street,"430,000",Aug 2020,,,,,,726,,3,1,1,Lara,16
40 Forest Road South,"455,000",Aug 2020,"320,000",Dec 2016,,360,Oct 2018,797,,3,1,2,Lara,16
116 Mcclelland Avenue,"385,000",Aug 2020,,,,,,,,,,,Lara,16
4 Mark Street,"488,000",Aug 2020,"349,000",Nov 2016,,,,646,100,3,1,2,Lara,16
3 Franco Place,"633,000",Aug 2020,,,,,,856,,5,2,2,Lara,16
1b Teal Street,"500,000",Aug 2020,"450,000",Jan 2019,,,,271,,3,2,2,Lara,16
7 Canterbury Road West,"585,000",Aug 2020,,,,,,542,,4,2,3,Lara,16
505 Old Melbourne Road,"7,700,000",Jul 2020,"140,000",Apr 1997,,450,Mar 2018,"534,641",,3,1,,Lara,16
12 Reliance Avenue,"600,000",Jul 2020,"500,000",Aug 2015,,,,955,,3,2,2,Lara,16
22 Caddys Road,"960,000",Jul 2020,,,,,,989,,4,2,4,Lara,16
24 Brunel Close,"510,000",Jul 2020,"380,000",Dec 2016,,,,662,124,3,1,2,Lara,16
180 Canterbury Road West,"580,000",Jul 2020,"168,000",Jul 2011,,,,510,179,,,,Lara,16
22 Henderson Drive,"500,000",Jul 2020,"470,000",Aug 2018,,390,Jul 2019,650,,3,1,3,Lara,16
92b Eastlakes Boulevard,"555,000",21 Jul 2020,"200,000",Mar 2014,1.0,,,524,,,,,Lara,16
28 Walkers Road,"580,000",Jul 2020,"265,000",Oct 2003,,,,927,,4,2,2,Lara,16
60 Mcneill Court,"1,022,000",21 Jul 2020,"621,500",Aug 2006,1.0,,,"10,011",,4,3,2,Lara,16
79 Mcclelland Avenue,"535,000",Jul 2020,"330,000",Nov 2012,,,,710,,3,1,2,Lara,16
8 Cadence Avenue,"591,000",Jul 2020,,,,500,Feb 2019,534,,4,2,2,Lara,16
35 Grand Lakes Way,"580,000",Jul 2020,"163,000",Apr 2010,,,,590,,,,,Lara,16
1 Blande Court,"415,000",Jul 2020,"280,000",Oct 2014,,,,442,,3,2,2,Lara,16
45 Houston Road,"915,000",Jul 2020,"625,000",May 2012,,,,"18,417",387,3,3,8,Lara,16
16 Archimedes Avenue,"465,000",Jul 2020,"300,000",Sep 2010,,345,Dec 2016,650,,3,2,2,Lara,16
1321/1310 Lightwood road,"240,000",Jul 2020,,,,,,,,,,,Lara,16
89 Smeaton Close,"360,000",Jul 2020,"285,000",Jan 2018,,,,656,,,,,Lara,16
18 Caddys Road,"825,000",Jul 2020,,,,,,960,,4,2,6,Lara,16
7 Azalea Street,"577,500",Jul 2020,,,,,,560,,,,,Lara,16
13 Weerana Way,"688,000",Jul 2020,"178,000",Jan 2012,,490,Nov 2017,576,363,4,3,2,Lara,16
11 Kingfisher Court,"580,000",Jul 2020,"500,000",Mar 2017,,,,630,197,,,,Lara,16
19 Cameron Crescent,"550,000",04 Jul 2020,"110,000",Feb 1992,1.0,,,668,154,3,2,1,Lara,16
170 Minyip Road,"750,000",Jul 2020,"200,000",Jul 2006,,,,"22,155",,,,,Lara,16
65 St Andrews Drive,"830,000",Jul 2020,"170,000",Apr 1998,,,,"20,232",,,,,Lara,16
49 Westlakes Boulevard,"640,000",Jun 2020,,,,,,563,,,,,Lara,16
4A Martain Avenue,"452,000",Jun 2020,,,,370,Nov 2018,257,,2,1,1,Lara,16
30 Magpie Close,"440,000",Jun 2020,"387,000",Mar 2018,1.0,390,Jun 2019,373,111,3,1,2,Lara,16
15 Scarlett Grove,"865,000",Jun 2020,,,,,,997,,5,2,4,Lara,16
55-65 Blackbird Circuit,"1,275,000",Jun 2020,,,,,,"16,445",,4,2,1,Lara,16
29 Pelican Way,"580,000",Jun 2020,,,,,,626,,4,2,2,Lara,16
19 Cromwell Drive,"530,000",Jun 2020,"340,000",Nov 2014,,330,Dec 2014,678,143,3,2,1,Lara,16
28 Henderson Drive,"550,000",Jun 2020,,,,,,601,,,,,Lara,16
4 Musk Duck Court,"600,000",Jun 2020,"160,000",Aug 2011,,,,521,203,,,,Lara,16
13 Quail Drive,"720,000",18 Jun 2020,,,1.0,,,508,,,,,Lara,16
115-117 Flinders Avenue,"270,000",Jun 2020,"142,000",Jul 2009,,,,697,,,,,Lara,16
Lot 1123 Manzeene Village Estate,"285,000",Jun 2020,,,,,,,,,,,Lara,16
31 Benjamin Drive,"450,000",Jun 2020,"357,000",Oct 2016,,420,Jul 2018,651,140,4,2,3,Lara,16
7 Celesta Road,"575,000",Jun 2020,,,,,,447,,,,,Lara,16
45 Darcy Street,"582,000",Jun 2020,"330,000",Oct 2008,,,,853,145,3,2,2,Lara,16
10 Shelduck Court,"555,000",Jun 2020,"161,000",Aug 2011,,,,464,,,,,Lara,16
10 Rigel Road,"390,000",Jun 2020,"260,000",Nov 2011,,250,Aug 2009,613,205,3,2,2,Lara,16
3 Celesta Road,"563,000",Jun 2020,,,,,,492,,3,2,2,Lara,16
2/22 Brownlow Court,"387,000",Jun 2020,"295,000",Mar 2012,,275,Apr 2011,341,112,,,,Lara,16
12 Kyema Drive,"452,500",Jun 2020,"61,000",Feb 2000,,,,658,,3,1,1,Lara,16
5 Sonia Court,"525,000",06 Jun 2020,"335,000",Apr 2015,1.0,420,Oct 2018,588,,3,2,1,Lara,16
125 Farrars Road,"799,900",Jun 2020,"52,500",Aug 1984,,,,"21,517",,,,,Lara,16
3/20-22 Cameron Crescent,"335,000",May 2020,"243,000",Jun 2011,,250,Mar 2016,227,,,,,Lara,16
11 Carina Street,"523,000",May 2020,,,,,,417,,3,2,2,Lara,16
11 Mark Street,"475,000",May 2020,"101,000",Aug 1997,,,,654,,3,2,1,Lara,16
5 Balagundi Drive,"545,000",May 2020,"170,000",Sep 1999,,,,586,,4,,,Lara,16
14 Marina Court,"707,000",May 2020,,,,,,502,,3,2,4,Lara,16
2/7 St Anthony Court,"500,000",May 2020,,,,,,,,,,,Lara,16
10 Buckingham Street,"425,000",23 May 2020,,,1.0,,,759,,,,,Lara,16
8-9 Marconi Place,"541,000",May 2020,,,,,,763,,,,,Lara,16
6 Mill Road,"1,500,000",May 2020,,,,,,"2,723",,,,,Lara,16
23 Mathieson Place,"580,000",May 2020,"435,000",Feb 2012,,,,613,,4,2,2,Lara,16
455 Bacchus Marsh Road,"1,025,000",May 2020,"485,000",Nov 2012,,,,"20,249",,3,1,3,Lara,16
101 Flinders Avenue,"450,000",May 2020,"310,000",Sep 2014,,410,Jun 2020,712,115,3,1,2,Lara,16
3 Honeyeater Court,"518,000",May 2020,"345,000",Aug 2010,,360,Sep 2014,593,160,3,2,3,Lara,16
3/20 Cameron Crescent,"335,000",May 2020,"243,000",Jun 2011,,250,Apr 2016,227,100,2,1,1,Lara,16
8 Mungari Court,"775,000",May 2020,"366,000",Mar 2006,,,,907,,3,2,2,Lara,16
87 Cedar Road,"545,000",May 2020,,,,,,399,,3,2,2,Lara,16
24 Mill Road,"386,500",May 2020,"89,500",Feb 2000,,,,605,,,,,Lara,16
6 Cromwell Drive,"475,000",May 2020,"113,000",Jan 1997,,,,670,,3,1,2,Lara,16
2 Dixon Court,"352,500",May 2020,,,,,,653,,3,1,2,Lara,16
2-4 Marina Court,"520,000",Apr 2020,,,,,,639,,,,,Lara,16
27 Canterbury Road West,"620,000",Apr 2020,"300,000",Sep 2018,,,,510,,,,,Lara,16
7 CADDYS Road,"600,000",Apr 2020,"189,000",Sep 2015,,,,515,,3,2,2,Lara,16
14 Weerana Way,"730,000",Apr 2020,"182,000",Jul 2011,,,,756,,,,,Lara,16
11 Richard Drive,"510,000",Apr 2020,"275,000",Feb 2008,,280,Jan 2009,678,145,3,1,1,Lara,16
8 Therese Court,"350,000",Apr 2020,,,,,,,,,,,Lara,16
114 Mcclelland Avenue,"430,000",Apr 2020,,,,,,847,,3,1,1,Lara,16
24 Jania Street,"505,000",Apr 2020,"310,000",May 2008,,310,Apr 2008,945,,3,2,2,Lara,16
39 Station Lake Road,"520,000",Apr 2020,"335,000",Jun 2014,,,,649,139,3,1,2,Lara,16
25 Barnong Way,"570,000",Apr 2020,"450,000",Sep 2013,,,,587,180,4,2,2,Lara,16
2/50 Cameron Crescent,"380,000",Apr 2020,"250,000",Mar 2016,,330,Feb 2020,206,62,2,1,1,Lara,16
17 Lapwing Drive,"700,000",Apr 2020,"194,000",Nov 2012,,,,642,263,4,2,2,Lara,16
20 Melissa Drive,"600,000",Apr 2020,"157,000",May 2009,,,,693,156,,,,Lara,16
36 Brolga Way,"580,000",Apr 2020,,,,,,510,,4,2,4,Lara,16
1B Saintfield Street,"425,000",Apr 2020,"375,000",Sep 2017,,390,Dec 2018,253,,3,2,2,Lara,16
5 Waliki Court,"470,000",Mar 2020,"270,000",Aug 2009,,,,623,104,3,1,6,Lara,16
42 Canterbury Road West,"580,000",Mar 2020,,,,,,,,,,,Lara,16
18 Gaunt Street,"525,000",Mar 2020,"250,000",May 2006,,350,Jun 2015,858,,3,1,2,Lara,16
15 Cumberland Drive,"445,000",Mar 2020,"257,750",Dec 2004,,,,435,,3,1,2,Lara,16
41 Lavender Drive,"555,000",Mar 2020,,,,490,Sep 2019,460,,4,2,2,Lara,16
