Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
Lot 2329 50 Panabeh Place,"355,000",Dec 2020,,,,,,589,,,,,Grovedale,12
Lot 2306 8 Bedajanawa Drive,"345,000",Dec 2020,,,,,,568,,,,,Grovedale,12
Lot 2305 10 Bedajanawa Drive,"350,000",Dec 2020,,,,,,568,,,,,Grovedale,12
Lot 2304 12 Bedajanawa Drive,"350,000",Dec 2020,,,,,,576,,,,,Grovedale,12
Lot 2328 41 Panabeh Place,"350,000",Dec 2020,,,,,,578,,,,,Grovedale,12
Lot 2330 48 Panabeh Place,"352,500",Dec 2020,,,,,,577,,,,,Grovedale,12
Lot 2325 31 Panabeh Place,"380,000",Dec 2020,,,,,,550,,,,,Grovedale,12
44 Diaz Drive,"600,000",Dec 2020,"192,000",Oct 2012,,550,Feb 2021,501,,,,,Grovedale,12
44 Pioneer Road,"501,500",Dec 2020,"317,000",Sep 2011,,,,559,138,3,2,2,Grovedale,12
6 Edna Way,"625,000",Dec 2020,"78,000",Mar 2004,,,,585,,,,,Grovedale,12
138-140 Pioneer Road,"550,000",Dec 2020,"330,000",Mar 2009,,490,Jun 2012,669,,,,,Grovedale,12
4 Beltana Street,"552,500",Dec 2020,"109,000",Jun 1994,,440,Jan 2021,568,143,3,1,1,Grovedale,12
15 Marma Court,"682,500",Dec 2020,"461,000",Feb 2017,1.0,,,911,,3,2,2,Grovedale,12
6 Lawson Court,"535,000",Dec 2020,"300,000",Apr 2009,,,,597,175,5,2,2,Grovedale,12
33 Hansen Drive,"495,000",Dec 2020,"305,000",Feb 2013,,,,661,,3,1,1,Grovedale,12
11 Clementine Court,"581,880",Dec 2020,"420,000",Apr 2016,,,,481,154,3,2,2,Grovedale,12
1 Fontaine Street,"615,000",Dec 2020,"267,500",Apr 2005,,,,658,,3,,,Grovedale,12
21 Michael Court,"620,000",Dec 2020,"121,000",May 2005,,,,577,,,,,Grovedale,12
14 Benari Court,"633,000",Nov 2020,,,,450,Jan 2021,682,,3,2,2,Grovedale,12
1/8 Dennys Court,"460,000",Nov 2020,,,,,,304,,,,,Grovedale,12
71 Smith Street,"605,000",Nov 2020,"295,000",Jul 2004,,450,Jan 2021,611,,3,2,2,Grovedale,12
16 Loris Close,"696,000",Nov 2020,"81,000",Jul 2002,,,,671,,,,,Grovedale,12
6 Pethajohn Parade,"6,150,000",Nov 2020,"345,000",May 2004,,,,650,,4,,,Grovedale,12
11 Temt Terrace,"700,000",Nov 2020,,,,,,447,,4,2,2,Grovedale,12
54 Greenville Drive,"569,000",Nov 2020,"490,000",Apr 2018,,,,604,,3,2,2,Grovedale,12
10 Birrilee Court,"555,000",Nov 2020,"123,000",Aug 1999,,420,Jan 2021,620,,3,1,1,Grovedale,12
2/12 Meadowvale Drive,"460,000",Nov 2020,"268,000",Feb 2000,,,,271,,,,,Grovedale,12
1 Curdie Place,"650,000",Nov 2020,"146,000",Sep 2005,,520,Dec 2020,647,193,4,2,2,Grovedale,12
43 Moruya Drive,"625,000",Nov 2020,"145,000",Jul 1995,,,,662,,4,2,2,Grovedale,12
70 Pioneer Road,"567,000",Nov 2020,"341,888",Nov 2014,,,,583,211,5,2,2,Grovedale,12
91 Pioneer Road,"450,000",Nov 2020,"229,000",Apr 2007,,,,604,,3,1,1,Grovedale,12
14 Allambee Avenue,"626,000",Nov 2020,"355,000",Nov 2011,,,,699,,5,2,2,Grovedale,12
14 Birkenhead Drive,"542,666",Nov 2020,"347,500",Mar 2014,1.0,350,Aug 2012,632,129,3,2,3,Grovedale,12
24 Hollows Court,"620,000",Nov 2020,"333,000",Oct 2005,,550,Jan 2021,744,182,4,2,2,Grovedale,12
68-70 Diaz Drive,"625,000",Nov 2020,,,,,,536,,,,,Grovedale,12
8 Cranley Court,"515,000",Nov 2020,"125,000",Sep 1992,,,,805,,3,2,2,Grovedale,12
5 Hull Court,"565,000",Nov 2020,"375,000",Mar 2013,,445,Jul 2016,691,182,4,2,2,Grovedale,12
89 Wingarra Drive,"505,000",Nov 2020,"118,000",Sep 1994,,,,358,,,,,Grovedale,12
11 Marlee Court,"622,000",Nov 2020,"180,000",Dec 2003,,,,653,152,4,2,2,Grovedale,12
89 Smith Street,"467,500",Nov 2020,"295,000",Feb 2012,,,,356,,2,1,2,Grovedale,12
130 Heyers Road,"464,000",Nov 2020,"180,000",Aug 2003,,,,642,,3,1,1,Grovedale,12
158 Heyers Road,"580,000",Nov 2020,"500,000",Jul 2018,,,,621,,3,2,2,Grovedale,12
1/9 Chiller Court,"447,500",Nov 2020,,,,,,263,,3,1,2,Grovedale,12
24 Manet Avenue,"565,000",Nov 2020,"110,000",Jun 2003,,,,664,,,,,Grovedale,12
3 Abbey Court,"627,000",Oct 2020,"375,100",Apr 2011,,,,880,,4,2,2,Grovedale,12
1/22 Bieske Road,"435,500",Oct 2020,"132,100",Feb 1993,,,,452,,,,,Grovedale,12
3/10 Kurrajong Court,"415,000",Oct 2020,"106,000",Aug 1999,,325,Oct 2018,207,,,,,Grovedale,12
6 Dalyston Street,"540,000",Oct 2020,"370,000",Jun 2011,,390,Mar 2017,627,,4,2,2,Grovedale,12
15 Niblett Court,"547,500",Oct 2020,"380,000",Dec 2016,,,,761,120,3,1,2,Grovedale,12
21 Carnarvon Drive,"576,500",Oct 2020,,,,,,673,,3,2,2,Grovedale,12
68 Diaz Drive,"625,000",Oct 2020,"190,000",Aug 2014,,,,535,,,,,Grovedale,12
151a Torquay Road,"572,500",Oct 2020,"421,000",Feb 2016,,,,504,167,4,2,2,Grovedale,12
7 Moira Lane,"550,000",Oct 2020,"360,000",Sep 2015,,400,Jun 2015,540,146,3,2,2,Grovedale,12
24 Church Street,"520,000",Oct 2020,"243,000",Feb 2000,,,,658,135,3,1,2,Grovedale,12
19 Coolabah Drive,"600,000",Oct 2020,"390,000",Nov 2014,,,,735,175,3,2,2,Grovedale,12
20 Strawberry Close,"600,000",Oct 2020,"347,000",Sep 2004,,,,730,,4,2,2,Grovedale,12
58 Burdoo Drive,"480,000",Oct 2020,"280,000",Apr 2011,,370,Aug 2018,593,130,3,1,1,Grovedale,12
15 Moruya Drive,"540,000",Oct 2020,"295,000",Aug 2011,,,,695,,3,2,2,Grovedale,12
67 Meadowvale Drive,"583,500",Oct 2020,,,,,,675,,4,2,2,Grovedale,12
13 Strawberry Close,"710,000",Oct 2020,"532,000",Nov 2013,,,,852,258,5,2,2,Grovedale,12
4/31 Meadowvale Drive,"470,000",Oct 2020,,,,,,258,,,,,Grovedale,12
15 Barry Court,"575,000",Oct 2020,"105,000",Oct 2003,,500,Nov 2020,514,,,,,Grovedale,12
14 Hume Street,"550,000",Oct 2020,"98,000",Oct 1991,,,,651,,3,,,Grovedale,12
1/4 Bradley Place,"455,000",Oct 2020,"270,000",Oct 2008,,,,284,,,,,Grovedale,12
26 Perrett Street,"535,000",Oct 2020,,,,,,660,,3,1,1,Grovedale,12
10 Chiller Court,"476,000",Oct 2020,"351,000",Dec 2016,,,,792,87,3,1,1,Grovedale,12
66 Pioneer Road,"502,000",Sep 2020,"345,000",Nov 2012,,,,566,130,3,1,3,Grovedale,12
21 Hansen Drive,"450,000",Sep 2020,,,,320,Apr 2018,670,,3,1,,Grovedale,12
27 Burleigh Drive,"530,000",Sep 2020,"126,000",Aug 1998,,,,685,,3,1,2,Grovedale,12
4 Hume Street,"598,000",Sep 2020,"143,390",Oct 1999,,,,651,,3,1,2,Grovedale,12
45 Birkenhead Drive,"600,000",Sep 2020,"400,000",Jun 2011,,,,683,191,2,2,2,Grovedale,12
3-4 Barry Court,"560,000",Sep 2020,,,,,,503,,3,2,2,Grovedale,12
2/71 Rossack Drive,"485,000",Sep 2020,"266,000",May 2004,,320,Jun 2004,288,,,,,Grovedale,12
1 Milverton Court,"492,500",Sep 2020,"244,000",Jan 2008,,,,665,124,3,1,2,Grovedale,12
216 Grove Road,"1,000,000",Sep 2020,"462,500",Mar 2004,,,,"1,626",,4,,,Grovedale,12
10 Norfolk Avenue,"535,000",Sep 2020,"286,000",Jan 2010,,,,644,140,3,1,1,Grovedale,12
6 Kilmory Close,"693,000",Sep 2020,"430,000",Nov 2011,,,,532,,4,2,2,Grovedale,12
74 Burdoo Drive,"570,000",Sep 2020,"300,000",Apr 2015,,,,613,,3,1,2,Grovedale,12
8 Michael Court,"512,000",Sep 2020,"312,000",May 2013,,,,480,,3,1,1,Grovedale,12
6 Birrilee Court,"580,000",Sep 2020,"350,000",May 2017,,310,May 2016,634,103,3,1,2,Grovedale,12
17 Gloucester Street,"590,000",Sep 2020,"360,000",Jun 2017,1.0,,,583,,3,2,2,Grovedale,12
222-224 Barwarre Road,"512,000",Sep 2020,"387,500",Mar 2015,,390,Feb 2012,547,185,3,2,2,Grovedale,12
2 Holbein Court,"641,000",Sep 2020,,,,,,720,,4,2,3,Grovedale,12
15 Lewis Court,"530,000",Sep 2020,"227,000",Jul 2007,,210,Apr 2005,bedroom,,3,1,2,Grovedale,12
93 Burdoo Drive,"590,000",Sep 2020,"340,000",Jun 2016,,,,638,119,3,1,3,Grovedale,12
19 Mulholland Crescent,"472,500",Sep 2020,"120,000",Apr 1988,,,,599,,3,2,2,Grovedale,12
96 Burdoo Drive,"502,000",Sep 2020,"412,000",Feb 2017,,,,618,,3,2,2,Grovedale,12
46 Bickford Road,"492,500",Aug 2020,,,,,,576,,3,2,,Grovedale,12
25 Burleigh Drive,"585,000",Aug 2020,"375,000",Aug 2013,,,,675,184,3,2,2,Grovedale,12
1/3 Natika Court,"430,000",Aug 2020,"395,000",Aug 2018,,,,214,,,,,Grovedale,12
11 Maramba Avenue,"615,000",Aug 2020,"399,000",Sep 2013,,,,624,,4,2,1,Grovedale,12
32 Heyers Road,"486,000",Aug 2020,"94,000",Aug 1994,,,,626,,3,1,1,Grovedale,12
10 Enbrook Court,"509,500",Aug 2020,"315,000",Jun 2013,,315,May 2013,666,,3,1,1,Grovedale,12
121-125 Torquay Road,"1,100,000",Aug 2020,,,,,,"3,128",,,,,Grovedale,12
2 Rau Court,"595,000",Aug 2020,"540,000",Aug 2017,,,,727,153,4,2,2,Grovedale,12
5 Barry Court,"540,000",Aug 2020,"403,000",Dec 2015,,460,Apr 2018,511,180,3,2,2,Grovedale,12
8 Langham Court,"480,000",Aug 2020,,,,,,714,,3,1,2,Grovedale,12
140 Heyers Road,"550,000",Aug 2020,"365,000",Mar 2012,,,,766,,3,1,2,Grovedale,12
14 Carnarvon Drive,"518,000",Aug 2020,"75,000",Apr 1985,,,,577,,3,3,1,Grovedale,12
135 Grove Road,"715,000",01 Aug 2020,,,1.0,,,"1,324",,,,,Grovedale,12
62 Smith Street,"567,000",Jul 2020,"405,000",Oct 2014,,,,583,167,4,2,2,Grovedale,12
1/9 Rubens Court,"385,000",Jul 2020,,,,,,259,,,,,Grovedale,12
2/155 Heyers Road,"495,000",Jul 2020,"370,000",Jan 2014,,,,359,116,,,,Grovedale,12
43 Greenville Drive,"520,000",Jul 2020,"415,000",Jun 2017,,,,680,,3,1,6,Grovedale,12
2 Elinbank Drive,"490,000",Jul 2020,"240,000",Dec 2008,,260,Oct 2007,601,128,3,2,2,Grovedale,12
1 Torres Court,"412,000",Jul 2020,"331,000",May 2016,,,,640,,3,2,2,Grovedale,12
8 Eldine Court,"525,000",Jul 2020,"310,000",May 2011,,350,Apr 2014,694,,3,2,2,Grovedale,12
1 Wyong Court,"436,000",Jul 2020,"305,000",Jan 2014,,300,Jul 2013,646,,3,1,2,Grovedale,12
27 Carstairs Close,"451,000",Jul 2020,"300,000",Jun 2011,,,,406,100,3,1,1,Grovedale,12
14 Polley Court,"513,000",Jul 2020,"321,000",Dec 2009,,,,650,155,3,2,2,Grovedale,12
1/13 Matthews Street,"475,000",Jul 2020,"341,000",Apr 2012,,,,317,127,3,2,2,Grovedale,12
1/293 Torquay Road,"350,000",Jul 2020,"265,000",Feb 2000,,320,Jun 2019,227,84,,,,Grovedale,12
8 Binalong Court,"545,500",Jul 2020,,,,420,Sep 2020,597,,3,1,2,Grovedale,12
11 Coventry Court,"473,000",Jul 2020,"213,000",Jul 2003,,370,May 2019,822,,4,1,2,Grovedale,12
27 Beringa Avenue,"510,000",Jul 2020,"336,000",Apr 2015,,420,Aug 2020,630,,3,2,3,Grovedale,12
58 Gloucester Street,"470,000",11 Jul 2020,"51,000",Aug 1978,1.0,,,737,150,3,2,2,Grovedale,12
2 Torres Court,"617,000",Jul 2020,"349,000",May 2015,,,,676,,3,2,4,Grovedale,12
17 Hollows Court,"657,500",Jul 2020,"357,000",Sep 2007,,,,658,222,4,2,2,Grovedale,12
149 ROSSACK Drive,"291,000",Jul 2020,"180,000",Dec 2015,,,,400,,,,,Grovedale,12
134 Burdoo Drive,"460,000",Jul 2020,"225,000",Mar 2007,,320,Oct 2013,602,145,3,1,2,Grovedale,12
16 Villea Avenue,"555,000",Jul 2020,"371,000",Aug 2012,,340,Oct 2009,618,,3,2,2,Grovedale,12
135 Rossack Drive,"655,000",Jul 2020,,,,,,447,,,,,Grovedale,12
208 Grove Road,"637,655",Jul 2020,"64,000",Mar 2001,,,,648,,1,,,Grovedale,12
192 Barwarre Road,"510,000",Jul 2020,"110,000",Aug 2005,,395,Oct 2014,531,143,3,2,2,Grovedale,12
6 Lansdowne Court,"520,000",Jul 2020,"67,720",Jul 1984,,,,661,,,,,Grovedale,12
10 Patonga Crescent,"480,000",Jul 2020,"260,000",Oct 2009,,400,May 2018,576,,3,2,2,Grovedale,12
40 Diaz Drive,"600,000",Jun 2020,"449,000",Feb 2015,,,,571,168,4,2,2,Grovedale,12
14 Camira Court,"600,000",28 Jun 2020,"379,000",Jun 2010,1.0,,,698,,3,2,2,Grovedale,12
68 Greenville Drive,"469,000",Jun 2020,"150,000",Dec 2001,,,,605,129,3,2,2,Grovedale,12
18 Hindle Street,"580,000",Jun 2020,"138,000",Jul 2000,,,,928,,3,1,1,Grovedale,12
30 Manet Avenue,"570,000",Jun 2020,"330,000",Dec 2008,,,,665,140,3,2,2,Grovedale,12
1/19 Bieske Road,"356,000",Jun 2020,"139,000",Feb 2002,,,,139,,,,,Grovedale,12
13 Bieske Road,"600,000",Jun 2020,"71,000",Jul 1984,,,,665,,4,1,1,Grovedale,12
103 Burdoo Drive,"465,000",Jun 2020,"320,000",Jul 2011,,,,600,170,3,2,1,Grovedale,12
1/17 Babra Court,"410,000",Jun 2020,"300,000",Jul 2016,,310,Jan 2019,346,96,,,,Grovedale,12
189 Heyers Road,"632,500",Jun 2020,"487,000",Feb 2012,,,,708,,4,2,2,Grovedale,12
11 Portsmouth Crescent,"440,000",Jun 2020,"149,000",Oct 2002,,,,578,108,3,1,1,Grovedale,12
11 Euroka court,"575,000",Jun 2020,"408,000",May 2011,,,,649,223,4,2,4,Grovedale,12
153 Rossack Drive,"640,000",Jun 2020,,,,,,400,,4,2,2,Grovedale,12
2 Longueville Lane,"530,000",Jun 2020,"82,000",Oct 1984,,,,654,,,,,Grovedale,12
13 Coolalie Court,"375,000",Jun 2020,"325,000",Jan 2004,,400,Oct 2008,674,270,5,2,2,Grovedale,12
7 Jackson Court,"455,000",Jun 2020,"257,000",Sep 2004,,325,Jul 2009,395,135,3,2,2,Grovedale,12
4 Ellett Court,"665,000",Jun 2020,"510,000",Jul 2015,,,,650,,4,2,2,Grovedale,12
99 Marshalltown Road,"400,000",Jun 2020,"271,000",Mar 2015,,380,Mar 2019,439,143,3,1,1,Grovedale,12
65 Moruya Drive,"511,000",Jun 2020,,,,,,715,,3,2,2,Grovedale,12
1 Waratah Place,"442,500",May 2020,"280,000",Sep 2015,,,,412,,3,1,,Grovedale,12
24 Perrett Street,"555,000",May 2020,"460,000",Jan 2016,,420,Sep 2016,763,,4,2,2,Grovedale,12
3/19 Bieske Road,"362,000",May 2020,"191,000",Jun 2007,,270,Nov 2016,204,79,,,,Grovedale,12
2 Parkview Court,"494,000",May 2020,"330,000",Dec 2016,,,,677,,3,1,2,Grovedale,12
9 Jenolan Avenue,"552,000",May 2020,"345,000",Oct 2011,1.0,375,Jun 2010,796,,4,2,2,Grovedale,12
4B Corowa Court,"440,000",May 2020,,,,,,,,,,,Grovedale,12
2 Tathra Court,"725,000",May 2020,"361,000",Feb 2011,,,,754,164,4,2,2,Grovedale,12
48 Burdoo Drive,"527,500",May 2020,"270,000",Aug 2005,,,,618,,3,2,2,Grovedale,12
202 Heyers Road,"728,000",May 2020,"156,000",May 2007,,,,700,227,,,,Grovedale,12
3 Titian Court,"591,000",May 2020,"342,000",Jun 2014,,,,772,153,4,2,2,Grovedale,12
3 Durban Court,"466,000",May 2020,"180,000",Sep 2003,,,,676,,1,1,1,Grovedale,12
12 Salford Court,"527,000",Apr 2020,"480,000",May 2018,,450,Jul 2019,650,,4,2,3,Grovedale,12
2 Vermeer Court,"690,000",Apr 2020,"130,500",Oct 1984,,,,"1,220",,4,2,2,Grovedale,12
29 Diaz Drive,"575,000",Apr 2020,"178,000",Sep 2011,,,,543,,,,,Grovedale,12
1/25 Heyers Road,"445,000",Apr 2020,"312,000",Sep 2015,,280,May 2010,312,102,,,,Grovedale,12
1/163 Heyers Road,"375,000",Apr 2020,"215,000",Dec 2007,,,,267,,,,,Grovedale,12
12 Michael Court,"500,000",Apr 2020,"405,000",May 2016,,440,Jan 2012,512,163,4,2,2,Grovedale,12
7 Bambra Court,"456,000",Apr 2020,"332,500",Apr 2016,1.0,,,596,132,3,1,1,Grovedale,12
17 Birkenhead Drive,"507,000",Apr 2020,"301,000",Jul 2011,,370,Jun 2013,599,132,3,2,1,Grovedale,12
1/56 Moruya Drive,"460,000",Mar 2020,,,,410,Apr 2020,,,,,,Grovedale,12
3 Nevett Court,"560,000",Mar 2020,,,,,,699,,3,2,2,Grovedale,12
38 Pioneer Road,"435,000",Mar 2020,"71,000",Feb 2000,,,,570,,3,,,Grovedale,12
2/82 Church Street,"382,500",Mar 2020,"82,000",Jan 1992,,185,Jan 2008,181,,,,,Grovedale,12
2/1 Holbein Court,"410,000",Mar 2020,"234,900",Aug 2003,,,,340,,,,,Grovedale,12
11 Hyndford Court,"562,500",Mar 2020,"80,000",Dec 2002,,,,627,166,,,,Grovedale,12
5 Corowa Court,"602,500",25 Mar 2020,"320,000",May 2008,1.0,,,998,,4,2,1,Grovedale,12
16 Highfield Drive,"500,000",Mar 2020,,,,,,589,,,,,Grovedale,12
133 Heyers Road,"545,000",Mar 2020,"159,000",Jul 1998,,,,649,,4,2,2,Grovedale,12
5 Janmar Court,"723,000",Mar 2020,"114,000",May 2003,,,,658,,,,,Grovedale,12
17 Kana Street,"475,000",Mar 2020,,,,,,543,,,,,Grovedale,12
2/1-2 Verdal Court,"385,000",Mar 2020,"170,000",Oct 2002,,,,176,,,,,Grovedale,12
87 Meadowvale Drive,"730,000",Mar 2020,,,,,,725,,4,2,2,Grovedale,12
1 Suffolk Court,"538,000",Mar 2020,,,,,,686,,,,,Grovedale,12
3 Killarney Avenue,"582,000",Mar 2020,"380,000",Jul 2016,,,,500,,3,2,2,Grovedale,12
2/11 Matthews Street,"479,000",Mar 2020,"320,000",Sep 2011,,,,414,,,,,Grovedale,12
5 Timbarra Court,"630,000",14 Mar 2020,"548,500",Mar 2019,1.0,,,729,154,4,2,,Grovedale,12
24 Fontaine Street,"590,000",Mar 2020,"238,000",Feb 2000,,,,730,,4,2,2,Grovedale,12
25 Pickerall Avenue,"602,000",Mar 2020,"130,000",May 2006,,,,652,,,,,Grovedale,12
1/95 Marshalltown Road,"411,000",Mar 2020,,,,,,263,,,,,Grovedale,12
27 Springhurst Crescent,"545,000",Mar 2020,,,,,,666,,4,2,1,Grovedale,12
6 Torres Court,"542,000",Mar 2020,"50,000",Jan 1985,,,,708,,3,1,1,Grovedale,12
35 Moruya Drive,"547,000",Mar 2020,"280,000",Jun 2008,,450,Aug 2020,640,,4,2,2,Grovedale,12
1 Rimbool Road,"505,000",Mar 2020,"196,000",Apr 2005,,,,593,,3,1,,Grovedale,12
3/142 Church Street,"435,000",Mar 2020,"275,000",Feb 2016,,,,"1,309",,,,,Grovedale,12
10 Peter Street,"415,000",Mar 2020,"119,126",Jan 2002,,,,653,,3,1,1,Grovedale,12
3/9 Chiller Court,"459,000",Mar 2020,,,,,,243,,,,,Grovedale,12
5 Moruya Drive,"548,000",Mar 2020,"400,000",May 2017,,380,Apr 2016,741,168,4,2,1,Grovedale,12
154 Church Street,"590,000",Mar 2020,"395,000",May 2012,,440,Jun 2020,656,182,4,2,3,Grovedale,12
194 Bailey Street,"565,000",29 Feb 2020,"52,500",Dec 2001,1.0,,,665,,,,,Grovedale,12
19 Muscovy Drive,"590,000",Feb 2020,"140,000",Mar 2009,,,,686,,,,,Grovedale,12
216 Barwarre Road,"489,000",Feb 2020,"328,000",Mar 2012,,,,381,118,3,1,2,Grovedale,12
7 Sheringa Crescent,"535,000",Feb 2020,"323,000",Apr 2004,,,,593,,4,2,2,Grovedale,12
34 Peter Street,"505,000",Feb 2020,"120,000",Mar 2000,,,,650,,3,1,1,Grovedale,12
6 Hovell Court,"650,000",22 Feb 2020,"365,000",Feb 2000,1.0,,,987,,1,2,2,Grovedale,12
17 Pioneer Road,"507,100",Feb 2020,"285,000",Feb 2000,,,,612,,3,2,4,Grovedale,12
