Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
99 Neil Street,"480,000",Jul 2017,"62,500",Feb 1981,,,,640,151,5,2,2,Bell Post Hill,3
45 Liston Street,"447,000",26 Aug 2017,"315,000",Oct 2013,1.0,360,Oct 2017,596,,3,1,4,Bell Post Hill,3
147 Anakie Road,"395,000",Aug 2017,"141,000",Feb 2002,,420,Jan 2020,646,,3,1,4,Bell Post Hill,3
2/3 Peter Street,"180,000",Aug 2017,,,,295,Nov 2017,190,,,,,Bell Post Hill,3
61 Liston Street,"442,000",Aug 2017,"341,000",Oct 2015,,330,Apr 2017,599,,3,1,2,Bell Post Hill,3
10 Jedda Street,"420,000",29 Jul 2017,,,1.0,360,Dec 2020,642,,3,1,2,Bell Post Hill,3
80 Kansas Avenue,"405,000",Jul 2017,,,,340,Aug 2017,534,,3,2,,Bell Post Hill,3
102 Wolseley Grove,"490,500",15 Jul 2017,"322,500",Nov 2010,1.0,370,Jul 2012,650,165,3,2,1,Bell Post Hill,3
28 Fairy Street,"377,000",15 Jul 2017,"320,000",Nov 2011,1.0,340,Aug 2017,640,134,3,1,1,Bell Post Hill,3
28 Darriwill Street,"329,000",Jul 2017,"106,000",Jan 2001,,,,538,,4,1,2,Bell Post Hill,3
99 Neil Street,"480,000",Jul 2017,"62,500",Feb 1981,,,,640,151,5,2,2,Bell Post Hill,3
