Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
3/103-105 Cox Road,"335,000",Sep 2020,"255,000",Feb 2017,,,,223,,3,1,1,Norlane,22
603 Thompson Road,"395,000",Sep 2020,,,,,,590,,3,1,5,Norlane,22
1/3-5 Dardell Court,"328,000",Sep 2020,"308,000",Aug 2012,,270,Oct 2012,268,,,,,Norlane,22
17A Stradbroke Street,"175,000",Sep 2020,,,,,,,,,,,Norlane,22
82 Rose Avenue,"251,500",Sep 2020,"146,000",Nov 2008,,,,660,89,3,1,3,Norlane,22
36 Peacock Avenue,"319,000",Aug 2020,,,,,,609,,,,,Norlane,22
12 Peacock Avenue,"547,000",Aug 2020,"296,000",Sep 2009,,270,Apr 2007,592,,4,2,4,Norlane,22
18 Gull Street,"435,000",Aug 2020,"230,000",Jun 2011,,,,557,131,4,2,3,Norlane,22
119 Cox Road,"265,000",Aug 2020,"190,000",Oct 2014,,,,616,,3,1,1,Norlane,22
7 Dove Street,"475,000",Aug 2020,,,,,,558,,4,2,2,Norlane,22
126 Princes Highway,"470,000",Aug 2020,,,,,,930,,,,,Norlane,22
13 Cortina Close,"390,000",Aug 2020,"225,000",Dec 2012,,,,538,95,3,1,1,Norlane,22
48A Bellbird Avenue,"352,500",Aug 2020,,,,360,Nov 2020,,,3,1,1,Norlane,22
11 Bellbird Avenue,"290,000",Aug 2020,"152,000",Jun 2009,,155,Apr 2007,557,,3,1,1,Norlane,22
9 Bingara Avenue,"376,000",Aug 2020,"251,200",Nov 2012,,215,Aug 2008,628,145,3,2,2,Norlane,22
22 Moran Place,"395,000",Aug 2020,"210,250",Aug 2007,,,,575,,3,1,1,Norlane,22
2/33 Camellia Crescent,"345,000",Aug 2020,,,,260,Aug 2016,179,,,,,Norlane,22
3 Taroonga Court,"370,000",Aug 2020,"205,000",Jan 2015,,300,May 2020,753,,3,1,1,Norlane,22
145 Sparks Road,"373,500",Aug 2020,"119,000",Jul 2007,,250,Aug 2013,650,,3,1,1,Norlane,22
32 Brooks Street,"395,000",Aug 2020,"227,000",Oct 2016,,,,577,85,3,1,2,Norlane,22
12 Tennyson Street,"317,000",Jul 2020,,,,250,May 2018,612,,3,1,3,Norlane,22
4 Peacock Avenue,"455,000",Jul 2020,"318,000",Apr 2010,,350,Sep 2017,778,139,,,,Norlane,22
12 Camfield Road,"451,799",Jul 2020,"302,500",Feb 2016,,,,550,139,4,1,1,Norlane,22
38 Donnelly Avenue,"276,000",Jul 2020,"67,000",Apr 1989,,,,646,,1,1,2,Norlane,22
1 Tulip Street,"410,000",Jul 2020,"63,000",Mar 1994,,,,635,,,,,Norlane,22
40 Olympic Avenue,"371,000",Jul 2020,,,,,,566,,4,1,2,Norlane,22
2 Maynooth Drive,"355,000",Jul 2020,"182,000",Sep 2007,,,,628,,3,1,2,Norlane,22
58 Rose Avenue,"385,000",Jul 2020,"221,000",Jan 2016,,250,Feb 2016,725,92,2,1,2,Norlane,22
169 Sparks Road,"385,000",Jul 2020,"255,000",Feb 2017,,300,Jun 2017,604,101,3,1,2,Norlane,22
4 Akma Court,"392,500",Jul 2020,,,,,,638,,2,1,1,Norlane,22
51 Station Street,"385,000",Jun 2020,"239,000",Feb 2014,,260,May 2016,811,99,3,1,3,Norlane,22
24 Hinton Close,"385,000",Jun 2020,"250,000",Mar 2013,,250,Aug 2009,592,116,3,1,3,Norlane,22
1/28 Warrawee Avenue,"290,000",Jun 2020,"230,000",Mar 2019,,,,396,,2,1,1,Norlane,22
80 Olympic Avenue,"381,000",Jun 2020,"130,000",Jan 2015,,290,Jan 2018,655,121,3,1,1,Norlane,22
9 Page Street,"420,000",Jun 2020,"210,000",Jan 2006,,,,581,,3,1,3,Norlane,22
165 Sparks Road,"225,000",Jun 2020,"62,000",May 2001,,,,650,,,,,Norlane,22
23 Warrawee Avenue,"306,000",16 Jun 2020,"200,000",May 2012,1.0,240,Jul 2016,634,,2,1,1,Norlane,22
15 Lumeah Street,"290,000",Jun 2020,"198,000",Sep 2011,,220,Feb 2012,666,,3,1,4,Norlane,22
11 Kalinga Street,"372,000",Jun 2020,"370,000",Feb 2018,,250,Jun 2014,653,,3,1,1,Norlane,22
35 Waitara Grove,"308,000",Jun 2020,,,,,,641,,3,1,2,Norlane,22
52 Tallis Street,"417,500",May 2020,"350,000",Jun 2018,,,,743,,,,,Norlane,22
16 Zinnia Street,"330,000",May 2020,,,,,,758,,3,1,2,Norlane,22
26 Donnelly Avenue,"408,000",May 2020,"77,500",Apr 1991,,,,650,,1,,,Norlane,22
95 Donnybrook Road,"425,000",Apr 2020,"247,000",Sep 2006,,,,616,,4,2,,Norlane,22
1 Coleman Court,"371,000",Apr 2020,"203,000",Oct 2008,,,,592,,3,1,1,Norlane,22
1/33 Camellia Crescent,"239,000",Mar 2020,,,,240,Oct 2016,243,,2,1,1,Norlane,22
3/10 Corrin Court,"335,000",Mar 2020,"205,000",Jun 2012,,,,219,121,,,,Norlane,22
45 Eagle Parade,"340,000",Mar 2020,"216,000",Jan 2015,,,,557,123,3,1,6,Norlane,22
26B Tallis Street,"377,000",Mar 2020,,,,,,190,,,,,Norlane,22
4 Holdsworth Court,"500,000",Mar 2020,"76,000",Sep 1995,,,,697,,3,2,2,Norlane,22
28 Dunloe Avenue,"436,000",Mar 2020,,,,,,655,,,,,Norlane,22
3/19 Olympic Avenue,"255,000",Mar 2020,"136,000",May 2015,,,,98,,,,,Norlane,22
16 Tennyson Street,"370,000",Mar 2020,"232,000",Feb 2016,,290,Sep 2019,613,111,3,2,1,Norlane,22
113 Princes Highway,"380,000",Mar 2020,"153,000",Apr 2009,,,,557,,3,2,1,Norlane,22
32 Bellbird Avenue,"339,600",Mar 2020,"210,000",Sep 2013,,,,557,112,2,1,2,Norlane,22
54 Peacock Avenue,"450,000",Mar 2020,"155,000",Apr 2003,,,,617,,3,2,2,Norlane,22
9 Wirraway Crescent,"485,000",Feb 2020,,,,,,576,,3,2,3,Norlane,22
48 Wendover Avenue,"363,000",Feb 2020,"130,000",Feb 2000,,230,Jan 2011,650,,3,1,1,Norlane,22
12 Cortina Close,"415,000",Feb 2020,"275,000",Feb 2015,,310,Nov 2014,545,128,3,1,4,Norlane,22
76 Bellbird Avenue,"480,000",Feb 2020,"96,000",Nov 2013,,,,557,132,,,,Norlane,22
6/16-18 Wirraway Crescent,"508,000",Feb 2020,"355,000",Jan 2014,,,,324,,,,,Norlane,22
18 Barcelona Street,"360,000",Feb 2020,"215,000",Oct 2009,,,,592,,3,1,2,Norlane,22
20 Lowan Avenue,"370,000",Feb 2020,"170,000",Nov 2010,,320,Mar 2019,479,150,3,1,1,Norlane,22
13 Waitara Grove,"395,000",Feb 2020,"352,500",Mar 2018,,340,Jan 2019,640,,3,1,6,Norlane,22
2/16-18 Wirraway Crescent,"385,000",Feb 2020,"295,000",Nov 2011,,295,Nov 2016,279,,,,,Norlane,22
15 Moran Place,"365,000",Feb 2020,"156,500",Jul 2003,,,,312,,,,,Norlane,22
86 The Boulevard,"345,000",Feb 2020,,,,,,639,,,,,Norlane,22
3/61 ST GEORGES Road,"300,000",Feb 2020,,,,225,May 2015,150,,,,,Norlane,22
12 Yooringa Avenue,"310,000",Feb 2020,"110,005",Nov 2004,,,,674,,3,1,1,Norlane,22
1/99 Station Street,"315,000",Feb 2020,"189,000",Jan 2013,,,,287,,3,1,1,Norlane,22
21 Cox Road,"285,000",Feb 2020,,,,,,569,,2,1,2,Norlane,22
6/16 Wirraway Crescent,"508,000",Feb 2020,"355,000",Jan 2014,,,,324,176,,,,Norlane,22
19 Eagle Parade,"310,000",Feb 2020,"185,000",Jun 2011,,260,May 2016,608,93,3,1,2,Norlane,22
60 Olympic Avenue,"350,000",Jan 2020,"180,000",Nov 2014,,240,Mar 2015,657,,3,1,1,Norlane,22
10 Zinnia Street,"350,000",Jan 2020,"167,000",Nov 2015,,240,Apr 2016,729,,3,1,,Norlane,22
11 Karrin Court,"327,000",Jan 2020,"248,000",Mar 2016,,200,Mar 2014,670,670,3,1,2,Norlane,22
73 St Georges Road,"302,000",Jan 2020,"188,500",Jun 2014,,260,Aug 2018,516,,3,1,1,Norlane,22
3 Tulip Street,"397,000",Jan 2020,"237,500",Jul 2015,,,,635,,3,1,2,Norlane,22
17 Croatia Place,"475,000",Dec 2019,"432,500",Mar 2018,,,,437,,3,2,2,Norlane,22
12 Zinnia Street,"360,000",Dec 2019,,,,,,729,,,,,Norlane,22
4 Denver Street,"310,000",Dec 2019,,,,,,663,,,,,Norlane,22
32A Princes Highway,"375,000",Dec 2019,"56,560",Nov 2015,,340,Nov 2019,265,,,,,Norlane,22
4 Falcon Street,"392,000",Dec 2019,"200,000",Feb 2017,,,,556,,,,,Norlane,22
37 Wendover Avenue,"348,000",Dec 2019,"233,000",Apr 2013,,230,May 2013,642,90,2,1,1,Norlane,22
53 Donnelly Avenue,"365,000",Dec 2019,"251,500",Oct 2016,,170,Nov 2010,650,82,2,1,2,Norlane,22
11 Station Street,"477,500",Dec 2019,"352,000",Aug 2017,,,,260,,4,1,3,Norlane,22
38A Alkira Avenue,"330,000",Dec 2019,"225,000",Jan 2016,,240,Jul 2012,254,,2,1,1,Norlane,22
62 Bellbird Avenue,"272,500",14 Dec 2019,,,1.0,,,558,,,,,Norlane,22
21 Swallow Crescent,"295,000",14 Dec 2019,,,1.0,,,558,,3,1,1,Norlane,22
5 Pettitt Crescent,"408,000",Dec 2019,"51,500",Jul 2000,,215,May 2014,479,,2,1,2,Norlane,22
78 Rose Avenue,"370,000",Dec 2019,"186,000",May 2013,,220,Oct 2016,726,,2,1,2,Norlane,22
13A Tallis Street,"380,000",Dec 2019,,,,,,725,,,,,Norlane,22
4 Bellnore Drive,"415,000",10 Dec 2019,"90,000",Aug 2000,1.0,,,689,175,3,1,,Norlane,22
166 Sparks Road,"350,000",Dec 2019,,,,,,689,,,,,Norlane,22
3 Kestrel Court,"400,000",Dec 2019,"366,000",Jan 2018,,,,688,,3,2,2,Norlane,22
515 Thompson Road,"310,000",07 Dec 2019,,,1.0,,,737,,,,,Norlane,22
65 Camellia Crescent,"375,000",07 Dec 2019,,,1.0,240,Oct 2013,641,,2,1,1,Norlane,22
51 Princes Highway,"432,000",Dec 2019,"137,000",Apr 2009,,145,Apr 2007,405,,3,2,3,Norlane,22
113 Cox Road,"310,000",03 Dec 2019,,,1.0,,,610,,,,,Norlane,22
14 Yooringa Avenue,"390,000",Dec 2019,"150,000",Mar 2006,,,,662,,3,1,2,Norlane,22
94 Princes Highway,"373,500",Dec 2019,"235,000",Oct 2012,,300,Feb 2021,758,115,3,1,2,Norlane,22
1B Lowan Avenue,"258,000",Dec 2019,,,,,,277,,,,,Norlane,22
2 Korumburra Close,"350,000",Nov 2019,"157,500",Feb 2000,,,,592,112,3,1,2,Norlane,22
12 Stradbroke Street,"353,500",Nov 2019,"223,000",Dec 2011,,280,May 2019,701,,3,1,1,Norlane,22
587 Thompson Road,"370,000",Nov 2019,"302,000",Aug 2017,,265,Mar 2014,660,103,3,1,1,Norlane,22
106 The Boulevard,"370,000",Nov 2019,"176,000",Jul 2013,,310,Nov 2019,769,,3,1,2,Norlane,22
26D Tallis Street,"342,000",Nov 2019,,,,,,332,,2,1,1,Norlane,22
536 Thompson Road,"290,000",Nov 2019,"174,000",Feb 2015,1.0,300,May 2020,604,88,3,1,1,Norlane,22
3A Wisteria Grove,"360,000",Nov 2019,,,,,,231,,,,,Norlane,22
81 Station Street,"367,000",Nov 2019,"218,000",Jan 2015,,260,Jun 2018,711,99,3,1,3,Norlane,22
16 Stradbroke Street,"393,500",Nov 2019,"220,000",Jun 2015,,250,Sep 2016,701,,3,1,2,Norlane,22
52 Alkira Avenue,"255,000",Nov 2019,"122,000",Sep 2002,,,,638,,3,2,2,Norlane,22
38 Princes Highway,"310,000",Nov 2019,,,,,,693,,2,1,1,Norlane,22
14 Arunga Avenue,"350,000",Oct 2019,"51,000",Jul 1999,,,,715,,3,,,Norlane,22
8 Wellwood Avenue,"380,000",Oct 2019,"291,000",Jan 2017,,330,Aug 2017,592,114,4,1,4,Norlane,22
47 Peacock Avenue,"445,000",Oct 2019,"310,000",Aug 2016,,300,Aug 2016,540,133,3,2,2,Norlane,22
41 Cox Road,"350,000",Oct 2019,"80,000",Sep 2010,,,,569,,4,1,2,Norlane,22
21 Plume Street,"360,000",22 Oct 2019,"50,800",May 1988,1.0,,,780,,3,1,1,Norlane,22
38 Plume Street,"220,000",Oct 2019,"151,000",Feb 2015,,180,Jul 2013,452,75,2,1,1,Norlane,22
40 Plume Street,"220,000",Oct 2019,"151,000",Feb 2015,1.0,,,451,77,4,1,,Norlane,22
21 Eagle Parade,"340,000",Oct 2019,,,,250,Nov 2019,609,,3,1,3,Norlane,22
49 Bellnore Drive,"465,000",Oct 2019,"356,000",Jul 2012,,,,742,,4,2,6,Norlane,22
1/11 Camellia Crescent,"260,000",Oct 2019,,,,260,Sep 2019,299,,,,,Norlane,22
1/108 Princes Highway,"260,000",Oct 2019,,,,265,Jan 2019,276,,2,1,1,Norlane,22
40 Swallow Crescent,"290,000",10 Oct 2019,,,1.0,,,792,,2,1,,Norlane,22
A/24 Warrawee Avenue,"335,000",Oct 2019,,,,,,,,,,,Norlane,22
1/1 Cobargo Court,"257,000",Oct 2019,,,,,,331,,2,1,1,Norlane,22
45 Gerbera Avenue,"295,000",Oct 2019,"200,000",Jun 2015,,210,Jun 2014,613,72,2,1,,Norlane,22
5 Nowra Court,"350,000",Oct 2019,"200,000",Nov 2013,,280,Sep 2017,682,80,3,1,2,Norlane,22
131 Station Street,"358,800",Oct 2019,,,,,,880,,2,1,4,Norlane,22
1/2 Alkira Avenue,"353,000",Oct 2019,,,,,,,,,,,Norlane,22
33 Yooringa Avenue,"235,000",Oct 2019,"186,000",Jul 2012,,295,Feb 2021,339,72,2,1,2,Norlane,22
19 Peacock Avenue,"395,000",Sep 2019,"157,500",Mar 2003,,,,618,,3,1,5,Norlane,22
11 Ibis Court,"400,000",Sep 2019,"177,000",Jul 2010,,,,565,79,2,1,7,Norlane,22
46A Waitara Grove,"368,000",Sep 2019,"55,600",May 2014,,,,368,,,,,Norlane,22
2/2 Alkira Avenue,"335,000",Sep 2019,,,,,,,,,,,Norlane,22
52 Rose Avenue,"315,000",21 Sep 2019,"50,000",Jul 2000,1.0,335,Jan 2021,726,,2,1,1,Norlane,22
4 Korumburra Close,"435,000",Sep 2019,,,,,,592,,4,2,2,Norlane,22
13 Swallow Crescent,"355,000",Sep 2019,"181,500",Sep 2014,,240,Jul 2013,557,72,2,1,2,Norlane,22
4 Swallow Crescent,"275,000",Sep 2019,"148,500",Oct 2009,,,,557,,2,1,2,Norlane,22
8 Maynooth Drive,"370,000",Sep 2019,,,,320,Sep 2019,565,,3,1,1,Norlane,22
47 Gerbera Avenue,"300,000",Sep 2019,"206,000",Jun 2014,,,,613,94,3,1,,Norlane,22
35 Donnelly Avenue,"375,000",07 Sep 2019,,,1.0,275,Nov 2019,646,,2,1,2,Norlane,22
33 Princes Highway,"455,000",Sep 2019,"315,000",Aug 2013,,,,495,130,,,,Norlane,22
3 Warrawee Avenue,"330,000",Sep 2019,"140,000",Apr 2004,,350,Nov 2019,640,,3,1,5,Norlane,22
3 Carnation Court,"427,000",31 Aug 2019,,,1.0,,,"1,246",,2,1,4,Norlane,22
26 Camellia Crescent,"360,000",Aug 2019,"145,000",Jul 2005,,,,747,,3,1,2,Norlane,22
37 Gardenia Grove,"320,650",Aug 2019,"203,000",Jun 2012,,330,Oct 2019,650,,3,1,2,Norlane,22
545 Thompson Road,"310,000",Aug 2019,,,,,,680,,2,1,2,Norlane,22
53 Olympic Avenue,"315,000",Aug 2019,,,,250,Jan 2021,696,,3,1,2,Norlane,22
12 Ulladulla Street,"305,000",Aug 2019,,,,,,642,,2,1,2,Norlane,22
1 Wirraway Crescent,"496,000",Aug 2019,"330,000",Sep 2012,,,,531,,3,2,4,Norlane,22
72 Bellbird Avenue,"299,000",Aug 2019,"181,000",Mar 2014,,,,660,,3,1,2,Norlane,22
2/51 Camellia Crescent,"281,500",Aug 2019,,,,270,Dec 2016,112,,,,,Norlane,22
29 Dunloe Avenue,"415,000",Aug 2019,"250,000",Sep 2016,,,,655,130,4,1,1,Norlane,22
133 Sparks Road,"310,000",Aug 2019,,,,,,651,,3,1,1,Norlane,22
64 Tennyson Street,"339,000",Aug 2019,"231,000",May 2016,,260,Jan 2018,650,120,3,1,2,Norlane,22
6/27 Hinton Close,"225,000",Aug 2019,"224,000",Sep 2010,,230,Jun 2018,162,65,,,,Norlane,22
32 Tallis Street,"383,500",Aug 2019,"350,000",Jan 2018,,280,Jun 2018,770,,3,1,2,Norlane,22
50 Iona Street,"247,000",Aug 2019,"127,000",Mar 2004,,210,Aug 2010,458,,3,1,1,Norlane,22
178 Sparks Road,"387,500",Jul 2019,"220,000",Mar 2016,,280,Aug 2020,763,91,3,1,2,Norlane,22
6 Jay Street,"293,000",Jul 2019,"183,000",Dec 2015,,220,Mar 2019,557,74,2,1,6,Norlane,22
13 Wellwood Avenue,"440,000",Jul 2019,"411,000",May 2018,1.0,,,592,,3,2,3,Norlane,22
1/26 Stradbroke Street,"330,000",Jul 2019,"275,000",Dec 2016,,300,May 2016,247,,2,1,1,Norlane,22
11 Moa Street,"285,000",Jul 2019,"137,000",Apr 2006,,235,Jun 2019,577,120,3,1,2,Norlane,22
7 Elmore Street,"348,000",Jul 2019,,,,,,611,,2,1,2,Norlane,22
42 Swallow Crescent,"315,000",Jun 2019,"260,000",Sep 2017,,260,Feb 2019,653,,2,1,1,Norlane,22
