Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
4 Trigg Street,"500,000",Dec 2020,"305,000",Mar 2012,,250,Jan 2021,223,107,,,,Geelong West,11
1/199 Autumn Street,"610,000",Nov 2020,,,,,,235,,2,1,1,Geelong West,11
2 Addis Street,"818,000",Nov 2020,"205,000",Nov 1998,,,,263,,4,,,Geelong West,11
117 Isabella Street,"797,500",Nov 2020,"545,000",Aug 2010,,,,446,208,3,2,2,Geelong West,11
112/50 Bowlers Avenue,"420,000",Nov 2020,,,,,,,,,,,Geelong West,11
2/92 Clarence Street,"490,000",Nov 2020,"290,000",Aug 2014,,350,May 2019,146,73,,,,Geelong West,11
1B Raven Street,"610,500",Nov 2020,"517,500",Oct 2017,,,,171,,,,,Geelong West,11
12/42-46 Britannia Street,"745,000",Nov 2020,,,,,,,,,,,Geelong West,11
1 Britannia Street,"695,000",Nov 2020,"361,000",Dec 2009,,280,Jan 2007,364,,2,2,1,Geelong West,11
56 Weller Street,"750,000",Nov 2020,"140,000",May 2001,,380,Jan 2021,331,,3,1,2,Geelong West,11
2.01/12 Bowlers Avenue,"990,000",Nov 2020,,,,,,,,,,,Geelong West,11
63 Mcdougall Street,"649,000",Nov 2020,"176,500",Mar 2003,,,,289,,2,1,,Geelong West,11
Lot 106/12 Bowlers Avenue,"436,000",Nov 2020,,,,,,,,,,,Geelong West,11
7 John Street,"663,000",Oct 2020,,,,,,461,,3,1,2,Geelong West,11
25 French Street,"807,500",Oct 2020,"299,000",Sep 2007,,230,Apr 2007,390,,3,1,1,Geelong West,11
12/42 Britannia Street,"745,000",Oct 2020,,,,550,Feb 2021,,,,,,Geelong West,11
15/12 Bowlers Avenue,"969,000",Oct 2020,,,,,,,,,,,Geelong West,11
2.08/12 Bowlers Avenue,"435,000",Oct 2020,,,,,,,,,,,Geelong West,11
110 Autumn Street,"620,000",Oct 2020,"472,500",Apr 2016,1.0,480,Feb 2021,263,,2,1,1,Geelong West,11
93 Weller Street,"1,050,000",Oct 2020,"620,000",Jan 2012,,,,372,,3,1,1,Geelong West,11
17 Waratah Street,"969,000",Oct 2020,"870,000",Jan 2018,,,,377,140,3,1,1,Geelong West,11
69 Yuille Street,"775,000",Oct 2020,"625,000",Nov 2016,1.0,,,260,157,3,2,,Geelong West,11
1.10/12 Bowlers Avenue,"420,000",Oct 2020,,,,,,,,,,,Geelong West,11
39-41 Autumn Street,"775,000",Oct 2020,,,,,,604,,,,,Geelong West,11
29 Catherine Street,"902,500",Oct 2020,"715,000",Nov 2017,1.0,520,Aug 2018,383,,3,2,2,Geelong West,11
21 Addis Street,"650,000",Oct 2020,,,,380,Sep 2019,638,,3,1,3,Geelong West,11
65 Elizabeth Street,"955,000",Oct 2020,"850,000",Dec 2017,,375,Jul 2012,367,121,3,2,1,Geelong West,11
Lot 6/12 Bowlers Avenue,"899,000",Oct 2020,,,,,,,,3,2,2,Geelong West,11
196 Aberdeen Street,"745,000",Oct 2020,"84,000",Jun 1990,,300,Feb 2018,699,,3,1,3,Geelong West,11
23 Spring Street,"670,000",Oct 2020,"327,000",Aug 2008,,420,Feb 2019,237,,3,1,1,Geelong West,11
6 Mcnabb Avenue,"630,000",Sep 2020,"68,000",Nov 1998,,270,Jun 2015,604,,2,1,1,Geelong West,11
220 Shannon Avenue,"892,500",Sep 2020,"363,000",Dec 2014,,320,Oct 2010,453,,3,2,1,Geelong West,11
242 Shannon Avenue,"842,000",Sep 2020,"472,500",Mar 2015,1.0,420,Jul 2014,501,,4,1,2,Geelong West,11
56 Waratah Street,"800,000",Sep 2020,"320,000",Nov 2007,,430,Aug 2018,389,95,3,1,2,Geelong West,11
38 Shannon Avenue,"655,000",Sep 2020,"480,000",Nov 2016,,440,Jul 2019,512,128,3,2,2,Geelong West,11
28 Crofton Street,"727,100",Sep 2020,"449,000",Nov 2016,,380,Feb 2017,390,142,3,1,1,Geelong West,11
114 Weller Street,"1,200,000",Sep 2020,"469,000",Nov 2008,,420,Sep 2008,461,,4,2,1,Geelong West,11
23 Anglesea Terrace,"707,000",Sep 2020,,,,,,570,,3,1,6,Geelong West,11
8B Britannia Street,"790,000",Aug 2020,,,,,,317,,,,,Geelong West,11
31 Catherine Street,"720,000",Aug 2020,"269,000",Dec 2002,,,,334,,3,,,Geelong West,11
32B Wellington Street,"390,000",22 Aug 2020,,,1.0,,,277,,,,,Geelong West,11
79 Isabella Street,"602,500",22 Aug 2020,,,1.0,,,421,,,,,Geelong West,11
5/194 Aberdeen Street,"280,000",Aug 2020,"231,800",May 2013,,260,Jul 2016,701,65,,,,Geelong West,11
61 Waratah Street,"1,456,000",Aug 2020,"515,000",May 2009,,415,Jul 2008,592,,3,2,2,Geelong West,11
30 Maitland Street,"1,250,000",Aug 2020,"71,000",Feb 2000,,,,473,166,,,,Geelong West,11
1/108 Gertrude Street,"373,000",Aug 2020,"320,000",Sep 2017,,250,Dec 2013,131,,,,,Geelong West,11
51 Albert Street,"625,000",Aug 2020,"430,000",Dec 2013,,350,Jul 2019,314,76,2,1,1,Geelong West,11
42 Mcdougall Street,"640,000",Aug 2020,"552,000",Dec 2016,1.0,410,Oct 2016,376,87,2,1,1,Geelong West,11
# 2110 Weller Street,"650,000",Aug 2020,,,,,,223,,2,2,2,Geelong West,11
1/8 Bowlers Avenue,"441,500",Aug 2020,"89,000",Aug 1996,,,,130,,,,,Geelong West,11
4 Waratah Street,"815,000",Aug 2020,,,,450,Sep 2020,455,,3,1,2,Geelong West,11
87 Isabella Street,"1,000,000",Aug 2020,"305,000",Apr 2013,1.0,,,558,96,2,1,1,Geelong West,11
44 Catherine Street,"600,000",Aug 2020,,,,325,Jul 2013,283,,2,1,1,Geelong West,11
4/2 Britannia Street,"535,000",Aug 2020,"453,000",Jun 2017,1.0,410,Jan 2019,205,,,,,Geelong West,11
6/10 McNabb Avenue,"349,000",Jul 2020,"235,000",Aug 2013,,295,Aug 2016,69,64,,,,Geelong West,11
33a Hope Street,"644,000",25 Jul 2020,"445,000",Nov 2015,1.0,300,Jun 2017,317,85,2,1,1,Geelong West,11
47 Elizabeth Street,"1,195,000",Jul 2020,,,,,,579,,4,2,4,Geelong West,11
9 Weller Street,"805,000",Jul 2020,"144,500",Mar 1999,,500,Mar 2019,333,,3,1,1,Geelong West,11
61 McDougall Street,"595,000",Jul 2020,"285,000",Apr 2009,,,,294,81,2,1,1,Geelong West,11
21 Coquette Street,"665,000",Jul 2020,"605,000",Nov 2017,1.0,400,Sep 2018,339,93,2,1,2,Geelong West,11
40 Avon Street,"1,000,000",Jul 2020,"352,500",Apr 2011,1.0,,,466,187,3,1,1,Geelong West,11
202 Shannon Avenue,"520,000",Jul 2020,"195,000",Oct 2004,,,,322,75,3,1,1,Geelong West,11
2/2 Donaghy Street,"790,000",Jul 2020,,,,550,Nov 2010,260,,,,,Geelong West,11
32B Elizabeth Street,"560,000",Jul 2020,,,,395,Sep 2019,312,,3,1,1,Geelong West,11
180 Autumn Street,"995,000",27 Jun 2020,"101,500",Aug 1993,1.0,,,841,,,,,Geelong West,11
8/48-50 Britannia Street,"720,000",Jun 2020,,,,,,234,,,,,Geelong West,11
21 Candover Street,"767,500",20 Jun 2020,,,1.0,,,549,,3,,,Geelong West,11
101 Hope Street,"660,500",Jun 2020,,,,380,Dec 2016,355,,3,1,1,Geelong West,11
14 Emerald Street,"650,000",Jun 2020,,,,460,Apr 2016,173,,3,2,2,Geelong West,11
40-42 Potter Street,"1,155,000",Jun 2020,,,,,,419,,4,2,2,Geelong West,11
67 Waratah Street,"1,210,000",Jun 2020,"490,000",Dec 2013,,,,446,,3,2,2,Geelong West,11
142 Autumn Street,"955,000",Jun 2020,"450,000",Apr 2006,,,,515,,3,1,,Geelong West,11
47 Waratah Street,"676,000",Jun 2020,,,,,,377,,2,1,1,Geelong West,11
116 Hope Street,"685,000",Jun 2020,"440,000",Aug 2009,,,,188,125,3,2,2,Geelong West,11
112 Aberdeen Street,"995,000",May 2020,"85,000",Feb 2000,,,,708,,4,3,3,Geelong West,11
66 Clarence Street,"850,000",May 2020,"220,000",Oct 2004,,,,560,198,3,2,2,Geelong West,11
2/114-116 Isabella Street,"718,500",May 2020,,,,500,Nov 2019,156,,,,,Geelong West,11
92 Gertrude Street,"687,000",May 2020,"242,000",Aug 2005,,290,Jul 2011,409,,2,1,1,Geelong West,11
1/201 Hope Street,"850,000",May 2020,,,,,,297,,,,,Geelong West,11
13 Crofton Street,"637,000",May 2020,"227,000",Aug 2004,,305,Dec 2013,409,97,3,1,2,Geelong West,11
6 Pizer Street,"720,000",May 2020,"560,000",Jul 2015,,475,Jul 2019,283,,3,1,1,Geelong West,11
16 Avon Street,"516,500",May 2020,,,,160,May 2016,363,,2,1,,Geelong West,11
38 Catherine Street,"850,000",May 2020,,,,,,284,,3,2,1,Geelong West,11
30 Coquette Street,"720,000",11 May 2020,"126,500",Jul 2000,1.0,,,395,,3,2,2,Geelong West,11
8A McNabb Avenue,"475,000",May 2020,,,,,,,,,,,Geelong West,11
30 Candover Street,"1,070,000",May 2020,"770,000",May 2015,1.0,540,Apr 2020,433,161,3,2,2,Geelong West,11
23B Elizabeth Street,"1,410,000",May 2020,,,,"1,000",May 2019,510,,,,,Geelong West,11
44 Lawton Avenue,"934,500",27 Apr 2020,,,1.0,,,73,,3,,,Geelong West,11
75 Gertrude Street,"660,000",Apr 2020,"389,000",Dec 2009,,330,Aug 2016,500,,3,1,2,Geelong West,11
6/40 Britannia Street,"341,500",Apr 2020,"215,000",Feb 2011,,130,Sep 2004,60,58,,,,Geelong West,11
68 Collins Street,"371,000",Apr 2020,"50,600",Apr 1989,,,,254,106,3,1,1,Geelong West,11
4D Addis Street,"670,000",Apr 2020,,,,,,328,,,,,Geelong West,11
3/139 Weller Street,"262,500",Apr 2020,"205,000",Sep 2016,,260,May 2020,118,,,,,Geelong West,11
5 St James Street,"750,000",04 Apr 2020,"575,000",Nov 2013,1.0,,,594,144,3,1,2,Geelong West,11
34 Maitland Street,"867,000",Mar 2020,"235,000",May 2003,,525,Apr 2020,327,,3,2,1,Geelong West,11
116 Weller Street,"1,020,000",Mar 2020,"400,000",Jul 2003,,,,478,140,3,1,4,Geelong West,11
12 Coquette Street,"572,000",24 Mar 2020,,,1.0,250,Apr 2013,369,,1,1,2,Geelong West,11
21 French Street,"850,000",21 Mar 2020,"575,000",May 2016,1.0,,,390,138,3,2,2,Geelong West,11
82 Elizabeth Street,"500,000",Mar 2020,,,,370,Feb 2018,963,,3,1,2,Geelong West,11
1/48 Collins Street,"645,000",Mar 2020,,,,480,Mar 2020,311,,3,1,2,Geelong West,11
136 Aberdeen Street,"770,000",Mar 2020,"580,000",May 2014,,170,Jun 2005,479,150,3,1,2,Geelong West,11
141 Hope Street,"855,000",Mar 2020,"400,000",Apr 2014,,470,Jan 2016,247,137,3,1,1,Geelong West,11
3/125 Church Street,"330,000",Mar 2020,"215,000",Sep 2010,,,,135,,,,,Geelong West,11
35 Gertrude Street,"685,000",Mar 2020,"612,000",Oct 2011,,,,446,,3,1,2,Geelong West,11
9 Scarlett Street,"600,000",Mar 2020,,,,,,"1,977",,,,,Geelong West,11
14 Addis Street,"780,000",Mar 2020,"165,000",Jul 2000,,500,Apr 2020,715,,3,2,1,Geelong West,11
36 Britannia Street,"655,000",Feb 2020,,,,,,526,,3,1,1,Geelong West,11
6-8 Timms Lane,"900,000",Feb 2020,,,,,,,,,,,Geelong West,11
1C Lupton Street,"635,000",Feb 2020,"145,000",Feb 2004,,,,228,,3,,,Geelong West,11
13 Collins Street,"676,000",26 Feb 2020,"539,000",Apr 2014,1.0,,,161,,,,,Geelong West,11
102 Clarence Street,"1,115,000",22 Feb 2020,"94,900",Jun 1994,1.0,,,651,180,4,1,2,Geelong West,11
3 Arnott Street,"1,110,000",22 Feb 2020,"891,000",May 2017,1.0,,,485,,4,1,2,Geelong West,11
1 Weller Street,"650,000",Feb 2020,"88,000",Oct 1989,,260,Aug 2017,306,74,2,1,,Geelong West,11
6 Timms Lane,"900,000",Feb 2020,,,,675,Apr 2020,181,,3,3,2,Geelong West,11
16 Raven Street,"595,000",Feb 2020,"390,000",Aug 2014,,350,Jan 2019,450,120,,,,Geelong West,11
114 Elizabeth Street,"671,000",15 Feb 2020,,,1.0,,,451,,3,,,Geelong West,11
7/125 Church Street,"291,000",Feb 2020,"186,000",Jun 2010,,260,Dec 2018,121,52,,,,Geelong West,11
59 Oconnell Street,"1,600,000",Feb 2020,,,,,,526,,,,,Geelong West,11
43 French Street,"657,500",04 Feb 2020,"385,000",Mar 2014,1.0,370,Apr 2013,390,102,3,1,2,Geelong West,11
2 Scarlett Street,"641,000",01 Feb 2020,"128,000",Nov 2000,1.0,,,476,,3,2,,Geelong West,11
59 O'connell Street,"1,600,000",Jan 2020,"315,000",May 2009,,,,525,,4,,,Geelong West,11
228 Latrobe Terrace,"962,000",Jan 2020,"330,000",Jul 1988,,,,655,,,,,Geelong West,11
3/1-4 Howe Court,"351,500",Jan 2020,"295,000",Jun 2015,,,,171,,,,,Geelong West,11
43 Preston Street,"845,000",Jan 2020,"412,000",Jul 2014,,510,Nov 2018,367,130,3,1,1,Geelong West,11
9 Oconnell Street,"610,000",Jan 2020,,,,,,449,,3,1,1,Geelong West,11
116-118 Autumn Street,"1,300,000",Jan 2020,"708,000",Apr 2017,,,,522,,4,3,2,Geelong West,11
30 Avon Street,"650,000",Jan 2020,"375,000",Apr 2011,,385,Aug 2014,361,90,3,1,1,Geelong West,11
192 Hope Street,"660,000",Jan 2020,"505,000",Mar 2015,,300,Aug 2011,355,128,3,1,2,Geelong West,11
121 Church Street,"632,000",Jan 2020,"70,000",Feb 1992,,,,515,,2,1,2,Geelong West,11
23 Lupton Street,"1,210,000",Jan 2020,"573,000",Apr 2006,,,,584,217,3,2,2,Geelong West,11
67 Elizabeth Street,"750,000",Dec 2019,"450,000",Aug 2016,,395,May 2014,358,,4,2,1,Geelong West,11
131B Weller Street,"550,000",Dec 2019,,,,,,380,,3,1,1,Geelong West,11
18 Petrel Street,"675,000",Dec 2019,"535,000",Mar 2016,,340,May 2016,568,,3,1,3,Geelong West,11
165 Autumn Street,"690,000",Dec 2019,"472,000",Oct 2014,,430,Oct 2018,400,126,3,1,1,Geelong West,11
32 Preston Street,"705,300",Dec 2019,"425,000",Dec 2014,1.0,270,Jun 2015,452,98,3,1,1,Geelong West,11
49 Wellington Street,"667,000",14 Dec 2019,,,1.0,400,Mar 2020,497,,3,1,1,Geelong West,11
28 Candover Street,"1,255,000",14 Dec 2019,"460,000",Apr 2015,1.0,660,Oct 2017,444,,4,1,1,Geelong West,11
27 Villamanta Street,"650,000",14 Dec 2019,"502,000",Feb 2014,1.0,,,376,,3,1,2,Geelong West,11
154 Weller Street,"700,000",14 Dec 2019,"410,000",Sep 2011,1.0,,,561,,3,1,1,Geelong West,11
45 Waratah Street,"915,000",Dec 2019,"597,500",Mar 2010,,480,Jun 2011,377,,3,2,2,Geelong West,11
1/39 Albert Street,"595,000",07 Dec 2019,"450,000",Jul 2012,1.0,485,Jan 2021,234,,,,,Geelong West,11
20 Crofton Street,"811,000",07 Dec 2019,"575,000",Aug 2016,1.0,,,390,,3,1,1,Geelong West,11
85 Elizabeth Street,"775,000",Dec 2019,"86,500",Oct 1996,,,,642,,3,1,2,Geelong West,11
3/18 Clonard Avenue,"720,000",Dec 2019,,,,,,179,,,,,Geelong West,11
Lot 3/82 Elizabeth Street,"700,000",Nov 2019,,,,,,,,,,,Geelong West,11
7 Pineville Avenue,"807,500",Nov 2019,"672,000",Oct 2016,1.0,375,Jun 2015,621,615,2,1,1,Geelong West,11
11b Collins Street,"460,000",Nov 2019,"388,200",Jan 2016,,,,80,,,,,Geelong West,11
3 St James Street,"720,000",Nov 2019,"570,000",Aug 2015,,440,Nov 2018,284,,3,1,2,Geelong West,11
12 Lawton Avenue,"1,200,000",Nov 2019,"590,000",Aug 2013,1.0,545,Dec 2017,405,150,3,2,2,Geelong West,11
26 Weller Street,"950,000",Nov 2019,"370,000",Jul 2014,1.0,300,May 2014,313,,4,1,2,Geelong West,11
Lot 3 Unit 2/82 Elizabeth Street,"700,000",Nov 2019,,,,,,,,,,,Geelong West,11
3 Picton Street,"595,000",Nov 2019,"421,000",Aug 2011,,310,Feb 2016,333,117,3,1,3,Geelong West,11
5/40 Clonard Avenue,"305,000",Nov 2019,"201,500",May 2013,,225,May 2015,161,,,,,Geelong West,11
59 Albert Street,"1,200,000",Nov 2019,"601,100",Apr 2009,,720,Dec 2018,654,186,4,2,2,Geelong West,11
11 Sargeant Street,"400,000",Nov 2019,,,,,,388,,,,,Geelong West,11
1/28 Isabella Street,"570,000",Nov 2019,"415,000",Jun 2015,,,,463,,,,,Geelong West,11
2/43 Wellington Street,"840,500",02 Nov 2019,"447,540",Oct 2007,1.0,,,201,153,,,,Geelong West,11
2/108 Gertrude Street,"395,000",02 Nov 2019,"150,000",May 2009,1.0,205,Mar 2016,163,,,,,Geelong West,11
126 Elizabeth Street,"700,000",Nov 2019,"402,000",Nov 2011,,490,Jan 2020,468,132,4,1,2,Geelong West,11
15 Maitland Street,"605,000",Nov 2019,"289,000",Apr 2005,,300,Feb 2017,332,,3,1,2,Geelong West,11
117 Gertrude Street,"550,000",Nov 2019,"350,000",Aug 2007,,375,Apr 2016,202,,,,,Geelong West,11
92 Waratah Street,"640,000",Oct 2019,"277,000",Jul 2010,,470,Nov 2020,248,103,3,1,1,Geelong West,11
3/20 McDougall Street,"272,000",Oct 2019,,,,280,Sep 2016,577,,,,,Geelong West,11
3 Anglesea Terrace,"520,000",26 Oct 2019,"82,000",May 1998,1.0,,,323,,2,2,2,Geelong West,11
199a Autumn Street,"530,000",Oct 2019,,,,,,,,,,,Geelong West,11
35 Weller Street,"520,000",24 Oct 2019,"400,000",Jan 2015,1.0,450,Feb 2021,216,108,3,2,1,Geelong West,11
66 Isabella Street,"690,000",Oct 2019,"275,000",Feb 2008,,500,Nov 2017,265,127,3,1,2,Geelong West,11
59 Yuille Street,"637,500",Oct 2019,,,,,,352,,,,,Geelong West,11
21A Catherine Street,"505,000",Oct 2019,"119,000",Jun 1997,,,,256,,3,2,2,Geelong West,11
3/131-133 Church Street,"380,000",Sep 2019,"290,000",Aug 2010,,295,Jan 2016,"1,120",,,,,Geelong West,11
2/32 Lawton Avenue,"505,000",Sep 2019,"349,000",Oct 2016,,350,Aug 2018,102,,,,,Geelong West,11
130 Isabella Street,"556,000",21 Sep 2019,,,1.0,,,528,,3,1,1,Geelong West,11
36 Avon Street,"740,000",Sep 2019,"61,000",Jun 1989,,280,Nov 2009,359,,2,1,2,Geelong West,11
74 Britannia Street,"686,000",Sep 2019,"280,000",Mar 2007,,330,Sep 2016,722,,3,1,1,Geelong West,11
42 Collins Street,"705,000",Sep 2019,"510,000",Dec 2017,1.0,600,Nov 2019,301,,4,2,,Geelong West,11
9 Gertrude Street,"1,170,500",Sep 2019,"750,000",Jun 2010,,,,549,,5,2,1,Geelong West,11
71 Gertrude Street,"625,000",Sep 2019,"155,500",May 2000,,325,Sep 2014,306,,3,1,2,Geelong West,11
3/131 Church Street,"380,000",Sep 2019,"290,000",Aug 2010,,300,Dec 2010,"1,120",,,,,Geelong West,11
23 Wellington Street,"1,050,000",Sep 2019,"175,000",Dec 2013,,,,587,,3,1,2,Geelong West,11
8 Scarlett Street,"645,000",Sep 2019,"452,000",Jun 2013,1.0,265,Jul 2019,736,,3,1,2,Geelong West,11
4/45 Collins Street,"385,000",Aug 2019,"342,500",Jul 2018,,250,Apr 2016,101,90,2,1,1,Geelong West,11
9 Stanhope Street,"685,000",Aug 2019,,,,,,213,,,,,Geelong West,11
15 Catherine Street,"585,000",Aug 2019,"408,000",Jun 2012,,450,Sep 2019,274,90,2,1,,Geelong West,11
34 Aberdeen Street,"710,000",Aug 2019,"520,000",Mar 2012,,,,184,,,,,Geelong West,11
17 Crofton Street,"855,000",Aug 2019,"365,000",Mar 2013,1.0,,,409,,3,2,,Geelong West,11
40 Elizabeth Street,"815,000",Aug 2019,"735,000",Aug 2013,1.0,,,625,,4,3,1,Geelong West,11
50 Trigg Street,"942,000",17 Aug 2019,"200,000",Nov 2006,1.0,670,Oct 2019,551,32,4,2,2,Geelong West,11
102 Albert Street,"815,000",Aug 2019,,,,450,Nov 2015,538,,4,1,1,Geelong West,11
69 Clarence Street,"1,250,000",Aug 2019,"342,000",Jun 2003,,650,Nov 2016,528,170,4,2,2,Geelong West,11
29 Trigg Street,"500,000",Aug 2019,"82,000",Jun 1999,,,,301,,3,1,1,Geelong West,11
2/82 Elizabeth Street,"735,000",Aug 2019,,,,,,164,,,,,Geelong West,11
1 Hector Street,"620,000",Aug 2019,"496,600",Nov 2016,1.0,375,Jun 2019,300,,3,1,1,Geelong West,11
5A Raven Street,"675,000",Jul 2019,,,,540,Sep 2019,223,,3,2,1,Geelong West,11
