address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
3 Buchan Court,Corio,3,1,1,861,0,"$420,000 ",14-Mar-19,,,,,
7 Buchan Court,Corio,3,1,1,649,0,"$425,000 ",20-Mar-20,,,,,
1 Cabarita Court,Corio,3,2,3,518,0,"$430,000 ",29-Jan-20,,,,,
13 Cabarita Court,Corio,3,1,1,529,0,"$300,000 ",15-May-19,,,,,
19 Cabarita Court,Corio,3,1,4,538,0,"$335,000 ",13-Apr-19,,,,,
18 Cabernet Road,Corio,3,1,5,530,0,"$455,000 ",20-Dec-19,,,,,
53 Cabernet Road,Corio,3,1,1,548,0,"$405,000 ",19-Jan-19,,,,,
42 Caithness Crescent,Corio,3,1,1,577,0,"$290,000 ",11-Jul-19,,,,,
39 Caldermeade Road,Corio,3,1,2,528,0,"$391,000 ",2-Dec-19,,,,,
25 Canadian Parade,Corio,2,1,1,596,0,"$330,000 ",20-Mar-20,,,,,
30 Canadian Parade,Corio,3,1,1,655,0,"$343,000 ",22-Nov-19,,,,,
48 Canadian Parade,Corio,3,1,2,608,0,"$300,000 ",17-May-19,,,,,
7 Cardross Court,Corio,3,0,0,635,0,"$415,000 ",15-Jun-20,,,,,
18 Carmarthen Drive,Corio,4,1,3,664,0,"$340,000 ",28-Oct-19,,,,,
24 Carmarthen Drive,Corio,4,1,2,754,0,"$411,000 ",2-Dec-19,,,,,
32 Carmarthen Drive,Corio,3,1,1,668,0,"$377,500 ",18-Dec-19,,,,,
42 Carmarthen Drive,Corio,3,1,6,616,0,"$380,000 ",18-Jun-20,,,,,
58 Carmarthen Drive,Corio,3,1,2,568,0,"$318,000 ",21-May-19,,,,,
6 Cathcart Court,Corio,3,1,1,530,0,"$380,000 ",19-Jan-19,,,,,
7 Cathcart Court,Corio,3,2,6,618,0,"$420,000 ",6-Mar-19,,,,,
3 Charlton Road,Corio,3,1,2,543,0,"$405,000 ",4-Jun-20,,,,,
10 Cheshire Street,Corio,3,1,1,572,0,"$308,000 ",28-Aug-19,,,,,
4 Chirnside Court,Corio,3,1,5,568,0,"$316,000 ",7-May-20,,,,,
9 Clavus Road,Corio,3,1,1,613,0,"$354,000 ",30-Jul-20,,,,,
16 Clavus Road,Corio,3,1,3,600,0,"$340,000 ",8-Aug-19,,,,,
23 Cloverdale Drive,Corio,3,1,1,538,0,"$405,000 ",8-Jan-19,,,,,
32 Cloverdale Drive,Corio,2,1,2,638,0,"$410,000 ",21-Apr-20,,,,,
36 Cloverdale Drive,Corio,3,1,2,554,0,"$420,000 ",26-Jul-19,,,,,
44 Cloverdale Drive,Corio,3,1,2,555,0,"$395,000 ",17-Oct-19,,,,,
77 Cloverdale Drive,Corio,3,2,1,561,0,"$375,000 ",22-Mar-19,,,,,
84 Cloverdale Drive,Corio,3,1,3,585,0,"$385,000 ",7-Sep-19,,,,,
7 Clunies Court,Corio,3,2,2,530,0,"$440,000 ",16-Apr-20,,,,,
18 Clunies Court,Corio,4,2,2,530,0,"$435,000 ",20-Feb-19,,,,,
7 Cobham Court,Corio,3,2,3,615,0,"$450,000 ",16-Jan-20,,,,,
8 Cobham Court,Corio,3,1,1,544,0,"$327,000 ",10-May-19,,,,,
13 Cobham Court,Corio,3,1,3,616,0,"$330,000 ",8-Apr-19,,,,,
12 Coleraine Crescent,Corio,3,2,2,530,130.0643,"$430,050 ",3-May-19,,,,,
3 Colorado Drive,Corio,3,1,1,730,0,"$365,000 ",7-Jun-19,,,,,
7 Colorado Drive,Corio,4,1,1,534,0,"$355,000 ",24-Mar-20,,,,,
31 Colorado Drive,Corio,3,1,1,526,0,"$333,000 ",27-Aug-19,,,,,
34 Colorado Drive,Corio,3,1,3,591,0,"$350,000 ",21-Jan-20,,,,,
35 Colorado Drive,Corio,4,1,0,572,0,"$370,000 ",7-Feb-20,,,,,
44 Colorado Drive,Corio,3,1,4,531,0,"$358,000 ",29-Jul-20,,,,,
53 Colorado Drive,Corio,3,2,4,552,0,"$320,000 ",4-May-20,,,,,
68 Colorado Drive,Corio,3,1,1,593,0,"$422,000 ",9-Jul-20,,,,,
77 Colorado Drive,Corio,3,1,1,539,0,"$340,127 ",28-Feb-19,,,,,
7 Como Road,Corio,3,1,4,603,0,"$338,000 ",11-Aug-19,,,,,
13 Como Road,Corio,3,1,2,604,0,"$335,000 ",13-Feb-20,,,,,
5 Compass Circuit,Corio,4,2,2,425,0,"$520,000 ",16-Jun-20,,,,,
9-11 Compass Circuit,Corio,2,1,1,281,0,"$349,000 ",8-Jul-20,,,,,
4 Consedine Court,Corio,3,1,2,555,0,"$365,000 ",19-Sep-19,,,,,
21 Corangamite Drive,Corio,3,2,1,647,0,"$410,000 ",29-Aug-19,,,,,
42 Corangamite Drive,Corio,3,2,2,439,0,"$455,000 ",18-Oct-19,,,,,
2 Correa Close,Corio,4,2,3,560,0,"$440,000 ",1-Jun-20,,,,,
5 Correa Close,Corio,3,1,2,577,0,"$385,000 ",20-Dec-19,,,,,
20 Cox Road,Corio,2,1,6,502,0,"$328,500 ",30-Mar-19,,,,,
162 Cox Road,Corio,3,1,1,535,0,"$250,000 ",30-Nov-19,,,,,
8 Cranbourne Drive,Corio,4,1,4,556,0,"$415,000 ",30-Jan-20,,,,,
3 Crossley Court,Corio,3,1,6,646,0,"$471,050 ",26-Aug-20,,,,,
3 Cudgee Court,Corio,4,1,2,612,0,"$440,000 ",25-Mar-20,,,,,
8 Dalwood Court,Corio,3,1,2,537,128,"$425,000 ",19-Dec-19,,,,,
5 Dargo Court,Corio,3,1,1,826,0,"$405,000 ",6-Jun-19,,,,,
4 Dearborn Parade,Corio,2,1,1,596,0,"$290,000 ",2-Mar-19,,,,,
7 Dearborn Parade,Corio,3,1,2,595,10,"$310,000 ",18-Mar-20,,,,,
12 Dearborn Parade,Corio,3,1,3,596,0,"$340,000 ",6-Mar-19,,,,,
20 Dearborn Parade,Corio,3,1,1,325,111.4836,"$305,000 ",25-Feb-19,,,,,
20 Detroit Crescent,Corio,2,1,0,672,0,"$290,000 ",4-Jun-19,,,,,
12 Donax Road,Corio,3,1,2,1355,0,"$530,000 ",12-Mar-20,,,,,
16 Donax Road,Corio,3,1,2,1114,0,"$530,000 ",28-Jul-20,,,,,
18 Donax Road,Corio,3,1,1,564,0,"$320,000 ",25-Mar-19,,,,,
28 Donax Road,Corio,3,1,2,613,0,"$380,000 ",18-Feb-19,,,,,
30 Donax Road,Corio,3,1,4,613,0,"$315,000 ",29-Jan-19,,,,,
4 Dorset Court,Corio,4,1,1,801,0,"$390,000 ",28-Jan-19,,,,,
1 Duneed Court,Corio,3,1,0,679,0,"$340,000 ",7-Mar-20,,,,,
17 Dunraven Court,Corio,3,2,2,556,0,"$410,000 ",6-Jul-20,,,,,
1 Durham Court,Corio,3,1,1,560,0,"$406,000 ",18-Jul-20,,,,,
4 Durham Court,Corio,3,1,2,844,0,"$460,000 ",1-Sep-20,,,,,
23 Expedition Way,Corio,3,2,2,353,172.4,"$200,000 ",24-Jul-19,,,,,
9 Fairbairn Drive,Corio,3,1,4,626,0,"$310,000 ",24-Aug-20,,,,,
54 Fairbairn Drive,Corio,3,2,1,653,0,"$377,000 ",1-Aug-19,,,,,
70 Fairbairn Drive,Corio,3,2,2,874,0,"$415,000 ",11-Jul-19,,,,,
88 Fairbairn Drive,Corio,3,1,3,764,0,"$340,000 ",5-Oct-19,,,,,
144 Fairbairn Drive,Corio,3,0,0,651,0,"$230,000 ",25-Jun-19,,,,,
4 Fieldman Court,Corio,3,2,1,570,0,"$420,000 ",20-Jun-19,,,,,
6 Fiona Avenue,Corio,3,1,2,669,0,"$330,000 ",14-May-19,,,,,
7 Fiona Avenue,Corio,3,1,4,613,0,"$350,000 ",3-Apr-19,,,,,
16 Fiona Avenue,Corio,3,1,2,663,0,"$365,000 ",5-Jun-20,,,,,
7 Florida Avenue,Corio,3,1,2,554,0,"$314,000 ",23-Jan-20,,,,,
18 Florida Avenue,Corio,3,1,1,557,0,"$325,000 ",21-Jun-19,,,,,
1 Franklyn Street,Corio,3,1,1,664,152,"$410,000 ",15-Aug-19,,,,,
18 Franklyn Street,Corio,3,1,2,1116,0,"$375,000 ",18-Mar-19,,,,,
12 Fronsac Avenue,Corio,3,1,3,650,0,"$370,000 ",4-Jun-20,,,,,
14 Fronsac Avenue,Corio,3,1,4,651,0,"$370,000 ",4-Jun-20,,,,,
10 Gambier Grove,Corio,3,1,1,613,0,"$353,000 ",9-Feb-20,,,,,
12 Gambier Grove,Corio,3,1,1,585,0,"$335,000 ",4-Jul-19,,,,,
3 Gatling Court,Corio,3,1,3,530,15,"$330,000 ",12-Aug-19,,,,,
3 Genista Court,Corio,4,3,3,665,41,"$600,000 ",3-Jun-20,,,,,
5 Georgia Grove,Corio,3,1,1,601,0,"$300,000 ",21-Dec-19,,,,,
22 Georgia Grove,Corio,3,1,1,597,0,"$340,000 ",5-Feb-19,,,,,
32 Georgia Grove,Corio,3,1,2,650,0,"$351,000 ",14-Mar-20,,,,,
16 Glendye Court,Corio,4,2,3,559,170,"$450,500 ",2-Mar-20,,,,,
21 Glendye Court,Corio,3,2,4,543,135,"$455,000 ",13-Feb-20,,,,,
15 Glenelg Avenue,Corio,3,1,3,554,0,"$305,000 ",14-Aug-19,,,,,
18 Glenelg Avenue,Corio,3,1,2,616,0,"$320,000 ",19-Jan-19,,,,,
20 Glenelg Avenue,Corio,3,1,1,616,0,"$330,000 ",19-Jun-19,,,,,
10 Goldsworthy Road,Corio,3,1,1,557,0,"$418,000 ",27-Feb-19,,,,,
53 Goldsworthy Road,Corio,3,1,1,554,0,"$305,000 ",26-Jun-19,,,,,
55 Goldsworthy Road,Corio,3,1,1,560,0,"$365,000 ",2-Mar-20,,,,,
137 Goldsworthy Road,Corio,3,1,2,537,0,"$300,000 ",9-May-19,,,,,
4 Goodall Court,Corio,3,1,2,625,0,"$320,000 ",28-Aug-19,,,,,
19 Goulburn Avenue,Corio,3,1,2,640,0,"$340,000 ",20-Jun-19,,,,,
50 Granault Parade,Corio,3,1,1,612,0,"$325,000 ",1-Feb-19,,,,,
9 Grange Court,Corio,3,1,2,562,0,"$468,500 ",18-Nov-19,,,,,
10 Grange Court,Corio,3,2,4,562,0,"$423,000 ",20-Feb-19,,,,,
11 Grange Court,Corio,3,1,4,559,0,"$403,000 ",12-Jun-19,,,,,
16 Grange Court,Corio,3,1,4,559,0,"$420,000 ",7-Oct-19,,,,,
11 Grevillea Avenue,Corio,3,1,1,632,0,"$380,000 ",21-Aug-20,,,,,
12 Grevillea Avenue,Corio,2,1,4,526,0,"$341,000 ",31-May-19,,,,,
18 Harding Street,Corio,4,1,3,635,0,"$360,000 ",23-Sep-19,,,,,
5 Harpur Road,Corio,3,1,3,776,0,"$340,000 ",11-Sep-19,,,,,
6 Harpur Road,Corio,3,1,2,684,85,"$335,000 ",6-May-19,,,,,
7 Harpur Road,Corio,2,1,2,710,0,"$330,000 ",21-Feb-19,,,,,
11 Harpur Road,Corio,3,1,1,341,0,"$298,000 ",18-Feb-20,,,,,
19 Harpur Road,Corio,3,1,2,697,0,"$370,000 ",2-Jul-20,,,,,
37 Harpur Road,Corio,3,1,2,702,0,"$396,000 ",4-Feb-20,,,,,
1 Hastings Way,Corio,3,1,3,753,112,"$440,000 ",20-Feb-20,,,,,
20A Hendy Street,Corio,3,3,2,400,0,"$387,500 ",24-Apr-20,,,,,
25 Hendy Street,Corio,3,1,2,738,111.4836,"$300,000 ",10-Dec-19,,,,,
69 Hendy Street,Corio,3,1,4,613,0,"$326,000 ",29-Mar-20,,,,,
74 Hendy Street,Corio,3,1,2,564,0,"$357,000 ",4-Aug-20,,,,,
94 Hendy Street,Corio,3,1,2,639,0,"$395,000 ",12-Apr-19,,,,,
1 Hilson Court,Corio,3,1,3,633,0,"$345,000 ",18-Sep-19,,,,,
7 Hilson Court,Corio,3,1,2,642,0,"$335,000 ",8-Feb-19,,,,,
11 Horne Square,Corio,3,1,2,534,0,"$240,000 ",1-May-19,,,,,
39 Howitt Avenue,Corio,3,1,2,613,105,"$277,000 ",11-Dec-19,,,,,
50 Howitt Avenue,Corio,3,1,1,615,0,"$323,500 ",22-Nov-19,,,,,
3 Howqua Court,Corio,3,1,3,712,0,"$370,000 ",16-Jun-20,,,,,
3 Idaho Street,Corio,3,1,2,631,111.4836,"$291,000 ",20-Jul-19,,,,,
1 Illinois Avenue,Corio,3,1,1,594,0,"$335,000 ",5-Jun-19,,,,,
16 Indiana Avenue,Corio,3,1,2,583,0,"$315,000 ",23-Sep-19,,,,,
32 Indiana Avenue,Corio,3,1,3,560,0,"$358,000 ",6-Mar-20,,,,,
3 Juniper Court,Corio,3,2,2,612,0,"$510,000 ",28-Feb-19,,,,,
18 Kalver Street,Corio,3,1,1,591,0,"$368,000 ",21-Aug-19,,,,,
24 Kalver Street,Corio,2,1,1,590,0,"$320,000 ",7-Nov-19,,,,,
6 Kanooka Drive,Corio,3,1,2,697,0,"$405,000 ",13-Jul-19,,,,,
43 Kanooka Drive,Corio,3,1,1,568,121,"$370,000 ",22-Aug-19,,,,,
46 Kanooka Drive,Corio,3,1,1,539,0,"$390,000 ",31-Jul-20,,,,,
62 Kanooka Drive,Corio,3,1,2,542,114,"$400,000 ",22-Jun-19,,,,,
5 Kerry Court,Corio,4,2,2,765,0,"$460,000 ",23-Apr-20,,,,,
11 Kerry Court,Corio,3,1,6,705,0,"$410,000 ",19-Feb-20,,,,,
15 Kingsley Drive,Corio,5,3,3,547,0,"$542,000 ",14-May-20,,,,,
21 Kingsley Drive,Corio,3,1,1,540,0,"$380,500 ",6-Sep-19,,,,,
24 Kingsley Drive,Corio,3,2,4,566,0,"$425,000 ",1-Jul-20,,,,,
52 Kingsley Drive,Corio,3,1,5,539,0,"$390,000 ",31-Oct-19,,,,,
62 Kingsley Drive,Corio,3,1,5,808,0,"$385,000 ",2-Aug-19,,,,,
31 Kosciusko Avenue,Corio,3,1,1,628,111.4836,"$325,000 ",23-Dec-19,,,,,
43 Kosciusko Avenue,Corio,3,1,5,575,0,"$330,000 ",24-Jun-19,,,,,
1 Kullaroo Court,Corio,3,2,4,729,0,"$440,000 ",16-Sep-19,,,,,
8 Leonis Court,Corio,1,1,2,590,0,"$325,000 ",11-Dec-19,,,,,
3 Leonora Court,Corio,3,2,1,602,130.0643,"$378,000 ",19-Aug-19,,,,,
9 Leonora Court,Corio,3,1,3,603,0,"$350,000 ",19-Dec-19,,,,,
12 Leonora Court,Corio,3,2,2,610,14,"$415,000 ",6-May-19,,,,,
18 Leonora Court,Corio,3,2,2,599,0,"$417,000 ",17-Aug-20,,,,,
26 Lincoln Street,Corio,3,2,3,568,0,"$440,000 ",23-Oct-19,,,,,
4 Loddon Street,Corio,4,2,1,654,0,"$435,000 ",1-Mar-19,,,,,
15 Loddon Street,Corio,3,1,3,640,0,"$330,000 ",17-Jan-20,,,,,
16 Loddon Street,Corio,3,1,3,650,9.2903,"$305,000 ",31-Aug-19,,,,,
18 Loddon Street,Corio,3,1,3,694,0,"$320,000 ",31-Aug-19,,,,,
3 Lofty Court,Corio,3,1,1,631,0,"$330,000 ",24-Feb-20,,,,,
4 Lofty Court,Corio,3,1,1,601,0,"$300,000 ",12-Aug-19,,,,,
4 Lowrey Court,Corio,4,0,0,553,0,"$300,000 ",12-Sep-19,,,,,
2 Macedon Avenue,Corio,3,1,1,759,0,"$368,000 ",26-Apr-19,,,,,
15 Macedon Avenue,Corio,3,1,2,643,14,"$299,000 ",20-Jun-19,,,,,
2 Maine Court,Corio,3,1,2,540,0,"$335,000 ",28-May-19,,,,,
12 Maine Court,Corio,3,1,2,534,0,"$350,000 ",5-Jun-19,,,,,
26 Maryland Drive,Corio,3,1,2,540,0,"$345,000 ",8-Aug-19,,,,,
34 Maryland Drive,Corio,3,1,3,582,0,"$383,000 ",1-Nov-19,,,,,
78 Matthews Road,Corio,3,1,1,535,0,"$315,000 ",28-Jun-19,,,,,
104 Matthews Road,Corio,3,1,1,521,108,"$320,000 ",24-Jan-20,,,,,
146B Matthews Road,Corio,3,2,1,327,0,"$420,000 ",28-Feb-19,,,,,
152 Matthews Road,Corio,4,3,2,1332,0,"$695,000 ",2-Mar-19,,,,,
2-4 McCubbin Court,Corio,5,2,2,994,0,"$620,000 ",25-Apr-19,,,,,
19-21 Merlin Crescent,Corio,3,2,3,1263,0,"$545,000 ",5-May-20,,,,,
4 Michigan Avenue,Corio,2,1,2,691,0,"$370,000 ",23-Aug-19,,,,,
7 Michigan Avenue,Corio,2,1,1,638,0,"$270,000 ",14-Feb-19,,,,,
10 Michigan Avenue,Corio,3,1,1,710,111.4836,"$390,000 ",29-Nov-19,,,,,
11 Michigan Avenue,Corio,3,1,1,742,0,"$352,000 ",18-Jan-20,,,,,
20 Michigan Avenue,Corio,3,1,1,711,0,"$390,000 ",30-Jun-20,,,,,
34 Michigan Avenue,Corio,3,1,2,739,0,"$361,000 ",30-May-19,,,,,
48 Michigan Avenue,Corio,2,1,2,268,0,"$315,000 ",23-Jun-20,,,,,
10 Minehan Court,Corio,3,1,6,604,0,"$345,000 ",30-Mar-19,,,,,
2 Minnesota Court,Corio,4,1,4,671,0,"$460,000 ",29-Dec-19,,,,,
4 Minnesota Court,Corio,3,1,1,549,0,"$400,000 ",21-Oct-19,,,,,
2 Montana Court,Corio,3,1,2,543,0,"$418,000 ",4-Aug-20,,,,,
3 Montreal Avenue,Corio,3,1,2,594,12,"$325,000 ",22-Apr-20,,,,,
4 Nebraska Court,Corio,3,1,2,548,0,"$350,000 ",7-May-20,,,,,
3 Nevada Avenue,Corio,3,1,1,546,0,"$402,000 ",13-Mar-20,,,,,
8 Nevada Avenue,Corio,3,1,1,564,0,"$275,000 ",10-Aug-19,,,,,
10 Nevada Avenue,Corio,3,1,1,555,0,"$292,750 ",9-Feb-19,,,,,
31 Nigella Avenue,Corio,3,2,6,606,0,"$430,000 ",10-Apr-19,,,,,
41 Nigella Avenue,Corio,3,2,4,594,0,"$505,000 ",18-Apr-19,,,,,
57 Nigella Avenue,Corio,3,2,2,562,153,"$490,000 ",1-Mar-19,,,,,
9 Nixon Court,Corio,3,1,3,597,12,"$310,000 ",22-Jul-19,,,,,
12 Nixon Court,Corio,3,1,3,871,0,"$350,000 ",7-Jun-19,,,,,
4 Norfolk Crescent,Corio,3,1,2,625,0,"$400,000 ",27-Aug-20,,,,,
6 Norfolk Crescent,Corio,3,1,2,639,0,"$390,000 ",8-Oct-19,,,,,
18 Norfolk Crescent,Corio,3,1,7,929,310,"$418,800 ",14-Dec-19,,,,,
7 Ontario Avenue,Corio,3,1,0,1115,0,"$505,000 ",17-Feb-20,,,,,
25 Ontario Avenue,Corio,3,1,2,701,0,"$395,000 ",15-Jul-20,,,,,
44 Ontario Avenue,Corio,3,1,1,596,0,"$365,000 ",29-Jan-20,,,,,
46 Ontario Avenue,Corio,2,1,1,590,0,"$285,000 ",4-Apr-19,,,,,
57 Ontario Avenue,Corio,3,2,1,697,14,"$299,500 ",14-Mar-20,,,,,
65 Ontario Avenue,Corio,3,1,2,697,0,"$405,000 ",31-Dec-19,,,,,
8 Oregon Avenue,Corio,3,1,1,535,0,"$303,000 ",22-Aug-19,,,,,
2 Ovens Court,Corio,3,1,1,655,0,"$326,000 ",30-Oct-19,,,,,
3 Ovens Court,Corio,3,1,2,640,0,"$336,000 ",11-Nov-19,,,,,
4 Paley Drive,Corio,3,1,1,536,0,"$388,000 ",22-Jun-19,,,,,
18 Paulson Street,Corio,3,1,1,540,0,"$420,000 ",14-Aug-19,,,,,
9 Pembroke Street,Corio,3,2,2,582,0,"$373,000 ",4-Jul-19,,,,,
28 Pembroke Street,Corio,4,1,2,678,0,"$365,000 ",14-Oct-19,,,,,
8 Perilla Court,Corio,3,2,2,572,0,"$503,000 ",15-Apr-19,,,,,
9 Perilla Court,Corio,4,2,6,624,0,"$512,000 ",28-Feb-19,,,,,
1 Plantation Road,Corio,3,1,2,586,0,"$317,000 ",19-Dec-19,,,,,
3 Plantation Road,Corio,3,1,2,559,0,"$313,000 ",20-Aug-19,,,,,
40 Plantation Road,Corio,4,1,1,605,0,"$360,000 ",15-Jul-19,,,,,
45 Plantation Road,Corio,3,1,2,582,0,"$300,000 ",27-Mar-19,,,,,
56 Plantation Road,Corio,4,1,5,629,0,"$375,000 ",28-Mar-19,,,,,
89 Plantation Road,Corio,3,1,2,539,100,"$330,000 ",4-Jul-19,,,,,
121 Plantation Road,Corio,3,1,4,612,100,"$350,000 ",2-Mar-20,,,,,
233 Plantation Road,Corio,4,2,6,760,204,"$520,000 ",8-Jan-19,,,,,
263 Plantation Road,Corio,3,2,2,298,0,"$426,500 ",21-Aug-19,,,,,
10 Primlea Court,Corio,4,2,2,612,0,"$530,000 ",22-Oct-19,,,,,
237 Princes Highway,Corio,3,1,2,697,0,"$370,000 ",4-Jul-19,,,,,
239 Princes Highway,Corio,3,1,1,696,0,"$355,000 ",20-Mar-20,,,,,
283 Princes Highway,Corio,3,1,2,692,0,"$360,000 ",1-Jul-19,,,,,
299 Princes Highway,Corio,1,1,3,697,12,"$435,000 ",10-Feb-20,,,,,
319 Princes Highway,Corio,3,1,1,557,0,"$405,000 ",29-Jan-20,,,,,
337 Princes Highway,Corio,3,1,1,557,0,"$320,000 ",4-Mar-19,,,,,
347 Princes Highway,Corio,4,2,1,557,0,"$372,500 ",31-Jul-20,,,,,
373 Princes Highway,Corio,3,1,0,557,0,"$305,000 ",25-Feb-19,,,,,
401 Princes Highway,Corio,3,1,5,1623,0,"$800,000 ",22-Jan-19,,,,,
417 Princes Highway,Corio,4,1,2,617,0,"$304,000 ",17-Dec-19,,,,,
16 Princess Road,Corio,3,1,1,543,0,"$357,500 ",2-Feb-19,,,,,
28 Princess Road,Corio,3,1,4,558,0,"$356,000 ",6-Jun-19,,,,,
30 Princess Road,Corio,3,1,1,559,0,"$357,500 ",23-Jan-19,,,,,
31 Princess Road,Corio,3,1,1,697,0,"$372,000 ",19-Mar-20,,,,,
36 Princess Road,Corio,3,1,2,541,0,"$405,000 ",24-Aug-20,,,,,
73 Princess Road,Corio,3,1,4,583,0,"$435,000 ",24-Oct-19,,,,,
104 Princess Road,Corio,3,1,0,562,0,"$250,000 ",16-Jan-19,,,,,
112 Princess Road,Corio,4,1,1,613,0,"$325,000 ",23-Jan-19,,,,,
153 Princess Road,Corio,3,1,2,708,0,"$415,000 ",18-Mar-19,,,,,
177 Princess Road,Corio,3,2,2,570,0,"$405,000 ",3-Apr-19,,,,,
4 Prouse Court,Corio,3,1,1,576,0,"$385,000 ",31-Mar-20,,,,,
26 Purnell Road,Corio,3,1,2,702,0,"$305,000 ",29-May-19,,,,,
41 Purnell Road,Corio,3,1,3,660,0,"$310,000 ",30-Apr-19,,,,,
42 Purnell Road,Corio,4,1,2,605,0,"$400,000 ",2-Sep-20,,,,,
43 Purnell Road,Corio,3,1,0,664,0,"$300,000 ",26-Mar-19,,,,,
59 Purnell Road,Corio,3,1,3,612,0,"$375,000 ",15-Jan-20,,,,,
102 Purnell Road,Corio,3,1,4,570,0,"$329,000 ",20-Dec-19,,,,,
171 Purnell Road,Corio,0,0,0,534,0,"$185,000 ",29-Jun-19,,,,,
180 Purnell Road,Corio,4,1,2,549,0,"$375,000 ",7-Jan-20,,,,,
7 Quebec Avenue,Corio,3,1,4,684,0,"$350,000 ",16-Aug-19,,,,,
19 Quebec Avenue,Corio,3,1,3,600,10,"$351,000 ",27-Nov-19,,,,,
8 Raymond Grove,Corio,3,1,3,618,0,"$320,000 ",20-Aug-19,,,,,
2 Remington Street,Corio,3,1,4,538,0,"$320,000 ",9-May-19,,,,,
9 Remington Street,Corio,3,1,3,541,0,"$354,000 ",14-Feb-19,,,,,
19 Remington Street,Corio,3,1,5,626,0,"$400,000 ",26-Jun-20,,,,,
27 Remington Street,Corio,3,1,2,556,0,"$380,000 ",9-Jun-20,,,,,
15 Riesling Court,Corio,3,2,4,538,0,"$407,000 ",25-Nov-19,,,,,
