address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
126 Princes Highway,Norlane,3,1,5,931,0,"$470,000 ",12-Aug-20,,,,,
127 Princes Highway,Norlane,3,1,4,539,0,"$331,000 ",30-Apr-19,,,,,
1 Reserve Road,Norlane,3,1,3,581,0,"$365,000 ",15-Feb-19,,,,,
12 Robin Avenue,Norlane,2,1,1,309,0,"$312,000 ",6-Dec-19,,,,,
52 Rose Avenue,Norlane,2,1,1,726,0,"$315,000 ",21-Sep-19,,,,,
58 Rose Avenue,Norlane,2,1,3,724,0,"$385,000 ",15-Jun-20,,,,,
59 Rose Avenue,Norlane,2,1,1,617,0,"$275,000 ",8-Mar-19,,,,,
60 Rose Avenue,Norlane,3,1,2,725,0,"$295,000 ",28-Mar-19,,,,,
70 Rose Avenue,Norlane,3,1,1,728,0,"$295,000 ",1-May-19,,,,,
74 Rose Avenue,Norlane,3,2,1,720,0,"$455,000 ",29-Mar-19,,,,,
78 Rose Avenue,Norlane,2,1,3,726,0,"$370,000 ",27-Nov-19,,,,,
82 Rose Avenue,Norlane,1,1,0,660,12,"$251,500 ",4-Sep-20,,,,,
85 Rose Avenue,Norlane,3,1,2,658,0,"$280,000 ",14-Jan-19,,,,,
1/89 Rose Avenue,Norlane,2,1,1,231,0,"$300,000 ",2-Feb-19,,,,,
10 Sparks Road,Norlane,2,1,1,558,0,"$340,000 ",2-Mar-20,,,,,
24 Sparks Road,Norlane,2,1,1,557,111.4836,"$270,000 ",8-Nov-19,,,,,
59 Sparks Road,Norlane,2,1,2,645,102.1933,"$376,700 ",31-Jan-20,,,,,
133 Sparks Road,Norlane,3,1,1,650,0,"$310,000 ",17-Jul-19,,,,,
141 Sparks Road,Norlane,3,1,4,646,0,"$396,000 ",21-Jan-19,,,,,
145 Sparks Road,Norlane,3,1,2,650,0,"$373,500 ",10-Jul-20,,,,,
166 Sparks Road,Norlane,3,1,1,690,0,"$350,000 ",19-Nov-19,,,,,
169 Sparks Road,Norlane,3,1,4,604,0,"$385,000 ",24-Jun-20,,,,,
178 Sparks Road,Norlane,3,1,2,762,0,"$387,500 ",1-Jul-19,,,,,
3 Spruhan Avenue,Norlane,2,1,4,697,0,"$330,000 ",15-May-19,,,,,
9 Spruhan Avenue,Norlane,3,1,1,697,0,"$345,000 ",3-Jun-19,,,,,
53 St Georges Road,Norlane,2,1,1,864,0,"$361,000 ",23-Mar-19,,,,,
73 St Georges Road,Norlane,3,1,1,516,0,"$302,000 ",8-Jan-20,,,,,
11 Station Street,Norlane,3,1,3,858,0,"$477,500 ",16-Dec-19,,,,,
51 Station Street,Norlane,3,1,4,810,0,"$385,000 ",9-Jun-20,,,,,
81 Station Street,Norlane,2,1,3,710,0,"$367,000 ",28-Oct-19,,,,,
87 Station Street,Norlane,3,1,2,777,0,"$340,000 ",24-Apr-19,,,,,
123 Station Street,Norlane,3,1,2,603,0,"$335,000 ",30-Nov-19,,,,,
131 Station Street,Norlane,3,1,1,878,0,"$358,800 ",14-Sep-19,,,,,
7 Stonehaven Road,Norlane,3,1,1,595,0,"$416,000 ",7-Jan-19,,,,,
12 Stradbroke Street,Norlane,3,1,1,701,0,"$353,500 ",26-Nov-19,,,,,
16 Stradbroke Street,Norlane,3,1,2,701,92.9,"$393,500 ",17-Oct-19,,,,,
4 Swallow Crescent,Norlane,2,1,1,557,0,"$275,000 ",13-Sep-19,,,,,
13 Swallow Crescent,Norlane,2,1,2,557,0,"$355,000 ",13-Sep-19,,,,,
21 Swallow Crescent,Norlane,3,2,2,557,0,"$295,000 ",14-Dec-19,,,,,
27 Swallow Crescent,Norlane,3,1,0,557,0,"$290,000 ",10-Jun-20,,,,,
31 Swallow Crescent,Norlane,2,1,0,557,0,"$270,000 ",3-Jun-19,,,,,
40 Swallow Crescent,Norlane,2,1,0,792,0,"$290,000 ",10-Oct-19,,,,,
42 Swallow Crescent,Norlane,2,1,3,653,0,"$315,000 ",11-Jun-19,,,,,
59 Swallow Crescent,Norlane,2,1,1,999,76,"$530,000 ",28-Feb-19,,,,,
3 Takoma Court,Norlane,4,2,3,1039,139.3546,"$420,000 ",24-Apr-19,,,,,
4 Takoma Court,Norlane,3,1,2,711,0,"$290,000 ",14-May-19,,,,,
6 Takoma Court,Norlane,2,1,1,1039,139.3546,"$350,000 ",12-Apr-19,,,,,
7 Takoma Court,Norlane,3,1,1,658,0,"$275,000 ",5-Feb-19,,,,,
13A Tallis Street,Norlane,2,1,2,724,0,"$380,000 ",19-Nov-19,,,,,
26B Tallis Street,Norlane,2,2,1,257,0,"$377,000 ",4-Feb-20,,,,,
26C Tallis Street,Norlane,2,2,0,120,0,"$360,000 ",21-Jan-20,,,,,
26D Tallis Street,Norlane,2,1,1,333,0,"$342,000 ",11-Nov-19,,,,,
32 Tallis Street,Norlane,3,1,4,773,0,"$383,500 ",1-Aug-19,,,,,
54 Tallis Street,Norlane,2,1,1,744,74.3224,"$370,000 ",31-May-19,,,,,
3 Taroonga Court,Norlane,3,2,1,753,0,"$370,000 ",3-Aug-20,,,,,
10 Taroonga Court,Norlane,3,0,0,313,0,"$340,000 ",6-Jun-19,,,,,
3 Tennyson Street,Norlane,3,1,2,650,6038.6976,"$336,000 ",15-Apr-19,,,,,
12 Tennyson Street,Norlane,3,1,2,613,0,"$317,000 ",19-Jun-20,,,,,
16 Tennyson Street,Norlane,3,2,2,613,12,"$370,000 ",11-Feb-20,,,,,
20 Tennyson Street,Norlane,3,1,2,613,0,"$330,000 ",7-Feb-19,,,,,
64 Tennyson Street,Norlane,3,1,2,650,0,"$339,000 ",26-Jul-19,,,,,
86 The Boulevard ,Norlane,3,1,2,640,0,"$345,000 ",28-Nov-19,,,,,
106 The Boulevard ,Norlane,2,1,3,769,11,"$370,000 ",31-Oct-19,,,,,
515 Thompson Road,Norlane,4,1,1,736,0,"$310,000 ",7-Dec-19,,,,,
521 Thompson Road,Norlane,3,1,0,735,0,"$320,000 ",14-Aug-20,,,,,
536 Thompson Road,Norlane,3,1,0,604,112,"$290,000 ",11-Nov-19,,,,,
541 Thompson Road,Norlane,3,1,0,680,0,"$100,000 ",30-Aug-19,,,,,
545 Thompson Road,Norlane,2,1,2,680,0,"$310,000 ",27-Aug-19,,,,,
549 Thompson Road,Norlane,3,1,4,588,0,"$385,000 ",21-May-19,,,,,
587 Thompson Road,Norlane,3,1,2,659,0,"$370,000 ",6-Nov-19,,,,,
597 Thompson Road,Norlane,4,1,1,592,0,"$355,000 ",18-Mar-20,,,,,
8 Thrush Street,Norlane,2,1,0,558,0,"$260,000 ",28-Feb-19,,,,,
1 Tulip Street,Norlane,3,1,8,635,0,"$410,000 ",29-Jun-20,,,,,
3 Tulip Street,Norlane,3,1,3,635,0,"$397,000 ",18-Dec-19,,,,,
1 Ulladulla Street,Norlane,2,1,0,664,111.4836,"$335,000 ",4-Feb-19,,,,,
34 Ulladulla Street,Norlane,2,1,1,644,0,"$305,000 ",16-Aug-19,,,,,
5 Waitara Grove,Norlane,3,1,1,640,0,"$292,000 ",6-Jun-19,,,,,
13 Waitara Grove,Norlane,3,1,2,640,0,"$395,000 ",31-Jan-20,,,,,
18 Waitara Grove,Norlane,3,1,3,640,96,"$300,000 ",20-May-19,,,,,
35 Waitara Grove,Norlane,3,1,2,641,0,"$308,000 ",3-Jun-20,,,,,
46A Waitara Grove,Norlane,2,2,1,369,0,"$368,000 ",23-Sep-19,,,,,
46B Waitara Grove,Norlane,2,1,1,240,0,"$342,000 ",18-Jan-19,,,,,
85 Waitara Grove,Norlane,2,1,1,604,0,"$322,500 ",2-Feb-19,,,,,
3 Warrawee Avenue,Norlane,3,1,5,640,0,"$330,000 ",31-Aug-19,,,,,
23 Warrawee Avenue,Norlane,2,1,2,634,11,"$306,000 ",17-Jun-20,,,,,
24A Warrawee Avenue,Norlane,2,1,1,370,0,"$335,000 ",25-Sep-19,,,,,
3A Waverley Street,Norlane,3,2,2,414,0,"$375,000 ",17-Feb-19,,,,,
8 Wellwood Avenue,Norlane,4,1,4,592,0,"$380,000 ",7-Oct-19,,,,,
13 Wellwood Avenue,Norlane,3,2,2,592,0,"$440,000 ",1-Jul-19,,,,,
18 Wellwood Avenue,Norlane,2,1,2,301,0,"$340,000 ",24-Jan-19,,,,,
31 Wendover Avenue,Norlane,3,1,1,650,0,"$255,000 ",20-May-19,,,,,
37 Wendover Avenue,Norlane,2,1,1,642,0,"$348,000 ",17-Dec-19,,,,,
48 Wendover Avenue,Norlane,3,1,1,650,0,"$363,000 ",13-Feb-20,,,,,
51 Wendover Avenue,Norlane,6,3,0,650,0,"$493,000 ",25-Jan-19,,,,,
1 Wirraway Crescent,Norlane,3,2,2,531,0,"$496,000 ",7-Aug-19,,,,,
9 Wirraway Crescent,Norlane,3,2,2,577,0,"$485,000 ",17-Feb-20,,,,,
6 Wisteria Grove,Norlane,3,1,3,650,0,"$330,000 ",14-Mar-19,,,,,
30 Wisteria Grove,Norlane,2,1,2,650,0,"$325,000 ",7-Mar-19,,,,,
5 Wren Street,Norlane,3,1,0,557,0,"$250,000 ",29-May-19,,,,,
8A Yooringa Avenue,Norlane,2,2,1,261,0,"$370,000 ",4-Dec-19,,,,,
12 Yooringa Avenue,Norlane,2,1,3,674,0,"$310,000 ",4-Feb-20,,,,,
14 Yooringa Avenue,Norlane,3,1,3,662,0,"$390,000 ",27-Nov-19,,,,,
33 Yooringa Avenue,Norlane,2,1,1,339,0,"$235,000 ",26-Sep-19,,,,,
10 Zinnia Street,Norlane,3,1,3,729,0,"$350,000 ",13-Dec-19,,,,,
12 Zinnia Street,Norlane,3,1,2,729,0,"$360,000 ",9-Dec-19,,,,,
16 Zinnia Street,Norlane,3,1,2,758,0,"$330,000 ",23-Apr-20,,,,,
