address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
5 Casuarina Walk,Mount Duneed,3,0,0,221,0,"$513,000 ",9-Aug-19,,,,,
7 Casuarina Walk,Mount Duneed,3,0,0,221,0,"$513,000 ",30-Aug-19,,,,,
9 Casuarina Walk,Mount Duneed,3,0,0,221,0,"$513,000 ",30-Aug-19,,,,,
13 Celadon Parade,Mount Duneed,4,2,2,510,278.7,"$635,000 ",24-Jul-20,,,,,
23 Celestial Way,Mount Duneed,4,2,2,350,185.8061,"$542,000 ",21-Nov-19,,,,,
5 Concorde Street,Mount Duneed,4,2,2,400,0,"$510,000 ",25-Jul-19,,,,,
20 Concorde Street,Mount Duneed,3,2,2,350,148.6449,"$546,000 ",15-Nov-19,,,,,
22 Connect Way,Mount Duneed,4,2,2,512,204.3867,"$610,000 ",3-Aug-19,,,,,
28 Connect Way,Mount Duneed,4,2,0,448,0,"$590,000 ",10-Sep-19,,,,,
9 Conquest Street,Mount Duneed,4,2,0,576,0,"$740,000 ",6-Dec-19,,,,,
43 Conquest Street,Mount Duneed,4,2,2,447,269.4188,"$286,900 ",20-Feb-19,,,,,
13 Decalage Street,Mount Duneed,5,2,2,576,0,"$760,000 ",30-Sep-19,,,,,
230 Dickins Road,Mount Duneed,4,2,2,328906,0,"$2,010,000 ",7-Apr-20,,,,,
5 Eaton Road,Mount Duneed,4,2,2,512,0,"$640,000 ",6-Jan-20,,,,,
20 Efficient Avenue,Mount Duneed,4,2,2,390,0,"$550,000 ",1-Nov-19,,,,,
18 Eminence Street,Mount Duneed,3,2,2,275,0,"$470,000 ",15-Apr-19,,,,,
26 Eminence Street,Mount Duneed,3,2,2,348,0,"$498,000 ",21-Feb-20,,,,,
3 Energy Place,Mount Duneed,4,2,2,430,241.5479,"$600,000 ",17-Mar-20,,,,,
13 Everlasting Terrace,Mount Duneed,4,2,2,576,0,"$111,850 ",18-Jul-19,,,,,
93 Flourish Drive,Mount Duneed,0,0,2,513,241.5479,"$320,900 ",21-Mar-19,,,,,
6 Foundation Drive,Mount Duneed,4,2,2,512,380,"$800,000 ",14-Sep-19,,,,,
26 Franklin Road,Mount Duneed,5,0,0,0,0,"$775,000 ",14-Mar-20,,,,,
26 Franklin Road,Mount Duneed,5,2,2,551,0,"$775,000 ",14-Mar-20,,,,,
44 Franklin Road,Mount Duneed,4,2,2,504,266,"$684,000 ",24-Oct-19,,,,,
44 Franklin Road,Mount Duneed,4,0,0,504,0,"$684,000 ",24-Oct-19,,,,,
52 Franklin Road,Mount Duneed,4,2,0,375,0,"$537,500 ",20-Mar-20,,,,,
56 Franklin Road,Mount Duneed,4,2,2,376,196.95,"$540,000 ",23-Mar-20,,,,,
12 Galactic Street,Mount Duneed,3,2,2,400,195,"$510,000 ",14-Jan-20,,,,,
28 Galactic Street,Mount Duneed,5,2,2,448,0,"$770,000 ",25-Oct-19,,,,,
6 Glider Street,Mount Duneed,4,2,2,350,185.8061,"$550,000 ",8-Jul-19,,,,,
4 Golden Wattle Drive,Mount Duneed,4,2,4,576,0,"$569,000 ",26-Aug-19,,,,,
6 Golden Wattle Drive,Mount Duneed,4,2,2,448,0,"$580,000 ",30-Sep-19,,,,,
27 Golden Wattle Drive,Mount Duneed,3,2,1,294,0,"$466,000 ",22-Mar-19,,,,,
30 Golden Wattle Drive,Mount Duneed,4,2,2,512,193.98,"$600,000 ",9-Mar-19,,,,,
43 Golden Wattle Drive,Mount Duneed,3,2,2,350,0,"$500,000 ",26-Dec-19,,,,,
57 Golden Wattle Drive,Mount Duneed,3,2,2,350,0,"$485,000 ",15-Jun-19,,,,,
4 Grammar Street,Mount Duneed,3,2,2,251,0,"$530,000 ",11-Feb-19,,,,,
10 Grammar Street,Mount Duneed,3,2,2,293,0,"$475,000 ",25-Jan-19,,,,,
53 Grevillea Drive,Mount Duneed,4,2,0,402,195.09,"$549,000 ",6-Jul-20,,,,,
24 Gulfstream Avenue,Mount Duneed,3,2,2,400,0,"$530,000 ",13-Nov-19,,,,,
15 Hangar Drive,Mount Duneed,3,2,2,512,0,"$620,000 ",7-May-20,,,,,
3 Honeyeater Way,Mount Duneed,4,2,2,350,0,"$505,000 ",9-Jul-20,,,,,
12 Honeyeater Way,Mount Duneed,3,2,2,265,0,"$480,000 ",24-Jul-20,,,,,
5 Latitude Street,Mount Duneed,4,2,2,400,0,"$583,000 ",20-Nov-19,,,,,
18 Latitude Street,Mount Duneed,3,2,2,350,157.9352,"$485,000 ",5-Feb-20,,,,,
104 Lower Duneed Road,Mount Duneed,5,3,6,17401,0,"$1,005,000 ",5-Oct-19,,,,,
130 Lower Duneed Road,Mount Duneed,0,0,0,9995,0,"$631,000 ",2-Oct-19,,,,,
6 Lunar Street,Mount Duneed,3,1,1,244,0,"$457,000 ",23-Mar-20,,,,,
10 Lunar Street,Mount Duneed,3,2,2,368,176,"$490,000 ",4-Oct-19,,,,,
18 Lunar Street,Mount Duneed,3,2,0,350,0,"$585,000 ",20-Jan-20,,,,,
21 Lunar Street,Mount Duneed,4,2,2,392,0,"$547,000 ",21-Feb-19,,,,,
28 Magnetic Drive,Mount Duneed,4,2,2,648,0,"$720,000 ",16-Jan-20,,,,,
12 Manna Gum Drive,Mount Duneed,4,2,2,448,0,"$600,000 ",4-Feb-20,,,,,
15 Manna Gum Drive,Mount Duneed,4,2,2,576,0,"$685,000 ",13-Feb-19,,,,,
21 Manna Gum Drive,Mount Duneed,4,2,2,694,307,"$720,000 ",1-Aug-19,,,,,
49 Manna Gum Drive,Mount Duneed,5,2,2,447,0,"$575,000 ",23-Aug-19,,,,,
9 Momentum Drive,Mount Duneed,4,2,2,501,0,"$635,000 ",22-Jul-20,,,,,
8 Native Avenue,Mount Duneed,4,2,2,462,344,"$700,000 ",16-Jul-19,,,,,
20 Native Avenue,Mount Duneed,0,0,2,462,0,"$348,000 ",20-Feb-19,,,,,
26 Native Avenue,Mount Duneed,4,2,2,528,371.6122,"$770,000 ",27-Feb-19,,,,,
3 Neon Avenue,Mount Duneed,4,2,2,350,176.5158,"$495,000 ",12-Apr-19,,,,,
19 Neon Avenue,Mount Duneed,3,2,2,448,0,"$520,000 ",22-Jun-19,,,,,
18 Remarkable Drive,Mount Duneed,4,2,2,448,0,"$563,000 ",14-Mar-19,,,,,
21 Remarkable Drive,Mount Duneed,3,2,1,399,0,"$490,000 ",22-Mar-19,,,,,
4 Roosevelt Road,Mount Duneed,3,2,2,374,0,"$580,000 ",20-May-20,,,,,
12 Roosevelt Road,Mount Duneed,3,2,2,287,176.5158,"$460,000 ",26-Sep-19,,,,,
13 Roosevelt Road,Mount Duneed,5,3,2,512,0,"$820,000 ",25-Mar-19,,,,,
16 Roosevelt Road,Mount Duneed,4,2,2,350,0,"$250,000 ",3-Aug-19,,,,,
36 Roosevelt Road,Mount Duneed,4,2,0,363,0,"$244,900 ",14-Feb-19,,,,,
6 Runway Street,Mount Duneed,4,2,2,293,0,"$495,000 ",25-Apr-19,,,,,
7 Silver Wattle Road,Mount Duneed,3,2,2,262,0,"$482,500 ",17-Jun-20,,,,,
14 Silver Wattle Road,Mount Duneed,4,2,2,351,0,"$540,000 ",2-Jul-20,,,,,
32 Silver Wattle Road,Mount Duneed,3,2,0,425,0,"$270,000 ",29-Jun-20,,,,,
30 Solstice Street,Mount Duneed,4,2,2,664,260.12,"$685,000 ",12-Feb-20,,,,,
13 Sovereign Drive,Mount Duneed,4,2,2,504,204.3867,"$610,000 ",27-Jul-20,,,,,
44-46 Sovereign Drive,Mount Duneed,5,3,2,562,0,"$600,000 ",7-Jun-19,,,,,
54 Sovereign Drive,Mount Duneed,3,2,2,273,0,"$490,000 ",19-Mar-20,,,,,
LOT 926/66 Sovereign Drive,Mount Duneed,3,2,1,309,167.2255,"$455,000 ",11-Apr-19,,,,,
76 Sovereign Drive,Mount Duneed,3,2,1,255,0,"$520,000 ",27-Jul-20,,,,,
84 Sovereign Drive,Mount Duneed,4,2,2,294,157.9352,"$495,000 ",28-Jun-19,,,,,
130 Sovereign Drive,Mount Duneed,4,2,2,262,0,"$562,000 ",1-Sep-19,,,,,
132 Sovereign Drive,Mount Duneed,4,2,2,262,0,"$566,500 ",6-Mar-20,,,,,
134 Sovereign Drive,Mount Duneed,3,2,2,263,157.9352,"$482,500 ",28-May-19,,,,,
3 Spectrum Drive,Mount Duneed,4,2,3,512,383,"$766,000 ",10-Apr-19,,,,,
4 Spectrum Drive,Mount Duneed,3,2,1,289,0,"$480,000 ",25-Aug-19,,,,,
9 Spectrum Drive,Mount Duneed,4,2,2,512,0,"$650,000 ",23-Mar-20,,,,,
11 Spectrum Drive,Mount Duneed,4,2,2,508,0,"$640,000 ",29-Mar-19,,,,,
14 Spectrum Drive,Mount Duneed,4,2,2,473,0,"$557,000 ",31-Jul-19,,,,,
12 Thrive Avenue,Mount Duneed,3,0,0,374,0,"$503,162 ",17-May-19,,,,,
22 Thrive Avenue,Mount Duneed,4,2,0,476,0,"$293,900 ",19-Jul-19,,,,,
27 Tutor Street,Mount Duneed,4,2,2,392,222.9673,"$548,000 ",30-Jul-19,,,,,
34 Unity Drive,Mount Duneed,4,2,0,512,0,"$740,000 ",5-Feb-20,,,,,
47 Unity Drive,Mount Duneed,4,2,2,512,278.7,"$740,000 ",27-Nov-19,,,,,
54 Unity Drive,Mount Duneed,4,2,2,480,0,"$672,000 ",17-Dec-19,,,,,
55 Unity Drive,Mount Duneed,4,2,2,511,0,"$640,000 ",25-May-20,,,,,
83 Unity Drive,Mount Duneed,4,2,2,448,0,"$620,000 ",30-Aug-19,,,,,
152A Unity Drive,Mount Duneed,3,2,0,171,0,"$139,900 ",9-Jul-19,,,,,
9 Velocity Way,Mount Duneed,3,2,1,262,130.06,"$435,000 ",25-May-19,,,,,
24 Velocity Way,Mount Duneed,4,2,2,400,0,"$565,000 ",29-Jul-19,,,,,
35 Velocity Way,Mount Duneed,4,2,2,399,213.677,"$260,000 ",16-Aug-19,,,,,
22 Whiteley Street,Mount Duneed,4,0,0,400,0,"$284,000 ",29-Jun-20,,,,,
