address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
62 Regent Street,Whittington,3,1,1,720,0,"$441,000 ",10-Sep-19,,,,,
7 Samos Court,Whittington,3,1,2,1000,130,"$408,000 ",22-Jun-20,,,,,
55 Solar Drive,Whittington,3,1,2,571,0,"$340,000 ",7-Jun-19,,,,,
65 Solar Drive,Whittington,4,2,2,931,0,"$410,000 ",1-May-19,,,,,
70 Solar Drive,Whittington,3,2,5,553,0,"$355,000 ",20-Nov-19,,,,,
104 Solar Drive,Whittington,3,1,3,566,0,"$332,500 ",18-Feb-20,,,,,
118 Solar Drive,Whittington,3,1,3,615,0,"$325,000 ",4-Jun-20,,,,,
123 Solar Drive,Whittington,3,1,2,553,0,"$380,000 ",17-Oct-19,,,,,
138 Solar Drive,Whittington,3,1,1,609,0,"$344,500 ",24-Jan-20,,,,,
141 Solar Drive,Whittington,3,1,1,568,0,"$335,000 ",20-Sep-19,,,,,
8 Sputnik Court,Whittington,3,1,2,561,0,"$330,000 ",15-Feb-19,,,,,
13 Sylvia Court,Whittington,3,2,2,808,0,"$531,000 ",4-Nov-19,,,,,
1B Thatcher Court,Whittington,3,1,2,737,0,"$395,000 ",7-Apr-20,,,,,
30 Thompson Street,Whittington,3,1,2,800,0,"$490,000 ",23-Mar-20,,,,,
17 Titan Street,Whittington,3,1,2,552,0,"$322,000 ",22-Dec-19,,,,,
15 Townsend Road,Whittington,2,1,2,1358,0,"$475,000 ",9-May-19,,,,,
25 Townsend Road,Whittington,2,1,1,1166,0,"$552,000 ",13-Jul-19,,,,,
35 Townsend Road,Whittington,3,1,3,711,0,"$353,000 ",12-Apr-19,,,,,
59 Townsend Road,Whittington,3,2,4,842,0,"$501,000 ",28-Apr-20,,,,,
83 Townsend Road,Whittington,3,1,2,557,0,"$316,000 ",1-Jun-20,,,,,
93 Townsend Road,Whittington,3,1,2,557,0,"$325,000 ",30-Oct-19,,,,,
141-143 Townsend Road,Whittington,3,1,0,986,0,"$550,000 ",7-Mar-20,,,,,
23 Truscott Street,Whittington,4,2,2,837,0,"$500,000 ",8-Nov-19,,,,,
8 Vostok Court,Whittington,4,2,2,575,0,"$410,000 ",18-Feb-20,,,,,
160 Wilsons Road,Whittington,3,1,5,656,0,"$455,000 ",28-Nov-19,,,,,
166 Wilsons Road,Whittington,3,1,1,727,124,"$417,500 ",29-Aug-19,,,,,
170 Wilsons Road,Whittington,3,1,1,716,0,"$440,000 ",13-Apr-19,,,,,
172 Wilsons Road,Whittington,3,2,4,611,0,"$469,000 ",1-May-19,,,,,
182 Wilsons Road,Whittington,3,1,1,630,0,"$375,000 ",16-Jul-19,,,,,
205 Wilsons Road,Whittington,3,1,3,557,0,"$325,000 ",14-Jan-19,,,,,
4/224-226 Wilsons Road,Whittington,1,1,1,69,0,"$191,000 ",7-Aug-19,,,,,
227 Wilsons Road,Whittington,4,2,1,558,146,"$408,500 ",4-Feb-20,,,,,
246 Wilsons Road,Whittington,3,1,4,754,0,"$360,000 ",10-May-19,,,,,
