address,Suburb,Bedrooms,Toilets,Cars,Land Size SQM,Building Size SQM,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date
21 Canterbury Road West,Lara,4,2,4,510,260,"$655,000 ",22-May-19,,,,,
28 Canterbury Road West,Lara,4,2,2,512,0,"$583,000 ",21-Jun-19,,,,,
33 Canterbury Road West,Lara,4,2,2,509,0,"$540,000 ",18-Oct-19,,,,,
42 Canterbury Road West,Lara,4,2,2,512,0,"$580,000 ",9-Mar-20,,,,,
46 Canterbury Road West,Lara,4,3,3,475,0,"$730,000 ",26-Dec-19,,,,,
110 Canterbury Road West,Lara,4,2,2,480,0,"$483,000 ",25-Aug-20,,,,,
112 Canterbury Road West,Lara,4,2,2,594,0,"$570,000 ",28-May-19,,,,,
130 Canterbury Road West,Lara,3,2,2,551,0,"$525,000 ",12-Jan-19,,,,,
142 Canterbury Road West,Lara,3,2,2,625,19,"$552,500 ",12-Aug-20,,,,,
154 Canterbury Road West,Lara,3,2,2,509,164.59,"$542,000 ",10-Apr-19,,,,,
180 Canterbury Road West,Lara,3,2,2,510,0,"$580,000 ",6-Jul-20,,,,,
18 Cape Barron Drive,Lara,4,2,2,432,17,"$470,000 ",1-Nov-19,,,,,
40 Cape Barron Drive,Lara,4,3,2,639,0,"$645,000 ",23-Dec-19,,,,,
2 Carina Street,Lara,4,2,3,570,0,"$660,000 ",8-Aug-19,,,,,
11 Carina Street,Lara,3,2,2,420,195.0964,"$523,000 ",8-May-20,,,,,
3 Celesta Road,Lara,3,2,2,493,0,"$563,000 ",1-Jun-20,,,,,
7 Celesta Road,Lara,4,2,2,448,287.9994,"$575,000 ",15-May-20,,,,,
9 Celesta Road,Lara,4,2,2,465,232.2576,"$510,000 ",14-Aug-19,,,,,
17 Celesta Road,Lara,3,2,1,351,176.5158,"$406,000 ",17-Jul-19,,,,,
3 Cheddar Court,Lara,5,4,8,10600,0,"$1,357,000 ",11-Sep-19,,,,,
6 Clover Street,Lara,3,2,3,662,0,"$510,000 ",21-May-19,,,,,
22 Clover Street,Lara,3,2,2,495,0,"$480,000 ",30-Oct-19,,,,,
24 Clover Street,Lara,3,1,1,588,0,"$490,000 ",20-Jun-19,,,,,
4 Corvi Court,Lara,3,1,3,588,0,"$405,000 ",15-Feb-20,,,,,
49 Country Gardens Drive,Lara,4,2,3,887,241.54,"$677,000 ",19-Feb-20,,,,,
10 Crake Court,Lara,4,2,2,662,24,"$594,000 ",5-Jun-19,,,,,
6 Cromwell Drive,Lara,3,2,2,670,0,"$475,000 ",3-May-20,,,,,
19 Cromwell Drive,Lara,3,2,1,678,0,"$530,000 ",16-Jun-20,,,,,
15 Cumberland Drive,Lara,3,1,2,435,0,"$445,000 ",20-Mar-20,,,,,
30 Curletts Road,Lara,3,1,0,837,0,"$420,000 ",16-Nov-19,,,,,
5 Cygnet Court,Lara,4,2,2,541,0,"$570,000 ",7-Aug-19,,,,,
10 Cygnet Court,Lara,4,2,2,539,25,"$530,000 ",4-Nov-19,,,,,
45 Darcy Street,Lara,3,2,2,853,0,"$582,000 ",2-Jun-20,,,,,
3 Denise Court,Lara,5,3,2,757,0,"$540,000 ",22-Jun-19,,,,,
2 Dixon Court,Lara,3,1,2,653,0,"$352,500 ",29-Apr-20,,,,,
4 Dixon Court,Lara,4,2,1,823,0,"$515,000 ",25-Feb-19,,,,,
10 Dixon Court,Lara,4,1,4,881,0,"$495,000 ",23-Dec-19,,,,,
10 Duncan Drive,Lara,3,2,2,737,184,"$580,000 ",19-Oct-19,,,,,
17 Duncan Drive,Lara,4,2,4,657,0,"$522,500 ",8-Jan-19,,,,,
28 Eastlakes Boulevard,Lara,4,2,2,553,34,"$645,000 ",10-Aug-19,,,,,
56 Eastlakes Boulevard,Lara,3,2,2,410,137,"$500,000 ",24-Jun-19,,,,,
79 Eastlakes Boulevard,Lara,5,2,2,621,212.98,"$660,000 ",12-Apr-19,,,,,
88 Eastlakes Boulevard,Lara,4,2,2,569,0,"$720,000 ",3-Apr-19,,,,,
92B Eastlakes Boulevard,Lara,3,2,3,524,0,"$555,000 ",21-Jul-20,,,,,
114 Eastlakes Boulevard,Lara,3,2,4,613,0,"$697,500 ",26-Apr-19,,,,,
125 Farrars Road,Lara,0,0,0,21500,0,"$799,900 ",22-Apr-20,,,,,
2/7 Fisher Street,Lara,1,1,2,371,0,"$200,000 ",16-Apr-20,,,,,
39 Flinders Avenue,Lara,3,2,2,591,0,"$472,000 ",13-Feb-19,,,,,
101 Flinders Avenue,Lara,3,1,2,712,0,"$450,000 ",16-May-20,,,,,
108 Flinders Avenue,Lara,3,1,3,729,0,"$409,500 ",29-May-19,,,,,
6 Florence Street,Lara,3,1,1,660,0,"$340,000 ",16-Jul-19,,,,,
11 Florence Street,Lara,5,3,4,692,114,"$745,000 ",29-Feb-20,,,,,
14 Forest Road North,Lara,4,2,5,601,0,"$525,000 ",22-Feb-19,,,,,
9 Forest Road South,Lara,3,0,0,662,0,"$430,000 ",28-Feb-20,,,,,
40 Forest Road South,Lara,3,1,2,797,110,"$455,000 ",6-Aug-20,,,,,
73 Forest Road South,Lara,3,1,3,664,130.0643,"$410,000 ",3-Aug-19,,,,,
8 Francis Court,Lara,3,1,1,325,0,"$410,000 ",1-May-19,,,,,
3 Franco Place,Lara,5,2,2,855,268.58,"$633,000 ",2-Aug-20,,,,,
1 Gaunt Street,Lara,3,1,3,655,0,"$415,000 ",17-Aug-19,,,,,
9 Gaunt Street,Lara,3,1,4,645,0,"$450,000 ",17-Apr-19,,,,,
10 Gaunt Street,Lara,3,2,2,664,0,"$550,000 ",28-Nov-19,,,,,
18 Gaunt Street,Lara,3,1,6,858,0,"$525,000 ",3-Mar-20,,,,,
9 Gindalbie Court,Lara,3,2,2,397,0,"$389,000 ",29-Sep-19,,,,,
2 Goldfinch Grove,Lara,3,2,6,974,0,"$520,000 ",23-Mar-19,,,,,
27 Grand Lakes Way,Lara,4,2,2,626,0,"$720,000 ",24-Feb-20,,,,,
28 Grand Lakes Way,Lara,3,2,2,538,257,"$560,000 ",2-Dec-19,,,,,
35 Grand Lakes Way,Lara,4,2,2,590,0,"$580,000 ",2-Jul-20,,,,,
40 Grand Lakes Way,Lara,4,2,2,649,0,"$610,000 ",18-Jun-19,,,,,
53-55 Grand Lakes Way,Lara,3,2,2,555,0,"$550,000 ",15-Jan-19,,,,,
54 Grand Lakes Way,Lara,3,2,2,635,0,"$570,000 ",16-Dec-19,,,,,
26-28 Greenleaf Drive,Lara,3,2,2,681,153,"$535,000 ",18-Aug-19,,,,,
2 Grey Teal Place,Lara,4,3,2,724,306,"$680,000 ",17-Aug-19,,,,,
1 Hailar Lane,Lara,4,2,2,450,0,"$440,000 ",10-May-19,,,,,
5 Hailar Lane,Lara,3,2,2,450,0,"$475,000 ",31-Jan-19,,,,,
8 Hailar Lane,Lara,3,2,2,450,0,"$535,500 ",3-Dec-19,,,,,
1 Haydn Street,Lara,3,1,2,773,0,"$480,000 ",8-Jun-19,,,,,
9 Haydn Street,Lara,5,3,4,3060,0,"$830,000 ",25-Feb-20,,,,,
1 Henderson Drive,Lara,3,1,2,646,0,"$420,000 ",8-May-19,,,,,
12 Henderson Drive,Lara,4,2,5,669,0,"$460,000 ",5-Oct-19,,,,,
22 Henderson Drive,Lara,0,1,2,650,0,"$500,000 ",28-Jun-20,,,,,
28 Henderson Drive,Lara,3,2,3,602,0,"$550,000 ",9-Jun-20,,,,,
30 Henderson Drive,Lara,4,2,4,605,157.9352,"$430,000 ",30-May-19,,,,,
10 Hoffman Court,Lara,4,2,2,766,0,"$550,000 ",26-Aug-19,,,,,
3 Honeyeater Court,Lara,3,2,3,593,0,"$518,000 ",16-May-20,,,,,
6 Honeyeater Court,Lara,4,2,2,677,0,"$555,000 ",4-Nov-19,,,,,
10 Honeyeater Court,Lara,3,2,3,599,0,"$495,000 ",20-Jun-19,,,,,
10 Hopgood Court,Lara,3,2,1,662,0,"$499,000 ",24-Aug-19,,,,,
6 Ingrid Place,Lara,3,2,4,921,0,"$620,000 ",3-Dec-19,,,,,
8 Ingrid Place,Lara,4,2,3,791,0,"$580,000 ",9-Mar-19,,,,,
15 Ingrid Place,Lara,4,2,4,1003,0,"$711,000 ",29-May-19,,,,,
1 Jabiru Court,Lara,4,2,2,614,0,"$560,000 ",14-Sep-19,,,,,
16 Jania Street,Lara,3,1,1,658,0,"$415,000 ",14-Mar-19,,,,,
24 Jania Street,Lara,3,2,5,945,945,"$505,000 ",5-Apr-20,,,,,
4 Joshua Court,Lara,3,2,2,973,0,"$430,000 ",29-Mar-19,,,,,
5 Judith Court,Lara,3,2,2,682,0,"$660,000 ",23-Sep-19,,,,,
12 Judith Court,Lara,4,2,4,640,0,"$625,000 ",15-Feb-20,,,,,
6 Kanowna Place,Lara,4,2,2,770,0,"$655,000 ",29-Oct-19,,,,,
8 Kantara Crescent,Lara,3,2,2,650,0,"$475,000 ",5-Jul-19,,,,,
25 Kantara Crescent,Lara,3,2,2,659,0,"$520,350 ",7-Aug-19,,,,,
145 Kees Road,Lara,4,3,4,6664,0,"$1,100,000 ",24-Dec-19,,,,,
4 Kingfisher Court,Lara,4,2,2,639,0,"$660,000 ",24-Jan-19,,,,,
11 Kingfisher Court,Lara,3,2,2,630,0,"$580,000 ",30-Jun-20,,,,,
12 Kyema Drive,Lara,3,1,2,658,0,"$452,500 ",6-Jun-20,,,,,
22 Kyema Drive,Lara,3,1,1,651,117,"$489,000 ",3-Dec-19,,,,,
8 Lake Road,Lara,3,2,2,627,0,"$625,000 ",6-Jul-19,,,,,
24 Lake Road,Lara,3,2,2,644,0,"$463,000 ",1-Oct-19,,,,,
19 Lakeside Boulevard,Lara,4,2,2,685,204.3867,"$605,000 ",9-Dec-19,,,,,
21 Lakeside Boulevard,Lara,3,2,2,710,0,"$625,000 ",22-Mar-19,,,,,
33 Lakeside Boulevard,Lara,3,0,0,839,0,"$722,000 ",25-Feb-20,,,,,
17 Lapwing Drive,Lara,4,2,2,642,263,"$700,000 ",9-Apr-20,,,,,
20 Lapwing Drive,Lara,3,2,2,434,0,"$537,500 ",28-Aug-20,,,,,
28 Lapwing Drive,Lara,2,2,1,378,0,"$457,500 ",26-Jun-19,,,,,
36 Lara Boulevard,Lara,4,3,3,651,0,"$665,000 ",25-Mar-19,,,,,
52 Lara Boulevard,Lara,4,2,3,606,0,"$850,000 ",10-Aug-20,,,,,
64 Lara Boulevard,Lara,4,2,2,614,0,"$585,000 ",15-Nov-19,,,,,
41 Lavender Drive,Lara,4,2,2,460,0,"$555,000 ",15-Feb-20,,,,,
19-21 Lipson Drive,Lara,3,2,4,759,0,"$545,000 ",26-Mar-19,,,,,
27 Lipson Drive,Lara,4,2,4,755,0,"$545,000 ",28-Mar-19,,,,,
29 Lipson Drive,Lara,4,2,2,653,753.04,"$620,000 ",17-Aug-19,,,,,
45 Lipson Drive,Lara,3,1,1,402,0,"$352,000 ",28-Mar-19,,,,,
16 Looker Street,Lara,4,2,3,792,0,"$645,000 ",10-Jan-19,,,,,
1 Loretta Close,Lara,3,2,2,725,0,"$480,000 ",2-Apr-19,,,,,
6 Loretta Close,Lara,3,2,4,772,0,"$560,000 ",25-May-19,,,,,
10 Loretta Close,Lara,3,2,2,785,0,"$509,000 ",27-Nov-19,,,,,
1 Magnolia Court,Lara,4,2,2,663,0,"$542,500 ",4-Oct-19,,,,,
11 Magpie Close,Lara,3,2,2,735,158,"$510,000 ",21-Jan-19,,,,,
30 Magpie Close,Lara,3,1,2,350,0,"$440,000 ",30-Jun-20,,,,,
2 Majestic Way,Lara,3,2,2,447,213.677,"$535,000 ",20-Jul-19,,,,,
6 Mallard Court,Lara,3,2,0,576,0,"$561,000 ",3-Dec-19,,,,,
1 Marconi Place,Lara,3,2,2,580,0,"$500,000 ",24-Aug-19,,,,,
8-9 Marconi Place,Lara,3,2,2,763,763,"$541,000 ",26-Apr-20,,,,,
19 Maria Court,Lara,3,2,2,439,0,"$510,000 ",23-Oct-19,,,,,
24 Maria Court,Lara,2,1,1,281,0,"$415,000 ",24-Oct-19,,,,,
25 Maria Court,Lara,3,1,1,297,0,"$406,000 ",5-Apr-19,,,,,
43 Marimba Street,Lara,4,2,2,514,204.3867,"$555,000 ",12-Aug-19,,,,,
2-4 Marina Court,Lara,4,2,2,639,0,"$520,000 ",15-Apr-20,,,,,
2 Mark Street,Lara,3,2,1,655,0,"$450,000 ",31-Aug-19,,,,,
4 Mark Street,Lara,3,1,4,646,0,"$488,000 ",4-Aug-20,,,,,
9 Mark Street,Lara,3,2,1,652,0,"$455,000 ",30-Aug-19,,,,,
11 Mark Street,Lara,3,2,1,654,0,"$475,000 ",17-Apr-20,,,,,
4 Markshill Place,Lara,3,2,2,512,0,"$625,000 ",9-Nov-19,,,,,
3 Martain Avenue,Lara,3,1,2,650,110,"$420,000 ",27-Jun-19,,,,,
4A Martain Avenue,Lara,2,1,1,257,0,"$452,000 ",24-Jun-20,,,,,
9 Martain Avenue,Lara,3,1,2,764,0,"$500,000 ",26-Mar-19,,,,,
18 Mathieson Place,Lara,4,2,2,878,0,"$740,000 ",1-May-19,,,,,
23 Mathieson Place,Lara,4,2,4,613,0,"$580,000 ",29-Apr-20,,,,,
33 Mathieson Place,Lara,4,2,2,630,269.4188,"$600,000 ",19-Jan-19,,,,,
39 McClelland Avenue,Lara,2,1,2,717,0,"$345,000 ",18-May-19,,,,,
45 McClelland Avenue,Lara,3,1,5,875,0,"$530,000 ",14-Dec-19,,,,,
64 McClelland Avenue,Lara,4,2,2,843,0,"$520,000 ",4-Sep-20,,,,,
79 McClelland Avenue,Lara,5,2,2,710,0,"$535,000 ",21-Jul-20,,,,,
84 McClelland Avenue,Lara,4,3,2,840,204.3867,"$495,000 ",7-Mar-19,,,,,
90 McClelland Avenue,Lara,3,1,0,653,0,"$200,000 ",17-Dec-19,,,,,
91B McClelland Avenue,Lara,3,1,1,398,0,"$410,000 ",26-Feb-20,,,,,
97 McClelland Avenue,Lara,3,1,4,668,0,"$371,000 ",5-Apr-19,,,,,
100 McClelland Avenue,Lara,3,2,1,844,0,"$495,000 ",9-Aug-19,,,,,
35 McIntyre Road,Lara,6,3,2,21084,0,"$1,096,000 ",8-Jun-19,,,,,
60 McNeill Court,Lara,4,3,2,10010,0,"$1,022,000 ",21-Jul-20,,,,,
2 Melinda Court,Lara,3,0,0,374,0,"$385,000 ",29-May-19,,,,,
4 Melissa Drive,Lara,3,2,3,650,0,"$555,000 ",15-Jan-19,,,,,
15 Melissa Drive,Lara,4,2,2,618,0,"$581,500 ",28-Aug-19,,,,,
20 Melissa Drive,Lara,4,2,6,693,0,"$600,000 ",1-Apr-20,,,,,
4 Menzies Close,Lara,4,2,2,626,0,"$525,000 ",9-Oct-19,,,,,
11 Menzies Close,Lara,4,2,2,665,0,"$587,500 ",23-Mar-19,,,,,
2 Merger Court,Lara,4,2,2,761,0,"$630,000 ",16-Feb-19,,,,,
3 Merger Court,Lara,4,0,0,481,0,"$580,000 ",19-Aug-19,,,,,
14 Michelle Court,Lara,4,2,2,654,0,"$551,000 ",12-Oct-19,,,,,
24 Mill Road,Lara,3,1,2,605,0,"$386,500 ",18-Apr-20,,,,,
11 Moorhen Drive,Lara,4,2,2,555,24,"$595,000 ",24-Jul-19,,,,,
21 Moorhen Drive,Lara,3,2,0,650,176.5158,"$450,000 ",5-Apr-19,,,,,
31 Moorhen Drive,Lara,4,2,2,630,0,"$620,000 ",24-Aug-19,,,,,
32 Moorhen Drive,Lara,5,2,3,748,0,"$718,000 ",2-Feb-19,,,,,
40 Moorhen Drive,Lara,4,2,2,643,0,"$566,500 ",25-Feb-20,,,,,
42 Moorhen Drive,Lara,4,2,4,649,0,"$610,000 ",12-Sep-19,,,,,
43 Moorhen Drive,Lara,5,2,2,575,0,"$645,000 ",11-Jun-19,,,,,
8 Mungari Court,Lara,3,2,4,907,0,"$775,000 ",12-May-20,,,,,
12 Mungari Court,Lara,3,2,2,710,0,"$615,000 ",1-Jul-19,,,,,
16-17 Mungari Court,Lara,4,2,4,1244,0,"$762,000 ",14-Aug-19,,,,,
4 Musk Duck Court,Lara,4,2,2,521,208,"$600,000 ",8-Jun-20,,,,,
8 Musk Duck Court,Lara,4,2,2,678,0,"$657,000 ",6-Dec-19,,,,,
15 Nankeen Avenue,Lara,4,2,2,608,19,"$590,000 ",23-Oct-19,,,,,
29 Nankeen Avenue,Lara,4,2,2,641,28,"$636,500 ",21-Jun-19,,,,,
41 Nankeen Avenue,Lara,4,2,2,1056,0,"$880,000 ",19-Aug-20,,,,,
49 Nankeen Avenue,Lara,4,2,2,648,0,"$620,000 ",30-Nov-19,,,,,
11 Nanton Close,Lara,5,2,2,865,0,"$675,000 ",14-Aug-19,,,,,
3 Neville Street,Lara,3,2,2,675,130,"$495,000 ",19-Jun-19,,,,,
6 Newcomen Court,Lara,3,2,2,647,0,"$487,800 ",19-Feb-20,,,,,
7 Newcomen Court,Lara,3,2,1,480,0,"$405,000 ",9-Feb-19,,,,,
9 Newell Street,Lara,4,2,3,762,137,"$480,000 ",10-Jul-19,,,,,
1 Nilaur Place,Lara,3,2,2,425,0,"$475,000 ",4-Feb-19,,,,,
3 Nilaur Place,Lara,4,2,2,777,272,"$745,000 ",4-Feb-20,,,,,
4 Norseman Court,Lara,4,2,2,657,148.6449,"$490,000 ",12-Nov-19,,,,,
7 Norseman Court,Lara,3,2,2,831,0,"$535,000 ",18-Jan-20,,,,,
20 Nossal Court,Lara,4,2,8,4549,0,"$958,000 ",23-Mar-19,,,,,
104 Ohallorans Road,Lara,3,2,2,564,0,"$510,000 ",29-Jul-19,,,,,
105 Old Melbourne Road,Lara,5,2,9,20199,0,"$835,000 ",31-Dec-19,,,,,
13 Osprey Court,Lara,4,2,2,810,284,"$415,000 ",7-Jun-19,,,,,
17 Osprey Court,Lara,4,2,2,811,306,"$415,000 ",17-May-19,,,,,
24 Patullos Road,Lara,1,1,2,654,0,"$492,000 ",11-Dec-19,,,,,
32 Patullos Road,Lara,3,2,1,572,0,"$550,000 ",27-Nov-19,,,,,
79 Patullos Road,Lara,3,1,2,657,0,"$450,000 ",2-Jun-19,,,,,
93 Patullos Road,Lara,3,1,1,654,0,"$440,000 ",9-Feb-20,,,,,
4 Peak Street,Lara,2,1,1,217,0,"$380,000 ",7-Aug-19,,,,,
18 Pelican Way,Lara,4,2,2,669,0,"$810,000 ",21-Aug-20,,,,,
29 Pelican Way,Lara,4,2,2,627,260.1285,"$580,000 ",10-Jun-20,,,,,
48 Pelican Way,Lara,4,2,2,434,0,"$557,500 ",24-May-19,,,,,
25 Perkins Road,Lara,4,3,2,15700,0,"$1,050,000 ",8-Mar-19,,,,,
29 Pineview Court,Lara,3,1,2,653,0,"$495,000 ",12-Jul-19,,,,,
200 Plains Road,Lara,4,2,2,18700,0,"$980,000 ",13-Jan-20,,,,,
1 Plover Street,Lara,2,1,1,278,0,"$385,000 ",14-Dec-19,,,,,
18 Ponds Drive,Lara,3,2,2,664,0,"$460,000 ",15-Jun-19,,,,,
13 Quail Drive,Lara,4,2,3,507,241.5479,"$720,000 ",18-Jun-20,,,,,
21 Quail Drive,Lara,4,2,2,587,0,"$593,000 ",20-Jan-20,,,,,
27 Quail Drive,Lara,4,2,2,596,0,"$598,000 ",27-Mar-19,,,,,
36 Quail Drive,Lara,4,2,2,682,232.2576,"$565,000 ",18-Jun-19,,,,,
72 Quail Drive,Lara,4,2,2,569,0,"$780,000 ",19-Dec-19,,,,,
74 Quail Drive,Lara,4,2,2,570,0,"$587,000 ",12-Dec-19,,,,,
3 Raymond George Place,Lara,3,2,2,602,0,"$525,000 ",2-May-19,,,,,
4 Raymond George Place,Lara,4,2,2,602,0,"$535,000 ",9-Sep-19,,,,,
6 Raymond George Place,Lara,3,2,2,602,0,"$551,000 ",12-Sep-19,,,,,
9 Raymond George Place,Lara,3,2,3,478,197,"$490,000 ",17-Mar-19,,,,,
20 Raymond George Place,Lara,3,2,1,329,0,"$486,000 ",3-Jan-19,,,,,
