,address,sold,last sold,rent,house_info,land_size
54,1/1 Clive Court,"Sold $223,000 in Jun 2020","Last Sold $161,000 in Jan 2017", , ,Land size: 73 sqm | Building size: 53 sqm
55,18 Sharland Road,"Sold $338,000 in Jun 2020","Last Sold $138,000 in Apr 2006", ,House: 1  ,Land size: 540 sqm
56,3 Charlton Road,"Sold $405,000 in Jun 2020","Last Sold $270,000 in Apr 2014", ,House: 3  1  2 ,Land size: 543 sqm | Building size: 128 sqm
57,19-21 Merlin Crescent,"Sold $545,000 in May 2020", , ,House: 3  2  3 ,"Land size: 1,265 sqm"
58,15 Kingsley Drive,"Sold $542,000 in May 2020","Last Sold $431,000 in Apr 2019", ,House: 5  2  3 ,Land size: 548 sqm
59,21 Expedition Way,"Sold $215,000 in May 2020", , , ,Land size: 345 sqm
60,6 Weir Court,"Sold $360,000 in May 2020","Last Sold $205,000 in Jun 2010", ,House: 3  1  1 ,Land size: 642 sqm | Building size: 104 sqm
61,4 Chirnside Court,"Sold $316,000 in May 2020","Last Sold $61,000 in May 1995", ,House: 3  1  1 ,Land size: 569 sqm | Building size: 97 sqm
62,3/128 Cox Road,"Sold $275,000 in May 2020","Last Sold $220,000 in Feb 2018", , ,"Land size: 1,032 sqm | Building size: 65 sqm"
63,32 Cloverdale Drive,"Sold $410,000 in May 2020","Last Sold $205,000 in Aug 2004", ,House: 4  1  ,Land size: 638 sqm | Building size: 170 sqm
64,17 Sharland Road,"Sold $375,000 in May 2020","Last Sold $335,000 in Aug 2018", ,House: 4  1  1 ,Land size: 657 sqm | Building size: 128 sqm
65,239 Princes Highway,"Sold $355,000 in May 2020","Last Sold $346,000 in Feb 2018", ,House: 2  1  2 ,Land size: 697 sqm
66,1/26 Bacchus Marsh Road,"Sold $333,000 in May 2020","Last Sold $250,000 in Jul 2014", , ,Land size: 290 sqm | Building size: 92 sqm
67,7 Clunies Court,"Sold $440,000 in May 2020","Last Sold $99,000 in Jul 1996", , ,Land size: 530 sqm
68,20a Hendy Street,"Sold $387,500 in Apr 2020","Last Sold $270,000 in Jun 2015", ,House: 3  2  1 ,Land size: 400 sqm
69,16 Banksia Square,"Sold $343,000 in Apr 2020","Last Sold $270,000 in Jun 2015", ,House: 3  1  2 ,Land size: 536 sqm
70,25 Canadian Parade,"Sold $330,000 in Apr 2020", , ,House: ,Land size: 596 sqm
71,3 Cudgee Court,"Sold $440,000 in Apr 2020","Last Sold $153,000 in Jan 2002", ,House: 3  2  3 ,Land size: 612 sqm
72,4 Prouse Court,"Sold $385,000 in Apr 2020","Last Sold $175,000 in Nov 2007", ,House: 3  1  2 ,Land size: 576 sqm | Building size: 123 sqm
73,69 Hendy Street,"Sold $326,000 in Apr 2020","Last Sold $236,000 in Jul 2015", ,House: 3  1  2 ,Land size: 613 sqm
74,31 Princess Road,"Sold $372,000 in Apr 2020","Last Sold $330,000 in Jul 2017", ,House: 3  1  1 ,Land size: 705 sqm | Building size: 131 sqm
75,7 Colorado Drive,"Sold $355,000 in Apr 2020", , ,House: 4  1  2 ,Land size: 535 sqm
76,7 Expedition Way,"Sold $215,000 in Apr 2020", , , ,Land size: 349 sqm
77,3 Nevada Avenue,"Sold $402,000 in Mar 2020", , ,House: 3  1  1 ,Land size: 546 sqm
78,10 Stirling Street,"Sold $490,000 in Mar 2020","Last Sold $327,500 in Aug 2015", ,House: 3  2  6 ,Land size: 693 sqm | Building size: 170 sqm
79,219 Plantation Road,"Sold $225,000 in Mar 2020", , , ,Land size: 551 sqm
80,16 Glendye Court,"Sold $450,500 in Mar 2020","Last Sold $330,000 in Mar 2014", ,House: 4  2  2 ,Land size: 559 sqm | Building size: 170 sqm
81,12 Donax Road,"Sold $530,000 in Mar 2020","Last Sold $265,000 in May 2010", ,House: 3  1  1 ,"Land size: 1,355 sqm | Building size: 179 sqm"
82,43 Browallia Drive,"Sold $525,000 in 14 Mar 2020(Auction)","Last Sold $85,000 in Aug 2006", ,House: ,Land size: 654 sqm
83,57 Ontario Avenue,"Sold $299,500 in 14 Mar 2020(Auction)","Last Sold $193,000 in Jun 2013", ,House: 3  2  1 ,Land size: 697 sqm | Building size: 116 sqm
84,19 Sharland Road,"Sold $335,000 in Mar 2020","Last Sold $221,000 in Sep 2013", ,House: 3  1  4 ,Land size: 591 sqm
85,1 Duneed Court,"Sold $340,000 in Mar 2020","Last Sold $227,500 in Apr 2016", ,House: 3  1  1 ,Land size: 679 sqm
86,9 Abelia Street,"Sold $425,000 in Mar 2020","Last Sold $365,000 in Dec 2018", ,House: 3  1  2 ,Land size: 856 sqm | Building size: 102 sqm
87,1 Hastings Way,"Sold $440,000 in Mar 2020", , ,House: 3  1  3 ,Land size: 752 sqm
88,11 Kerry Court,"Sold $410,000 in Mar 2020","Last Sold $75,000 in Feb 1999", ,House: 4  1  6 ,Land size: 705 sqm
89,2/145 Purnell Road,"Sold $333,000 in Mar 2020","Last Sold $119,000 in Jun 2002", , ,Land size: 287 sqm | Building size: 115 sqm
90,174 Bacchus Marsh Road,"Sold $350,000 in Mar 2020","Last Sold $220,000 in Sep 2015", ,House: 3  1  2 ,Land size: 630 sqm
91,59 Purnell Road,"Sold $375,000 in Mar 2020","Last Sold $215,000 in Feb 2016", ,House: 3  1  2 ,Land size: 612 sqm | Building size: 98 sqm
92,3 Lofty Court,"Sold $330,000 in 25 Feb 2020(Auction)","Last Sold $205,000 in Feb 2016", ,House: 3  1  2 ,Land size: 631 sqm | Building size: 106 sqm
93,29 Sharland Road,"Sold $397,000 in Feb 2020","Last Sold $150,000 in Mar 2009", ,House: 3  1  ,Land size: 664 sqm | Building size: 98 sqm
94,10 Gambier Grove,"Sold $353,000 in Feb 2020","Last Sold $210,000 in Oct 2013", ,House: 3  1  1 ,Land size: 613 sqm
95,37 Harpur Road,"Sold $396,000 in Feb 2020", , ,House: 3  1  2 ,Land size: 702 sqm
96,7-9 Ontario Avenue,"Sold $505,000 in Feb 2020", , ,House: 6  2  , 
97,104 Matthews Road,"Sold $320,000 in Feb 2020","Last Sold $230,000 in Oct 2011", ,House: 3  1  2 ,Land size: 521 sqm | Building size: 108 sqm
98,319 Princes Highway,"Sold $405,000 in Feb 2020","Last Sold $91,000 in May 1990", ,House: 3  1  2 ,Land size: 557 sqm
99,417 Princes Highway,"Sold $304,000 in Feb 2020","Last Sold $215,000 in Jan 2016", ,House: 4  1  2 ,Land size: 617 sqm | Building size: 126 sqm
100,13 Como Road,"Sold $335,000 in 15 Feb 2020(Auction)","Last Sold $242,000 in Sep 2011", ,House: 3  1  2 ,Land size: 604 sqm
101,299 Princes Highway,"Sold $435,000 in Feb 2020","Last Sold $330,000 in Feb 2017", ,House: 3  1  5 ,Land size: 697 sqm
102,44 Ontario Avenue,"Sold $365,000 in Feb 2020","Last Sold $300,500 in Apr 2017", ,House: 3  1  1 ,Land size: 596 sqm
103,35 Colorado Drive,"Sold $370,000 in Feb 2020","Last Sold $272,000 in Jun 2016", ,House: 4  1  1 ,Land size: 571 sqm
104,2 Talona Crescent,"Sold $340,000 in Feb 2020","Last Sold $216,000 in May 2016", ,House: 3  1  3 ,Land size: 549 sqm
105,17 Browning Drive,"Sold $448,000 in Feb 2020","Last Sold $168,000 in Nov 2001", ,House: 3  3  3 ,Land size: 619 sqm
106,160 Cox Road,"Sold $271,000 in Feb 2020","Last Sold $152,000 in Jul 2016", , ,Land size: 641 sqm
107,1 Cabarita Court,"Sold $430,000 in Feb 2020","Last Sold $107,000 in Jun 1992", ,House: 1  2  3 ,Land size: 515 sqm
108,104 Vermont Avenue,"Sold $360,000 in Feb 2020","Last Sold $52,500 in Jan 1998", ,House: 3  1  1 ,Land size: 544 sqm
109,43 Wyoming avenue,"Sold $360,000 in Feb 2020", , ,House: 3  1  3 ,Land size: 692 sqm
110,7 Cobham Court,"Sold $450,000 in Feb 2020","Last Sold $185,000 in Oct 2008", ,House: 4  2  6 ,Land size: 615 sqm | Building size: 110 sqm
111,8 Cranbourne Drive,"Sold $415,000 in Feb 2020","Last Sold $77,500 in Feb 1989", ,House: 3  2  2 ,Land size: 556 sqm
112,11 Michigan Avenue,"Sold $352,000 in Feb 2020", , ,House: 3  1  1 ,Land size: 742 sqm
113,19 Virgillia Square,"Sold $363,000 in Feb 2020","Last Sold $84,500 in Oct 2001", ,House: 3  1  2 ,Land size: 536 sqm
114,8 Voyage Circuit,"Sold $250,000 in Jan 2020", , , ,Land size: 448 sqm
115,2/17 Merlin Crescent,"Sold $341,500 in Jan 2020","Last Sold $250,000 in Apr 2017", , ,Land size: 292 sqm
116,85 Vermont Avenue,"Sold $343,000 in Jan 2020","Last Sold $160,000 in Jun 2004", ,House: 3  2  1 ,Land size: 664 sqm
117,5 Amanda Avenue,"Sold $445,000 in Jan 2020", , ,House: ,Land size: 614 sqm
118,15 Loddon Street,"Sold $330,000 in Jan 2020","Last Sold $59,500 in May 1997", ,House: 3  1  1 ,Land size: 640 sqm
119,5 Correa Close,"Sold $385,000 in Jan 2020","Last Sold $365,000 in Sep 2018", ,House: 3  1  2 ,Land size: 577 sqm
120,32 Carmarthen Drive,"Sold $377,500 in Jan 2020","Last Sold $138,000 in Jul 2003", ,House: 3  1  2 ,Land size: 671 sqm
121,34 Colorado Drive,"Sold $350,000 in Jan 2020","Last Sold $170,000 in Mar 2004", ,House: 1  1  2 ,Land size: 591 sqm
122,8 Dalwood Court,"Sold $425,000 in Jan 2020","Last Sold $256,000 in Aug 2014", ,House: 3  1  2 ,Land size: 537 sqm
123,25 Hendy Street,"Sold $300,000 in Jan 2020","Last Sold $200,000 in Jul 2015", ,House: 3  1  2 ,Land size: 738 sqm | Building size: 111 sqm
124,146A Matthews Road,"Sold $429,000 in Jan 2020", , , ,Land size: 327 sqm
125,2/174 Purnell Road,"Sold $305,000 in Jan 2020","Last Sold $150,000 in May 2008", ,House: 2  1  1 ,Land size: 231 sqm | Building size: 85 sqm
126,1 Plantation Road,"Sold $317,000 in Jan 2020","Last Sold $200,000 in Jun 2013", ,House: 3  1  2 ,Land size: 586 sqm
127,19 Quebec Avenue,"Sold $351,000 in Jan 2020","Last Sold $220,000 in Apr 2012", , ,Land size: 600 sqm
128,31 Kosciusko Avenue,"Sold $325,000 in Jan 2020","Last Sold $247,500 in Nov 2016", ,House: 3  1  1 ,Land size: 628 sqm
129,39 Howitt Avenue,"Sold $277,000 in Jan 2020","Last Sold $186,500 in Dec 2014", ,House: 3  1  2 ,Land size: 612 sqm
130,18 Cabernet Road,"Sold $455,000 in Dec 2019", , ,House: 3  1  5 ,Land size: 530 sqm
131,8 Leonis Court,"Sold $325,000 in Dec 2019","Last Sold $163,000 in Jul 2008", ,House: 3  1  2 ,Land size: 590 sqm | Building size: 103 sqm
132,102 Purnell Road,"Sold $329,000 in Dec 2019","Last Sold $220,500 in Nov 2011", ,House: 3  1  2 ,Land size: 566 sqm | Building size: 103 sqm
133,5 Georgia Grove,"Sold $300,000 in Dec 2019", , ,House: 3  1  1 ,Land size: 600 sqm
134,4 Wattle Place,"Sold $475,000 in Dec 2019","Last Sold $295,000 in Oct 2015", ,House: 3  2  1 ,Land size: 724 sqm | Building size: 185 sqm
135,10 Michigan Avenue,"Sold $390,000 in Dec 2019","Last Sold $274,000 in Dec 2016(Auction)", ,House: 2  1  1 ,Land size: 710 sqm | Building size: 92 sqm
136,18 Norfolk Crescent,"Sold $418,800 in Dec 2019","Last Sold $250,000 in Feb 2013", , ,Land size: 929 sqm
137,27 Teleta Crescent,"Sold $372,000 in Dec 2019","Last Sold $222,000 in Jun 2010", ,House: 3  1  1 ,Land size: 631 sqm | Building size: 100 sqm
138,30 Canadian Parade,"Sold $343,000 in Dec 2019", , ,House: ,Land size: 654 sqm
139,9 Grange Court,"Sold $468,500 in Dec 2019","Last Sold $223,000 in Jan 2009", ,House: 3  1  2 ,Land size: 562 sqm | Building size: 125 sqm
140,8 Shepherdson Avenue,"Sold $351,000 in Dec 2019","Last Sold $139,000 in Sep 2006", ,House: 3  1  2 ,Land size: 537 sqm
141,39 Caldermeade Road,"Sold $391,000 in Dec 2019","Last Sold $200,000 in Mar 2007", ,House: 3  1  ,Land size: 528 sqm
142,1C Wilkins Close,"Sold $408,000 in Dec 2019", , ,House: 3  1  3 ,Land size: 604 sqm
143,86 Vermont Avenue,"Sold $325,000 in Nov 2019", , ,House: ,Land size: 540 sqm
144,1/11-17 Howitt Avenue,"Sold $230,000 in Nov 2019", , , ,Land size: 61 sqm
145,24 Kalver Street,"Sold $320,000 in Nov 2019","Last Sold $290,000 in Jul 2017", ,House: 2  1  4 ,Land size: 590 sqm
146,52 Kingsley Drive,"Sold $390,000 in Nov 2019","Last Sold $72,000 in Jun 1992", ,House: 3  1  2 ,Land size: 539 sqm
147,56 Bacchus Marsh Road,"Sold $325,000 in Nov 2019","Last Sold $270,000 in Apr 2016", ,House: 3  1  2 ,Land size: 697 sqm | Building size: 96 sqm
148,2/8 Detroit Crescent,"Sold $290,000 in Nov 2019", ,Rent $270pw in Mar 2017, ,Land size: 120 sqm
149,3 Bluegum Court,"Sold $351,500 in Nov 2019","Last Sold $262,500 in Nov 2016", ,House: 3  1  1 ,Land size: 532 sqm
150,1B Wilkins Close,"Sold $360,000 in Nov 2019","Last Sold $283,000 in Sep 2017", , ,Land size: 207 sqm
151,18 Carmarthen Drive,"Sold $340,000 in Nov 2019","Last Sold $257,000 in Sep 2016", ,House: 4  1  3 ,Land size: 664 sqm
152,10 Primlea Court,"Sold $530,000 in Nov 2019","Last Sold $85,000 in Feb 2000", ,House: 4  2  2 ,Land size: 612 sqm
153,4 Minnesota Court,"Sold $400,000 in Nov 2019","Last Sold $198,000 in Nov 2009", ,House: 3  1  1 ,Land size: 549 sqm
154,74 Vermont Avenue,"Sold $314,000 in Nov 2019", , ,House: ,Land size: 540 sqm
155,44 Cloverdale Drive,"Sold $395,000 in Oct 2019","Last Sold $62,500 in Jul 1986", ,House: 3  1  2 ,Land size: 555 sqm
156,4 Amanda Avenue,"Sold $303,000 in 26 Oct 2019(Auction)","Last Sold $76,000 in Jul 1997", ,House: 1  2  2 ,Land size: 609 sqm
157,6 Norfolk Crescent,"Sold $390,000 in Oct 2019","Last Sold $64,500 in Jul 1999", ,House: 3  1  2 ,Land size: 639 sqm
158,16 Grange Court,"Sold $420,000 in Oct 2019","Last Sold $78,000 in Dec 1994", ,House: 3  1  4 ,Land size: 559 sqm
159,83 Vermont Avenue,"Sold $355,000 in Oct 2019","Last Sold $155,000 in Oct 2008", ,House: 3  1  2 ,Land size: 664 sqm
160,28 Pembroke Street,"Sold $365,000 in Oct 2019","Last Sold $67,000 in May 1999", ,House: 4  1  ,Land size: 678 sqm
161,7 Springfield Court,"Sold $442,000 in Oct 2019","Last Sold $200,000 in Jul 2016", ,House: 4  2  5 ,Land size: 555 sqm | Building size: 138 sqm
162,88 Fairbairn Drive,"Sold $340,000 in Oct 2019","Last Sold $330,000 in Sep 2017", ,House: 3  1  3 ,Land size: 764 sqm
163,2 Minnesota Court,"Sold $360,000 in Oct 2019","Last Sold $261,000 in May 2016", ,House: 4  1  3 ,Land size: 671 sqm
164,1/8 Norberry Court,"Sold $302,500 in Oct 2019","Last Sold $185,000 in Jun 2009", , ,Land size: 255 sqm | Building size: 100 sqm
165,204 Bacchus Marsh Road,"Sold $370,000 in Oct 2019","Last Sold $80,000 in Oct 1993", ,House: 3  1  1 ,Land size: 591 sqm
166,3/8 Detroit Crescent,"Sold $295,000 in Oct 2019", ,Rent $270pw in Apr 2015, ,Land size: 119 sqm
167,18 Harding Street,"Sold $360,000 in Oct 2019","Last Sold $90,000 in Aug 1998", ,House: 4  1  2 ,Land size: 635 sqm
168,Lot 111 Voyage Circuit,"Sold $220,000 in Oct 2019","Last Sold $149,000 in Mar 2017", , , 
169,1 Hilson Court,"Sold $345,000 in Oct 2019","Last Sold $318,000 in Oct 2017", ,House: 3  1  2 ,Land size: 633 sqm
170,4 Consedine Court,"Sold $365,000 in Oct 2019","Last Sold $192,000 in Mar 2015", ,House: 3  1  4 ,Land size: 555 sqm
171,4 Michigan Avenue,"Sold $370,000 in Oct 2019", , ,House: 2  1  2 ,Land size: 691 sqm
172,7 Como Road,"Sold $338,000 in Sep 2019", ,Rent $320pw in Oct 2019,House: 3  1  4 ,Land size: 602 sqm
173,12 Rosemary Avenue,"Sold $380,000 in Sep 2019","Last Sold $240,000 in Dec 2015", ,House: 3  1  4 ,Land size: 613 sqm | Building size: 123 sqm
174,16 Loddon Street,"Sold $305,000 in Sep 2019","Last Sold $190,000 in Nov 2013", ,House: 3  1  3 ,Land size: 640 sqm | Building size: 93 sqm
175,18 Loddon Street,"Sold $320,000 in Sep 2019","Last Sold $200,000 in Nov 2013", ,House: 3  1  3 ,Land size: 694 sqm | Building size: 102 sqm
176,10 Sten Court,"Sold $446,000 in Sep 2019","Last Sold $350,000 in Jan 2017", ,House: 3  2  2 ,Land size: 622 sqm
177,4 Goodall Court,"Sold $320,000 in Sep 2019","Last Sold $150,000 in May 2008", ,House: 3  1  2 ,Land size: 625 sqm | Building size: 100 sqm
178,16 Indiana Avenue,"Sold $315,000 in Sep 2019","Last Sold $195,000 in May 2011", ,House: 3  1  2 ,Land size: 580 sqm | Building size: 93 sqm
179,1 Kullaroo Court,"Sold $440,000 in Sep 2019","Last Sold $272,000 in Dec 2009", ,House: 3  2  2 ,Land size: 729 sqm | Building size: 138 sqm
180,4/31-33 Cranbourne Drive,"Sold $317,500 in Sep 2019","Last Sold $255,999 in Aug 2010", ,House: 2  1  1 ,Land size: 224 sqm
181,45 Vermont Avenue,"Sold $390,000 in Sep 2019", , ,House: 4  1  3 ,Land size: 605 sqm
182,10 Cheshire Street,"Sold $308,000 in Sep 2019","Last Sold $208,000 in Aug 2015", ,House: 3  1  1 ,Land size: 573 sqm
183,5 Harpur Road,"Sold $340,000 in Sep 2019","Last Sold $155,000 in Feb 2000", ,House: 3  1  2 ,Land size: 775 sqm | Building size: 85 sqm
184,21 Corangamite Drive,"Sold $410,000 in Sep 2019","Last Sold $293,000 in May 2012", ,House: 3  2  3 ,Land size: 647 sqm
185,8 Oregon Avenue,"Sold $303,000 in Sep 2019","Last Sold $218,000 in Nov 2015", ,House: 3  1  ,Land size: 535 sqm
186,1 Franklyn Street,"Sold $410,000 in Sep 2019","Last Sold $280,000 in Jun 2016", ,House: 3  1  3 ,Land size: 664 sqm | Building size: 152 sqm
187,5 Raymond Grove,"Sold $255,000 in Sep 2019","Last Sold $170,000 in Jun 2015", , ,Land size: 586 sqm
188,7 Quebec Avenue,"Sold $350,000 in Sep 2019","Last Sold $236,000 in Jun 2016", ,House: 3  1  4 ,Land size: 684 sqm | Building size: 90 sqm
189,84 Cloverdale Drive,"Sold $385,000 in Sep 2019","Last Sold $310,000 in Jun 2017", ,House: 3  1  3 ,Land size: 565 sqm
190,43 Kanooka Drive,"Sold $370,000 in Sep 2019","Last Sold $305,000 in Mar 2017", ,House: 3  1  1 ,Land size: 568 sqm
191,21 Kingsley Drive,"Sold $380,500 in Sep 2019","Last Sold $234,000 in Jun 2009", ,House: 3  1  3 ,Land size: 534 sqm | Building size: 113 sqm
192,263 Plantation Road,"Sold $426,500 in Sep 2019","Last Sold $330,000 in Nov 2016", ,Townhouse: 3  2  2 ,Land size: 297 sqm
193,3 Plantation Road,"Sold $313,000 in Sep 2019","Last Sold $193,000 in Nov 2013", ,House: 3  1  2 ,Land size: 559 sqm | Building size: 104 sqm
194,5/31-33 Cranbourne Drive,"Sold $320,000 in Aug 2019","Last Sold $256,000 in Jun 2010", ,House: 2  1  1 ,Land size: 216 sqm
195,19 Goulburn Avenue,"Sold $340,000 in Aug 2019","Last Sold $165,000 in Feb 2000", ,House: 3  1  2 ,Land size: 640 sqm | Building size: 102 sqm
196,15 Glenelg Avenue,"Sold $305,000 in Aug 2019","Last Sold $228,000 in Mar 2016", ,House: 3  1  3 ,Land size: 554 sqm | Building size: 106 sqm
197,13 Brodribb Court,"Sold $350,000 in Aug 2019","Last Sold $230,000 in Jan 2015", ,House: 3  1  1 ,Land size: 640 sqm | Building size: 109 sqm
