,address,sold,last sold,rent,house_info,land_size
22,2 Ralph Court,"Sold $555,000 in May 2020","Last Sold $335,000 in Apr 2008", ,House: ,Land size: 549 sqm
23,9B Elsie Street,"Sold $570,000 in Apr 2020", , , ,Land size: 335 sqm
24,1/1a Maple Crescent,"Sold $340,000 in Apr 2020", , , ,Land size: 270 sqm
25,15 Hammersley Road,"Sold $510,000 in Apr 2020","Last Sold $291,000 in Feb 2000", ,House: 3  2  2 ,Land size: 580 sqm
26,24 Nanworen Crescent,"Sold $491,500 in Mar 2020","Last Sold $108,500 in Oct 1999", ,House: 3  1  1 ,Land size: 726 sqm
27,4/31 Libau Avenue,"Sold $272,000 in 14 Mar 2020(Auction)","Last Sold $250,000 in Sep 2018", , ,Land size: 116 sqm
28,62 Anakie Road,"Sold $405,000 in Mar 2020", , , ,Land size: 653 sqm
29,2/38 Maple Crescent,"Sold $539,000 in Mar 2020", , ,House: ,Land size: 223 sqm
30,76 Bruce Street,"Sold $489,000 in Mar 2020", , ,Townhouse: 2  2  2 ,Land size: 153 sqm
31,17 Ashleigh Crescent,"Sold $620,000 in Feb 2020", , ,House: 4  2  3 ,Land size: 673 sqm
32,31 Ozone Crescent,"Sold $518,000 in Feb 2020","Last Sold $310,000 in May 2009", ,House: 5  2  1 ,Land size: 658 sqm
33,1/180 Separation Street,"Sold $510,000 in Feb 2020","Last Sold $482,500 in Oct 2018", , ,Land size: 295 sqm
34,1/9 Deakin Street,"Sold $345,000 in Feb 2020", ,Rent $265pw in Nov 2018,House: 2  1  1 ,Land size: 289 sqm
35,71 Nicholson Crescent,"Sold $360,000 in Feb 2020","Last Sold $280,000 in Feb 2017(Auction)", ,House: 2  1  ,Land size: 749 sqm
36,1/106 Anakie Road,"Sold $419,000 in Jan 2020", ,Rent $400pw in Oct 2018,House: 3  2  2 ,Land size: 312 sqm
37,52 Furner Avenue,"Sold $461,050 in Jan 2020", , ,House: 2  2  3 ,Land size: 315 sqm
38,B/24 Thorburn Street,"Sold $422,500 in Jan 2020", , , , 
39,1/18 Yaraan Street,"Sold $550,000 in Jan 2020", , ,House: 3  2  2 ,Land size: 308 sqm
40,39 Tallinn Street,"Sold $486,000 in Jan 2020", , ,House: ,Land size: 625 sqm
41,1-2 Dena Court,"Sold $702,000 in Dec 2019","Last Sold $635,000 in Feb 2017", ,House: 4  2  2 ,Land size: 626 sqm
42,96 McClelland Street,"Sold $531,000 in 14 Dec 2019(Auction)","Last Sold $430,000 in Feb 2017", ,House: 3  1  7 ,Land size: 604 sqm | Building size: 145 sqm
43,12 Anakie Road,"Sold $370,000 in 07 Dec 2019(Auction)", , ,House: ,Land size: 651 sqm
44,12 Banfield Street,"Sold $495,000 in Dec 2019", , , ,Land size: 630 sqm
45,2/4 Levoca Court,"Sold $436,000 in Dec 2019", , , , 
46,1/28 Almana Street,"Sold $416,000 in Nov 2019","Last Sold $220,000 in Nov 2017", , ,Land size: 337 sqm
47,2/34 Roma Street,"Sold $370,000 in Oct 2019","Last Sold $315,000 in May 2017", , ,Land size: 151 sqm
48,181 Separation Street,"Sold $410,000 in Oct 2019", , ,House: 3  1  ,Land size: 631 sqm
49,20 Libau Avenue,"Sold $490,000 in Oct 2019","Last Sold $68,000 in Apr 1987", ,House: 3  1  1 ,Land size: 758 sqm
50,15 Furner Avenue,"Sold $455,000 in Oct 2019", , ,House: ,Land size: 662 sqm
51,59 Shannahan Drive,"Sold $500,000 in Oct 2019","Last Sold $124,000 in Jun 2008", ,House: 3  2  4 ,Land size: 545 sqm
52,2/23 Maple Crescent,"Sold $405,000 in Oct 2019","Last Sold $280,000 in Jul 2014", , ,Land size: 651 sqm | Building size: 98 sqm
53,32 Tallinn Street,"Sold $520,000 in Sep 2019", ,Rent $350pw in Nov 2019,House: 3  1  1 ,Land size: 704 sqm
54,52-54 Furner Avenue,"Sold $540,000 in Sep 2019","Last Sold $157,500 in Jun 2016", , ,Land size: 654 sqm
55,3/3-5 Elsie Street,"Sold $395,000 in Sep 2019","Last Sold $220,000 in Jun 2007", , ,Land size: 274 sqm | Building size: 125 sqm
56,162 Anakie Road,"Sold $437,500 in Sep 2019","Last Sold $394,000 in Jul 2017", ,House: 3  1  2 ,Land size: 554 sqm
57,142 Anakie Road,"Sold $350,000 in Sep 2019","Last Sold $76,000 in Jan 1998", ,House: 3  1  1 ,Land size: 552 sqm
58,54 Furner Avenue,"Sold $540,000 in Sep 2019","Last Sold $157,500 in Jun 2016", , ,Land size: 338 sqm
59,2/13 Roma Street,"Sold $500,000 in Sep 2019", , , , 
60,8 Jasmine Street,"Sold $480,000 in Sep 2019", ,Rent $350pw in Nov 2019,House: 3  1  2 ,Land size: 767 sqm
61,50 Furner Avenue,"Sold $530,500 in Sep 2019","Last Sold $405,000 in Nov 2015", ,House: 4  2  2 ,Land size: 449 sqm | Building size: 139 sqm
62,48 Bruce Street,"Sold $471,500 in Sep 2019", , ,Townhouse: 3  1  4 ,Land size: 342 sqm
63,9 Curtin Street,"Sold $475,555 in Aug 2019", , ,House: 3  1  2 ,Land size: 676 sqm
64,37A Yaraan Street,"Sold $530,000 in Aug 2019", , ,Townhouse: 3  2  2 ,Land size: 287 sqm
65,3 Castle Court,"Sold $510,000 in Aug 2019","Last Sold $160,000 in Feb 2000", ,House: 3  1  14 ,Land size: 778 sqm | Building size: 94 sqm
66,1 Milan Street,"Sold $400,000 in Aug 2019","Last Sold $345,000 in Oct 2016", ,Townhouse: 2  1  1 ,Land size: 228 sqm
67,2/38 Yaraan Street,"Sold $370,000 in Aug 2019","Last Sold $260,000 in Apr 2008", ,House: 2  1  1 ,Land size: 224 sqm
68,30 Ashleigh Crescent,"Sold $490,000 in Aug 2019","Last Sold $287,000 in Jun 2009", ,House: 3  1  5 ,Land size: 534 sqm | Building size: 139 sqm
69,9-11 Ralph Court,"Sold $526,000 in Aug 2019", , ,House: 3  2  2 ,Land size: 547 sqm
70,18 Curtin Street,"Sold $500,000 in 10 Aug 2019(Auction)", , ,House: 3  1  4 ,Land size: 676 sqm
71,47 Libau Avenue,"Sold $455,000 in Aug 2019","Last Sold $270,000 in Oct 2011", ,House: 3  1  6 ,Land size: 692 sqm
72,70 Mcclelland Street,"Sold $578,000 in Jul 2019","Last Sold $175,000 in Sep 2001", ,House: 4  2  4 ,Land size: 610 sqm
73,2/3 Alcona Court,"Sold $585,000 in Jul 2019","Last Sold $215,000 in Jun 2008", ,Townhouse: 5  2  3 ,Land size: 305 sqm | Building size: 228 sqm
74,26 Malcolm Street,"Sold $420,000 in 20 Jul 2019(Auction)", , ,House: 2  1  3 ,Land size: 617 sqm
75,4 Banfield Street,"Sold $445,000 in Jul 2019","Last Sold $250,001 in May 2012(Auction)", ,House: 3  1  1 ,Land size: 630 sqm | Building size: 117 sqm
76,22 Maple Crescent,"Sold $517,000 in Jul 2019","Last Sold $355,000 in Oct 2012(Auction)", ,House: 3  1  1 ,Land size: 651 sqm | Building size: 126 sqm
77,70 Nanworen Crescent,"Sold $435,000 in Jul 2019","Last Sold $223,000 in Mar 2006", ,House: 3  1  2 ,Land size: 559 sqm | Building size: 100 sqm
78,4A Tallinn Street,"Sold $365,000 in Jul 2019", ,Rent $360pw in Apr 2019,Townhouse: 2  1  1 ,Land size: 237 sqm
79,1/17 Hughes Street,"Sold $487,500 in Jul 2019", ,Rent $420pw in Jul 2019,Townhouse: 3  2  1 ,Land size: 351 sqm
80,1/6 Karlovac Court,"Sold $340,000 in Jul 2019", ,Rent $330pw in Nov 2019, ,Land size: 309 sqm
81,2/5 Alvena Court,"Sold $356,000 in Jun 2019","Last Sold $220,000 in Jan 2004", , ,Land size: 216 sqm
82,45 Libau Avenue,"Sold $518,000 in Jun 2019","Last Sold $74,000 in Apr 1991", ,House: 3  2  4 ,Land size: 646 sqm
83,2/4 Karlovac Court,"Sold $380,000 in Jun 2019","Last Sold $363,000 in Apr 2018", , ,Land size: 203 sqm
84,9a Elsie Street,"Sold $490,000 in Jun 2019", ,Rent $380pw in Aug 2015,Townhouse: 3  2  2 ,Land size: 294 sqm
85,16 Nicholson Crescent,"Sold $485,000 in Jun 2019","Last Sold $98,000 in Oct 1988", ,House: 3  2  2 ,Land size: 544 sqm
86,25 Libau Avenue,"Sold $495,000 in Jun 2019","Last Sold $310,000 in Mar 2013", ,House: 3  1  5 ,Land size: 630 sqm | Building size: 117 sqm
87,6 Yaraan Street,"Sold $462,000 in Jun 2019","Last Sold $280,000 in Mar 2011", ,House: 4  2  4 ,Land size: 630 sqm
88,1/252 Anakie Road,"Sold $265,000 in May 2019","Last Sold $245,000 in Nov 2015", ,House: 2  1  1 ,Land size: 137 sqm | Building size: 77 sqm
89,2/17 Hughes Street,"Sold $490,000 in May 2019", , ,Townhouse: 3  2  2 ,Land size: 240 sqm
90,29 Nicholson Crescent,"Sold $482,000 in May 2019", , ,House: 4  2  2 ,Land size: 735 sqm
91,3/3 Karlovac Court,"Sold $420,000 in 04 May 2019(Auction)","Last Sold $325,000 in Jun 2016", ,House: 3  2  2 ,Land size: 951 sqm | Building size: 148 sqm
92,7 Dural Court,"Sold $487,500 in 04 May 2019(Auction)","Last Sold $101,500 in Jun 1989", ,House: 3  1  2 ,Land size: 745 sqm
93,11 Ozone Crescent,"Sold $405,000 in Apr 2019", ,Rent $310pw in Aug 2018,House: 3  1  1 ,Land size: 648 sqm
94,33 Barton Street,"Sold $435,000 in Apr 2019", ,Rent $350pw in Oct 2019,House: 3  1  5 ,Land size: 650 sqm
95,26 Deakin Street,"Sold $610,000 in Apr 2019","Last Sold $409,000 in Mar 2011", ,House: 4  2  3 ,Land size: 650 sqm
96,111 Ballarat Road,"Sold $390,000 in 24 Apr 2019(Auction)","Last Sold $255,000 in Oct 2013", ,House: 2  1  1 ,Land size: 433 sqm | Building size: 135 sqm
97,44 Curtin Street,"Sold $415,000 in Apr 2019","Last Sold $195,000 in Jun 2005", ,House: 3  1  1 ,Land size: 650 sqm | Building size: 102 sqm
98,112 McClelland Street,"Sold $521,000 in Apr 2019", , ,House: 3  2  1 ,Land size: 223 sqm
99,47 Hedgeley Road,"Sold $500,000 in Apr 2019","Last Sold $125,000 in Dec 2005", ,House: 3  2  2 ,Land size: 447 sqm
100,1 Libau Avenue,"Sold $500,500 in Apr 2019", ,Rent $440pw in Apr 2019,House: 3  2  2 ,Land size: 257 sqm
101,51 Deakin Street,"Sold $420,000 in Mar 2019","Last Sold $203,800 in Aug 2007", ,House: 3  1  1 ,Land size: 660 sqm
102,1/20 Vistula Avenue,"Sold $334,000 in Mar 2019","Last Sold $285,000 in Aug 2015", , ,Land size: 408 sqm
103,6 Vistula Avenue,"Sold $447,000 in 23 Mar 2019(Auction)", ,Rent $300pw in Sep 2019,House: 3  1  3 ,Land size: 649 sqm
104,23 Furner Avenue,"Sold $510,000 in Mar 2019","Last Sold $250,000 in Mar 2008", ,House: 7  2  2 ,Land size: 668 sqm
105,7 McClelland Street,"Sold $455,000 in Mar 2019","Last Sold $354,000 in May 2016", ,House: 3  1  2 ,Land size: 640 sqm | Building size: 135 sqm
106,51 McClelland Street,"Sold $438,000 in Feb 2019","Last Sold $342,500 in Jan 2012", ,Townhouse: 3  1  4 ,Land size: 326 sqm
107,36 Alicia Street,"Sold $355,500 in Feb 2019","Last Sold $160,000 in Jul 2004", ,House: 3  1  1 ,Land size: 604 sqm | Building size: 96 sqm
108,1/41-43 Malcolm Street,"Sold $400,000 in Feb 2019", ,Rent $300pw in Jul 2014, ,Land size: 304 sqm
109,44 Bruce Street,"Sold $510,000 in Feb 2019","Last Sold $127,000 in Apr 2001", ,House: 4  1  5 ,Land size: 650 sqm
110,6a Milton Street,"Sold $360,000 in Feb 2019", , , ,Land size: 295 sqm
111,3/41-43 Malcolm Street,"Sold $440,000 in Feb 2019", ,Rent $310pw in Jul 2016, ,Land size: 254 sqm
112,8 Ozone Crescent,"Sold $495,000 in Jan 2019","Last Sold $215,000 in Jul 2003", ,House: 4  2  4 ,Land size: 645 sqm
113,2/23 Bruce Street,"Sold $486,000 in Jan 2019", ,Rent $420pw in Jun 2018,Townhouse: 3  2  2 ,Land size: 257 sqm
114,3/48 Shannahan Drive,"Sold $410,000 in Jan 2019","Last Sold $317,000 in Jan 2017", , ,Land size: 225 sqm
115,21 Kaunas Street,"Sold $530,000 in Jan 2019","Last Sold $225,000 in May 2005", ,House: 4  1  5 ,Land size: 604 sqm | Building size: 165 sqm
116,5 Thorburn Street,"Sold $428,000 in Jan 2019","Last Sold $280,000 in Jan 2011", ,House: 3  1  1 ,Land size: 400 sqm
117,1-3 Nandina Close,"Sold $700,000 in Dec 2018", , ,House: 4  2  6 ,Land size: 664 sqm
118,1/1 Blyth Street,"Sold $418,100 in Dec 2018","Last Sold $104,000 in Sep 1994", , ,Land size: 325 sqm
119,2/53 Deakin Street,"Sold $430,000 in Dec 2018", , , ,Land size: 231 sqm
120,35 Maple Crescent,"Sold $418,000 in Dec 2018", , ,House: 4  1  1 ,Land size: 702 sqm
121,13 Prestige Avenue,"Sold $705,000 in Dec 2018","Last Sold $94,800 in Nov 2002", ,House: 4  2  2 ,Land size: 616 sqm
122,1/207 Separation Street,"Sold $475,000 in Dec 2018", , ,House: 3  2  2 ,Land size: 277 sqm
123,2/40 Elsie Street,"Sold $472,000 in Nov 2018","Last Sold $240,000 in Jul 2010", , ,Land size: 331 sqm
124,29 Banfiled Street,"Sold $515,000 in Nov 2018", , , , 
125,29 Banfield Street,"Sold $515,000 in 24 Nov 2018(Auction)", ,Rent $300pw in Jan 2019,House: 3  1  1 ,Land size: 665 sqm
126,1/40 Deakin Street,"Sold $365,000 in Nov 2018", , ,House: 2  1  1 ,Land size: 261 sqm
127,2/40 Thorburn Street,"Sold $370,000 in Nov 2018","Last Sold $326,500 in Jul 2017", ,House: 2  1  2 ,Land size: 209 sqm | Building size: 115 sqm
128,152 Anakie Road,"Sold $432,000 in Nov 2018","Last Sold $345,000 in Aug 2015", ,House: 3  1  1 ,Land size: 556 sqm | Building size: 111 sqm
129,44 Alicia Street,"Sold $504,000 in Nov 2018","Last Sold $213,000 in Jul 2008", ,House: 3  1  4 ,Land size: 604 sqm | Building size: 133 sqm
130,6 Nandina Close,"Sold $520,000 in Nov 2018","Last Sold $355,000 in Apr 2007", ,House: 3  2  2 ,Land size: 554 sqm | Building size: 145 sqm
131,29 Bandfield Street,"Sold $515,000 in Nov 2018", , , , 
132,2A Alder Crescent,"Sold $320,000 in Oct 2018", , ,Townhouse: 2  1  1 ,Land size: 299 sqm
133,2/19 Tallinn Street,"Sold $460,000 in Oct 2018","Last Sold $320,000 in Dec 2009", ,Townhouse: 3  2  2 ,Land size: 335 sqm
134,4 Jasmine Street,"Sold $442,000 in Oct 2018","Last Sold $80,500 in Jan 2001", ,House: 2  1  4 ,Land size: 596 sqm
135,10 Bruce Street,"Sold $492,500 in Oct 2018","Last Sold $370,000 in Mar 2017", ,House: 3  1  3 ,Land size: 690 sqm
136,2/104 Anakie Road,"Sold $256,500 in Oct 2018", , ,House: 1  1  1 ,Land size: 210 sqm
137,29 Malinda Crescent,"Sold $481,500 in Oct 2018","Last Sold $368,000 in Feb 2016", ,House: 3  2  8 ,Land size: 652 sqm | Building size: 109 sqm
138,27 Vistula Avenue,"Sold $466,000 in Oct 2018", , ,House: 3  1  2 ,Land size: 604 sqm
139,2/25 Maple Crescent,"Sold $420,000 in Oct 2018","Last Sold $308,000 in May 2015", , ,Land size: 225 sqm
140,167 Thompson Road,"Sold $482,000 in Sep 2018","Last Sold $226,000 in Jun 2008", ,House: 4  1  3 ,Land size: 700 sqm | Building size: 185 sqm
141,8 Amaroo Court,"Sold $423,000 in Sep 2018","Last Sold $300,000 in Jul 2014(Auction)", ,House: 3  1  5 ,Land size: 656 sqm
142,17 Jabone Terrace,"Sold $507,500 in 15 Sep 2018(Auction)", , ,House: 4  1  2 ,Land size: 641 sqm
143,27 Ozone Crescent,"Sold $590,000 in Sep 2018", , ,House: 4  2  2 ,Land size: 647 sqm
144,25 Tallinn Street,"Sold $495,000 in Sep 2018","Last Sold $70,000 in Oct 2002", ,House: 4  1  2 ,Land size: 623 sqm
145,73 Malinda Crescent,"Sold $255,000 in Sep 2018","Last Sold $175,000 in Dec 2011", , ,Land size: 545 sqm
146,37 Elsie Street,"Sold $430,000 in 08 Sep 2018(Auction)", , ,House: 3  1  4 ,Land size: 617 sqm
147,1/86 Anakie Road,"Sold $425,000 in Sep 2018","Last Sold $116,000 in Dec 2009", ,Townhouse: 3  2  2 ,Land size: 318 sqm
148,1/19 Ozone Crescent,"Sold $367,000 in Sep 2018","Last Sold $59,000 in Oct 1986", , ,Land size: 242 sqm
149,11 Bellavista Road,"Sold $705,000 in Sep 2018","Last Sold $400,000 in Jul 2007", ,House: 4  2  2 ,Land size: 666 sqm
150,2/8 Hughes Street,"Sold $435,000 in Aug 2018", , ,House: 2  1  1 ,Land size: 164 sqm
151,52 Hedgeley Road,"Sold $700,000 in 25 Aug 2018(Auction)","Last Sold $175,000 in Nov 2005", ,House: 4  2  6 ,Land size: 756 sqm | Building size: 7014 sqm
152,2/69 Malinda Crescent,"Sold $393,000 in Aug 2018","Last Sold $283,500 in Jun 2013", ,House: 2  1  2 ,Land size: 371 sqm | Building size: 123 sqm
153,23 Wattlepark Avenue Bell Park 3215,"Sold $492,500 in Aug 2018", , ,House: 3  1  6 , 
154,23 Wattlepark Avenue,"Sold $492,500 in Aug 2018","Last Sold $115,500 in Oct 1994", ,House: 3  ,Land size: 646 sqm
155,13 Dena Court,"Sold $648,000 in 04 Aug 2018(Auction)","Last Sold $510,000 in May 2015", ,House: 4  2  2 ,Land size: 540 sqm
156,60 Anakie Road,"Sold $507,500 in Jul 2018","Last Sold $245,000 in Nov 2012", ,House: 3  2  6 ,Land size: 652 sqm
157,1/32 Vistula Avenue,"Sold $391,000 in Jul 2018","Last Sold $323,500 in Aug 2016", , ,Land size: 249 sqm
158,92/28-36 Barton Street,"Sold $365,000 in Jul 2018", , , , 
159,7 Narebar Street,"Sold $415,500 in Jul 2018","Last Sold $266,000 in Feb 2010", ,House: 3  2  2 ,Land size: 255 sqm | Building size: 113 sqm
160,161 Separation Street,"Sold $436,000 in Jul 2018","Last Sold $81,000 in Apr 2001", ,House: 3  1  2 ,Land size: 640 sqm | Building size: 145 sqm
161,58 Thorburn Street,"Sold $475,000 in Jul 2018", ,Rent $360pw in Oct 2018,House: 3  1  5 ,Land size: 630 sqm
162,34 Shannahan Drive,"Sold $332,100 in Jul 2018", ,Rent $245pw in Feb 2014, ,Land size: 320 sqm
163,1/24 Hughes Street,"Sold $346,500 in Jun 2018","Last Sold $290,000 in Mar 2015", , ,Land size: 276 sqm | Building size: 105 sqm
164,10 Viola Close,"Sold $705,000 in 23 Jun 2018(Auction)","Last Sold $135,000 in Mar 2004", ,House: 4  2  4 ,Land size: 670 sqm | Building size: 240 sqm
165,7 Viola Close,"Sold $705,000 in Jun 2018","Last Sold $577,500 in Jul 2014", ,House: 4  2  2 ,Land size: 673 sqm | Building size: 253 sqm
166,2 Narebar Street,"Sold $401,000 in Jun 2018","Last Sold $250,000 in Oct 2008", ,House: 3  1  2 ,Land size: 614 sqm
167,6/1 Alcona Court,"Sold $150,000 in Jun 2018", , , ,Land size: 123 sqm
168,45 Prestige Avenue,"Sold $760,000 in 02 Jun 2018(Auction)","Last Sold $107,000 in Mar 2003", ,House: 3  2  2 ,Land size: 748 sqm
169,40A Shannahan Drive,"Sold $183,000 in May 2018", ,Rent $395pw in Aug 2019, ,Land size: 308 sqm
170,5/1 Alcona Court,"Sold $145,500 in May 2018","Last Sold $135,000 in Feb 2017", , ,Land size: 109 sqm
171,4 Nambet Court,"Sold $463,000 in May 2018","Last Sold $88,000 in Feb 2000", ,House: 4  2  2 ,Land size: 699 sqm
172,17 Malcolm Street,"Sold $462,000 in May 2018","Last Sold $290,000 in Dec 2011", ,House: 3  2  3 ,Land size: 626 sqm | Building size: 131 sqm
173,49 Bruce Street,"Sold $400,000 in May 2018","Last Sold $265,000 in Nov 2014", ,House: 3  1  2 ,Land size: 333 sqm
174,3 Blyth Street,"Sold $472,500 in May 2018", , ,House: 3  1  1 ,Land size: 692 sqm
175,105 Ballarat Road,"Sold $450,000 in Apr 2018","Last Sold $267,000 in Mar 2012", ,House: 3  1  1 ,Land size: 697 sqm | Building size: 122 sqm
176,1/3 Elsie Street,"Sold $421,000 in Apr 2018","Last Sold $175,000 in Jun 2001", , ,Land size: 243 sqm
177,2/4 Blyth Street,"Sold $435,000 in Mar 2018", ,Rent $340pw in Feb 2016,Townhouse: 3  1  2 ,Land size: 233 sqm
178,34 Blyth Street,"Sold $450,000 in Mar 2018", , , , 
179,3/4 Blyth Street,"Sold $450,000 in Mar 2018", ,Rent $380pw in Jan 2016, ,Land size: 285 sqm
180,30 Willow Crescent,"Sold $435,000 in Mar 2018", ,Rent $330pw in Oct 2019,House: 4  2  1 ,Land size: 678 sqm
181,3/211 Separation Street,"Sold $363,000 in Mar 2018","Last Sold $272,000 in Apr 2013", , ,Land size: 251 sqm | Building size: 109 sqm
182,3/12 Castle Court,"Sold $389,000 in Mar 2018", ,Rent $350pw in May 2016, ,Land size: 249 sqm
183,2/12 Castle Court,"Sold $389,000 in Mar 2018", ,Rent $370pw in May 2016, ,Land size: 197 sqm
184,Lot 2 38-46 Shannahan Drive,"Sold $165,000 in Mar 2018", , , , 
185,10 Roma Street,"Sold $485,000 in Mar 2018", , ,House: 3  1  2 ,Land size: 651 sqm
186,3 Alvena Court,"Sold $408,000 in Mar 2018","Last Sold $269,000 in Apr 2013", ,House: 3  1  1 ,Land size: 664 sqm | Building size: 120 sqm
187,12 Roma Street,"Sold $380,000 in Mar 2018","Last Sold $271,000 in Aug 2010(Auction)", ,House: 1  1  1 ,Land size: 650 sqm | Building size: 80 sqm
188,12 Ashleigh Crescent,"Sold $435,000 in Feb 2018","Last Sold $255,000 in Oct 2008", ,House: 3  1  1 ,Land size: 585 sqm
189,5 Almana Street,"Sold $490,000 in 24 Feb 2018(Auction)","Last Sold $62,000 in Dec 1995", ,House: 3  1  1 ,Land size: 613 sqm
190,27 Ralph Court,"Sold $550,000 in Feb 2018","Last Sold $127,000 in Jan 2007", ,House: 4  2  2 ,Land size: 573 sqm
191,28 Hedgeley Road,"Sold $690,000 in Feb 2018","Last Sold $130,000 in Jun 2004", ,House: 4  2  5 ,Land size: 602 sqm
192,61 Mcclelland Street,"Sold $520,000 in Feb 2018","Last Sold $392,000 in Dec 2015", ,House: 3  1  1 ,Land size: 781 sqm
193,Lot 5 38-46 Shannahan Drive,"Sold $180,000 in Feb 2018", , , , 
194,7 Thorburn Street,"Sold $470,000 in Feb 2018","Last Sold $410,000 in Mar 2016", ,Townhouse: 3  2  1 ,Land size: 218 sqm
195,9b McClelland Street,"Sold $418,000 in Jan 2018", , ,Townhouse: 3  2  2 , 
196,2B Alder Crescent,"Sold $362,000 in Jan 2018", ,Rent $370pw in Mar 2020,Townhouse: 2  1  1 ,Land size: 147 sqm
197,1/104 Anakie Road,"Sold $375,000 in Jan 2018", ,Rent $320pw in Oct 2017, ,Land size: 314 sqm
198,159 Thompson Road,"Sold $365,000 in Jan 2018","Last Sold $135,000 in Aug 2011", ,House: 3  1  1 ,Land size: 466 sqm | Building size: 93 sqm
199,69 Hughes Street,"Sold $422,000 in Jan 2018","Last Sold $135,158 in May 2012", ,Townhouse: 3  2  2 ,Land size: 256 sqm
200,1/23 Bruce Street,"Sold $397,500 in Jan 2018", , , ,Land size: 292 sqm
201,16 Willow Crescent,"Sold $380,000 in Jan 2018","Last Sold $205,000 in Apr 2005", ,House: 3  1  ,Land size: 651 sqm
202,52 Deakin Street,"Sold $435,000 in Dec 2017","Last Sold $367,000 in Jun 2016", ,House: 5  2  1 ,Land size: 650 sqm | Building size: 185 sqm
203,1/17 Curtin Street,"Sold $305,000 in Dec 2017","Last Sold $260,000 in May 2012", ,Townhouse: 3  1  3 ,Land size: 329 sqm
204,141 Ballarat Road,"Sold $405,000 in Dec 2017","Last Sold $300,000 in Oct 2013", , ,Land size: 329 sqm | Building size: 87 sqm
205,63 Libau Avenue,"Sold $486,000 in Dec 2017","Last Sold $320,000 in Oct 2013", ,House: 3  1  6 ,Land size: 604 sqm | Building size: 126 sqm
206,28 Malcolm Street,"Sold $375,000 in 16 Dec 2017(Auction)", , ,House: 2  1  3 ,Land size: 617 sqm
207,2/28 Almana Street,"Sold $436,000 in Dec 2017", , ,House: 3  2  1 ,Land size: 304 sqm
208,7 Hillside Court,"Sold $427,500 in Dec 2017","Last Sold $100,000 in Feb 1999", ,House: 3  2  2 ,Land size: 646 sqm
209,10 Dena Court,"Sold $650,000 in Dec 2017","Last Sold $186,000 in Jun 2009", ,House: 4  2  4 ,Land size: 569 sqm
210,A/4A Milan Street,"Sold $345,000 in Dec 2017", , ,Townhouse: 2  1  1 , 
211,138 Separation Street,"Sold $365,000 in Dec 2017","Last Sold $290,000 in May 2014", ,House: 3  2  2 ,Land size: 399 sqm
