,address,sold,last sold,rent,house_info,land_size
38,25 Orr Street,"Sold $715,000 in Mar 2019","Last Sold $430,000 in Apr 2013",Rent $385pw in Jul 2020,House: 3  1  3 ,Land size: 697 sqm | Building size: 134 sqm
39,7 Breguet Street,"Sold $575,000 in Feb 2019","Last Sold $410,000 in Feb 2010", ,Townhouse: 3  2  2 ,Land size: 300 sqm
40,8 Evelyn Street,"Sold $920,000 in Feb 2019","Last Sold $299,000 in Jun 2007", ,House: 4  2  2 ,Land size: 695 sqm | Building size: 150 sqm
41,6 Grundell Close,"Sold $575,000 in Feb 2019","Last Sold $393,000 in Nov 2014", ,House: 3  1  2 ,Land size: 482 sqm
42,288 Autumn Street,"Sold $790,000 in Jan 2019","Last Sold $620,000 in Aug 2016(Auction)", ,House: 3  2  1 ,Land size: 700 sqm | Building size: 160 sqm
43,2/2 Wimmera Avenue,"Sold $372,000 in Jan 2019","Last Sold $179,000 in May 2009",Rent $280pw in Jan 2017, ,Land size: 79 sqm
44,9 Orr Street,"Sold $765,000 in Jan 2019","Last Sold $58,000 in Sep 1985", ,House: 4  1  1 ,Land size: 697 sqm
45,16 Douglass Street,"Sold $891,000 in Dec 2018","Last Sold $363,000 in Jun 2009", ,House: 4  2  1 ,Land size: 651 sqm | Building size: 190 sqm
46,5/13 Manifold Street,"Sold $280,000 in Dec 2018","Last Sold $210,000 in Jun 2015",Rent $235pw in Sep 2015, ,Land size: 66 sqm
47,38 Sydenham Avenue,"Sold $780,000 in 08 Dec 2018(Auction)","Last Sold $354,000 in Feb 2005", ,House: 4  2  2 ,Land size: 613 sqm
48,2/15 bostock avenue,"Sold $331,000 in Nov 2018","Last Sold $260,000 in Oct 2010",Rent $240pw in Nov 2009, ,Land size: 136 sqm
49,15 Herne Street,"Sold $643,000 in Nov 2018", ,Rent $340pw in Nov 2019,House: 3  1  2 ,Land size: 666 sqm
50,33 Girton Crescent,"Sold $1,550,000 in Nov 2018","Last Sold $320,000 in Aug 2003",Rent $285pw in Mar 2012,House: 4  3  2 ,Land size: 650 sqm
51,41 Volum Street,"Sold $1,450,000 in Nov 2018","Last Sold $248,550 in Apr 2007", ,House: 4  2  1 ,"Land size: 1,109 sqm"
52,56 Minerva Road,"Sold $904,000 in 10 Nov 2018(Auction)","Last Sold $255,000 in Dec 2002", ,House: 3  2  4 ,Land size: 873 sqm | Building size: 176 sqm
53,55 Shannon Avenue,"Sold $700,015 in Nov 2018","Last Sold $520,000 in Apr 2016",Rent $480pw in Dec 2011,House: 4  2  2 ,Land size: 522 sqm | Building size: 169 sqm
54,1/27 Roxby Street,"Sold $735,000 in Nov 2018","Last Sold $450,000 in Mar 2013",Rent $550pw in Apr 2019,Townhouse: 3  2  2 ,Land size: 204 sqm
55,55 Sydenham Avenue,"Sold $730,000 in Oct 2018","Last Sold $470,000 in Apr 2006",Rent $500pw in Jun 2019,House: 4  2  1 ,Land size: 664 sqm | Building size: 166 sqm
56,8/197 CHURCH Street,"Sold $205,000 in Oct 2018","Last Sold $111,000 in Jun 2007",Rent $210pw in Nov 2018, ,Land size: 47 sqm
57,1 Bostock Avenue,"Sold $1,060,000 in 03 Oct 2018(Auction)","Last Sold $180,000 in Nov 2000", ,House: 4  2  3 ,Land size: 510 sqm
58,233 Autumn Street,"Sold $940,000 in Sep 2018","Last Sold $376,000 in Oct 2013(Auction)", ,House: 4  4  2 ,Land size: 602 sqm | Building size: 115 sqm
59,9 Purrumbete Avenue,"Sold $1,400,000 in 15 Sep 2018(Auction)","Last Sold $1,087,500 in May 2015", ,House: 5  3  2 ,Land size: 966 sqm | Building size: 298 sqm
60,54 Calder Street,"Sold $781,000 in 15 Sep 2018(Auction)","Last Sold $417,500 in Jul 2011",Rent $430pw in Oct 2018,House: 3  1  1 ,Land size: 675 sqm
61,3/27 Roxby Street,"Sold $735,000 in Sep 2018","Last Sold $427,000 in May 2010",Rent $390pw in Dec 2008,Townhouse: 3  2  2 ,Land size: 227 sqm
62,17 Narmbool Street,"Sold $972,500 in Aug 2018","Last Sold $435,000 in Aug 2004", ,House: 4  2  2 ,Land size: 847 sqm
63,13 Strachan Avenue,"Sold $1,277,000 in Aug 2018","Last Sold $88,000 in Jul 1986",Rent $500pw in Jun 2019,House: 3  3  3 ,Land size: 928 sqm
64,3 Merton Grove,"Sold $420,000 in Aug 2018", ,Rent $260pw in Oct 2018,House: 2  1  ,Land size: 442 sqm
65,1/3 Merton Grove,"Sold $420,000 in 11 Aug 2018(Auction)","Last Sold $60,000 in Feb 1992", ,House: 2  1  ,"Land size: 1,248 sqm"
66,8 Herne Street,"Sold $720,000 in Aug 2018", ,Rent $350pw in Sep 2018,House: 3  1  1 ,Land size: 678 sqm
67,265 Autumn Street,"Sold $670,000 in 04 Aug 2018(Auction)","Last Sold $475,000 in Nov 2015",Rent $380pw in Mar 2017,House: 4  1  1 ,Land size: 615 sqm | Building size: 138 sqm
68,3 Airey Avenue,"Sold $664,000 in Jul 2018","Last Sold $90,000 in Jun 1993", ,House: 3  1  2 ,Land size: 504 sqm
69,1/215 Church Street,"Sold $360,000 in Jul 2018","Last Sold $270,000 in Nov 2011(Auction)",Rent $275pw in Feb 2018,Townhouse: 2  1  1 ,Land size: 490 sqm
70,4/40 Lascelles Avenue,"Sold $420,000 in Jul 2018","Last Sold $117,000 in Jul 1999",Rent $295pw in May 2017, ,Land size: 206 sqm | Building size: 105 sqm
71,60 Minerva Road,"Sold $615,000 in Jun 2018","Last Sold $201,000 in Jul 2005", ,House: 3  1  2 ,Land size: 243 sqm
72,4/40-42 Calder Street,"Sold $305,000 in Jun 2018","Last Sold $245,000 in Nov 2016", , ,Land size: 88 sqm
73,11 Malvern Grove,"Sold $575,000 in 02 Jun 2018(Auction)","Last Sold $306,500 in Jan 2008",Rent $305pw in Jun 2012,House: 3  1  1 ,Land size: 581 sqm
74,2 Manifold Street,"Sold $676,000 in May 2018", ,Rent $320pw in Aug 2018,House: 4  2  5 ,Land size: 721 sqm
75,3/9 Manifold Street,"Sold $280,000 in May 2018","Last Sold $79,000 in Apr 2000",Rent $290pw in May 2019, ,Land size: 64 sqm
76,259 Autumn Street,"Sold $825,000 in May 2018","Last Sold $470,000 in Feb 2000", ,House: 3  2  2 ,Land size: 608 sqm
77,5/197 Church Street,"Sold $227,000 in May 2018","Last Sold $177,000 in Feb 2014",Rent $220pw in Jan 2017,House: 1  1  1 ,Land size: 47 sqm
78,3/22 Roxby Street,"Sold $360,000 in May 2018","Last Sold $75,000 in Sep 1996", , ,Land size: 77 sqm
79,9 Bostock Avenue,"Sold $695,000 in May 2018","Last Sold $210,000 in Jan 2001",Rent $400pw in Sep 2019,House: 3  2  1 ,Land size: 614 sqm
80,24 Girton Crescent,"Sold $1,287,000 in Apr 2018","Last Sold $663,500 in Jun 2010", ,House: 3  2  1 ,Land size: 769 sqm
81,16 Wimmera Avenue,"Sold $815,000 in 14 Apr 2018(Auction)","Last Sold $590,000 in Oct 2015", ,House: 3  2  2 ,Land size: 663 sqm
82,1 Central Avenue,"Sold $940,000 in 10 Apr 2018(Auction)","Last Sold $233,000 in Mar 1999", ,House: 3  2  2 ,Land size: 643 sqm
83,2B Minerva Road,"Sold $519,000 in Apr 2018", , ,Townhouse: 3  2  1 ,Land size: 162 sqm
84,55 Lascelles Avenue,"Sold $632,000 in Apr 2018","Last Sold $455,000 in Feb 2015(Auction)",Rent $215pw in Oct 2005,House: 3  1  2 ,Land size: 650 sqm | Building size: 104 sqm
85,26 Sydenham Avenue,"Sold $910,000 in Mar 2018","Last Sold $450,000 in Mar 2011", , ,Land size: 380 sqm
86,235 Autumn Street,"Sold $580,000 in Mar 2018","Last Sold $322,500 in Feb 2009",Rent $350pw in Jan 2017,House: 3  1  2 ,Land size: 604 sqm | Building size: 147 sqm
87,1 Lascelles Avenue,"Sold $540,000 in Mar 2018", ,Rent $420pw in Jan 2019,House: 3  1  1 ,Land size: 490 sqm
88,19 Strachan Avenue,"Sold $1,405,000 in Mar 2018","Last Sold $190,000 in May 1998", ,House: 2  2  1 ,Land size: 228 sqm
89,5 Lascelles Avenue,"Sold $536,000 in Mar 2018","Last Sold $190,000 in May 2002",Rent $270pw in Jan 2018,House: 1  1  1 ,Land size: 483 sqm
90,4/9 Manifold Street,"Sold $293,000 in Mar 2018","Last Sold $162,500 in Jul 2004",Rent $175pw in Jan 2008, ,Land size: 64 sqm
91,6 Purrumbete Avenue,"Sold $1,565,000 in Mar 2018","Last Sold $975,000 in Jun 2014",Rent $700pw in Jul 2018,House: 5  3  3 ,Land size: 994 sqm
92,181 Church Street,"Sold $605,000 in Mar 2018","Last Sold $88,000 in Nov 1994", ,House: 2  1  2 ,Land size: 627 sqm
93,2/10 Oliver Street,"Sold $247,500 in Mar 2018","Last Sold $192,500 in Mar 2009",Rent $280pw in May 2018, ,Land size: 62 sqm
94,2b Evelyn Street,"Sold $540,000 in Feb 2018","Last Sold $419,000 in Oct 2012",Rent $380pw in Oct 2015,House: 3  2  4 ,Land size: 307 sqm
95,209 Church Street,"Sold $557,000 in Feb 2018","Last Sold $136,000 in Nov 2001", ,House: 3  1  5 ,Land size: 780 sqm
96,1/346 Aberdeen Street,"Sold $725,000 in Jan 2018", ,Rent $480pw in Nov 2016,Townhouse: 4  2  2 ,Land size: 325 sqm
97,2/43 Shannon Avenue,"Sold $410,000 in Jan 2018","Last Sold $360,000 in Sep 2014",Rent $375pw in Sep 2016,Townhouse: 3  1  2 ,Land size: 210 sqm
98,13 Orr Street,"Sold $756,000 in 23 Dec 2017(Auction)","Last Sold $373,250 in Aug 2011",Rent $380pw in Dec 2019,House: 3  1  1 ,Land size: 697 sqm
99,2/8 Orr Street,"Sold $255,000 in Dec 2017","Last Sold $179,500 in Mar 2011",Rent $300pw in Jan 2020, ,Land size: 61 sqm
100,5/211-213 Church Street,"Sold $385,000 in Dec 2017", , , ,Land size: 280 sqm
101,179 Church Street,"Sold $510,000 in Dec 2017","Last Sold $451,200 in Jun 2016",Rent $335pw in Jan 2019,House: 3  1  3 ,Land size: 670 sqm | Building size: 119 sqm
102,128 Minerva Road,"Sold $600,000 in 16 Dec 2017(Auction)","Last Sold $415,000 in Nov 2015", ,House: 4  2  2 ,Land size: 627 sqm
103,1/6 Strachan Avenue,"Sold $347,000 in Dec 2017","Last Sold $66,000 in Feb 2000",Rent $350pw in Jul 2019, ,Land size: 83 sqm
104,65 Sydenham Avenue,"Sold $791,000 in 16 Dec 2017(Auction)","Last Sold $420,000 in Apr 2012",Rent $395pw in Apr 2012,House: 3  1  3 ,Land size: 666 sqm
105,11A Manifold Street,"Sold $626,000 in Dec 2017","Last Sold $532,000 in Nov 2015",Rent $460pw in Jan 2019,House: 3  2  1 ,Land size: 259 sqm | Building size: 126 sqm
106,39 Girton Crescent,"Sold $890,000 in 09 Dec 2017(Auction)","Last Sold $185,000 in Oct 2000", ,House: 5  2  2 ,Land size: 646 sqm
107,17 Orr Street,"Sold $1,400,000 in 09 Dec 2017(Auction)","Last Sold $512,500 in May 2007", ,House: 4  3  3 ,Land size: 697 sqm
108,6 Central Avenue,"Sold $665,000 in Dec 2017","Last Sold $470,000 in May 2011(Auction)",Rent $350pw in Jun 2012,House: 3  1  1 ,Land size: 627 sqm
109,32 Volum Street,"Sold $1,925,000 in 04 Dec 2017(Auction)","Last Sold $710,000 in Sep 2009", ,House: 6  3  2 ,"Land size: 1,105 sqm | Building size: 388 sqm"
110,3 Girton Crescent,"Sold $950,000 in Dec 2017", , ,House: 4  3  2 ,Land size: 651 sqm
111,14 Merton Grove,"Sold $620,000 in 02 Dec 2017(Auction)","Last Sold $512,000 in Nov 2015", ,House: 3  1  1 ,Land size: 363 sqm
112,58 Minerva Road,"Sold $1,600,000 in 02 Dec 2017(Auction)","Last Sold $520,000 in Jul 2013", ,House: 4  2  3 ,Land size: 966 sqm | Building size: 137 sqm
113,1/168 Minerva Road,"Sold $515,000 in 18 Nov 2017(Auction)","Last Sold $407,500 in Oct 2012",Rent $350pw in Jul 2013,Townhouse: 2  2  1 ,Land size: 201 sqm
114,245 Shannon Avenue,"Sold $590,000 in 16 Nov 2017(Auction)", , ,House: 3  2  2 ,Land size: 636 sqm
115,1/17 Lascelles Avenue,"Sold $343,000 in Nov 2017","Last Sold $239,000 in Oct 2010",Rent $310pw in Aug 2019,Townhouse: 2  1  1 ,Land size: 977 sqm
116,1/108 Minerva Road,"Sold $410,000 in Nov 2017","Last Sold $326,000 in Nov 2015",Rent $300pw in Sep 2015, ,Land size: 292 sqm
117,22 Malvern Grove,"Sold $651,000 in Oct 2017","Last Sold $85,000 in Jul 2014",Rent $320pw in Feb 2018,House: 3  1  1 ,Land size: 598 sqm
118,24 Calder Street,"Sold $1,100,000 in 27 Oct 2017(Auction)","Last Sold $260,000 in Sep 2006", ,House: 5  2  2 ,Land size: 676 sqm
119,4 Purrumbete Avenue,"Sold $1,260,000 in Oct 2017", , ,House: 3  3  2 ,Land size: 994 sqm
120,3/10 Volum Street,"Sold $250,000 in Oct 2017","Last Sold $195,000 in Jul 2009",Rent $250pw in Apr 2016,House: 2  1  1 ,Land size: 62 sqm
121,47 Sydenham Avenue,"Sold $782,500 in Oct 2017","Last Sold $620,000 in Dec 2013",Rent $510pw in Jul 2020,House: 3  2  2 ,Land size: 526 sqm
122,3/63 Calder Street,"Sold $225,000 in Oct 2017","Last Sold $202,000 in May 2014",Rent $220pw in Apr 2016,House: 1  1  1 ,Land size: 557 sqm
123,2/12 Herne Street,"Sold $707,000 in Sep 2017","Last Sold $126,711 in Nov 2013",Rent $550pw in Oct 2019,Townhouse: 4  2  2 ,Land size: 369 sqm
124,12 Minerva Road,"Sold $627,000 in Sep 2017", , ,House: 3  1  2 ,Land size: 806 sqm
125,340A Aberdeen Street,"Sold $740,000 in Sep 2017", , ,Townhouse: 3  2  2 ,Land size: 331 sqm
126,16 Strachan Avenue,"Sold $1,640,000 in 09 Sep 2017(Auction)","Last Sold $660,000 in Nov 2011", ,House: 3  2  2 ,"Land size: 1,061 sqm"
127,9 Trewheela Avenue,"Sold $612,000 in Aug 2017", , ,House: 3  2  2 ,Land size: 244 sqm
128,4 Trewheela Avenue,"Sold $540,000 in 21 Aug 2017(Auction)","Last Sold $342,000 in Sep 2011",Rent $380pw in Mar 2020,House: 3  1  3 ,Land size: 602 sqm
129,6/17 Lascelles Avenue,"Sold $250,000 in Aug 2017", ,Rent $240pw in Jul 2012, ,Land size: 86 sqm | Building size: 73 sqm
130,27 Herne Street,"Sold $578,000 in 29 Jul 2017(Auction)","Last Sold $375,000 in Oct 2010",Rent $380pw in Nov 2019,House: 3  1  1 ,Land size: 504 sqm
131,1/320 Aberdeen Street,"Sold $180,000 in Jul 2017", ,Rent $300pw in Nov 2013, ,Land size: 176 sqm
132,247 Autumn Street,"Sold $667,000 in 15 Jul 2017(Auction)","Last Sold $121,000 in Aug 1998",Rent $440pw in Sep 2017,House: 4  2  1 ,Land size: 650 sqm
133,1/14 Airey Avenue,"Sold $305,000 in Jul 2017","Last Sold $240,000 in Apr 2012",Rent $265pw in Sep 2016, ,Land size: 176 sqm
134,1/63 Calder Street,"Sold $220,000 in Jun 2017","Last Sold $201,000 in Dec 2013",Rent $235pw in Jul 2016,House: 1  1  1 ,Land size: 558 sqm
135,282 Autumn Street,"Sold $852,500 in 03 Jun 2017(Auction)","Last Sold $243,023 in Aug 2002", ,House: 4  2  2 ,Land size: 579 sqm | Building size: 188 sqm
136,3/175 Church Street,"Sold $353,000 in Jun 2017", , ,Townhouse: 2  1  2 ,Land size: 211 sqm
137,22 Girton Crescent,"Sold $1,126,000 in 29 Apr 2017(Auction)","Last Sold $675,000 in Oct 2012", ,House: 5  2  3 ,Land size: 590 sqm
138,9 Central Avenue,"Sold $490,000 in 29 Apr 2017(Auction)","Last Sold $327,500 in Nov 2012", ,House: 2  1  1 ,Land size: 419 sqm
139,32 Girton Crescent,"Sold $1,070,000 in Apr 2017","Last Sold $808,000 in Nov 2010(Auction)", ,House: 5  2  2 ,Land size: 650 sqm | Building size: 280 sqm
140,1/211 Church Street,"Sold $329,000 in Apr 2017", ,Rent $310pw in Jun 2017,House: 2  1  1 , 
141,1/9 Roxby Street,"Sold $335,000 in Apr 2017","Last Sold $192,000 in Jul 2004",Rent $300pw in May 2017, ,Land size: 97 sqm
142,20 Girton Crescent,"Sold $980,000 in 08 Apr 2017(Auction)","Last Sold $790,000 in Aug 2013",Rent $510pw in Jun 2013,House: 3  2  1 ,Land size: 589 sqm | Building size: 226 sqm
143,12 Trewheela Avenue,"Sold $790,000 in Apr 2017","Last Sold $290,000 in Nov 2006", , ,Land size: 524 sqm
144,292B Autumn Street,"Sold $585,000 in Mar 2017","Last Sold $205,000 in Jan 2015", , ,Land size: 311 sqm
145,11 Airey Avenue,"Sold $317,000 in 25 Mar 2017(Auction)", , , ,Land size: 244 sqm
146,167 Church Street,"Sold $420,000 in Mar 2017", , ,House: 2  1  1 ,Land size: 398 sqm
147,24 Orr Street,"Sold $836,500 in Mar 2017","Last Sold $310,000 in May 2009", ,House: 3  2  3 ,Land size: 643 sqm | Building size: 135 sqm
148,6 Silk Avenue,"Sold $465,000 in Feb 2017","Last Sold $370,000 in Oct 2007",Rent $380pw in May 2017,House: 2  2  1 ,Land size: 290 sqm
149,3 Trewheela Avenue,"Sold $700,000 in Feb 2017","Last Sold $677,500 in Sep 2014(Auction)", ,House: 6  2  5 ,"Land size: 1,033 sqm"
150,33 Calder Street,"Sold $727,500 in Feb 2017","Last Sold $610,000 in Sep 2014",Rent $165pw in Feb 2005,House: 3  2  2 ,Land size: 428 sqm
151,2/165 Church Street,"Sold $345,000 in Feb 2017", ,Rent $330pw in Mar 2016,Townhouse: 2  2  1 ,Land size: 178 sqm
152,25 Girton Crescent,"Sold $755,000 in Jan 2017","Last Sold $710,000 in Oct 2013",Rent $450pw in May 2015,House: 3  1  1 ,Land size: 680 sqm | Building size: 147 sqm
153,2/40-42 Calder Street,"Sold $248,000 in Dec 2016", ,Rent $325pw in Aug 2019, ,Land size: 87 sqm
154,1 Oliver Street,"Sold $884,000 in Dec 2016","Last Sold $770,000 in Dec 2013", ,House: 4  2  3 ,Land size: 719 sqm | Building size: 253 sqm
155,2/27 Roxby Street,"Sold $625,000 in Dec 2016","Last Sold $410,000 in Dec 2009",Rent $390pw in Nov 2009,Townhouse: 3  2  2 ,Land size: 230 sqm | Building size: 18 sqm
156,39 Lascelles Avenue,"Sold $567,000 in Dec 2016", ,Rent $345pw in Jun 2019,House: 3  1  2 ,Land size: 608 sqm | Building size: 121 sqm
157,5/1-3 Roxby Street,"Sold $336,000 in Dec 2016","Last Sold $255,000 in Nov 2010",Rent $330pw in Feb 2020, ,Land size: 102 sqm
158,197 Shannon Avenue,"Sold $940,000 in Dec 2016","Last Sold $375,000 in Jun 2006", , ,Land size: 339 sqm
159,28 Sydenham Avenue,"Sold $825,000 in 29 Nov 2016(Auction)","Last Sold $125,000 in Nov 1999", ,House: 4  2  2 ,Land size: 599 sqm
160,217 Church Street,"Sold $380,000 in Nov 2016", ,Rent $400pw in Feb 2020,House: 3  1  2 ,Land size: 435 sqm
161,5/362-364 Aberdeen Street,"Sold $280,000 in Nov 2016","Last Sold $83,500 in May 1997",Rent $160pw in Nov 2004, ,Land size: 127 sqm
162,12 Purrumbete Avenue,"Sold $750,000 in Nov 2016", ,Rent $280pw in Nov 2013,House: 3  1  1 ,Land size: 995 sqm
163,12 Malvern Grove,"Sold $400,000 in Nov 2016","Last Sold $256,000 in Mar 2005", ,House: 3  ,Land size: 619 sqm | Building size: 115 sqm
164,12 Strachan Avenue,"Sold $910,125 in Nov 2016","Last Sold $382,000 in Nov 2004", ,House: 4  2  ,"Land size: 1,061 sqm | Building size: 205 sqm"
165,4/6 Strachan Avenue,"Sold $262,000 in Nov 2016","Last Sold $206,000 in Jul 2013",Rent $300pw in Feb 2017,House: 2  1  1 ,Land size: 66 sqm | Building size: 66 sqm
166,3/165 Church Street,"Sold $360,000 in Nov 2016", ,Rent $350pw in Mar 2017,Townhouse: 2  2  1 ,Land size: 169 sqm
167,22 Lascelles Avenue,"Sold $870,000 in Oct 2016","Last Sold $350,000 in Dec 2012",Rent $270pw in Jan 2013,House: 4  3  1 ,Land size: 626 sqm | Building size: 222 sqm
168,241 Shannon Avenue,"Sold $420,000 in 08 Oct 2016(Auction)","Last Sold $273,000 in Feb 2008",Rent $355pw in Oct 2018,House: 3  1  1 ,Land size: 621 sqm
169,13 Longview Avenue,"Sold $1,083,800 in Oct 2016","Last Sold $505,000 in Jun 2015(Auction)",Rent $600pw in Aug 2017,House: 3  1  1 ,Land size: 647 sqm | Building size: 213 sqm
170,17 Purrumbete Avenue,"Sold $750,000 in Sep 2016","Last Sold $405,000 in Jun 2002", ,House: 3  3  3 ,Land size: 980 sqm
171,12 Oliver Street,"Sold $5,600,000 in 11 Sep 2016(Auction)", , ,House: 3  1  2 ,Land size: 697 sqm
172,4 Merton Grove,"Sold $645,050 in Sep 2016","Last Sold $327,000 in Sep 2008", ,House: 3  2  1 ,Land size: 532 sqm | Building size: 139 sqm
173,34 Roxby Street,"Sold $620,000 in Sep 2016", , ,House: 6  2  2 ,Land size: 790 sqm
174,18A Calder Street,"Sold $740,000 in Sep 2016", , , ,Land size: 338 sqm
175,18 Calder Street,"Sold $740,000 in Sep 2016","Last Sold $292,500 in Dec 2007",Rent $270pw in Nov 2012, ,Land size: 338 sqm | Building size: 232 sqm
176,1/165 Church Street,"Sold $335,000 in Aug 2016", ,Rent $370pw in Nov 2019,Townhouse: 2  2  1 ,Land size: 213 sqm | Building size: 78 sqm
177,8/40-42 Calder Street,"Sold $247,500 in Aug 2016", ,Rent $300pw in Mar 2017, ,Land size: 74 sqm
178,24 Sydenham Avenue,"Sold $583,050 in Aug 2016","Last Sold $315,000 in Jun 2004",Rent $485pw in Sep 2016,House: 3  2  2 ,Land size: 627 sqm
