,address,sold,last sold,rent,house_info,land_size
43,24 The Vineyard,"Sold $549,990 in Jun 2019","Last Sold $382,500 in Nov 2008",Rent $450pw in Sep 2016,House: 3  2  2 ,Land size: 412 sqm
44,9 Carradale Street,"Sold $505,000 in May 2019","Last Sold $112,000 in Nov 2004",Rent $450pw in Jun 2019,House: 3  2  1 ,Land size: 454 sqm
45,7 Rene Street,"Sold $635,000 in Apr 2019","Last Sold $565,000 in Oct 2017", ,House: 3  2  2 ,Land size: 512 sqm
46,45 Grange Park Drive,"Sold $300,000 in Apr 2019", , , ,Land size: 404 sqm
47,41 Burgundy Drive,"Sold $630,000 in Apr 2019","Last Sold $480,000 in Oct 2015", ,House: 4  2  3 ,Land size: 610 sqm
48,66 Ghazeepore Road,"Sold $655,000 in Apr 2019","Last Sold $119,000 in Jun 2004", ,House: 4  2  2 ,Land size: 631 sqm
49,15 Chenin Mews,"Sold $530,000 in Mar 2019", , ,House: 3  2  2 ,Land size: 447 sqm
50,26 Blackheath Mews,"Sold $655,000 in Mar 2019","Last Sold $465,000 in Apr 2013", ,House: 4  2  2 ,Land size: 720 sqm | Building size: 191 sqm
51,7 Sugargum Drive,"Sold $599,000 in Feb 2019","Last Sold $479,000 in Feb 2015",Rent $500pw in Mar 2018,House: 4  2  2 ,Land size: 674 sqm
52,2/55 Ironbark Street,"Sold $484,000 in Feb 2019","Last Sold $303,000 in Apr 2009",Rent $380pw in Mar 2011, ,Land size: 318 sqm
53,5-6 McLaren Court,"Sold $1,115,000 in Feb 2019","Last Sold $175,000 in May 2004", ,House: 6  2  5 ,"Land size: 1,888 sqm"
54,2 Banyan Court,"Sold $710,000 in Feb 2019", , ,House: 5  2  2 ,Land size: 781 sqm
55,31 Tannin Way,"Sold $630,000 in Feb 2019","Last Sold $450,000 in Feb 2014",Rent $445pw in Jan 2014,House: 4  2  2 ,Land size: 569 sqm
56,5 Tree Street,"Sold $509,000 in Jan 2019","Last Sold $355,000 in Jun 2011",Rent $365pw in Sep 2013,House: 3  1  2 ,Land size: 360 sqm | Building size: 123 sqm
57,20 Grange Park Drive,"Sold $1,300,000 in 15 Dec 2018(Auction)","Last Sold $249,000 in Mar 2009", ,House: 4  2  3 ,"Land size: 3,551 sqm"
58,33-34 Barossa Court,"Sold $1,290,000 in Dec 2018","Last Sold $620,000 in Jul 2008", ,House: 5  3  10 ,"Land size: 2,672 sqm"
59,56 Ironbark Street,"Sold $660,000 in Dec 2018","Last Sold $152,500 in Oct 2007",Rent $550pw in Aug 2020,House: 4  2  2 ,Land size: 648 sqm
60,6 Mumm Street,"Sold $571,000 in Dec 2018", ,Rent $420pw in Sep 2015,House: 4  2  2 ,Land size: 578 sqm
61,17 The Vineyard,"Sold $540,000 in Oct 2018","Last Sold $326,000 in Jan 2009",Rent $300pw in May 2006,House: 3  2  2 ,Land size: 376 sqm
62,28 Monterey Drive,"Sold $657,000 in Sep 2018","Last Sold $224,000 in Nov 2000", ,House: 3  2  2 ,Land size: 733 sqm
63,25 Willesden Drive,"Sold $623,000 in Sep 2018","Last Sold $345,150 in Aug 2006",Rent $450pw in Sep 2017,House: 4  2  2 ,Land size: 927 sqm | Building size: 194 sqm
64,16 Merlot Street,"Sold $635,000 in Sep 2018","Last Sold $99,000 in May 2003", ,House: 4  2  2 ,Land size: 490 sqm
65,151 Lemins Road,"Sold $1,375,000 in Aug 2018", , ,House: 4  2  4 ,"Land size: 10,351 sqm"
66,5 Ironbark Street,"Sold $566,000 in Aug 2018","Last Sold $450,000 in Feb 2013",Rent $430pw in Sep 2018,House: 3  2  2 ,Land size: 783 sqm
67,42 Oakwood Crescent,"Sold $625,000 in Aug 2018","Last Sold $360,000 in Oct 2009",Rent $570pw in Apr 2009,House: 6  2  2 ,Land size: 580 sqm
68,1 Ash Court,"Sold $447,000 in Aug 2018","Last Sold $296,000 in May 2007",Rent $390pw in Sep 2018,House: 3  2  1 ,Land size: 427 sqm | Building size: 135 sqm
69,3/63 Oakwood Crescent,"Sold $465,000 in Aug 2018","Last Sold $329,500 in May 2011",Rent $330pw in Aug 2015, ,Land size: 771 sqm | Building size: 105 sqm
70,1/21 Ghazeepore Road,"Sold $530,000 in Aug 2018","Last Sold $185,000 in Nov 2016", , ,Land size: 303 sqm
71,38-40 Ironbark Street,"Sold $615,000 in Jul 2018","Last Sold $479,500 in Oct 2014",Rent $450pw in Jul 2014,House: 4  2  2 ,Land size: 699 sqm
72,120 Rossack Drive,"Sold $720,000 in Jul 2018","Last Sold $147,000 in Oct 2005", ,House: 4  2  2 ,Land size: 704 sqm | Building size: 704 sqm
73,39-40 Ironbark Street,"Sold $615,000 in Jul 2018", , , , 
74,110 Lemins Road,"Sold $1,670,000 in Jun 2018", ,Rent $650pw in Jan 2019, ,"Land size: 2,081 sqm"
75,33 Oakwood Crescent,"Sold $670,000 in Jun 2018","Last Sold $442,000 in Oct 2013", ,House: 4  2  2 ,Land size: 648 sqm | Building size: 24 sqm
76,103 Ghazeeprore Road,"Sold $695,000 in Jun 2018", , , , 
77,103 Ghazeepore Road,"Sold $695,000 in Jun 2018","Last Sold $75,000 in Oct 2001", ,House: 5  2  4 ,Land size: 949 sqm
78,11 Rene Street,"Sold $730,000 in Jun 2018","Last Sold $181,700 in Nov 2014", ,House: 5  2  2 ,Land size: 460 sqm
79,15 Temt Terrace,"Sold $512,000 in Jun 2018", ,Rent $450pw in Dec 2016,House: 4  2  4 , 
80,132 Rossack Drive,"Sold $670,000 in Jun 2018","Last Sold $175,000 in Jul 2009", ,House: 4  2  3 ,Land size: 630 sqm
81,30 Pethajohn Parade,"Sold $641,500 in May 2018", , , , 
82,10 Shiraz Drive,"Sold $525,000 in May 2018","Last Sold $440,000 in Dec 2016", ,House: 3  2  2 ,Land size: 648 sqm
83,6 Bodega Street,"Sold $720,000 in May 2018","Last Sold $155,000 in Jun 2012",Rent $165pw in Feb 2018,House: 7  2  2 ,Land size: 359 sqm
84,6 Monterey Drive,"Sold $715,000 in May 2018","Last Sold $390,000 in Dec 2009", ,House: 4  2  2 ,Land size: 743 sqm | Building size: 267 sqm
85,9 Monterey Drive,"Sold $607,000 in Apr 2018","Last Sold $443,000 in Oct 2015", ,House: 4  2  2 ,Land size: 750 sqm
86,16 Ghazeepore Road,"Sold $450,000 in Apr 2018","Last Sold $360,000 in Nov 2013",Rent $450pw in Jun 2018,House: 3  2  3 ,Land size: 495 sqm | Building size: 122 sqm
87,9 Blackheath Mews,"Sold $457,500 in Apr 2018","Last Sold $290,000 in Jul 2009",Rent $330pw in Nov 2014,House: 3  1  1 ,Land size: 468 sqm | Building size: 107 sqm
88,9 Kinsmead Street,"Sold $605,000 in Apr 2018","Last Sold $481,000 in Sep 2016", ,House: 4  2  2 ,Land size: 794 sqm
89,8 Monterey Drive,"Sold $620,000 in Mar 2018","Last Sold $290,000 in May 2007",Rent $445pw in Jun 2010,House: 4  2  2 ,Land size: 771 sqm | Building size: 177 sqm
90,5 Mica Court,"Sold $580,000 in Mar 2018","Last Sold $330,000 in Jan 2007",Rent $400pw in Oct 2014,House: 4  2  2 ,Land size: 565 sqm
91,15 Grange Park Drive,"Sold $907,000 in Mar 2018","Last Sold $114,000 in Jun 2004",Rent $650pw in May 2018, ,"Land size: 1,438 sqm"
92,18 Tannin Way,"Sold $540,000 in Feb 2018","Last Sold $175,700 in May 2014", ,House: 4  2  2 ,Land size: 446 sqm | Building size: 154 sqm
93,25 Shiraz Drive,"Sold $647,000 in Feb 2018","Last Sold $500,000 in Feb 2012", ,House: 4  2  2 ,Land size: 616 sqm | Building size: 210 sqm
94,118 Rossack Drive,"Sold $675,000 in Feb 2018","Last Sold $147,000 in Sep 2005",Rent $490pw in Nov 2015,House: 4  2  2 ,Land size: 709 sqm | Building size: 226 sqm
95,23 Grange Park Drive,"Sold $231,000 in Jan 2018", , , ,"Land size: 1,048 sqm"
96,20 Peppertree Rise,"Sold $562,500 in Jan 2018","Last Sold $122,000 in Jul 2005",Rent $500pw in Dec 2018,House: 4  2  3 ,Land size: 596 sqm
97,3 Bordeaux Drive,"Sold $609,000 in Jan 2018","Last Sold $253,000 in Mar 2003", ,House: 3  2  3 ,Land size: 935 sqm
98,26 Bodega Street,"Sold $605,000 in Jan 2018","Last Sold $200,000 in Aug 2015", ,House: 4  2  2 ,Land size: 607 sqm
99,20 Viogner Place,"Sold $466,000 in Jan 2018","Last Sold $318,500 in Jul 2010", ,House: 3  1  2 ,Land size: 398 sqm
100,3/15 Bourbon Way,"Sold $423,500 in Jan 2018", ,Rent $400pw in Nov 2015,House: 3  1  2 ,Land size: 268 sqm
101,2/15 Bourbon Way,"Sold $465,000 in Jan 2018", ,Rent $435pw in Dec 2015,House: 3  2  2 ,Land size: 253 sqm
102,5 Pine Court,"Sold $606,000 in Jan 2018","Last Sold $54,000 in Mar 2001", ,House: 3  2  2 ,Land size: 749 sqm
103,65 Monterey Drive,"Sold $530,000 in Dec 2017","Last Sold $409,000 in Apr 2012", ,House: 3  2  1 ,Land size: 480 sqm
104,Lot 2 Chablis Court,"Sold $190,000 in Dec 2017", , , , 
105,80 Paget Road,"Sold $1,150,000 in Dec 2017", , ,House: 4  3  9 ,"Land size: 20,483 sqm"
106,6-jul Kia Court,"Sold $1,075,000 in 16 Dec 2017(Auction)", , ,House: 5  2  5 , 
107,6 Kia Court,"Sold $1,075,000 in 16 Dec 2017(Auction)", , ,House: 5  2  5 ,"Land size: 1,959 sqm"
108,6-7 Kia Court,"Sold $1,075,000 in 16 Dec 2017(Auction)","Last Sold $238,000 in Mar 2005",Rent $600pw in Nov 2013,House: 5  2  5 ,"Land size: 1,962 sqm"
109,5 Acacia Lane,"Sold $545,000 in Dec 2017","Last Sold $205,000 in May 2001", ,House: 3  2  2 ,Land size: 700 sqm
110,9 Tigerlilly Lane,"Sold $517,000 in Dec 2017","Last Sold $203,000 in Aug 2012",Rent $450pw in Nov 2019,House: 4  2  2 ,Land size: 572 sqm | Building size: 173 sqm
111,4 Elm Court,"Sold $495,000 in 02 Dec 2017(Auction)", , ,House: 3  2  2 ,Land size: 908 sqm
112,6 Carradale Street,"Sold $425,000 in Dec 2017","Last Sold $380,500 in Nov 2016",Rent $320pw in Aug 2012,House: 2  1  2 ,Land size: 320 sqm | Building size: 97 sqm
113,5 Jasmin Court,"Sold $555,000 in 29 Nov 2017(Auction)", ,Rent $390pw in Mar 2013,House: 3  2  2 ,Land size: 736 sqm
114,24 CHABLIS Court,"Sold $250,000 in Nov 2017","Last Sold $209,000 in Mar 2016", , ,Land size: 454 sqm
115,25 Merlot Street,"Sold $550,000 in 23 Nov 2017(Auction)","Last Sold $124,000 in Oct 2004", ,House: 4  2  2 ,Land size: 544 sqm | Building size: 165 sqm
116,122 Rossack Drive,"Sold $660,000 in Nov 2017","Last Sold $147,000 in Nov 2005", ,House: 4  2  2 ,Land size: 698 sqm | Building size: 306 sqm
117,21 Malbec Loop,"Sold $526,000 in Nov 2017","Last Sold $405,000 in Dec 2013", ,House: 3  2  2 ,Land size: 418 sqm | Building size: 417 sqm
118,2/33 Shiraz Drive,"Sold $320,000 in Nov 2017","Last Sold $157,000 in May 2002",Rent $240pw in Sep 2009, ,Land size: 178 sqm
119,51 Grange Park Drive,"Sold $291,000 in Oct 2017", , , ,Land size: 576 sqm
120,23 Tannin Way,"Sold $632,000 in Oct 2017","Last Sold $200,000 in Apr 2011", ,House: 4  2  2 ,Land size: 610 sqm
121,2 The Vineyard,"Sold $486,000 in Oct 2017","Last Sold $346,000 in Nov 2012", ,House: 3  1  2 ,Land size: 659 sqm
122,2 Roaming Creek Court,"Sold $457,500 in 23 Sep 2017(Auction)","Last Sold $287,500 in Apr 2004", ,House: 3  2  2 ,Land size: 381 sqm
123,7 Hoop Court,"Sold $565,000 in Sep 2017","Last Sold $342,750 in Dec 2004", ,House: 5  2  2 ,Land size: 522 sqm
124,12 Burgundy Drive,"Sold $640,000 in 23 Sep 2017(Auction)","Last Sold $395,000 in Aug 2010",Rent $560pw in Aug 2019,House: 4  2  3 ,Land size: 748 sqm | Building size: 170 sqm
125,2--17 Cabernet Court,"Sold $433,500 in Sep 2017", , , , 
126,2/3 Pine Court,"Sold $430,000 in Sep 2017", ,Rent $400pw in Jan 2019, ,Land size: 257 sqm
127,31 Shiraz Drive,"Sold $520,000 in 09 Sep 2017(Auction)","Last Sold $463,500 in Jul 2012", ,House: 3  2  2 ,Land size: 599 sqm
128,16 Burgundy Drive,"Sold $720,000 in 02 Sep 2017(Auction)", , ,House: 4  3  2 ,Land size: 700 sqm
129,2 Roaming Court,"Sold $457,000 in Sep 2017", , , , 
130,17 Cabernet Court,"Sold $433,000 in Sep 2017","Last Sold $305,000 in Feb 2000",Rent $350pw in Jun 2012,House: 3  2  2 ,Land size: 482 sqm
131,39 Monterey Drive,"Sold $585,000 in Aug 2017","Last Sold $309,000 in Oct 2004", ,House: 3  2  2 ,Land size: 649 sqm | Building size: 176 sqm
132,48 Ironbark Street,"Sold $420,000 in Aug 2017","Last Sold $142,500 in Nov 2007",Rent $430pw in Jan 2019,House: 3  1  2 ,Land size: 493 sqm | Building size: 128 sqm
133,3/14 Huon Court,"Sold $426,000 in Aug 2017", ,Rent $400pw in Nov 2019,House: 3  2  2 ,Land size: 354 sqm
134,60 Hams Road,"Sold $770,000 in 05 Aug 2017(Auction)", , ,House: 3  2  4 ,"Land size: 1,000 sqm"
135,7 Banyan Court,"Sold $548,000 in Jul 2017","Last Sold $392,500 in Aug 2005",Rent $550pw in Jun 2019,House: 5  2  2 ,Land size: 734 sqm
136,58 Willesden Drive,"Sold $300,000 in Jul 2017","Last Sold $132,000 in Apr 2005", , ,Land size: 551 sqm
137,42 Shiraz Drive,"Sold $530,000 in Jul 2017","Last Sold $435,000 in Aug 2011", ,House: 3  2  2 ,Land size: 620 sqm
138,22 Chablis Court,"Sold $247,500 in Jun 2017", , , ,Land size: 447 sqm
139,1-21 Lemins Road,"Sold $1,800,000 in Jun 2017","Last Sold $1,690,500 in Jan 2016", ,House: 5  3  4 ,"Land size: 26,843 sqm"
140,30 Monterey Drive,"Sold $651,000 in May 2017","Last Sold $54,000 in Oct 2000",Rent $530pw in Aug 2017,House: 5  2  2 ,Land size: 889 sqm
141,4 Katelyn Court,"Sold $580,000 in May 2017","Last Sold $530,000 in Jan 2016",Rent $600pw in Oct 2017,House: 4  2  2 ,Land size: 612 sqm
142,8 Tree Street,"Sold $510,000 in May 2017","Last Sold $175,000 in May 2008",Rent $470pw in Jul 2016,House: 4  2  2 ,Land size: 730 sqm
143,4 Semillion Place,"Sold $524,000 in May 2017","Last Sold $335,000 in Mar 2007", ,House: 3  2  2 ,Land size: 504 sqm | Building size: 151 sqm
144,25 Ironbark Street,"Sold $535,000 in May 2017","Last Sold $88,500 in Nov 2002", ,House: 3  2  2 ,Land size: 737 sqm | Building size: 129 sqm
145,15 Ghazeepore Road,"Sold $558,000 in May 2017","Last Sold $412,000 in May 2009",Rent $470pw in Oct 2019,House: 4  2  2 ,Land size: 742 sqm
146,114 Rossack Drive,"Sold $622,000 in May 2017","Last Sold $579,000 in Jan 2014",Rent $575pw in Dec 2015,House: 4  2  2 ,Land size: 680 sqm | Building size: 200 sqm
147,2 Cork Place,"Sold $430,000 in May 2017","Last Sold $305,000 in May 2008", ,House: 3  2  2 ,Land size: 400 sqm
148,60 Willesden Drive,"Sold $600,000 in Apr 2017","Last Sold $145,000 in Nov 2005",Rent $500pw in Jun 2018,House: 4  2  2 ,Land size: 694 sqm | Building size: 219 sqm
149,2/21 Ghazeepore Road,"Sold $175,000 in Apr 2017", , , ,Land size: 433 sqm
150,97 Ghazeepore Road,"Sold $558,880 in Apr 2017","Last Sold $542,000 in Jul 2013",Rent $600pw in Mar 2013,House: 4  2  6 ,Land size: 913 sqm | Building size: 224 sqm
151,1-2 Alva Court,"Sold $430,000 in Apr 2017","Last Sold $243,250 in Mar 2003", ,House: 3  2  4 ,Land size: 450 sqm
152,22 Ironbark Street,"Sold $520,000 in Mar 2017","Last Sold $65,000 in Oct 2001",Rent $450pw in Jun 2018,House: 3  2  2 ,Land size: 649 sqm
153,8 Viogner Place,"Sold $538,000 in Mar 2017","Last Sold $163,000 in Jun 2009", , ,Land size: 658 sqm | Building size: 200 sqm
154,18 Ghazeepore Road,"Sold $405,000 in Mar 2017","Last Sold $72,000 in Nov 1999",Rent $390pw in Mar 2018,House: 2  1  2 ,Land size: 503 sqm
155,4 Tigerlilly Lane,"Sold $640,000 in Mar 2017","Last Sold $144,000 in Aug 2005",Rent $500pw in Jul 2012, ,Land size: 724 sqm | Building size: 215 sqm
156,20 The Vineyard,"Sold $465,000 in Mar 2017","Last Sold $395,000 in Feb 2011",Rent $430pw in Jun 2018,House: 3  2  2 ,Land size: 439 sqm
157,26 Shiraz Drive,"Sold $492,000 in Mar 2017","Last Sold $317,000 in Nov 2006", ,House: 3  2  2 ,Land size: 648 sqm
158,18 The Vineyard,"Sold $470,000 in Mar 2017","Last Sold $105,000 in Sep 2003", ,House: 3  2  2 ,Land size: 453 sqm
159,53 Oakwood Crescent,"Sold $483,000 in Mar 2017","Last Sold $171,000 in Nov 2009",Rent $450pw in Apr 2019,House: 3  2  2 ,Land size: 658 sqm | Building size: 156 sqm
160,2 Pine Court,"Sold $533,000 in Mar 2017","Last Sold $435,000 in Jan 2011", ,House: 4  2  2 ,Land size: 831 sqm | Building size: 160 sqm
161,4 Monterey Drive,"Sold $580,000 in Mar 2017", ,Rent $490pw in Dec 2010,House: 4  2  2 ,Land size: 735 sqm
162,7 Blackheath Mews,"Sold $520,000 in Feb 2017","Last Sold $410,000 in Nov 2014",Rent $155pw in Oct 2018,House: 6  2  2 ,Land size: 480 sqm | Building size: 169 sqm
163,4/1 Bourbon Way,"Sold $275,000 in Feb 2017","Last Sold $265,250 in Sep 2012",Rent $290pw in Mar 2017, ,Land size: 246 sqm | Building size: 100 sqm
164,5/15 Bourbon Way,"Sold $430,000 in Feb 2017", ,Rent $435pw in Oct 2014,House: 3  2  3 ,Land size: 339 sqm
165,26 Semillion Place,"Sold $555,000 in Feb 2017","Last Sold $465,000 in Jun 2007", ,House: 4  3  2 ,Land size: 584 sqm | Building size: 253 sqm
166,145 Lemins Road,"Sold $1,055,000 in Jan 2017","Last Sold $840,000 in Sep 2014", ,House: 4  3  8 ,"Land size: 21,468 sqm"
167,5 Mumm Street,"Sold $525,000 in Jan 2017","Last Sold $180,000 in May 2014", ,House: 4  2  2 ,Land size: 453 sqm
168,33-35 Blackheath Mews,"Sold $480,000 in Jan 2017","Last Sold $170,500 in Nov 2009",Rent $430pw in Apr 2014,House: 4  2  2 ,Land size: 662 sqm
169,33 Blackheath Mews,"Sold $480,000 in Jan 2017","Last Sold $170,500 in Nov 2009",Rent $440pw in Oct 2016,House: 4  2  2 ,Land size: 662 sqm
170,14 Vintage Court,"Sold $516,500 in Jan 2017","Last Sold $325,000 in May 2007", ,House: 4  2  2 ,Land size: 668 sqm | Building size: 142 sqm
171,5 Banyan Court,"Sold $650,000 in Jan 2017","Last Sold $53,000 in Dec 1998", , ,Land size: 845 sqm | Building size: 283 sqm
172,530 Princes Highway,"Sold $1,500,000 in Dec 2016", , , ,Land size: 92 sqm
173,30 Burgundy Drive,"Sold $707,000 in Dec 2016","Last Sold $560,000 in Feb 2012", ,House: 4  2  4 ,Land size: 729 sqm
174,9 Cabernet Court,"Sold $403,000 in Dec 2016","Last Sold $345,000 in Oct 2010",Rent $340pw in Nov 2013,House: 3  1  1 ,Land size: 480 sqm
175,7 Merribell Drive,"Sold $434,000 in Dec 2016","Last Sold $385,000 in May 2015", ,House: 2  1  1 ,Land size: 369 sqm | Building size: 114 sqm
176,13 Alva Court,"Sold $530,000 in Dec 2016","Last Sold $435,000 in Jun 2012",Rent $460pw in Aug 2014,House: 4  2  2 ,Land size: 715 sqm | Building size: 197 sqm
177,45 Peppertree Rise,"Sold $552,600 in Dec 2016","Last Sold $445,000 in Feb 2012",Rent $450pw in Feb 2017,House: 3  2  2 ,Land size: 712 sqm | Building size: 182 sqm
178,60 Burgundy Drive,"Sold $530,000 in 10 Dec 2016(Auction)","Last Sold $443,000 in Dec 2011", ,House: 3  2  2 ,Land size: 657 sqm | Building size: 211 sqm
179,22 Bodega Street,"Sold $680,000 in Dec 2016","Last Sold $202,500 in Jan 2015", ,House: 7  2  2 ,Land size: 522 sqm
180,8-9 Traminer Court,"Sold $730,000 in Dec 2016","Last Sold $260,000 in Dec 2007",Rent $795pw in Apr 2011,House: 6  3  4 ,"Land size: 2,089 sqm"
181,8 Traminer Court,"Sold $730,000 in Dec 2016","Last Sold $260,000 in Dec 2007",Rent $795pw in May 2011,House: 6  3  4 ,"Land size: 2,089 sqm"
182,111 Ghazeepore Road,"Sold $635,000 in 30 Nov 2016(Auction)", , ,House: 3  2  2 ,Land size: 949 sqm | Building size: 246 sqm
183,6-7 Champagne Court,"Sold $780,000 in 26 Nov 2016(Auction)", , ,House: 4  2  3 ,"Land size: 1,940 sqm"
184,6 Champagne Court,"Sold $780,000 in 26 Nov 2016(Auction)","Last Sold $233,000 in Dec 2005", ,House: 4  2  3 ,"Land size: 1,952 sqm"
