,address,sold,last sold,rent,house_info,land_size
75,1c Colville Court,"Sold $495,000 in May 2019", ,Rent $400pw in Jun 2019,House: 4  1  1 ,Land size: 559 sqm
76,23 Ashbourne Street,"Sold $600,000 in May 2019","Last Sold $370,000 in Aug 2014", ,House: 3  1  1 ,Land size: 731 sqm | Building size: 101 sqm
77,1 Panorama Road,"Sold $570,000 in May 2019", ,Rent $370pw in Jul 2018,House: 2  1  1 ,Land size: 613 sqm
78,17 Castleton Road,"Sold $665,000 in 04 May 2019(Auction)","Last Sold $115,000 in Feb 2000", ,House: 3  2  2 ,Land size: 606 sqm
79,3 Heytesbury Street,"Sold $565,000 in May 2019", ,Rent $500pw in May 2019,House: 6  2  1 ,Land size: 578 sqm
80,1/11 Douglass Street,"Sold $282,000 in Apr 2019","Last Sold $157,000 in Dec 2007", , ,Land size: 67 sqm
81,23 Castleton Road,"Sold $515,000 in Apr 2019","Last Sold $125,000 in Jul 2001", ,House: 4  2  1 ,Land size: 606 sqm | Building size: 190 sqm
82,87 Heytesbury Street,"Sold $502,500 in Apr 2019", , ,House: 3  1  1 ,Land size: 561 sqm
83,3 Stewart Street,"Sold $570,000 in Apr 2019","Last Sold $75,000 in Nov 1994", ,House: 3  1  1 ,Land size: 454 sqm | Building size: 105 sqm
84,4/26 Fraser Street,"Sold $237,500 in Apr 2019","Last Sold $127,000 in Jul 2008", , ,Land size: 97 sqm
85,1/368 Autumn Street,"Sold $298,000 in Apr 2019","Last Sold $242,000 in Jun 2016", , ,Land size: 82 sqm
86,299 Church Street,"Sold $618,000 in Apr 2019","Last Sold $405,000 in Jun 2015", ,House: 3  2  2 ,Land size: 664 sqm | Building size: 140 sqm
87,15 Derby Road,"Sold $455,000 in 06 Apr 2019(Auction)", , ,House: 3  1  2 ,Land size: 601 sqm
88,15 Itkeston Street,"Sold $510,000 in Apr 2019","Last Sold $381,000 in Oct 2013", ,House: 3  1  1 ,Land size: 518 sqm | Building size: 120 sqm
89,1/36 Heytesbury Street,"Sold $660,000 in Mar 2019", , , ,Land size: 297 sqm
90,16 Panorama Road,"Sold $677,000 in 23 Mar 2019(Auction)","Last Sold $364,000 in Dec 2009", ,House: 3  1  1 ,Land size: 580 sqm | Building size: 168 sqm
91,17 Wirksworth Street,"Sold $540,000 in 22 Mar 2019(Auction)","Last Sold $369,000 in Nov 2015(Auction)", ,House: 3  1  2 ,Land size: 539 sqm | Building size: 107 sqm
92,34-36 Ashbourne Street,"Sold $520,000 in Mar 2019","Last Sold $340,000 in Oct 2013(Auction)", ,House: 3  1  2 ,Land size: 620 sqm
93,2/15 Buxton Road,"Sold $225,000 in Mar 2019","Last Sold $200,000 in Oct 2017", , ,Land size: 65 sqm
94,31 Bakewell Street,"Sold $608,000 in 16 Mar 2019(Auction)","Last Sold $210,000 in Jan 2005", ,House: 2  2  1 ,Land size: 555 sqm | Building size: 112 sqm
95,94 McCurdy Road,"Sold $535,000 in Mar 2019", , ,House: 3  1  1 ,Land size: 735 sqm
96,15 Karoomba Avenue,"Sold $558,500 in Mar 2019", , ,House: 4  1  2 ,Land size: 876 sqm
97,16 Edinburgh Avenue,"Sold $400,000 in 09 Feb 2019(Auction)", , , ,Land size: 572 sqm
98,6 Bonview Avenue,"Sold $540,000 in Feb 2019", ,Rent $420pw in Feb 2019,House: 3  2  8 ,Land size: 721 sqm
99,6/18 Bakewell Street,"Sold $190,000 in Feb 2019","Last Sold $110,000 in Aug 2016", , ,"Land size: 1,007 sqm"
100,15 Roscommon Place,"Sold $608,000 in Jan 2019","Last Sold $325,000 in May 2013", ,House: 3  1  2 ,Land size: 442 sqm | Building size: 104 sqm
101,17 Turkeith Avenue,"Sold $540,000 in Dec 2018","Last Sold $465,000 in Dec 2017", ,House: 4  1  4 ,Land size: 580 sqm | Building size: 123 sqm
102,27 Maurice Street,"Sold $590,000 in 08 Dec 2018(Auction)","Last Sold $400,000 in Aug 2015(Auction)", ,House: 3  1  3 ,Land size: 664 sqm | Building size: 133 sqm
103,1/40 Maurice Street,"Sold $530,000 in Dec 2018", , ,House: 3  2  2 ,Land size: 302 sqm
104,394 Autumn Street,"Sold $675,000 in Dec 2018", , ,House: 3  2  3 ,"Land size: 1,059 sqm"
105,21 Rix Street,"Sold $645,000 in Dec 2018","Last Sold $390,000 in Mar 2013", ,House: 3  2  4 ,Land size: 663 sqm
106,2/376 Autumn Street,"Sold $319,500 in Dec 2018","Last Sold $205,000 in Apr 2016", , ,Land size: 85 sqm
107,19 Fraser Street,"Sold $880,000 in 01 Dec 2018(Auction)","Last Sold $270,000 in May 2006", ,House: 3  3  2 ,Land size: 983 sqm
108,84 Mccurdy Road,"Sold $560,000 in Nov 2018","Last Sold $415,000 in Jun 2016", ,House: 3  2  2 ,Land size: 604 sqm
109,2 Trevor Court,"Sold $571,000 in Nov 2018","Last Sold $360,000 in Dec 2009", ,House: 3  1  2 ,Land size: 481 sqm
110,19 Derby Road,"Sold $480,000 in Nov 2018", ,Rent $400pw in Feb 2019,House: 4  1  2 ,Land size: 555 sqm
111,2/35-37 Fraser Street,"Sold $280,000 in Nov 2018","Last Sold $230,000 in Aug 2017", ,House: 2  1  1 ,Land size: 87 sqm
112,19 Norwood Street,"Sold $750,000 in Nov 2018","Last Sold $351,000 in Sep 2011", ,House: 3  3  2 ,Land size: 835 sqm | Building size: 126 sqm
113,6/10-12 Norwood Street,"Sold $245,000 in Nov 2018","Last Sold $143,500 in Nov 2006", , ,Land size: 91 sqm
114,296 Autumn Street,"Sold $512,500 in Nov 2018","Last Sold $83,500 in Aug 1994", ,House: 2  1  1 ,Land size: 456 sqm
115,1/35-37 Fraser Street,"Sold $285,000 in Nov 2018","Last Sold $190,000 in Dec 2012", , ,Land size: 88 sqm
116,295 Church Street,"Sold $520,000 in Nov 2018", , ,House: 3  1  2 ,Land size: 663 sqm
117,42 Ashbourne Street,"Sold $550,000 in 27 Oct 2018(Auction)", , ,House: 4  2  1 ,Land size: 832 sqm
118,121 Minerva Road,"Sold $661,000 in 27 Oct 2018(Auction)","Last Sold $270,000 in Feb 2000", ,House: 3  2  2 ,Land size: 591 sqm | Building size: 151 sqm
119,40 Fraser Street,"Sold $585,000 in Oct 2018","Last Sold $135,000 in Mar 2002", ,House: 3  2  2 ,Land size: 478 sqm
120,58 Heytesbury Street,"Sold $503,000 in Oct 2018","Last Sold $405,000 in Jul 2017", ,House: 3  1  2 ,Land size: 516 sqm | Building size: 100 sqm
121,8 Stewart Street,"Sold $610,000 in Oct 2018","Last Sold $307,000 in Aug 2007", ,House: 3  1  ,Land size: 523 sqm | Building size: 140 sqm
122,2/364 Autumn Street,"Sold $365,000 in Oct 2018","Last Sold $224,000 in Aug 2007", , ,Land size: 181 sqm | Building size: 90 sqm
123,27 Kedleston Road,"Sold $590,000 in Oct 2018","Last Sold $400,000 in Mar 2013", ,House: 3  1  2 ,Land size: 552 sqm | Building size: 131 sqm
124,2/56 Hennessy Avenue,"Sold $238,500 in Oct 2018", ,Rent $230pw in Oct 2018, , 
125,1 Stafford Street,"Sold $425,000 in Sep 2018","Last Sold $300,000 in Nov 2013(Auction)", ,House: 3  1  2 ,Land size: 470 sqm | Building size: 108 sqm
126,3 Azilemot Avenue,"Sold $561,000 in 15 Sep 2018(Auction)","Last Sold $395,000 in Jun 2011", ,House: 4  2  2 ,Land size: 599 sqm
127,4 Ashbourne Street,"Sold $510,000 in Sep 2018","Last Sold $416,000 in Dec 2015", ,Townhouse: 3  3  1 ,Land size: 182 sqm
128,1/1 Rix Street,"Sold $441,000 in 08 Sep 2018(Auction)","Last Sold $255,000 in Nov 2008", , ,Land size: 223 sqm
129,4/368 Autumn Street,"Sold $335,000 in Sep 2018","Last Sold $73,500 in Jul 1998", , ,Land size: 84 sqm
130,22 Kedleston Road,"Sold $557,000 in Sep 2018","Last Sold $345,000 in Sep 2014", ,House: 4  2  2 ,Land size: 573 sqm
131,15 Everett Close,"Sold $506,000 in 18 Aug 2018(Auction)","Last Sold $108,000 in Jan 2000", ,House: 3  1  2 ,Land size: 542 sqm
132,2/40 Heytesbury Street,"Sold $405,000 in Aug 2018","Last Sold $357,500 in Feb 2016", , ,Land size: 203 sqm | Building size: 105 sqm
133,3 Beckley Street,"Sold $504,000 in 11 Aug 2018(Auction)","Last Sold $273,000 in May 2012", ,House: 3  1  1 ,Land size: 429 sqm | Building size: 118 sqm
134,2 Colville Court,"Sold $610,000 in 28 Jul 2018(Auction)","Last Sold $395,000 in Apr 2015", ,House: 4  3  2 ,Land size: 561 sqm | Building size: 244 sqm
135,134 Mccurdy Road,"Sold $419,000 in Jul 2018","Last Sold $300,000 in Jul 2010", ,House: 3  1  2 ,Land size: 217 sqm
136,273 Church Street,"Sold $560,000 in 21 Jul 2018(Auction)","Last Sold $330,000 in Apr 2015(Auction)", ,House: 3  1  4 ,Land size: 677 sqm
137,5/7 Stafford Street,"Sold $415,000 in 21 Jul 2018(Auction)","Last Sold $245,000 in Mar 2009", , ,Land size: 151 sqm | Building size: 70 sqm
138,23 Hennessy Avenue,"Sold $555,000 in 21 Jul 2018(Auction)","Last Sold $302,000 in Jul 2012", ,House: 3  2  2 ,Land size: 604 sqm
139,10 Marlborough Street,"Sold $550,000 in Jul 2018","Last Sold $330,000 in Jan 2011", ,House: 3  1  2 ,Land size: 600 sqm | Building size: 131 sqm
140,3/26 Wirksworth Street,"Sold $215,500 in Jul 2018","Last Sold $159,000 in Apr 2010", ,House: 1  1  1 ,Land size: 84 sqm | Building size: 53 sqm
141,263 Church Street,"Sold $410,500 in Jul 2018","Last Sold $290,000 in May 2011", ,House: 2  1  1 ,Land size: 682 sqm
142,2/134 McCurdy Road,"Sold $495,000 in Jun 2018", ,Rent $375pw in Sep 2017,House: 3  2  2 ,Land size: 166 sqm
143,10/9 Finchaven Street,"Sold $220,000 in Jun 2018","Last Sold $155,000 in May 2013", ,House: 2  1  1 ,Land size: 756 sqm | Building size: 60 sqm
144,17 Norwood Street,"Sold $682,000 in Jun 2018","Last Sold $385,000 in May 2012", ,House: 3  1  3 ,Land size: 835 sqm
145,17 Panorama Road,"Sold $587,000 in Jun 2018","Last Sold $85,000 in Dec 1997", ,House: 3  1  3 ,Land size: 614 sqm
146,4/9 Finchaven street,"Sold $200,000 in Jun 2018","Last Sold $180,000 in Jul 2010", , ,Land size: 756 sqm | Building size: 60 sqm
147,9 Joyce Parade,"Sold $617,000 in Jun 2018","Last Sold $410,000 in Aug 2016", ,House: 3  1  2 ,"Land size: 1,020 sqm | Building size: 111 sqm"
148,5 Harvey Avenue,"Sold $565,000 in Jun 2018","Last Sold $375,000 in Oct 2014(Auction)", ,House: 3  1  2 ,Land size: 746 sqm
149,39 Norwood Street,"Sold $526,000 in Jun 2018", ,Rent $380pw in Aug 2018,House: 3  1  3 ,Land size: 504 sqm
150,47 Rix Street,"Sold $525,000 in Jun 2018","Last Sold $100,000 in Aug 2016", ,House: 3  1  3 ,Land size: 686 sqm
151,17A Ashbourne Street,"Sold $468,000 in Jun 2018", , ,House: 2  1  1 ,Land size: 252 sqm
152,27 Staverly Road,"Sold $475,000 in Jun 2018", , ,House: 3  1  ,Land size: 552 sqm
153,42 Fraser Street,"Sold $479,000 in Jun 2018","Last Sold $330,000 in May 2016", ,House: 3  1  3 ,Land size: 478 sqm | Building size: 78 sqm
154,49 Finchaven Street,"Sold $583,500 in Jun 2018","Last Sold $270,000 in Jun 2011", ,House: 3  1  2 ,Land size: 786 sqm | Building size: 130 sqm
155,2/27 Rix Street,"Sold $250,000 in May 2018","Last Sold $210,000 in Apr 2015", , ,Land size: 80 sqm
156,3 McCurdy Road,"Sold $525,000 in May 2018","Last Sold $383,000 in Sep 2016(Auction)", ,House: 3  1  3 ,Land size: 847 sqm
157,12 Fraser Street,"Sold $707,500 in May 2018","Last Sold $540,000 in Nov 2013", ,House: 3  2  2 ,Land size: 767 sqm | Building size: 206 sqm
158,10 Fraser Street,"Sold $466,000 in May 2018","Last Sold $370,000 in Oct 2016", ,House: ,Land size: 767 sqm
159,4 Knight Avenue,"Sold $626,500 in May 2018","Last Sold $54,000 in Oct 1987", ,House: 3  1  2 ,Land size: 714 sqm | Building size: 110 sqm
160,2/10 Bonview Avenue,"Sold $314,000 in May 2018","Last Sold $59,000 in Mar 1988", , ,Land size: 180 sqm
161,338 Autumn Street,"Sold $468,000 in May 2018", , ,House: 3  1  1 ,Land size: 632 sqm
162,27 Knight Avenue,"Sold $420,000 in May 2018", , , ,Land size: 651 sqm
163,7/35-37 Fraser Street,"Sold $295,000 in May 2018","Last Sold $165,000 in Oct 2016", , ,Land size: 79 sqm
164,29 Derby Road,"Sold $625,000 in May 2018","Last Sold $415,000 in Dec 2016", ,House: 3  1  2 ,Land size: 710 sqm
165,309 Church Street,"Sold $492,500 in May 2018","Last Sold $275,000 in Aug 2013", ,House: 2  1  1 ,Land size: 299 sqm
166,25 Hunt Road,"Sold $390,000 in May 2018", , , ,Land size: 912 sqm
167,9 Norwood Street,"Sold $539,000 in 05 May 2018(Auction)", , ,House: 3  1  3 ,Land size: 492 sqm
168,Lot 208/355 Church Street,"Sold $392,777 in May 2018", , , , 
169,37 Douglass Street,"Sold $550,000 in May 2018","Last Sold $357,000 in Feb 2014", ,House: 3  1  2 ,Land size: 578 sqm | Building size: 125 sqm
170,6 Castleton Road,"Sold $573,500 in Apr 2018","Last Sold $235,000 in Jun 2006", ,House: 3  1  2 ,Land size: 697 sqm
171,8/6-8 Stafford Street,"Sold $240,000 in Apr 2018","Last Sold $187,000 in Feb 2010", , ,Land size: 82 sqm
172,4/157 Minerva Road,"Sold $225,000 in Apr 2018", , , , 
173,17 Hennessy Avenue,"Sold $230,000 in Apr 2018", , , ,Land size: 255 sqm
174,6 Matlock Street,"Sold $550,000 in 14 Apr 2018(Auction)","Last Sold $307,000 in Dec 2010", ,House: 3  1  1 ,Land size: 609 sqm
175,3/15 Buxton Road,"Sold $215,000 in Apr 2018","Last Sold $132,000 in Oct 2006", , ,Land size: 66 sqm
176,2/25 Bakewell Street,"Sold $215,000 in Apr 2018","Last Sold $177,000 in Aug 2011", , ,Land size: 70 sqm
177,7/9 Finchaven Street,"Sold $220,000 in Apr 2018","Last Sold $201,000 in Nov 2011", ,House: 2  1  ,Land size: 756 sqm | Building size: 56 sqm
178,1 Heytesbury Street,"Sold $800,000 in Apr 2018","Last Sold $144,000 in Nov 2001", ,House: 1  1  1 ,Land size: 581 sqm
179,6 Perry Court,"Sold $580,000 in Apr 2018","Last Sold $237,000 in Apr 2006", ,House: 2  1  1 ,Land size: 611 sqm
180,7 Rix Street,"Sold $614,000 in Mar 2018", , ,House: 3  1  2 ,Land size: 671 sqm
181,39 Kedleston Road,"Sold $521,500 in Mar 2018","Last Sold $147,000 in Aug 2001", ,House: 1  1  1 ,Land size: 586 sqm
182,9/6 Stafford Street,"Sold $235,000 in Mar 2018","Last Sold $190,500 in Mar 2010", , ,Land size: 81 sqm
183,40 Douglass Street,"Sold $627,500 in Mar 2018","Last Sold $236,500 in Nov 2005", ,House: 3  2  3 ,Land size: 539 sqm
184,Lot 1 136 McCurdy Road,"Sold $260,000 in Mar 2018", , , , 
185,Lot 1 136 MCurdy Road,"Sold $260,000 in Mar 2018", , , , 
186,14 Matlock Street,"Sold $540,000 in Mar 2018","Last Sold $220,000 in Oct 2011", ,House: 3  1  2 ,Land size: 609 sqm | Building size: 163 sqm
187,64 Heytesbury Street,"Sold $510,000 in Mar 2018","Last Sold $287,000 in Jun 2012", ,House: 2  1  1 ,Land size: 546 sqm | Building size: 104 sqm
188,6/8 Heytesbury Street,"Sold $212,500 in Mar 2018","Last Sold $192,000 in Jul 2014", ,House: 1  1  1 ,Land size: 910 sqm | Building size: 51 sqm
189,3/11 Bakewell Street,"Sold $307,500 in Mar 2018","Last Sold $143,000 in Feb 2005", , ,Land size: 63 sqm | Building size: 60 sqm
190,1/31 Ashbourne Street,"Sold $430,000 in Mar 2018","Last Sold $320,000 in Jun 2014", , ,Land size: 326 sqm | Building size: 94 sqm
191,15a Maurice Street,"Sold $581,000 in Mar 2018", , ,House: 3  1  1 , 
192,Lot 216 Alira Way,"Sold $260,000 in Mar 2018", , , , 
193,16 Maurice Street,"Sold $551,500 in Mar 2018", ,Rent $330pw in Dec 2018,House: 3  1  1 ,Land size: 678 sqm
194,18 Panorama Road,"Sold $579,000 in Mar 2018","Last Sold $189,000 in Apr 2003", ,House: 3  1  2 ,Land size: 580 sqm
195,9 Dundas Street,"Sold $416,000 in Mar 2018", ,Rent $380pw in Aug 2018,House: 3  1  ,Land size: 483 sqm
196,1a Ashbourne Street,"Sold $635,000 in Feb 2018", , ,House: 3  2  2 , 
197,17 Bakewell Street,"Sold $511,000 in Feb 2018","Last Sold $89,500 in Oct 1988", ,House: 3  1  1 ,Land size: 609 sqm
198,12 Bakewell Street,"Sold $510,000 in Feb 2018","Last Sold $420,000 in Feb 2016", ,House: 2  1  2 ,Land size: 701 sqm | Building size: 159 sqm
199,2 Panorama Road,"Sold $775,000 in Feb 2018","Last Sold $75,000 in Aug 1989", , ,Land size: 580 sqm
200,3/35-37 Fraser Street,"Sold $210,000 in Feb 2018","Last Sold $55,000 in Jan 2002", , ,Land size: 94 sqm
201,20 Maurice Street,"Sold $511,000 in Feb 2018","Last Sold $315,000 in Oct 2014", ,House: 3  1  2 ,Land size: 420 sqm
202,Lot 205 Monier Way,"Sold $279,000 in Feb 2018", , , , 
203,3/35 Fraser Street,"Sold $210,000 in Feb 2018","Last Sold $55,000 in Jan 2002", , ,Land size: 94 sqm
204,3 Cole Street,"Sold $541,000 in 10 Feb 2018(Auction)","Last Sold $90,000 in Feb 2000", ,House: 3  1  1 ,Land size: 595 sqm
